Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/02  04:00:00,52119644.81978618,52119644.819786097,149891269.4232565 
 01/02  05:00:00,76880922.0177041,76880922.01770406,142756180.17065085 
 01/02  06:00:00,96406621.13262829,96406621.13262837,123877189.33088428 
 01/02  07:00:00,191537188.80478437,191537188.80478395,136878142.92567919 
 01/02  08:00:00,206805995.9752622,206805995.97526185,147104448.8702693 
 01/02  09:00:00,202251973.39294435,202251973.392944,164200847.52500589 
 01/02  10:00:00,178608834.16796906,178608834.1679689,173849370.00342948 
 01/02  11:00:00,168313067.3234981,168313067.32349796,190658663.099047 
 01/02  12:00:00,147884169.76455946,147884169.76455928,197088975.606475 
 01/02  13:00:00,131970261.40580955,131970261.40580952,191931148.09824796 
 01/02  14:00:00,128752073.38838244,128752073.38838202,171082218.1391328 
 01/02  15:00:00,122693011.34094882,122693011.34094882,155084629.32566829 
 01/02  16:00:00,136675112.7410642,136675112.74106396,150562060.0966131 
 01/02  17:00:00,160625143.08209969,160625143.08209954,158586852.23648478 
 01/02  18:00:00,208258266.7175056,208258266.71750535,165991620.04675216 
 01/02  19:00:00,233008201.4566991,233008201.4566987,131135564.06385234 
 01/02  20:00:00,211124369.19006676,211124369.19006659,131399050.13439746 
 01/02  21:00:00,201574123.03363679,201574123.03363664,143580013.9661929 
 01/02  22:00:00,171907542.53794853,171907542.53794844,144616402.36680667 
 01/02  23:00:00,157201673.47846697,157201673.4784668,139699146.0288561 
 01/02  24:00:00,96149114.02694486,96149114.02694494,121133469.10497116 
 01/03  01:00:00,75903497.01111357,75903497.01111351,129123863.52608229 
 01/03  02:00:00,60279114.287761,60279114.28776097,132780955.91941792 
 01/03  03:00:00,52947705.82248618,52947705.8224861,135302990.7163769 
 01/03  04:00:00,70614288.25386253,70614288.25386244,135889934.96320046 
 01/03  05:00:00,56484183.30294539,56484183.302945289,137055869.23692576 
 01/03  06:00:00,117378507.15565849,117378507.15565832,136958074.1103451 
 01/03  07:00:00,177830540.60372184,177830540.6037216,145818297.55512858 
 01/03  08:00:00,215074142.5739032,215074142.57390297,218894621.93873779 
 01/03  09:00:00,215599671.4349916,215599671.43499125,235758039.46012468 
 01/03  10:00:00,183446305.46803908,183446305.46803875,229542276.01879926 
 01/03  11:00:00,164912772.55489768,164912772.5548974,232655166.2714924 
 01/03  12:00:00,159174543.8659677,159174543.8659675,226264412.26571448 
 01/03  13:00:00,134825265.24942599,134825265.24942584,207109741.16042794 
 01/03  14:00:00,124085370.11804846,124085370.11804848,170650960.88729564 
 01/03  15:00:00,134032850.39350909,134032850.39350891,183433548.0830779 
 01/03  16:00:00,134452003.46694655,134452003.4669462,207314225.61873115 
 01/03  17:00:00,165466597.22158317,165466597.22158317,207822861.9752888 
 01/03  18:00:00,218480328.3303416,218480328.33034117,227802795.68085943 
 01/03  19:00:00,223628481.48113135,223628481.48113097,215008193.01591496 
 01/03  20:00:00,227024760.06908239,227024760.0690821,206617243.98643173 
 01/03  21:00:00,203282665.69434846,203282665.69434817,207581496.51439709 
 01/03  22:00:00,173724089.28720565,173724089.2872053,207009491.66994933 
 01/03  23:00:00,147891314.81366755,147891314.81366719,179456729.723504 
 01/03  24:00:00,110681599.22536078,110681599.22536075,169273878.2860474 
 01/04  01:00:00,65972775.27665589,65972775.27665589,181219243.5365902 
 01/04  02:00:00,66806133.030521947,66806133.03052177,161314384.91069866 
 01/04  03:00:00,60504842.304651219,60504842.30465117,167115654.2703843 
 01/04  04:00:00,66940691.449038799,66940691.449038628,189955381.1985786 
 01/04  05:00:00,65781745.705163847,65781745.70516381,187563838.94460116 
 01/04  06:00:00,99638791.09077637,99638791.09077646,176595736.6345555 
 01/04  07:00:00,199792225.6990517,199792225.69905145,168147966.37120936 
 01/04  08:00:00,212484721.52046684,212484721.52046658,157853457.21460263 
 01/04  09:00:00,204448345.41734944,204448345.417349,141399638.4397306 
 01/04  10:00:00,179466625.04768018,179466625.04768003,126566879.86636414 
 01/04  11:00:00,168889265.94395743,168889265.94395716,135730939.4033678 
 01/04  12:00:00,135229137.68735547,135229137.68735544,128197475.98863557 
 01/04  13:00:00,144457751.03016765,144457751.03016747,128465788.01364202 
 01/04  14:00:00,130520424.72547579,130520424.72547576,140991191.30163215 
 01/04  15:00:00,112522888.94815326,112522888.94815311,151871388.96679778 
 01/04  16:00:00,148128666.0300115,148128666.03001134,132273568.97525978 
 01/04  17:00:00,165121561.2134155,165121561.21341533,118817011.84142895 
 01/04  18:00:00,206581443.7143573,206581443.71435697,118044894.11081621 
 01/04  19:00:00,218656336.36487595,218656336.36487559,110056301.44076392 
 01/04  20:00:00,210300678.39207886,210300678.39207859,84473175.14324895 
 01/04  21:00:00,198045103.71424569,198045103.7142454,75554165.98216512 
 01/04  22:00:00,182494304.21850548,182494304.21850533,77939530.17466882 
 01/04  23:00:00,142204265.17872013,142204265.17871977,92124740.23344267 
 01/04  24:00:00,107601909.86051627,107601909.86051624,93009446.80003029 
 01/05  01:00:00,62646055.84964311,62646055.84964307,100390518.57578583 
 01/05  02:00:00,72765592.5785968,72765592.5785967,113222827.86326267 
 01/05  03:00:00,52235250.66776609,52235250.667766,133139067.26643984 
 01/05  04:00:00,60049105.55821701,60049105.55821698,147833933.93493427 
 01/05  05:00:00,69252442.71103366,69252442.7110335,144389379.90872527 
 01/05  06:00:00,104319561.34721357,104319561.34721342,136442599.60144649 
 01/05  07:00:00,191636847.03990118,191636847.03990085,138486462.5285535 
 01/05  08:00:00,213188328.86062009,213188328.86061979,163266218.4656731 
 01/05  09:00:00,199567598.6022855,199567598.60228513,158833543.57072608 
 01/05  10:00:00,193831109.03311489,193831109.03311468,153090330.70334078 
 01/05  11:00:00,162374294.76416458,162374294.76416449,162082543.46168436 
 01/05  12:00:00,142157562.50022216,142157562.50022186,157573961.4638899 
 01/05  13:00:00,133124270.96959153,133124270.96959117,136922605.92251206 
 01/05  14:00:00,122449233.45383412,122449233.4538339,125592019.06287362 
 01/05  15:00:00,130595618.78550223,130595618.7855021,140222051.15875004 
 01/05  16:00:00,132827350.68544914,132827350.685449,147537197.30549584 
 01/05  17:00:00,175310441.2635228,175310441.26352258,126293260.575454 
 01/05  18:00:00,207295556.19894535,207295556.19894497,123598093.56600586 
 01/05  19:00:00,226823398.29583324,226823398.29583294,132294979.86573905 
 01/05  20:00:00,210163164.7386161,210163164.7386159,118382094.29397589 
 01/05  21:00:00,200424459.28948058,200424459.2894804,115002470.67622429 
 01/05  22:00:00,180200051.57283057,180200051.57283039,114593756.65653019 
 01/05  23:00:00,146497385.5141858,146497385.5141855,128270462.5605908 
 01/05  24:00:00,99439354.61784661,99439354.61784667,127147229.42197633 
 01/06  01:00:00,75704560.37849637,75704560.37849626,139335951.7083699 
 01/06  02:00:00,55139549.27764435,55139549.27764428,150242996.9934793 
 01/06  03:00:00,72367719.33061442,72367719.33061432,156235020.07973517 
 01/06  04:00:00,52570134.92339133,52570134.92339123,157184327.63542617 
 01/06  05:00:00,76761375.17200086,76761375.17200081,137181281.50985459 
 01/06  06:00:00,96912018.49366188,96912018.49366196,132703047.9956297 
 01/06  07:00:00,193544922.55379928,193544922.55379904,155780577.56845028 
 01/06  08:00:00,206032826.6438619,206032826.64386139,184618567.83665694 
 01/06  09:00:00,206840790.1919167,206840790.19191636,184059962.84245763 
 01/06  10:00:00,182611272.42157088,182611272.42157067,176354222.08987475 
 01/06  11:00:00,170872190.9963181,170872190.9963179,179698949.91506586 
 01/06  12:00:00,147429335.30992676,147429335.30992664,159202012.0272764 
 01/06  13:00:00,133377320.13377694,133377320.1337766,161680300.97607748 
 01/06  14:00:00,131866772.56911698,131866772.56911658,170541203.47975705 
 01/06  15:00:00,125199157.69368154,125199157.69368145,162385226.19886924 
 01/06  16:00:00,139558337.0671855,139558337.06718529,142781482.14356218 
 01/06  17:00:00,163136609.04393737,163136609.04393707,120902082.44902978 
 01/06  18:00:00,206307258.20329765,206307258.2032973,109435646.8500863 
 01/06  19:00:00,230814914.13934229,230814914.13934205,92228274.70217526 
 01/06  20:00:00,208796550.2604916,208796550.26049138,68672420.04523236 
 01/06  21:00:00,198176250.5617327,198176250.56173239,75868736.03948061 
 01/06  22:00:00,171116233.21843658,171116233.21843625,83815701.0934538 
 01/06  23:00:00,154490647.0041634,154490647.00416345,81799975.3330101 
 01/06  24:00:00,94778907.04664105,94778907.04664114,80640362.37307093 
 01/07  01:00:00,75003499.112591,75003499.112591,99338687.65897687 
 01/07  02:00:00,59474626.59765978,59474626.59765974,105230394.31627807 
 01/07  03:00:00,52373122.201878707,52373122.20187861,113044795.80789119 
 01/07  04:00:00,70640098.49085178,70640098.49085184,127814913.69643259 
 01/07  05:00:00,57551700.85098652,57551700.85098647,133030575.83133342 
 01/07  06:00:00,115781743.545872,115781743.54587193,111757305.6861772 
 01/07  07:00:00,177440220.83801804,177440220.83801777,106223648.77236945 
 01/07  08:00:00,211317421.28356553,211317421.28356517,124845975.44186643 
 01/07  09:00:00,208868020.7420495,208868020.74204917,127664474.8776227 
 01/07  10:00:00,176017814.0675958,176017814.0675955,107847373.58424315 
 01/07  11:00:00,156878581.08334963,156878581.0833496,97889427.45894708 
 01/07  12:00:00,150127330.43533547,150127330.43533535,91515798.55012824 
 01/07  13:00:00,127755054.79746062,127755054.79746051,88135742.62095106 
 01/07  14:00:00,118041634.94176129,118041634.9417614,88114154.46851087 
 01/07  15:00:00,125095068.68491704,125095068.68491687,80389966.33831939 
 01/07  16:00:00,126777579.65867736,126777579.65867704,86275705.07173155 
 01/07  17:00:00,158239014.79176644,158239014.79176624,97293510.28792891 
 01/07  18:00:00,213528505.14829744,213528505.1482971,104621916.6371205 
 01/07  19:00:00,218805213.86622084,218805213.8662204,94024827.06349673 
 01/07  20:00:00,219113736.7403465,219113736.74034629,75715276.53208395 
 01/07  21:00:00,200856825.43509469,200856825.43509455,79963760.22137627 
 01/07  22:00:00,162884616.80186624,162884616.80186606,81949909.50359345 
 01/07  23:00:00,145717965.17390228,145717965.17390207,93887201.44922558 
 01/07  24:00:00,112260524.50442003,112260524.50441993,102187457.0877599 
 01/08  01:00:00,62638793.702377509,62638793.70237745,101135629.82885377 
 01/08  02:00:00,65218616.79760004,65218616.797600049,121752055.49338001 
 01/08  03:00:00,60059626.665115568,60059626.66511553,134045750.14224309 
 01/08  04:00:00,63847445.522090528,63847445.52209036,136356784.82283036 
 01/08  05:00:00,62861903.26181273,62861903.261812698,118560209.46966091 
 01/08  06:00:00,96337950.00808284,96337950.00808278,99346658.25930697 
 01/08  07:00:00,197505239.47727705,197505239.4772768,114150835.31656084 
 01/08  08:00:00,209964638.042309,209964638.04230876,137222769.05607609 
 01/08  09:00:00,194823514.495919,194823514.4959187,155406529.39783294 
 01/08  10:00:00,186675205.79601804,186675205.79601787,136146092.52845029 
 01/08  11:00:00,166129529.2868292,166129529.28682897,138485841.49154557 
 01/08  12:00:00,132251026.27501884,132251026.2750186,150413570.6309297 
 01/08  13:00:00,143329677.0951562,143329677.0951562,161722732.2538311 
 01/08  14:00:00,127237148.80854142,127237148.80854137,134544366.27757208 
 01/08  15:00:00,107394483.52078717,107394483.52078694,134670602.68303145 
 01/08  16:00:00,135850663.84770254,135850663.84770233,129913005.2481949 
 01/08  17:00:00,171201951.37869389,171201951.37869365,110044329.73810652 
 01/08  18:00:00,206600305.82847379,206600305.82847337,126238614.91216932 
 01/08  19:00:00,219379951.50251449,219379951.50251419,116444110.60304889 
 01/08  20:00:00,209804205.63725133,209804205.63725103,95357832.04935488 
 01/08  21:00:00,199532298.52134178,199532298.52134157,114762187.90819997 
 01/08  22:00:00,183720557.65620644,183720557.65620626,110780258.10818708 
 01/08  23:00:00,143786872.46334369,143786872.46334327,112308016.31813319 
 01/08  24:00:00,97015137.80664364,97015137.80664371,139298152.96259896 
 01/09  01:00:00,77448188.67161787,77448188.67161784,162915670.3457723 
 01/09  02:00:00,72945150.15334806,72945150.153348,141614869.0197454 
 01/09  03:00:00,51802390.03167492,51802390.03167483,127480117.30848734 
 01/09  04:00:00,59669169.69173472,59669169.69173466,143157552.76604889 
 01/09  05:00:00,69406070.8336471,69406070.83364693,151701560.31857697 
 01/09  06:00:00,104934180.68854955,104934180.68854952,133761196.32505439 
 01/09  07:00:00,190675615.17924036,190675615.17924009,141136652.21113534 
 01/09  08:00:00,213167320.63582147,213167320.63582105,176809086.49407003 
 01/09  09:00:00,200240496.54073522,200240496.5407349,163404323.54054804 
 01/09  10:00:00,193364434.98370249,193364434.98370228,153757845.0600054 
 01/09  11:00:00,161562812.39559288,161562812.39559258,170164661.0466648 
 01/09  12:00:00,143235393.64012335,143235393.64012299,165766599.7079777 
 01/09  13:00:00,133495450.7741363,133495450.77413605,169963196.09220634 
 01/09  14:00:00,124198019.72743955,124198019.7274394,169353571.304492 
 01/09  15:00:00,131382934.72767154,131382934.72767128,163804031.15778137 
 01/09  16:00:00,132918138.70417586,132918138.70417576,165717135.71286477 
 01/09  17:00:00,176459082.92312808,176459082.92312778,170501080.18311585 
 01/09  18:00:00,204313190.15508495,204313190.15508468,170036003.87102343 
 01/09  19:00:00,233033030.90295375,233033030.9029535,157741426.31701494 
 01/09  20:00:00,208918018.3673597,208918018.36735938,118553432.80443648 
 01/09  21:00:00,201734524.3751775,201734524.37517715,101452801.22830525 
 01/09  22:00:00,176458496.64539565,176458496.64539523,103936179.52109009 
 01/09  23:00:00,147025166.2270033,147025166.22700305,147022719.84509877 
 01/09  24:00:00,103741019.31250763,103741019.31250768,174015722.67533363 
 01/10  01:00:00,77536140.46723587,77536140.46723578,183388669.81092448 
 01/10  02:00:00,56217200.286576319,56217200.286576237,176922718.2799378 
 01/10  03:00:00,73104291.92694272,73104291.92694269,175016470.92995287 
 01/10  04:00:00,55103458.25065429,55103458.25065419,197117608.00469483 
 01/10  05:00:00,72255873.87500145,72255873.87500146,207983133.6782766 
 01/10  06:00:00,106510387.85492997,106510387.85493,200718185.6606844 
 01/10  07:00:00,190292767.75357927,190292767.753579,208491706.86936636 
 01/10  08:00:00,212505983.9048781,212505983.90487767,227815316.01358439 
 01/10  09:00:00,209610199.74671103,209610199.74671073,219888802.02195022 
 01/10  10:00:00,182959231.02562679,182959231.0256265,201493545.697945 
 01/10  11:00:00,170687075.61365778,170687075.61365754,202093983.0601774 
 01/10  12:00:00,148479330.16312907,148479330.16312886,189408833.12802909 
 01/10  13:00:00,135715184.97253306,135715184.97253267,200970616.66522128 
 01/10  14:00:00,131585921.72038517,131585921.72038478,170810760.9084761 
 01/10  15:00:00,121498993.79184617,121498993.7918461,149140160.04582045 
 01/10  16:00:00,141501698.0680649,141501698.06806467,177783194.37815295 
 01/10  17:00:00,166237276.3189036,166237276.3189033,215845694.88901068 
 01/10  18:00:00,212412988.035169,212412988.03516863,261338793.89062498 
 01/10  19:00:00,237151501.50711376,237151501.5071134,248001785.1907499 
 01/10  20:00:00,214937181.86253787,214937181.8625376,220863750.62663324 
 01/10  21:00:00,203641605.19724644,203641605.19724605,212748161.9164825 
 01/10  22:00:00,175620943.42333997,175620943.42333973,198993911.2825848 
 01/10  23:00:00,159223610.78458844,159223610.7845883,202531017.3810533 
 01/10  24:00:00,100492662.44956407,100492662.4495641,203228871.506589 
 01/11  01:00:00,78510182.52618347,78510182.52618346,211987249.23853586 
 01/11  02:00:00,65475591.36781513,65475591.367815088,235378277.30746819 
 01/11  03:00:00,56424382.44055796,56424382.44055787,239066939.44647313 
 01/11  04:00:00,74650461.90525742,74650461.90525742,233082679.04520295 
 01/11  05:00:00,61437852.43632478,61437852.43632473,235377598.07032145 
 01/11  06:00:00,120584474.27014695,120584474.27014685,235456620.99171556 
 01/11  07:00:00,183886728.82147394,183886728.8214737,267953138.47389633 
 01/11  08:00:00,217867680.78564913,217867680.7856487,281525641.59288308 
 01/11  09:00:00,216252436.67155613,216252436.67155586,270297535.38936397 
 01/11  10:00:00,186119790.46247918,186119790.46247898,268842259.4606253 
 01/11  11:00:00,165780033.32306195,165780033.32306174,275078510.02079638 
 01/11  12:00:00,160243023.49795563,160243023.4979554,296485007.12360617 
 01/11  13:00:00,137922389.6028852,137922389.60288505,282550908.54642078 
 01/11  14:00:00,127798793.28435144,127798793.28435146,262798115.24326507 
 01/11  15:00:00,135955247.4603717,135955247.46037156,302460082.7605757 
 01/11  16:00:00,138238155.84849329,138238155.84849305,298694565.94919577 
 01/11  17:00:00,169098532.30150063,169098532.30150057,274078085.04737237 
 01/11  18:00:00,220365828.87459664,220365828.87459616,274303685.9793501 
 01/11  19:00:00,225015638.83011288,225015638.83011247,271943298.5064238 
 01/11  20:00:00,228984699.61505283,228984699.6150522,263952695.09222318 
 01/11  21:00:00,206011518.73191405,206011518.73191364,265161625.86600746 
 01/11  22:00:00,174230806.18768475,174230806.18768443,261670193.1704423 
 01/11  23:00:00,153521020.0321765,153521020.03217615,302690144.43107238 
 01/11  24:00:00,117837464.66605973,117837464.66605963,323003551.7564137 
 01/12  01:00:00,72332828.55379401,72332828.55379401,338999564.2862487 
 01/12  02:00:00,73198773.66690408,73198773.66690406,320025592.72028747 
 01/12  03:00:00,66851840.53360615,66851840.533606108,305048978.27256998 
 01/12  04:00:00,71983009.32069683,71983009.32069685,338856518.3998861 
 01/12  05:00:00,72312341.61714067,72312341.61714065,331074414.1146909 
 01/12  06:00:00,103909000.80968979,103909000.80968973,308858450.14083996 
 01/12  07:00:00,206306980.93296553,206306980.93296505,310498950.0627035 
 01/12  08:00:00,218834700.13800068,218834700.1380002,330314867.21569636 
 01/12  09:00:00,211684666.98103196,211684666.98103143,332622921.9899838 
 01/12  10:00:00,188291492.9173966,188291492.9173962,324080897.2708046 
 01/12  11:00:00,175276330.54236049,175276330.54235999,320817954.6183239 
 01/12  12:00:00,140281066.67633329,140281066.67633305,305281311.728537 
 01/12  13:00:00,150964038.6077419,150964038.6077416,296135902.1182656 
 01/12  14:00:00,136480447.7615291,136480447.76152883,296003293.4399773 
 01/12  15:00:00,126966796.19451078,126966796.19451052,303548302.20020797 
 01/12  16:00:00,147354325.5648852,147354325.56488494,304631654.9569053 
 01/12  17:00:00,170029313.34982253,170029313.34982214,298150900.8743638 
 01/12  18:00:00,213274178.81608439,213274178.81608389,289181336.1306109 
 01/12  19:00:00,225478889.49101479,225478889.49101434,284229354.4513234 
 01/12  20:00:00,216922965.40759499,216922965.40759454,274416218.74071809 
 01/12  21:00:00,206268377.0228151,206268377.02281458,277540957.89705768 
 01/12  22:00:00,191393451.32047306,191393451.3204726,282370317.7577651 
 01/12  23:00:00,150179758.93975295,150179758.93975259,292102656.8482929 
 01/12  24:00:00,115590100.04961749,115590100.04961741,293107265.6031817 
 01/13  01:00:00,70103180.5365797,70103180.53657966,286416563.9963579 
 01/13  02:00:00,79728506.57603225,79728506.57603219,287925736.7461724 
 01/13  03:00:00,58419002.5717919,58419002.5717918,290099967.8938246 
 01/13  04:00:00,65023981.900658149,65023981.900658089,297287438.5784031 
 01/13  05:00:00,75688232.655799,75688232.65579903,286228376.9272221 
 01/13  06:00:00,110150902.37822415,110150902.37822405,284411491.0644888 
 01/13  07:00:00,197569355.26630054,197569355.26630024,289063235.5473123 
 01/13  08:00:00,218787830.15998573,218787830.15998525,306872157.8063793 
 01/13  09:00:00,204655072.41889934,204655072.418899,304843829.0217647 
 01/13  10:00:00,199804581.7663559,199804581.76635564,289556327.59376689 
 01/13  11:00:00,165198492.39719878,165198492.39719863,285216709.36423137 
 01/13  12:00:00,146664757.1054129,146664757.1054127,274335927.7604416 
 01/13  13:00:00,141679490.40890295,141679490.40890268,268889419.47819438 
 01/13  14:00:00,132855563.43708197,132855563.4370817,263564333.30717606 
 01/13  15:00:00,125080392.269286,125080392.26928586,259283910.57110877 
 01/13  16:00:00,135339438.9083937,135339438.90839354,251278514.66955383 
 01/13  17:00:00,178064137.11669276,178064137.11669249,182636319.41831336 
 01/13  18:00:00,215838024.44635634,215838024.44635607,160263136.1754245 
 01/13  19:00:00,220178335.22989903,220178335.22989873,150068198.59212993 
 01/13  20:00:00,211900352.4006617,211900352.40066154,147063969.62712199 
 01/13  21:00:00,200662818.42299525,200662818.42299504,139888250.7344764 
 01/13  22:00:00,183659499.4831233,183659499.48312304,125369608.08741996 
 01/13  23:00:00,145648715.09504978,145648715.09504969,138315185.96263219 
 01/13  24:00:00,97481722.23480894,97481722.234809,149417467.14536879 
 01/14  01:00:00,77544331.33139438,77544331.3313943,164478999.249036 
 01/14  02:00:00,57253016.12852378,57253016.128523718,152811323.36048375 
 01/14  03:00:00,70700619.38413862,70700619.38413847,169577215.06414608 
 01/14  04:00:00,53764845.50214808,53764845.50214798,187569353.55133278 
 01/14  05:00:00,78579066.86014217,78579066.86014225,181871082.09505875 
 01/14  06:00:00,98591183.43087937,98591183.43087927,174288932.01120437 
 01/14  07:00:00,200985394.03994865,200985394.0399484,175948271.63120697 
 01/14  08:00:00,200919353.3974499,200919353.3974496,172916950.27485166 
 01/14  09:00:00,202363212.48756135,202363212.48756097,186389420.60395188 
 01/14  10:00:00,179644711.22850216,179644711.22850193,160263837.75217379 
 01/14  11:00:00,169572158.56515087,169572158.56515063,162161304.09730039 
 01/14  12:00:00,138621216.5486277,138621216.54862748,146864774.1250245 
 01/14  13:00:00,129013679.6627222,129013679.66272211,124620907.42953979 
 01/14  14:00:00,126903758.15758713,126903758.15758708,129298185.13197506 
 01/14  15:00:00,118984631.00198673,118984631.00198652,138602111.2303441 
 01/14  16:00:00,134871442.39164938,134871442.39164917,131599532.71409165 
 01/14  17:00:00,160262611.9063853,160262611.90638498,142220320.44669918 
 01/14  18:00:00,207167267.04164136,207167267.04164095,149930283.17289637 
 01/14  19:00:00,233934278.4741982,233934278.47419779,153541425.56635 
 01/14  20:00:00,211969921.7999319,211969921.7999318,151798494.08670403 
 01/14  21:00:00,200294051.95094029,200294051.95093999,135056820.32319809 
 01/14  22:00:00,180363064.88206304,180363064.88206277,162203954.54349486 
 01/14  23:00:00,151908185.69491763,151908185.69491748,181691373.340833 
 01/14  24:00:00,98138907.21928117,98138907.21928123,169703908.57782076 
 01/15  01:00:00,78936113.40916924,78936113.40916911,203388339.5080096 
 01/15  02:00:00,63480167.50203827,63480167.50203824,211310562.86873589 
 01/15  03:00:00,68402562.7729303,68402562.77293016,215280440.34585995 
 01/15  04:00:00,61692303.3456007,61692303.345600668,216032945.80337168 
 01/15  05:00:00,59856753.30692308,59856753.30692297,219764950.52126757 
 01/15  06:00:00,120829874.36794886,120829874.36794874,221456637.96586365 
 01/15  07:00:00,182094980.02506197,182094980.0250616,250455723.5806337 
 01/15  08:00:00,216657066.20700804,216657066.2070077,242165778.51825357 
 01/15  09:00:00,214429235.58712,214429235.5871196,271832933.90900269 
 01/15  10:00:00,181546777.02107049,181546777.02107019,249719807.86217649 
 01/15  11:00:00,161003346.44108606,161003346.4410858,252883820.27586926 
 01/15  12:00:00,155825651.23512805,155825651.2351279,236671058.9249667 
 01/15  13:00:00,130457415.12023779,130457415.12023776,160700660.6647034 
 01/15  14:00:00,120903634.31964146,120903634.31964147,163323273.96023313 
 01/15  15:00:00,128436510.92095594,128436510.92095569,188669959.61128886 
 01/15  16:00:00,128768696.90014176,128768696.90014178,162696229.45623306 
 01/15  17:00:00,160099103.86069904,160099103.8606989,147536255.6746656 
 01/15  18:00:00,214849819.7976433,214849819.7976431,142314673.60008583 
 01/15  19:00:00,231303533.95130847,231303533.9513081,126321749.68274102 
 01/15  20:00:00,211717840.96311517,211717840.96311493,112536733.31783362 
 01/15  21:00:00,199680687.5081905,199680687.5081904,119719503.32104832 
 01/15  22:00:00,169058521.06913088,169058521.06913067,127267356.9691301 
 01/15  23:00:00,157788086.53634084,157788086.5363406,134770356.9318239 
 01/15  24:00:00,98780782.42629552,98780782.42629558,129771926.81166333 
 01/16  01:00:00,75600984.62314199,75600984.62314189,120335624.69954928 
 01/16  02:00:00,52425308.267062578,52425308.26706247,111182707.46973853 
 01/16  03:00:00,58047470.364649828,58047470.364649798,110076146.79370152 
 01/16  04:00:00,63719262.57864911,63719262.57864902,114890053.6093112 
 01/16  05:00:00,62515124.934522,62515124.93452197,112153690.34399358 
 01/16  06:00:00,103057927.65439832,103057927.65439835,120344861.5039992 
 01/16  07:00:00,191613568.419574,191613568.41957367,122529577.67343146 
 01/16  08:00:00,210811322.43070892,210811322.43070869,125236421.91736423 
 01/16  09:00:00,201668164.9812569,201668164.9812566,124437546.2376241 
 01/16  10:00:00,175544020.95459567,175544020.95459549,102404292.33296284 
 01/16  11:00:00,163061327.23731778,163061327.2373173,114762144.1166261 
 01/16  12:00:00,138445060.4961638,138445060.4961637,118205111.0406198 
 01/16  13:00:00,132616005.32581024,132616005.32581017,93753723.72929929 
 01/16  14:00:00,124903563.89170859,124903563.89170853,84271830.7045432 
 01/16  15:00:00,117735016.37403955,117735016.37403944,110834067.47605734 
 01/16  16:00:00,133429475.2950713,133429475.29507128,121860555.05893569 
 01/16  17:00:00,158920305.38674916,158920305.38674907,119623879.2342568 
 01/16  18:00:00,205702927.6172335,205702927.61723329,106928772.1865064 
 01/16  19:00:00,218124608.65900023,218124608.65899984,106029157.78793633 
 01/16  20:00:00,215796082.7256615,215796082.72566123,93611619.5652441 
 01/16  21:00:00,198249695.78721217,198249695.78721167,87530553.04529673 
 01/16  22:00:00,177471227.3174632,177471227.31746299,90760774.06717728 
 01/16  23:00:00,143023637.12973867,143023637.12973837,116974886.92680837 
 01/16  24:00:00,109817519.99597819,109817519.99597809,128940863.43254468 
 01/17  01:00:00,62723195.073211599,62723195.07321155,126295597.80763144 
 01/17  02:00:00,72348278.97241692,72348278.972417,107386447.41989979 
