Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/15  04:00:00,69104734.28691294,69104734.2869129,126611496.7456505 
 01/15  05:00:00,84999288.46930811,84999288.46930814,131210140.39390809 
 01/15  06:00:00,112894603.91082546,112894603.91082569,142008265.77030296 
 01/15  07:00:00,192923554.5558081,192923554.55580799,146944438.21359355 
 01/15  08:00:00,213784519.5799744,213784519.57997418,145522533.0628264 
 01/15  09:00:00,183457624.10269229,183457624.10269226,143715663.37486957 
 01/15  10:00:00,165671432.06212134,165671432.06212164,112558798.76935801 
 01/15  11:00:00,150812187.0282179,150812187.02821828,97153302.93743082 
 01/15  12:00:00,130745959.2276855,130745959.22768599,81214854.41070944 
 01/15  13:00:00,128808711.77635405,128808711.77635437,69622941.09871766 
 01/15  14:00:00,119237121.99127902,119237121.99127944,65324661.44840696 
 01/15  15:00:00,104756574.81858944,104756574.81858957,59588353.281577538 
 01/15  16:00:00,122450377.44227743,122450377.44227766,52409452.62726362 
 01/15  17:00:00,158010805.49917344,158010805.4991733,51689982.76907318 
 01/15  18:00:00,221722337.5000121,221722337.50001196,79236615.24806674 
 01/15  19:00:00,229312664.2956059,229312664.29560579,105983627.12577088 
 01/15  20:00:00,226930077.20950718,226930077.2095069,107243577.69343262 
 01/15  21:00:00,207253105.00981675,207253105.00981675,137332317.1839071 
 01/15  22:00:00,193191890.1259689,193191890.12596918,170383725.31463058 
 01/15  23:00:00,160849506.0572614,160849506.0572616,181132247.64714168 
 01/15  24:00:00,110765491.25120479,110765491.25120503,148068050.8689661 
 01/16  01:00:00,89175576.94766388,89175576.9476639,142244574.23803527 
 01/16  02:00:00,73741763.90856408,73741763.90856403,165372090.31735213 
 01/16  03:00:00,67283210.49305362,67283210.49305356,159918317.80663375 
 01/16  04:00:00,77631847.8664499,77631847.86644989,166943923.43806035 
 01/16  05:00:00,79009443.24133447,79009443.24133444,178504286.36712197 
 01/16  06:00:00,115895003.6689785,115895003.66897851,195849295.21485446 
 01/16  07:00:00,208786573.98465166,208786573.98465149,223195305.01703505 
 01/16  08:00:00,202870280.96403013,202870280.96403028,218615460.73135624 
 01/16  09:00:00,186205086.7338543,186205086.73385427,189987236.87893234 
 01/16  10:00:00,165096779.01332814,165096779.01332835,158295874.0752876 
 01/16  11:00:00,154132800.73519144,154132800.73519174,142848743.63523988 
 01/16  12:00:00,132290290.43338588,132290290.43338599,124475805.83100778 
 01/16  13:00:00,130378135.43480799,130378135.43480803,101505110.2850647 
 01/16  14:00:00,120291973.94458454,120291973.94458486,92540373.01064472 
 01/16  15:00:00,118816279.67970823,118816279.67970847,76545845.12187201 
 01/16  16:00:00,123660259.05800849,123660259.05800876,81608718.97308758 
 01/16  17:00:00,156123594.3623768,156123594.362377,72886533.04484773 
 01/16  18:00:00,207688959.7147584,207688959.7147583,62078913.75656286 
 01/16  19:00:00,228531687.00838418,228531687.00838418,78182150.96767989 
 01/16  20:00:00,221417988.98486818,221417988.9848679,71404108.81874478 
 01/16  21:00:00,217269888.03503639,217269888.03503616,58711977.58450899 
 01/16  22:00:00,179424985.40163125,179424985.40163119,59485962.25429584 
 01/16  23:00:00,156654771.44560314,156654771.44560314,75865529.97459542 
 01/16  24:00:00,112977803.41900349,112977803.41900359,92120109.12064937 
