Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/04  20:00:00,201600199.79277564,201600199.79277594,0.0 
 01/04  21:00:00,189418853.11993996,189418853.11994023,0.0 
 01/04  22:00:00,168271963.68910758,168271963.68910805,93681.0408163101 
 01/04  23:00:00,133991135.83906037,133991135.83906086,3608876.2972572289 
 01/04  24:00:00,96003410.50521669,96003410.50521675,8348640.175009022 
 01/05  01:00:00,66397922.093159358,66397922.09315932,14909098.021566183 
 01/05  02:00:00,65111583.89407039,65111583.89407035,20656822.208113195 
 01/05  03:00:00,60598281.422397989,60598281.42239793,25648170.29375024 
 01/05  04:00:00,56518140.886956769,56518140.88695672,33891671.07088356 
 01/05  05:00:00,76348727.7495965,76348727.74959648,38939319.702748667 
 01/05  06:00:00,99744154.55545098,99744154.55545113,42880832.77064899 
 01/05  07:00:00,163710066.01228488,163710066.0122853,47394450.32458403 
 01/05  08:00:00,178975860.91350086,178975860.91350106,40601475.82098321 
 01/05  09:00:00,172966087.37644608,172966087.37644647,36059694.08472335 
 01/05  10:00:00,146328444.1696858,146328444.16968636,15451035.892593168 
 01/05  11:00:00,136222810.36096434,136222810.36096478,6302119.6314391209 
 01/05  12:00:00,130052844.76006477,130052844.76006508,1671337.4977153314 
 01/05  13:00:00,130168569.02145559,130168569.02145589,100059.36613773371 
 01/05  14:00:00,119315226.31471238,119315226.31471253,0.0 
 01/05  15:00:00,108380426.56752268,108380426.56752289,0.0 
 01/05  16:00:00,110699212.72613387,110699212.726134,0.0 
 01/05  17:00:00,150959683.80767925,150959683.8076797,0.0 
 01/05  18:00:00,193003407.22887088,193003407.22887103,0.0 
 01/05  19:00:00,206399677.30470554,206399677.30470575,0.0 
 01/05  20:00:00,203514359.31538723,203514359.31538714,0.0 
 01/05  21:00:00,190919325.18330059,190919325.1833009,805517.9573295354 
 01/05  22:00:00,163729420.30695684,163729420.30695734,3124060.9320518819 
 01/05  23:00:00,126993998.6322848,126993998.63228528,8629820.328506193 
 01/05  24:00:00,101130136.434782,101130136.43478215,15591141.836813292 
 01/06  01:00:00,72789048.83867307,72789048.83867303,26594849.568303359 
 01/06  02:00:00,58895640.07107194,58895640.07107188,36850958.7322928 
 01/06  03:00:00,69667218.80645965,69667218.8064596,43227749.6188885 
 01/06  04:00:00,60394669.309716958,60394669.30971691,44001382.73128998 
 01/06  05:00:00,70345285.54082009,70345285.54082005,39776799.19550612 
 01/06  06:00:00,101019015.29799742,101019015.29799755,38810529.746444288 
 01/06  07:00:00,166836288.99745433,166836288.99745465,58706894.72698408 
 01/06  08:00:00,183682280.9664171,183682280.96641765,53675550.31545589 
 01/06  09:00:00,168533732.1183757,168533732.1183761,44918935.97681063 
 01/06  10:00:00,152341984.96688814,152341984.96688844,17127504.05071772 
 01/06  11:00:00,133659256.24140263,133659256.24140303,4200544.722333043 
 01/06  12:00:00,129021413.7367426,129021413.736743,763053.8256476548 
 01/06  13:00:00,122569073.51633989,122569073.51634009,74159.66889427979 
 01/06  14:00:00,106090882.99594504,106090882.9959452,0.0 
 01/06  15:00:00,112861455.9172172,112861455.91721742,0.0 
 01/06  16:00:00,113184834.8457002,113184834.84570046,0.0 
 01/06  17:00:00,146373518.67870973,146373518.6787102,0.0 
 01/06  18:00:00,190920367.88806934,190920367.88806976,0.0 
 01/06  19:00:00,208608800.97585098,208608800.97585098,0.0 
 01/06  20:00:00,207606380.83460249,207606380.83460249,0.0 
 01/06  21:00:00,190860550.8489619,190860550.84896205,0.0 
 01/06  22:00:00,164222828.33552218,164222828.33552266,350881.8958023793 
 01/06  23:00:00,131752619.69160931,131752619.69160979,3674968.7523112876 
 01/06  24:00:00,94953173.86633912,94953173.86633927,7506850.781689955 
 01/07  01:00:00,72186307.5524064,72186307.55240637,14251621.522078962 
 01/07  02:00:00,63183370.82769866,63183370.82769864,20403756.47329943 
 01/07  03:00:00,61871080.3187962,61871080.31879616,27889954.236653374 
 01/07  04:00:00,58865584.5048541,58865584.504854049,31239867.47102742 
 01/07  05:00:00,67628393.26123692,67628393.26123689,37581935.28591344 
 01/07  06:00:00,101232910.67595683,101232910.675957,37883801.22610441 
 01/07  07:00:00,166852579.55973966,166852579.5597401,31489991.528064688 
 01/07  08:00:00,178882306.59598965,178882306.5959901,33445675.41656645 
