Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 06/20  17:00:00,160440754.6,0,36084381.06,30170497.53,0,83933250.96,10252625.06,0.002370684,43431855.76,0,43431855.76
 06/20  18:00:00,169872135.3,0,37456262.22,38309735.72,0,83236545.25,10869592.14,0.002792861,50983583.5,0,50983583.5
 06/20  19:00:00,165045238.5,0,36337192.16,44309080.3,0,73747799.95,10651166.07,0.00266296,48659974.96,0,48659974.96
 06/20  20:00:00,157388594.1,0,31543554.64,44844053.7,0,71628391.33,9372594.427,0.002435635,44593660.03,0,44593660.03
 06/20  21:00:00,150408660.6,0,26311249.82,33074638.86,19285200,63729202.5,8008369.385,0.001980983,36461030.15,0,36461030.15
 06/20  22:00:00,118411915.6,0,20805696.92,21305224.02,19285200,50531492.12,6484302.573,0.001721182,31813813.08,0,31813813.08
 06/20  23:00:00,90740330.56,0,15810528.97,12745649.59,19285200,37863633.89,5035318.111,0.000941779,17872161.88,0,17872161.88
 06/20  24:00:00,71700366.48,0,11422471.97,9191897.701,19285200,28085665.77,3715131.034,0.000259801,5673217.069,0,5673217.069
 06/21  01:00:00,66290579.1,0,8920948.338,9191897.701,19285200,25966257.16,2926275.899,0.000129821,3347061.904,0,3347061.904
 06/21  02:00:00,62541915.26,0,6880928.612,9191897.701,19285200,24906552.85,2277336.094,3.24553E-05,1606072.561,0,1606072.561
 06/21  03:00:00,59585426.46,0,5035943.796,9191897.701,19285200,24376700.69,1695684.265,3.24553E-05,1606038.449,0,1606038.449
 06/21  04:00:00,66302039.18,0,4459478.27,13777384,19285200,27266590.8,1513386.101,0.000129821,3345980.903,0,3345980.903
 06/21  05:00:00,67080925.02,0,4842558.025,21687347.87,3214200,35695631.8,1641187.328,0.000876295,16685029.06,0,16685029.06
 06/21  06:00:00,85095386.52,0,6425716.962,23445117.62,0,53083565.93,2140985.995,0.003050806,55542486.92,0,55542486.92
 06/21  07:00:00,99247774.44,0,9240767.976,21649135.49,0,65388425.55,2969445.416,0.003245538,59022262.68,0,59022262.68
 06/21  08:00:00,97740448.9,0,10360695.77,15665446.93,0,67967412.13,3746894.063,0.003115716,56702412.17,0,56702412.17
 06/21  09:00:00,86633372.33,0,9634325.617,13640190.48,0,59827593.96,3531262.27,0.002726252,49742860.65,0,49742860.65
 06/21  10:00:00,76566422.6,0,9963329.164,13640190.48,0,49327737.83,3635165.124,0.002466609,45103159.64,0,45103159.64
 06/21  11:00:00,81176433.57,0,13159803.76,13640190.48,0,49857589.98,4518849.345,0.001979778,36403720.24,0,36403720.24
 06/21  12:00:00,82419931.92,0,15003665.13,13298350.38,0,49081841.7,5036074.712,0.001720135,31764019.22,0,31764019.22
 06/21  13:00:00,80650494.27,0,14427067.67,13640190.48,0,47738181.37,4845054.744,0.001525403,28284243.46,0,28284243.46
 06/21  14:00:00,79361952.89,0,13803435.54,13640190.48,0,47208329.21,4709997.663,0.001330671,24804467.7,0,24804467.7
 06/21  15:00:00,83029480.41,0,12747206.46,16964668.05,0,48797885.67,4519720.228,0.001525403,28284243.46,0,28284243.46
 06/21  16:00:00,111893733.9,0,14248217.79,25868153.95,0,66715671.97,5061690.224,0.001785046,32923944.47,0,32923944.47
 06/21  17:00:00,135587642.5,0,16277578.2,30170497.53,0,83933250.96,5206315.765,0.002369243,43363271.76,0,43363271.76
 06/21  18:00:00,144431284.5,0,17323297.16,38309735.72,0,83236545.25,5561706.405,0.002791163,50902785.91,0,50902785.91
 06/21  19:00:00,138448145.9,0,15349225.97,44309080.3,0,73747799.95,5042039.678,0.002661341,48582935.4,0,48582935.4
 06/21  20:00:00,134624831.8,0,13626799.96,44844053.7,0,71628391.33,4525586.846,0.002434153,44523197.01,0,44523197.01
 06/21  21:00:00,132608026.9,0,12402018.13,33074638.86,19285200,63729202.5,4116967.435,0.001979778,36403720.24,0,36403720.24
 06/21  22:00:00,103610105.4,0,9349963.406,21305224.02,19285200,50531492.12,3138225.859,0.001720135,31764019.22,0,31764019.22
 06/21  23:00:00,78465089.99,0,6403180.949,12745649.59,19285200,37863633.89,2167425.562,0.000941206,17844916.18,0,17844916.18
 06/21  24:00:00,62816272.98,0,4671784.192,9191897.701,19285200,28085665.77,1581725.315,0.000259643,5665701.014,0,5665701.014
 06/22  01:00:00,59453940.18,0,3730867.29,9191897.701,19285200,25966257.16,1279718.028,0.000129743,3343337.25,0,3343337.25
 06/22  02:00:00,57586599.72,0,3121675.623,9191897.701,19285200,24906552.85,1081273.546,3.24358E-05,1605144.072,0,1605144.072
 06/22  03:00:00,56662086.14,0,2828403.231,9191897.701,19285200,24376700.69,979884.5096,3.24358E-05,1605110.415,0,1605110.415
 06/22  04:00:00,63690284.91,0,2496861.341,13777384,19285200,27266590.8,864248.7595,0.000129743,3342271.007,0,3342271.007
 06/22  05:00:00,64543286.79,0,2931383.581,21687347.87,3214200,35695631.8,1014723.534,0.000875768,16659997.54,0,16659997.54
 06/22  06:00:00,81868751.74,0,3968011.455,23445117.62,0,53083565.93,1372056.728,0.00304897,55455341.6,0,55455341.6
 06/22  07:00:00,92934550.68,0,4386496.333,21649135.49,0,65388425.55,1510493.304,0.003243585,58929554.9,0,58929554.9
 06/22  08:00:00,89495757.06,0,3886631.479,15665446.93,0,67967412.13,1976266.513,0.003113842,56613412.7,0,56613412.7
 06/22  09:00:00,78927503.09,0,3615832.358,13640190.48,0,59827593.96,1843886.288,0.002724611,49664986.11,0,49664986.11
 06/22  10:00:00,68284928.61,0,3507182.332,13640190.48,0,49327737.83,1809817.962,0.002465125,45032701.72,0,45032701.72
 06/22  11:00:00,68529212.39,0,3291744.593,13640190.48,0,49857589.98,1739687.332,0.001978587,36347168.49,0,36347168.49
 06/22  12:00:00,67618944.33,0,3443663.148,13298350.38,0,49081841.7,1795089.099,0.0017191,31714884.1,0,31714884.1
 06/22  13:00:00,66810924.57,0,3622330.866,13640190.48,0,47738181.37,1810221.857,0.001524485,28240670.8,0,28240670.8
 06/22  14:00:00,66645117.87,0,3914607.443,13640190.48,0,47208329.21,1881990.733,0.00132987,24766457.51,0,24766457.51
 06/22  15:00:00,72111877.22,0,4341381.848,16964668.05,0,48797885.67,2007941.645,0.001524485,28240670.8,0,28240670.8
 06/22  16:00:00,100436045.2,0,5486794.389,25868153.95,0,66715671.97,2365424.904,0.001783972,32872955.19,0,32872955.19
 06/22  17:00:00,123155309,0,6806337.637,30170497.53,0,83933250.96,2245222.872,0.002367817,43295595.07,0,43295595.07
 06/22  18:00:00,132569936.6,0,8283480.659,38309735.72,0,83236545.25,2740174.924,0.002789483,50823057.21,0,50823057.21
 06/22  19:00:00,129122558.6,0,8311901.481,44309080.3,0,73747799.95,2753776.854,0.00265974,48506915.01,0,48506915.01
 06/22  20:00:00,126510988.3,0,7519690.449,44844053.7,0,71628391.33,2518852.817,0.002432689,44453666.17,0,44453666.17
 06/22  21:00:00,124457476.4,0,6219055.804,33074638.86,19285200,63729202.5,2149379.279,0.001978587,36347168.49,0,36347168.49
 06/22  22:00:00,97539860.49,0,4747860.182,21305224.02,19285200,50531492.12,1670084.169,0.0017191,31714884.1,0,31714884.1
 06/22  23:00:00,74661236.11,0,3524573.461,12745649.59,19285200,37863633.89,1242179.174,0.00094064,17818030.92,0,17818030.92
 06/22  24:00:00,59542259.47,0,2195864.046,9191897.701,19285200,28085665.77,783631.9467,0.000259487,5658284.392,0,5658284.392
 06/23  01:00:00,56562320.54,0,1558027.858,9191897.701,19285200,25966257.16,560937.8186,0.000129666,3339663.068,0,3339663.068
 06/23  02:00:00,54940258.11,0,1145267.806,9191897.701,19285200,24906552.85,411339.7583,3.24165E-05,1604228.253,0,1604228.253
 06/23  03:00:00,54034477.7,0,865952.3646,9191897.701,19285200,24376700.69,314726.9393,3.24165E-05,1604195.061,0,1604195.061
 06/23  04:00:00,61198656.41,0,633734.1631,13777384,19285200,27266590.8,235747.4441,0.000129666,3338611.883,0,3338611.883
 06/23  05:00:00,61795216.45,0,873788.9183,21687347.87,3214200,35695631.8,324247.8636,0.000875247,16650908.9,15599.90562,16635309
 06/23  06:00:00,79233849.1,0,1984688.959,23445117.62,0,53083565.93,720476.5794,0.003047156,55369390.42,0,55369390.42
