Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 11/09  04:00:00,55631488.73,0,0,9191897.701,19285200,24376700.69,2777690.332,3.44942E-05,66431900.72,64718064.45,1713836.264
 11/09  05:00:00,63256041,0,0,13777384,19285200,27266590.8,2926866.188,0.000137977,72415182.49,68637822.27,3777360.22
 11/09  06:00:00,79615929.9,0,0,21687347.87,19285200,35695631.8,2947750.233,0.000931343,89070702.23,69472952.43,19597749.8
 11/09  07:00:00,98664169.94,0,0,23445117.62,19285200,53083565.93,2850286.382,0.003242452,133051698.6,67368486.12,65683212.5
 11/09  08:00:00,96379336.5,0,0,21649135.49,6428400,65388425.55,2913375.449,0.003449417,139165872,69355603.35,69810268.62
 11/09  09:00:00,87648728.32,0,0,15665446.93,0,67967412.13,4015869.25,0.003311441,133138450.2,66079552.31,67058897.87
 11/09  10:00:00,77151575.4,0,62166.96173,13640190.48,0,59827593.96,3621623.994,0.002897511,113558391.4,54753605.72,58804785.64
 11/09  11:00:00,66850624.2,0,608304.1211,13640190.48,0,49327737.83,3274391.763,0.002621557,93012593.03,39710548.88,53302044.15
 11/09  12:00:00,67663256.23,0,1101708.332,13640190.48,0,49857589.98,3063767.428,0.002104145,72835696.96,29851293.11,42984403.86
 11/09  13:00:00,66807195.59,0,1495020.275,13298350.38,0,49081841.7,2931983.238,0.001828191,60878801.87,23397139.5,37481662.37
 11/09  14:00:00,66346128.59,0,2074903.575,13640190.48,0,47738181.37,2892853.169,0.001621226,51721666.95,18367060.7,33354606.25
 11/09  15:00:00,65456172.75,0,1873224.376,13640190.48,0,47208329.21,2734428.678,0.001414261,45880092.89,16652542.76,29227550.13
 11/09  16:00:00,70032782.98,0,1613310.612,16964668.05,0,48797885.67,2656918.644,0.001621226,50258776.09,16904169.85,33354606.25
 11/09  17:00:00,99517665.18,0,1198187.819,25868153.95,3214200,66715671.97,2521451.44,0.00189718,56159376.27,17302028.54,38857347.74
 11/09  18:00:00,135321393.3,0,723954.6614,30170497.53,19285200,83933250.96,1208490.192,0.002518075,69989633.49,18751117.4,51238516.09
 11/09  19:00:00,142796651.2,0,654239.1635,38309735.72,19285200,83236545.25,1310931.048,0.002966499,81948521.32,21768050.31,60180471.01
 11/09  20:00:00,139444903.5,0,494447.746,44309080.3,19285200,73747799.95,1608375.503,0.002828522,88445491.47,31016391.2,57429100.27
 11/09  21:00:00,138008598.9,0,371171.6274,44844053.7,19285200,71628391.33,1879782.284,0.002587063,91995143.38,39380941.92,52614201.46
 11/09  22:00:00,118472693.8,0,264375.01,33074638.86,19285200,63729202.5,2119277.384,0.002104145,89767918.91,46783515.06,42984403.86
 11/09  23:00:00,93706580.83,0,84091.11376,21305224.02,19285200,50531492.12,2500573.586,0.001828191,96376409.66,58894747.3,37481662.37
 11/09  24:00:00,72990609.39,0,0,12745649.59,19285200,37863633.89,3096125.909,0.001000331,96381194.54,75407756.64,20973437.9
 11/10  01:00:00,60325707.17,0,0,9191897.701,19285200,28085665.77,3762943.695,0.000276227,99445193.42,92903551.73,6541641.692
 11/10  02:00:00,58680608.03,0,0,9191897.701,19285200,25966257.16,4237253.172,0.000138113,109309067,105523751.3,3785315.721
 11/10  03:00:00,57841947.92,0,0,9191897.701,19285200,24906552.85,4458297.365,3.45282E-05,112523868.2,110808020.6,1715847.58
 11/10  04:00:00,57362865.74,0,0,9191897.701,19285200,24376700.69,4509067.339,3.45282E-05,112807753.9,111091903.2,1715850.691
 11/10  05:00:00,64798235.55,0,0,13777384,19285200,27266590.8,4469060.743,0.000138113,112876122.6,109090704.7,3785417.919
 11/10  06:00:00,81010814.19,0,0,21687347.87,19285200,35695631.8,4342634.523,0.000932262,125161419.8,105509280.7,19652139.14
 11/10  07:00:00,99906331.56,0,0,23445117.62,19285200,53083565.93,4092448.003,0.003245653,165055546.7,99182978.73,65872567.96
 11/10  08:00:00,97493653.71,0,0,21649135.49,6428400,65388425.55,4027692.668,0.003452822,167768560.1,97756849.47,70011710.6
 11/10  09:00:00,89055403.68,0,0,15665446.93,0,67967412.13,5422544.611,0.003314709,169524608,102272325.9,67252282.18
 11/10  10:00:00,78776957.31,0,0,13640190.48,0,59827593.96,5309172.865,0.002900371,157352939.2,98378942.33,58973996.9
 11/10  11:00:00,67980964.63,0,0,13640190.48,0,49327737.83,5013036.314,0.002624145,143851451,90396310.96,53455140.06
 11/10  12:00:00,68064160.53,0,0,13640190.48,0,49857589.98,4566380.061,0.002106222,121837619.3,78730335.81,43107283.47
 11/10  13:00:00,66475075.56,0,0,13298350.38,0,49081841.7,4094883.479,0.001829996,104239546.8,66651120.17,37588426.62
 11/10  14:00:00,64884113.51,0,9369.239051,13640190.48,0,47738181.37,3496372.42,0.001622826,85339274.83,51889990.84,33449283.98
 11/10  15:00:00,64286840.37,0,0,13640190.48,0,47208329.21,3438320.675,0.001415657,80005645.86,50695504.52,29310141.35
 11/10  16:00:00,69157244.39,0,0,16964668.05,0,48797885.67,3394690.662,0.001622826,83635743.56,50186459.58,33449283.98
 11/10  17:00:00,99211434.28,0,0,25868153.95,3214200,66715671.97,3413408.357,0.001899052,90018581.12,51050440.29,38968140.83
 11/10  18:00:00,135444676.2,0,0,30170497.53,19285200,83933250.96,2055727.746,0.00252056,99451474.85,48065906.11,51385568.74
 11/10  19:00:00,142814919.9,0,39474.57963,38309735.72,19285200,83236545.25,1943964.339,0.002969427,105271650.9,44917939.75,60353711.12
 11/10  20:00:00,139460665,0,3312.916025,44309080.3,19285200,73747799.95,2115271.831,0.002831314,107340851.5,49746568.84,57594282.69
 11/10  21:00:00,138099183.6,0,0,44844053.7,19285200,71628391.33,2341538.569,0.002589617,108252159.3,55486876.33,52765282.95
 11/10  22:00:00,118695458.8,0,0,33074638.86,19285200,63729202.5,2606417.471,0.002106222,105268258.2,62160974.69,43107283.47
