Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 03/07  23:00:00,92009525.41,0,0,21305224.02,19285200,50531492.12,887609.2776,0.001608136,40961397.99,13997313.63,26964084.36
 03/07  24:00:00,71576203.15,0,0,12745649.59,19285200,37863633.89,1681719.677,0.000879923,41715570.86,26497034.14,15218536.72
 03/08  01:00:00,59080122.2,0,0,9191897.701,19285200,28085665.77,2517358.719,0.000242337,44822043.93,39893256.21,4928787.714
 03/08  02:00:00,57592323.87,0,0,9191897.701,19285200,25966257.16,3148969.014,0.000121169,52944490,49968449.54,2976040.462
 03/08  03:00:00,57031386.44,0,0,9191897.701,19285200,24906552.85,3647735.892,3.02924E-05,59205877.02,57692389.83,1513487.186
 03/08  04:00:00,57135280.44,0,0,9191897.701,19285200,24376700.69,4281482.04,3.02924E-05,68724820.7,67211337.82,1513482.881
 03/08  05:00:00,65114822.49,0,0,13777384,19285200,27266590.8,4785647.678,0.00012117,77685027.77,74709119,2975908.769
 03/08  06:00:00,81431050.61,0,0,21687347.87,19285200,35695631.8,4762870.94,0.000817894,88081393.77,73893630.39,14187763.38
 03/08  07:00:00,97079840.26,0,0,23445117.62,16071000,53083565.93,4480156.697,0.002847484,115688613.9,68840200.3,46848413.6
 03/08  08:00:00,90455531.28,0,0,21649135.49,0,65388425.55,3417970.234,0.003029239,101405634.1,51632385.61,49773248.51
 03/08  09:00:00,87115021.9,0,0,15665446.93,0,67967412.13,3482162.828,0.002908069,85863605.84,38040247.27,47823358.57
 03/08  10:00:00,76050574.35,0,43062.8421,13640190.48,0,59827593.96,2539727.061,0.002544561,65625316.05,23651627.3,41973688.75
 03/08  11:00:00,65019010.46,0,340846.1645,13640190.48,0,49327737.83,1710235.982,0.002302221,49640896.99,11566988.12,38073908.87
 03/08  12:00:00,66104834.67,0,1142120.76,13640190.48,0,49857589.98,1464933.444,0.001847836,36445895.23,5684073.635,30761821.59
 03/08  13:00:00,66230201.19,0,2332903.79,13298350.38,0,49081841.7,1517105.319,0.001605497,28884814.6,2022772.893,26862041.71
 03/08  14:00:00,66448230.46,0,3437597.394,13640190.48,0,47738181.37,1632261.219,0.001423742,24027034.82,89828.01471,23937206.8
 03/08  15:00:00,67194941.29,0,4441155.886,13640190.48,0,47208329.21,1905265.713,0.001241988,21012371.89,0,21012371.89
 03/08  16:00:00,72604317.72,0,4803307.898,16964668.05,0,48797885.67,2038456.094,0.001423742,23937206.8,0,23937206.8
 03/08  17:00:00,98883100.05,0,4351799.256,25868153.95,0,66715671.97,1947474.877,0.001666081,27836986.68,0,27836986.68
 03/08  18:00:00,118531870.8,0,3461692.829,30170497.53,0,83933250.96,966429.4677,0.002211344,36611491.41,0,36611491.41
 03/08  19:00:00,138212020.8,0,2981549.19,38309735.72,12856800,83236545.25,827390.6088,0.002605145,42948633.72,0,42948633.72
 03/08  20:00:00,139816828.4,0,1939338.672,44309080.3,19285200,73747799.95,535409.4581,0.002483976,40998743.78,0,40998743.78
 03/08  21:00:00,136994727.7,0,971155.9929,44844053.7,19285200,71628391.33,265926.7054,0.002271929,37586436.38,0,37586436.38
 03/08  22:00:00,116888053.9,0,625444.2021,33074638.86,19285200,63729202.5,173568.3884,0.001847836,30761821.59,0,30761821.59
 03/08  23:00:00,91517266.72,0,309084.5452,21305224.02,19285200,50531492.12,86266.04072,0.001605497,26862041.71,0,26862041.71
 03/08  24:00:00,69927997.44,0,26222.22279,12745649.59,19285200,37863633.89,7291.744487,0.000878479,15162702.07,0,15162702.07
 03/09  01:00:00,56624377.98,0,0,9191897.701,19285200,28085665.77,61614.50068,0.00024193,6037958.329,1124790.85,4913167.48
 03/09  02:00:00,54726069.52,0,0,9191897.701,19285200,25966257.16,282714.664,0.000120966,7789279.73,4821071.95,2968207.78
 03/09  03:00:00,54018949.24,0,0,9191897.701,19285200,24906552.85,635298.6881,3.02415E-05,11731440.07,10219911.52,1511528.549
 03/09  04:00:00,53806984.71,0,0,9191897.701,19285200,24376700.69,953186.3123,3.02415E-05,16388687.68,14877163.53,1511524.15
 03/09  05:00:00,61523972.96,0,0,13777384,19285200,27266590.8,1194798.147,0.000120966,21447910.91,18479837.58,2968073.326
 03/09  06:00:00,78029336.84,0,0,21687347.87,19285200,35695631.8,1361157.168,0.00081652,35061221.16,20926350.03,14134871.13
 03/09  07:00:00,93928477.88,0,0,23445117.62,16071000,53083565.93,1328794.321,0.0028427,66817195.59,20152926,46664269.59
 03/09  08:00:00,88088873.93,0,0,21649135.49,0,65388425.55,1051312.887,0.003024149,64951977.82,15374627.2,49577350.62
 03/09  09:00:00,85459660.43,0,146605.9798,15665446.93,0,67967412.13,1680195.385,0.002903183,58183235.33,10547938.73,47635296.6
 03/09  10:00:00,76764282.94,0,1707376.814,13640190.48,0,59827593.96,1589121.685,0.002540285,46699230.34,4890095.818,41809134.52
 03/09  11:00:00,68760729.48,0,3920609.183,13640190.48,0,49327737.83,1872191.984,0.002298353,39607317.86,1682291.384,37925026.47
 03/09  12:00:00,71635868.25,0,5899935.554,13640190.48,0,49857589.98,2238152.226,0.001844731,30686764.33,44440.44874,30642323.88
 03/09  13:00:00,72904570.5,0,7792093.204,13298350.38,0,49081841.7,2732285.215,0.001602799,26758215.83,0,26758215.83
 03/09  14:00:00,74870467.5,0,10175280.67,13640190.48,0,47738181.37,3316814.98,0.00142135,23845134.79,0,23845134.79
 03/09  15:00:00,75946216.45,0,11441863.8,13640190.48,0,47208329.21,3655832.949,0.001239901,20932053.76,0,20932053.76
 03/09  16:00:00,81331076,0,11778373.12,16964668.05,0,48797885.67,3790149.15,0.00142135,23845134.79,0,23845134.79
 03/09  17:00:00,108315050.6,0,11866904.77,25868153.95,0,66715671.97,3864319.895,0.001663282,27729242.84,0,27729242.84
 03/09  18:00:00,128625640.1,0,11416059.56,30170497.53,0,83933250.96,3105832.086,0.002207628,36468485.95,0,36468485.95
 03/09  19:00:00,146474352.6,0,9463272.733,38309735.72,12856800,83236545.25,2607998.917,0.002600768,42780161.54,0,42780161.54
 03/09  20:00:00,145822241.3,0,6637506.742,44309080.3,19285200,73747799.95,1842654.325,0.002479802,40838107.51,0,40838107.51
 03/09  21:00:00,141799689,0,4724096.245,44844053.7,19285200,71628391.33,1317947.682,0.002268111,37439512.97,0,37439512.97
 03/09  22:00:00,119772117.5,0,2870395.958,33074638.86,19285200,63729202.5,812680.1838,0.001844731,30642323.88,0,30642323.88
 03/09  23:00:00,92637656.74,0,1179056.796,21305224.02,19285200,50531492.12,336683.8104,0.001602799,26758215.83,0,26758215.83
 03/09  24:00:00,70662926.54,0,597216.1873,12745649.59,19285200,37863633.89,171226.8799,0.000877003,15105891.68,0,15105891.68
 03/10  01:00:00,56889694.04,0,253510.5083,9191897.701,19285200,28085665.77,73420.05583,0.000241514,4897281.754,0,4897281.754
 03/10  02:00:00,54505371.04,0,44936.6816,9191897.701,19285200,25966257.16,17079.50095,0.000120758,3057421.025,97178.20001,2960242.825
 03/10  03:00:00,53529723.84,0,0,9191897.701,19285200,24906552.85,146073.2901,3.01895E-05,4055646.912,2546110.065,1509536.846
 03/10  04:00:00,53268830.78,0,0,9191897.701,19285200,24376700.69,415032.3877,3.01895E-05,8196373.767,6686841.412,1509532.354
 03/10  05:00:00,61153194.25,0,0,13777384,19285200,27266590.8,824019.4444,0.000120758,15699166.49,12739060.87,2960105.623
 03/10  06:00:00,77734134.19,0,0,21687347.87,19285200,35695631.8,1065954.519,0.000815116,30317058.86,16235972.76,14081086.1
 03/10  07:00:00,93745297.78,0,0,23445117.62,16071000,53083565.93,1145614.226,0.002837811,63657393.66,17180376.28,46477017.38
 03/10  08:00:00,88076640.16,0,113757.6518,21649135.49,0,65388425.55,925321.4647,0.003018947,62257081.14,12878934.99,49378146.15
 03/10  09:00:00,86138259.39,0,782097.5603,15665446.93,0,67967412.13,1723302.755,0.00289819,56155410.03,8711349.728,47444060.3
