Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/06  07:00:00,148528752.6,148528752.6,0
 01/06  08:00:00,173118850.1,173118850.1,0
 01/06  09:00:00,164255867,164255867,0
 01/06  10:00:00,153590105.4,153590105.4,0
 01/06  11:00:00,205377384.3,205377384.3,0
 01/06  12:00:00,181749323.6,181749323.6,0
 01/06  13:00:00,197864165.4,197864165.4,0
 01/06  14:00:00,180950711.5,180950711.5,0
 01/06  15:00:00,175954127.7,175954127.7,0
 01/06  16:00:00,176692516.9,176692516.9,0
 01/06  17:00:00,192451561.6,192451561.6,0
 01/06  18:00:00,193670987.4,193670987.4,0
 01/06  19:00:00,210198600.2,210198600.2,0
 01/06  20:00:00,208651726.9,208651726.9,0
 01/06  21:00:00,199597829.3,199597829.3,0
 01/06  22:00:00,169266749.6,169266749.6,0
 01/06  23:00:00,176690575.6,176690575.6,0
 01/06  24:00:00,137169739,137169739,0
 01/07  01:00:00,93527413.71,93527413.71,0
 01/07  02:00:00,101357839.1,101357839.1,0
 01/07  03:00:00,76961120.04,76961120.04,0
 01/07  04:00:00,73849659.69,73849659.69,0
 01/07  05:00:00,96112189.8,96112189.8,0
 01/07  06:00:00,110232965,110232965,0
 01/07  07:00:00,150750508.8,150750508.8,0
 01/07  08:00:00,151579454.3,151579454.3,0
 01/07  09:00:00,150286538.2,150286538.2,0
 01/07  10:00:00,153590134.6,153590134.6,0
 01/07  11:00:00,162356805.6,162356805.6,0
 01/07  12:00:00,189601344.5,189601344.5,0
 01/07  13:00:00,171901006.3,171901006.3,0
 01/07  14:00:00,169316529.1,169316529.1,0
 01/07  15:00:00,172363457,172363457,0
 01/07  16:00:00,185519785.2,185519785.2,0
 01/07  17:00:00,201479252.9,201479252.9,0
 01/07  18:00:00,200781806.4,200781806.4,0
 01/07  19:00:00,211491352.7,211491352.7,0
 01/07  20:00:00,203619803.7,203619803.7,0
 01/07  21:00:00,193311605,193311605,0
 01/07  22:00:00,167558824,167558824,0
 01/07  23:00:00,172165570.3,172165570.3,0
 01/07  24:00:00,126009722.8,126009722.8,0
 01/08  01:00:00,107784400.8,107784400.8,0
 01/08  02:00:00,83643248.22,83643248.22,0
 01/08  03:00:00,91992661.76,91992661.76,0
 01/08  04:00:00,90111029.1,90111029.1,0
 01/08  05:00:00,86814868.38,86814868.38,0
 01/08  06:00:00,130269510.6,130269510.6,0
 01/08  07:00:00,152051349.9,152051349.9,0
 01/08  08:00:00,166420142.3,166420142.3,0
 01/08  09:00:00,160025213.8,160025213.8,0
 01/08  10:00:00,169612260.4,169612260.4,0
 01/08  11:00:00,195978012.4,195978012.4,0
 01/08  12:00:00,172072256.3,172072256.3,0
 01/08  13:00:00,175515470.4,175515470.4,0
 01/08  14:00:00,171110988.3,171110988.3,0
 01/08  15:00:00,120247040.1,120247040.1,0
 01/08  16:00:00,115968258,115968258,0
 01/08  17:00:00,142154737.7,142154737.7,0
 01/08  18:00:00,195680911.6,195680911.6,0
 01/08  19:00:00,211763385,211763385,0
 01/08  20:00:00,209238923.5,209238923.5,0
 01/08  21:00:00,193074347.7,193074347.7,0
 01/08  22:00:00,175924178.7,175924178.7,0
 01/08  23:00:00,165819075.4,165819075.4,0
 01/08  24:00:00,137790323.1,137790323.1,0
 01/09  01:00:00,90727326.8,90727326.8,0
 01/09  02:00:00,99097577.44,99097577.44,0
 01/09  03:00:00,79600122.49,79600122.49,0
 01/09  04:00:00,75915602.51,75915602.51,0
 01/09  05:00:00,100418852,100418852,0
 01/09  06:00:00,112219085.2,112219085.2,0
 01/09  07:00:00,156587006.3,156587006.3,0
 01/09  08:00:00,157175865.2,157175865.2,0
 01/09  09:00:00,157429522.5,157429522.5,0
 01/09  10:00:00,182099265.5,182099265.5,0
 01/09  11:00:00,198613104.8,198613104.8,0
 01/09  12:00:00,186953418.4,186953418.4,0
 01/09  13:00:00,135931745.4,135931745.4,0
 01/09  14:00:00,123553518.4,123553518.4,0
 01/09  15:00:00,127325899.8,127325899.8,0
 01/09  16:00:00,140488908.7,140488908.7,0
 01/09  17:00:00,169917384,169917384,0
 01/09  18:00:00,194295541.5,194295541.5,0
 01/09  19:00:00,205980980.1,205980980.1,0
 01/09  20:00:00,202147035.4,202147035.4,0
 01/09  21:00:00,182302153,182302153,0
 01/09  22:00:00,169113408,169113408,0
 01/09  23:00:00,166125669.2,166125669.2,0
 01/09  24:00:00,128951880.7,128951880.7,0
 01/10  01:00:00,106158663.8,106158663.8,0
 01/10  02:00:00,86203797.81,86203797.81,0
 01/10  03:00:00,83703008.65,83703008.65,0
 01/10  04:00:00,89239382.1,89239382.1,0
 01/10  05:00:00,83215193.75,83215193.75,0
 01/10  06:00:00,122308728.9,122308728.9,0
 01/10  07:00:00,150188420.8,150188420.8,0
 01/10  08:00:00,155368613.8,155368613.8,0
 01/10  09:00:00,162773985.1,162773985.1,0
 01/10  10:00:00,143271316,143271316,0
 01/10  11:00:00,133513818.1,133513818.1,0
 01/10  12:00:00,143840377.3,143840377.3,0
 01/10  13:00:00,134795053.6,134795053.6,0
 01/10  14:00:00,138660372,138660372,0
 01/10  15:00:00,136439434.3,136439434.3,0
 01/10  16:00:00,136426092.6,136426092.6,0
 01/10  17:00:00,154482270.2,154482270.2,0
 01/10  18:00:00,190944252.5,190944252.5,0
 01/10  19:00:00,200957815.2,200957815.2,0
 01/10  20:00:00,201692061,201692061,0
 01/10  21:00:00,190432696.6,190432696.6,0
