Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/06  08:00:00,0,117512901.9,305873620.6
 01/06  09:00:00,0,106103183.3,294344432.9
 01/06  10:00:00,0,92078948.95,215892419.1
 01/06  11:00:00,0,78214202.21,138850843.2
 01/06  12:00:00,0,77939201.73,84741372.07
 01/06  13:00:00,0,77831582.88,61639472.97
 01/06  14:00:00,0,79719194.96,47962252.79
 01/06  15:00:00,0,81797232.98,33548247.43
 01/06  16:00:00,0,88046218.61,31643818.07
 01/06  17:00:00,0,113265531.8,33167959.53
 01/06  18:00:00,0,139016328.4,43562661.31
 01/06  19:00:00,0,151467650.6,56520570.16
 01/06  20:00:00,0,147885329,65887940.66
 01/06  21:00:00,0,147164643,79130407.56
 01/06  22:00:00,0,128585849.3,92712768.88
 01/06  23:00:00,0,104781384.9,111052427
 01/06  24:00:00,0,84962210.58,125596629.6
 01/07  01:00:00,0,73272374.1,145238161.4
 01/07  02:00:00,0,72103820.49,160252524
 01/07  03:00:00,0,71812810.16,172623497.2
 01/07  04:00:00,0,72246657.92,190322716.5
 01/07  05:00:00,0,80930702.62,214219291.6
 01/07  06:00:00,0,97802388.54,236344295.4
 01/07  07:00:00,0,116742693.4,268571212.2
 01/07  08:00:00,0,115231244.7,276524119.4
 01/07  09:00:00,0,94377301.97,249410324.4
 01/07  10:00:00,0,80534919.91,174706184.8
 01/07  11:00:00,0,66978501.39,111964647.6
 01/07  12:00:00,0,65759445.74,64105766.76
 01/07  13:00:00,0,67682053.71,41127786.77
 01/07  14:00:00,0,68545364.55,28950925.59
 01/07  15:00:00,0,69035419.39,23297677.37
 01/07  16:00:00,0,81233894.81,26553097.32
 01/07  17:00:00,0,111435005.3,30893657.26
 01/07  18:00:00,0,139731116.1,40659917.12
 01/07  19:00:00,0,152805895.5,47713327.01
 01/07  20:00:00,0,147856168.1,45610530.87
 01/07  21:00:00,0,145765997,43188856.25
 01/07  22:00:00,0,126146143.7,44220662.43
 01/07  23:00:00,0,101664447.2,50100514.85
 01/07  24:00:00,0,81354944.95,55207745.33
 01/08  01:00:00,0,69214186.79,67142166.15
 01/08  02:00:00,0,68068263.11,84273066.71
 01/08  03:00:00,0,67547170.39,93172137.45
 01/08  04:00:00,0,67996566.45,111693552.8
 01/08  05:00:00,0,76792351.02,137619420.5
 01/08  06:00:00,0,93811281.93,162512671
 01/08  07:00:00,0,113287003.4,204827635.2
 01/08  08:00:00,0,111796357.2,213085545.5
 01/08  09:00:00,0,89922676.32,166474711
 01/08  10:00:00,0,76593221.75,96315947.33
 01/08  11:00:00,0,68329526.04,57638204.06
 01/08  12:00:00,0,77430746.64,35556870.45
 01/08  13:00:00,0,88745623.78,29844396.68
 01/08  14:00:00,0,97178498.6,26584914.91
 01/08  15:00:00,0,108674661.4,23325433.14
 01/08  16:00:00,0,119239319.9,26584914.91
 01/08  17:00:00,0,146069401.8,30930890.61
 01/08  18:00:00,0,164613678.9,40709335.92
 01/08  19:00:00,0,164975025.4,47771546.43
 01/08  20:00:00,0,155219844.5,45598558.58
 01/08  21:00:00,0,148618518,41795829.85
 01/08  22:00:00,0,127097954.5,34190372.38
 01/08  23:00:00,0,101319224.4,30527484.11
 01/08  24:00:00,0,79799326.35,23833831.47
 01/09  01:00:00,0,67120966.07,25974172.96
 01/09  02:00:00,0,65499961.14,33687220.12
 01/09  03:00:00,0,65003891.86,43359697.56
 01/09  04:00:00,0,65384016.73,61232248.32
 01/09  05:00:00,0,73664041.23,78782060.36
 01/09  06:00:00,0,89451123.44,80077007.57
 01/09  07:00:00,0,108408724.3,112626502.9
 01/09  08:00:00,0,108010725.7,129315187.7
 01/09  09:00:00,0,96567278.8,114824194.7
 01/09  10:00:00,0,85372946.87,74009998.01
 01/09  11:00:00,0,77488994.52,50811333.06
 01/09  12:00:00,0,81787464.93,35322235.4
 01/09  13:00:00,0,81384237.09,29877767.91
 01/09  14:00:00,0,82739531.03,26614508.26
 01/09  15:00:00,0,87042519.48,23351248.61
 01/09  16:00:00,0,92780736.76,26614508.26
 01/09  17:00:00,0,121288674,30965521.12
 01/09  18:00:00,0,141820101,40755300.06
 01/09  19:00:00,0,155159369.5,47825695.97
 01/09  20:00:00,0,149752821.6,45650189.53
 01/09  21:00:00,0,146987442.4,41843053.28
 01/09  22:00:00,0,126658990.7,34752793.59
 01/09  23:00:00,0,101212379.8,33311392.19
 01/09  24:00:00,0,79870930.27,25084724.26
 01/10  01:00:00,0,66826850.35,19568706.66
 01/10  02:00:00,0,64973410.29,22647211.4
 01/10  03:00:00,0,64398711.16,30813155.14
 01/10  04:00:00,0,64357110.87,40728024.19
 01/10  05:00:00,0,72259677.62,51045676.39
 01/10  06:00:00,0,88908421.33,69797735.15
 01/10  07:00:00,0,107895117.7,102864961.5
 01/10  08:00:00,0,106906928.2,107823063.1
 01/10  09:00:00,0,96256860.09,109382002.1
 01/10  10:00:00,0,85286304.47,85132729.25
 01/10  11:00:00,0,74272634,60470959.59
 01/10  12:00:00,0,79435890.68,37689731.64
 01/10  13:00:00,0,87293093.79,29936255.08
 01/10  14:00:00,0,96398193.79,26641868.61
 01/10  15:00:00,0,97121498.05,23375116.15
 01/10  16:00:00,0,91118182.68,26641868.61
 01/10  17:00:00,0,108603320.4,30997538.55
 01/10  18:00:00,0,133469198.5,40797795.92
 01/10  19:00:00,0,152174113,47875759.58
 01/10  20:00:00,0,148298961.3,46219435.52
 01/10  21:00:00,0,146544520.7,42975272.95
 01/10  22:00:00,0,126511210,43126581.14
 01/10  23:00:00,0,101477125.9,45780324.69
 01/10  24:00:00,0,80375864.72,35203174.01
 01/11  01:00:00,0,68238369.71,48145431.14
 01/11  02:00:00,0,66769374.3,59193714.43
 01/11  03:00:00,0,66764012.38,78488092.05
 01/11  04:00:00,0,66732990.76,88294430.88
 01/11  05:00:00,0,74197877.25,89562657.17
 01/11  06:00:00,0,90272634.32,96678800.74
 01/11  07:00:00,0,109473017.2,134155254
 01/11  08:00:00,0,108069758.2,130707256.3
 01/11  09:00:00,0,95614534.02,92829628.3
 01/11  10:00:00,0,86369940.11,62179728.29
 01/11  11:00:00,0,80167894.13,48652401.68
 01/11  12:00:00,0,86442052.9,34739591.31
 01/11  13:00:00,0,92596124.46,29936947.02
 01/11  14:00:00,0,97811220.64,26666987.85
 01/11  15:00:00,0,103717841.9,23397028.68
 01/11  16:00:00,0,113295674.9,26666987.85
 01/11  17:00:00,0,141480132.6,31026933.41
 01/11  18:00:00,0,154294725.2,40836810.92
 01/11  19:00:00,0,158393129.6,47921722.45
 01/11  20:00:00,0,150996213.2,45741749.67
 01/11  21:00:00,0,147429767,41931630.84
 01/11  22:00:00,0,126857228.8,38169107.34
 01/11  23:00:00,0,101518742.5,45073176.41
 01/11  24:00:00,0,81164729.47,51920161.29
 01/12  01:00:00,0,68803891.68,60175652.58
 01/12  02:00:00,0,67202596.05,67993332.9
 01/12  03:00:00,0,66594225,75118876
 01/12  04:00:00,0,66566870.57,85025672.56
 01/12  05:00:00,0,74809261.84,101924853.3
 01/12  06:00:00,0,92167141.03,133986689.1
 01/12  07:00:00,0,111477652.3,172986853.6
 01/12  08:00:00,0,110506335.6,177914120.2
 01/12  09:00:00,0,98568424.22,154158789.8
 01/12  10:00:00,0,86915941.38,95772464.74
 01/12  11:00:00,0,79182147.94,61196978.47
 01/12  12:00:00,0,85082902.02,41946916.63
 01/12  13:00:00,0,91019337.73,31165168.52
 01/12  14:00:00,0,97872661.61,26689858.55
 01/12  15:00:00,0,103919079.6,23416979.72
 01/12  16:00:00,0,109534946.1,26689858.55
 01/12  17:00:00,0,134304591.5,31053696.99
 01/12  18:00:00,0,150503156.8,40872333.49
 01/12  19:00:00,0,157470060.8,47963570.96
 01/12  20:00:00,0,150737515.1,45781651.74
 01/12  21:00:00,0,147325360.6,42126978.63
 01/12  22:00:00,0,126899390.8,38090690.98
 01/12  23:00:00,0,101551560.1,44073342.59
 01/12  24:00:00,0,81146110.65,51640085.43
 01/13  01:00:00,0,68991157.49,63845847.51
 01/13  02:00:00,0,68214918.87,88085042.46
 01/13  03:00:00,0,68164832.8,106468241.3
 01/13  04:00:00,0,68314227.6,119673536.1
 01/13  05:00:00,0,76981455.09,143235799.5
 01/13  06:00:00,0,93989195.95,167736667.4
 01/13  07:00:00,0,113348346.4,207796437.7
 01/13  08:00:00,0,112595573.3,216733805.4
 01/13  09:00:00,0,99936710.25,180786450.6
 01/13  10:00:00,0,87315409.67,109587481
 01/13  11:00:00,0,78872645.91,65749099.47
 01/13  12:00:00,0,84008869.84,45378826.08
 01/13  13:00:00,0,87083391.46,34261130.99
 01/13  14:00:00,0,91818520.49,27047161.74
 01/13  15:00:00,0,96294235.71,23434963.35
 01/13  16:00:00,0,103162140.6,26710473.93
 01/13  17:00:00,0,129322526.4,31077821.37
 01/13  18:00:00,0,145819742.7,40904353.12
 01/13  19:00:00,0,154809037.7,48001292.72
 01/13  20:00:00,0,148722940.3,48698293.26
 01/13  21:00:00,0,146679551.4,56049160.96
 01/13  22:00:00,0,126920297,59708547.2
 01/13  23:00:00,0,102810283.6,73665845.91
 01/13  24:00:00,0,82813765.39,84757187.61
 01/14  01:00:00,0,70762802.93,98523579.33
 01/14  02:00:00,0,69685181.35,117132207.3
 01/14  03:00:00,0,69671019.64,135182776.6
 01/14  04:00:00,0,70056857,151493325.8
 01/14  05:00:00,0,78613252.78,172801338
 01/14  06:00:00,0,95953885.13,203624450.3
 01/14  07:00:00,0,114886807.4,235815832.6
 01/14  08:00:00,0,112556410.2,228391963.5
 01/14  09:00:00,0,90582059.48,180041345.9
 01/14  10:00:00,0,77273430.56,111384551.7
 01/14  11:00:00,0,67219633.67,71684835.85
 01/14  12:00:00,0,71450271.59,46420296.08
 01/14  13:00:00,0,77217063.36,32863710.99
 01/14  14:00:00,0,81591419.78,26799081.17
 01/14  15:00:00,0,85881050.09,23450974.25
 01/14  16:00:00,0,91663045.1,26728827.89
 01/14  17:00:00,0,116988469.9,31099299.41
 01/14  18:00:00,0,145268764.7,40932860.34
 01/14  19:00:00,0,155155649.1,48034876.56
 01/14  20:00:00,0,148661023.9,46502282.49
 01/14  21:00:00,0,146565326.6,46701327.25
 01/14  22:00:00,0,126612605.6,46722314.87
 01/14  23:00:00,0,101949375.1,56233226.65
 01/14  24:00:00,0,81741353.13,63483089.36
 01/15  01:00:00,0,69549986.24,74298440.98
 01/15  02:00:00,0,68246954.18,88209304.01
 01/15  03:00:00,0,67934644.96,101440005.6
 01/15  04:00:00,0,68264315.01,117954794.4
 01/15  05:00:00,0,76458297.96,132404394.6
 01/15  06:00:00,0,93208350.65,152236636.4
 01/15  07:00:00,0,112088629,183488174.5
 01/15  08:00:00,0,110204056.1,184322568
 01/15  09:00:00,0,90890560,185188840.7
 01/15  10:00:00,0,79284377.1,151386890.7
 01/15  11:00:00,0,67280058.88,118675974.9
 01/15  12:00:00,0,66886452.74,92523163.48
 01/15  13:00:00,0,65026151.66,61940479.46
 01/15  14:00:00,0,62383927.89,37465453.67
 01/15  15:00:00,0,62203720.48,25282260.67
 01/15  16:00:00,0,67079431.15,26784245.98
 01/15  17:00:00,0,95567282.34,31118124.74
 01/15  18:00:00,0,132696570.7,41763652.42
 01/15  19:00:00,0,150878095.9,52513714.17
 01/15  20:00:00,0,147388662.9,55673752.85
 01/15  21:00:00,0,146013293.5,55822879.39
 01/15  22:00:00,0,126614811.9,53499845.63
 01/15  23:00:00,0,102510595.4,66688780.86
 01/15  24:00:00,0,81956661.78,67188129.04
 01/16  01:00:00,0,69112515.8,65383036.58
 01/16  02:00:00,0,67777743.57,78784688.9
 01/16  03:00:00,0,67363332.98,89464805.2
 01/16  04:00:00,0,67150999.76,94979309.29
 01/16  05:00:00,0,75056067.4,104425030.2
 01/16  06:00:00,0,91514322.13,119025253.1
 01/16  07:00:00,0,110358929.5,149804434.4
 01/16  08:00:00,0,108602080.6,153191601.1
 01/16  09:00:00,0,89121909.9,151171255.8
 01/16  10:00:00,0,78583078.93,137552395.8
 01/16  11:00:00,0,67156248.31,115720555.5
 01/16  12:00:00,0,66119541.58,77399178.87
 01/16  13:00:00,0,64332888.73,48163698.34
 01/16  14:00:00,0,62418279.62,38274963.4
 01/16  15:00:00,0,62207304.78,41198125.45
 01/16  16:00:00,0,67128972.37,44605009.33
 01/16  17:00:00,0,93627603.91,42905095.94
 01/16  18:00:00,0,131293930.8,53731721.3
 01/16  19:00:00,0,151373842.4,67549372.88
 01/16  20:00:00,0,148437980.7,76394353.4
 01/16  21:00:00,0,147214133.1,79851078.08
 01/16  22:00:00,0,127860673.2,78499153.11
 01/16  23:00:00,0,103441312.2,85030731.02
 01/16  24:00:00,0,83392651.87,94798498.4
 01/17  01:00:00,0,71562880.68,111232205.1
 01/17  02:00:00,0,70499095.56,128486053.5
 01/17  03:00:00,0,70731178.21,150807747.9
 01/17  04:00:00,0,71026191.48,166080692.5
 01/17  05:00:00,0,79312392.94,182830376.6
 01/17  06:00:00,0,96629165.72,213650726.7
 01/17  07:00:00,0,115433519.9,243777013.5
 01/17  08:00:00,0,114155905.4,243166720.9
 01/17  09:00:00,0,102052572.5,218805673.2
 01/17  10:00:00,0,89307775.92,163415432.3
