Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 02/22  03:00:00,125702865.3,19788335.51,0,14886432.88,23169600,24906552.85,42951944.09,3.77985E-05,1218633449,1216632211,2001237.638
 02/22  04:00:00,126136553.5,20165658.31,0,14886432.88,23169600,24376700.69,43538161.64,3.77985E-05,1236426459,1234425221,2001237.638
 02/22  05:00:00,135556681.6,21030843.97,0,19471919.18,23169600,27266590.8,44617727.68,0.000151194,1274682671,1269834643,4848027.477
 02/22  06:00:00,152852067.1,21541156.98,0,27381883.05,23169600,35695631.8,45063795.26,0.001020559,1311933834,1285260417,26673416.24
 02/22  07:00:00,171697006,21598861.65,0,29139652.8,23169600,53083565.93,44705325.62,0.003553057,1365379131,1275127409,90251722.63
 02/22  08:00:00,182560789.7,21675316.18,0,27343670.67,23169600,65388425.55,44983777.26,0.003779848,1379159861,1283214559,95945302.31
 02/22  09:00:00,172343405.5,21705387.52,0,23919589.28,11584800,67967412.13,47166216.54,0.003628654,1382445194,1290295612,92149582.52
 02/22  10:00:00,147447311.2,20533232.43,0,21894332.83,0,59827593.96,45192151.93,0.003175072,1302788100,1222025677,80762423.17
 02/22  11:00:00,131161608,18433051.71,0,21894332.83,0,49327737.83,41506485.68,0.002872684,1175389856,1102218873,73170983.6
 02/22  12:00:00,126135084.8,16207491.17,0,21894332.83,0,49857589.98,38175670.77,0.002305707,1054182976,995245941.5,58937034.41
 02/22  13:00:00,120548536.4,14461626.52,0,21196991.74,0,49081841.7,35808076.46,0.002003319,971418615.7,920073020.9,51345594.84
 02/22  14:00:00,116740788.9,13115324.74,0,21894332.83,0,47738181.37,33992949.93,0.001776528,907901308.2,862249293,45652015.16
 02/22  15:00:00,113839235.3,11987618.4,0,21894332.83,0,47208329.21,32748954.84,0.001549738,863697336,823738900.5,39958435.48
 02/22  16:00:00,116743958.2,10984369.52,0,25218810.4,0,48797885.67,31742892.56,0.001776528,838765169.8,793113154.6,45652015.16
 02/22  17:00:00,143770452.6,11050005.95,0,34122296.3,0,66715671.97,31882478.37,0.002078916,851360663.4,798117208.7,53243454.73
 02/22  18:00:00,173369464.6,11733918.18,0,35865032.71,11584800,83933250.96,30252462.71,0.002759289,897338654.6,827014460.9,70324193.76
 02/22  19:00:00,194446388.2,12774642.25,0,44004270.9,23169600,83236545.25,31261329.8,0.003250669,942523061.4,859862778.4,82660283.06
 02/22  20:00:00,195264357.8,14488138.87,0,50003615.48,23169600,73747799.95,33855203.53,0.003099475,1019332743,940468179.8,78864563.28
 02/22  21:00:00,196918344.1,15778777.85,0,50538588.88,23169600,71628391.33,35802986.04,0.002834886,1073412336,1001190282,72222053.65
 02/22  22:00:00,179520482.3,16645325.17,0,38769174.04,23169600,63729202.5,37207180.6,0.002305707,1103379155,1044442120,58937034.41
 02/22  23:00:00,156271472.1,17190081.84,0,26999759.2,23169600,50531492.12,38380538.92,0.002003319,1130759096,1079413502,51345594.84
 02/22  24:00:00,133784185.9,16487946.45,0,18440184.77,23169600,37863633.89,37822820.77,0.001096156,1086964400,1058393124,28571276.13
 02/23  01:00:00,119630884.1,16031183.1,0,14886432.88,23169600,28085665.77,37458002.31,0.000302388,1052873430,1044229683,8643747.261
 02/23  02:00:00,118299591.7,16354621.14,0,14886432.88,23169600,25966257.16,37922680.55,0.000151194,1062854783,1058006756,4848027.477
 02/23  03:00:00,117359932,16398127.44,0,14886432.88,23169600,24906552.85,37999218.8,3.77985E-05,1061756138,1059754900,2001237.638
 02/23  04:00:00,116660127.1,16318456.74,0,14886432.88,23169600,24376700.69,37908936.78,3.77985E-05,1058498884,1056497647,2001237.638
 02/23  05:00:00,123579211.4,16107915.57,0,19471919.18,23169600,27266590.8,37563185.8,0.000151194,1050489441,1045641413,4848027.477
 02/23  06:00:00,139241806.9,15932242.83,0,27381883.05,23169600,35695631.8,37062449.17,0.001020559,1057424625,1030751209,26673416.24
 02/23  07:00:00,157423338.5,15720170.36,0,29139652.8,23169600,53083565.93,36310349.43,0.003553057,1099210435,1008958712,90251722.63
 02/23  08:00:00,167732933.9,15556125.4,0,27343670.67,23169600,65388425.55,36275112.23,0.003779848,1103621364,1007676062,95945302.31
 02/23  09:00:00,157516187.7,15503082.71,0,23919589.28,11584800,67967412.13,38541303.53,0.003628654,1104596191,1012446608,92149582.52
 02/23  10:00:00,134885288.5,15141949.14,0,21894332.83,0,59827593.96,38021412.61,0.003175072,1073155586,992393162.7,80762423.17
 02/23  11:00:00,122829173.7,14614749.88,0,21894332.83,0,49327737.83,36992353.2,0.002872684,1032532338,959361354.8,73170983.6
 02/23  12:00:00,121958061.5,14081968.01,0,21894332.83,0,49857589.98,36124170.69,0.002305707,990648593.9,931711559.5,58937034.41
 02/23  13:00:00,118990423.3,13477560.94,0,21196991.74,0,49081841.7,35234028.97,0.002003319,955632650.9,904287056.1,51345594.84
