Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/09  01:00:00,78781714.32627608,78781714.32627599,286269438.41753807 
 01/09  02:00:00,63043732.84459524,63043732.84459524,287717257.16094896 
 01/09  03:00:00,56947941.34795309,56947941.34795304,300545934.87182006 
 01/09  04:00:00,71373086.06803544,71373086.0680353,307795077.24194106 
 01/09  05:00:00,62040757.507271278,62040757.50727122,320728154.9693789 
 01/09  06:00:00,113704061.24331981,113704061.24331983,313657238.31405887 
 01/09  07:00:00,187289051.3003546,187289051.3003543,307373597.57283547 
 01/09  08:00:00,209256719.90913309,209256719.90913264,344927721.11944398 
 01/09  09:00:00,196278836.9367225,196278836.93672214,331044436.9321382 
 01/09  10:00:00,183241828.83357234,183241828.8335721,275682361.1924335 
 01/09  11:00:00,159080672.82263906,159080672.82263885,227347356.5831931 
 01/09  12:00:00,132617322.81620594,132617322.81620589,159684503.38574407 
 01/09  13:00:00,127824616.94054869,127824616.94054835,129018050.0712251 
 01/09  14:00:00,124193980.30226314,124193980.30226302,114779863.9179048 
 01/09  15:00:00,117654356.78855349,117654356.78855346,106061490.57269889 
 01/09  16:00:00,122830044.05201419,122830044.05201401,125498098.6249669 
 01/09  17:00:00,156222577.36976845,156222577.3697682,133102642.94504784 
 01/09  18:00:00,203824809.5160304,203824809.5160301,128607336.98789907 
 01/09  19:00:00,216219159.89616803,216219159.89616765,129772110.03546526 
 01/09  20:00:00,208378450.93934358,208378450.93934343,138211921.2438769 
 01/09  21:00:00,198612401.047687,198612401.04768683,167777706.58864019 
 01/09  22:00:00,176930862.2920265,176930862.29202623,181853639.94552694 
 01/09  23:00:00,143018140.0843492,143018140.0843489,189891855.63867415 
 01/09  24:00:00,101478781.86832413,101478781.86832424,190497996.61875863 
 01/10  01:00:00,75647486.58680144,75647486.58680143,194342327.23304246 
 01/10  02:00:00,55127014.40981231,55127014.40981226,207741842.58379705 
 01/10  03:00:00,70478249.55479764,70478249.55479752,211038644.61223597 
 01/10  04:00:00,52980913.76611255,52980913.76611246,203358481.8026361 
 01/10  05:00:00,61099691.34385135,61099691.34385133,193579720.58044566 
 01/10  06:00:00,111384038.8925232,111384038.89252326,195293797.75533939 
 01/10  07:00:00,176449913.85708378,176449913.85708348,191869568.10405223 
 01/10  08:00:00,210858274.1272203,210858274.12722004,193208522.1560636 
