Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/04  16:00:00,104992713.696733,104992713.69673313,12645672.03356285 
 01/04  17:00:00,148078093.4072043,148078093.40720398,11662890.088314727 
 01/04  18:00:00,196669934.04347543,196669934.04347504,7107634.418242336 
 01/04  19:00:00,189662992.26997236,189662992.26997207,6971525.060704034 
 01/04  20:00:00,195372175.23647533,195372175.23647515,8565718.049003452 
 01/04  21:00:00,184903294.68388693,184903294.68388669,10250112.919049982 
 01/04  22:00:00,157130482.53832118,157130482.53832118,11418732.939123448 
 01/04  23:00:00,129673325.57214566,129673325.57214546,18396291.927496256 
 01/04  24:00:00,90613142.60306838,90613142.6030685,21621474.901146857 
 01/05  01:00:00,57320733.58059332,57320733.58059332,25768015.024174736 
 01/05  02:00:00,66293517.993453588,66293517.99345352,30048661.190801678 
 01/05  03:00:00,48598760.294738788,48598760.29473873,32909926.523597234 
 01/05  04:00:00,46571312.466846708,46571312.46684661,38019638.14207084 
 01/05  05:00:00,71896021.97166403,71896021.97166397,41627414.235521469 
 01/05  06:00:00,92253343.4454971,92253343.44549716,43529703.47369608 
 01/05  07:00:00,163476226.53775,163476226.5377497,42114047.30819661 
 01/05  08:00:00,183788925.2459847,183788925.2459845,46449888.507323417 
 01/05  09:00:00,170107712.10809005,170107712.10808975,39782104.62913418 
 01/05  10:00:00,158139652.99379448,158139652.9937944,28142002.826600624 
 01/05  11:00:00,148008572.65559758,148008572.65559734,27146057.50712257 
 01/05  12:00:00,126767752.57535762,126767752.57535768,25047471.241049697 
 01/05  13:00:00,104395362.95869136,104395362.95869115,20620390.073838887 
 01/05  14:00:00,114656983.57293906,114656983.5729391,15603736.150054884 
 01/05  15:00:00,113362330.255665,113362330.25566504,9819608.368212328 
 01/05  16:00:00,104850765.08493044,104850765.08493029,10203914.001850149 
 01/05  17:00:00,145708634.89947028,145708634.89947007,12324195.017570802 
 01/05  18:00:00,193937381.83624969,193937381.83624936,10181585.301649478 
 01/05  19:00:00,204478261.92631055,204478261.92631025,12066219.882869583 
 01/05  20:00:00,178852661.0090148,178852661.00901459,13305964.805444887 
 01/05  21:00:00,192645546.3175649,192645546.3175647,14520793.335038208 
 01/05  22:00:00,154855165.2668437,154855165.26684357,18193165.3589736 
 01/05  23:00:00,133023331.85445532,133023331.85445526,29563470.949900625 
 01/05  24:00:00,91205634.11269614,91205634.11269628,31084520.90343893 
 01/06  01:00:00,55786512.611113097,55786512.61111312,29773453.72168626 
 01/06  02:00:00,63148219.17265031,63148219.17265028,35836482.50703478 
 01/06  03:00:00,53048227.10853826,53048227.10853829,47510456.712215308 
 01/06  04:00:00,62057934.496525939,62057934.49652594,48738469.46420963 
 01/06  05:00:00,55558317.41491093,55558317.414910908,43134120.478574279 
 01/06  06:00:00,90186141.87969862,90186141.87969865,43684581.55011593 
 01/06  07:00:00,169354661.77824799,169354661.77824778,44734224.69535995 
 01/06  08:00:00,181455753.6269876,181455753.6269873,50714071.161386679 
 01/06  09:00:00,172070039.07277397,172070039.07277359,41355391.83589387 
 01/06  10:00:00,158868270.02645914,158868270.02645905,29031375.2472011 
 01/06  11:00:00,145462147.18010886,145462147.18010888,26018256.676990626 
 01/06  12:00:00,123314430.62246742,123314430.62246737,24381682.077591935 
 01/06  13:00:00,120509300.25667958,120509300.25667969,19188103.070996584 
 01/06  14:00:00,102576661.27948249,102576661.27948264,20958536.38753779 
 01/06  15:00:00,110373380.73108211,110373380.73108214,16250648.487524908 
 01/06  16:00:00,116594634.54335889,116594634.5433589,16101793.04940255 
 01/06  17:00:00,138252366.1554073,138252366.155407,15789911.535510662 
