Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 05/18  11:00:00,75316635.77,0,1040271.624,21894332.83,0,49857589.98,2524441.329,0.002132391,56431162.82,10589365.82,45841797
 05/18  12:00:00,74426460.34,0,1759206.417,21196991.74,0,49081841.7,2388420.492,0.001852733,43197809.32,3230043.702,39967765.62
 05/18  13:00:00,74995694.93,0,2843261.912,21894332.83,0,47738181.37,2519918.818,0.00164299,36139533,577290.9201,35562242.08
 05/18  14:00:00,75406641.26,0,3613525.562,21894332.83,0,47208329.21,2690453.653,0.001433246,31156718.54,0,31156718.54
 05/18  15:00:00,81125985,0,4235734.967,25218810.4,0,48797885.67,2873553.953,0.00164299,35562242.08,0,35562242.08
 05/18  16:00:00,109312365.1,0,5273782.996,34122296.3,0,66715671.97,3200613.843,0.001922648,41436273.47,0,41436273.47
 05/18  17:00:00,127616306.2,0,5954719.279,35865032.71,0,83933250.96,1863303.271,0.002551878,54652844.08,0,54652844.08
 05/18  18:00:00,135717788.9,0,6420358.517,44004270.9,0,83236545.25,2056614.2,0.003006322,64198145.08,0,64198145.08
 05/18  19:00:00,130122193,0,4779944.997,50003615.48,0,73747799.95,1590832.531,0.002866493,61261129.39,0,61261129.39
 05/18  20:00:00,130006231.2,0,2954688.643,50538588.88,3861600,71628391.33,1022962.369,0.002621792,56121351.93,0,56121351.93
 05/18  21:00:00,127806280.9,0,1572908.356,38769174.04,23169600,63729202.5,565395.9615,0.002132391,45971030.95,129233.9418,45841797
 05/18  22:00:00,101886364.3,0,744441.8239,26999759.2,23169600,50531492.12,441071.1484,0.001852733,43611814.45,3644048.828,39967765.62
 05/18  23:00:00,80378115.79,0,116068.0311,18440184.77,23169600,37863633.89,788629.097,0.00101376,38102089.9,15756418.44,22345671.46
 05/18  24:00:00,67496666.94,0,0,14886432.88,23169600,28085665.77,1354968.284,0.000279658,35613317.69,28686978.61,6926339.077
 05/19  01:00:00,65802006.83,0,0,14886432.88,23169600,25966257.16,1779716.791,0.000139696,41737923.51,37754196.1,3983727.409
 05/19  02:00:00,65113132.44,0,0,14886432.88,23169600,24906552.85,2150546.707,3.49241E-05,47500953.03,45716254.94,1784698.096
 05/19  03:00:00,65375224.91,0,0,14886432.88,23169600,24376700.69,2942491.331,3.49241E-05,64795998.35,63011376.9,1784621.447
 05/19  04:00:00,73945638.81,0,0,19471919.18,23169600,27266590.8,4037528.817,0.000139696,91370405.49,87389213.22,3981192.27
 05/19  05:00:00,87416728.31,0,0,27381883.05,19308000,35695631.8,5031213.463,0.000942951,130807037.4,109986401.3,20820636.1
 05/19  06:00:00,87244444.85,0,0,29139652.8,0,53083565.93,5021226.113,0.003282866,179762993.5,109887839.1,69875154.42
 05/19  07:00:00,97280652.11,0,0,27343670.67,0,65388425.55,4548555.887,0.003492411,173386851.1,99118748.99,74268102.08
 05/19  08:00:00,98183088.15,0,0,23919589.28,0,67967412.13,6296086.731,0.003352714,165259988.8,93920518.47,71339470.31
 05/19  09:00:00,87687432.35,0,174681.2626,21894332.83,0,59827593.96,5790824.296,0.002933625,144954971.6,82401396.66,62553574.98
 05/19  10:00:00,76755293.35,0,372212.9256,21894332.83,0,49327737.83,5161009.757,0.002654232,125058351.5,68362040.05,56696311.43
 05/19  11:00:00,76776979.13,0,515717.6329,21894332.83,0,49857589.98,4509338.683,0.00213037,99741460.07,54027517.8,45713942.27
 05/19  12:00:00,74538719.33,0,594808.1339,21196991.74,0,49081841.7,3665077.764,0.001850978,75610101.29,35753422.57,39856678.72
 05/19  13:00:00,73585087.43,0,1149640.1,21894332.83,0,47738181.37,2802933.132,0.001641433,51204073.14,15740342.08,35463731.06
 05/19  14:00:00,73508935.57,0,2028766.658,21894332.83,0,47208329.21,2377506.872,0.001431888,33520920.47,2450137.081,31070783.39
 05/19  15:00:00,79297714.23,0,2815204.457,25218810.4,0,48797885.67,2465813.699,0.001641433,35463731.06,0,35463731.06
 05/19  16:00:00,108205864.2,0,4421264.285,34122296.3,0,66715671.97,2946631.693,0.001920826,41320994.61,0,41320994.61
 05/19  17:00:00,127570556.4,0,5936953.605,35865032.71,0,83933250.96,1835319.127,0.00254946,54499837.6,0,54499837.6
 05/19  18:00:00,135631168.3,0,6368741.817,44004270.9,0,83236545.25,2021610.373,0.003003473,64017890.87,0,64017890.87
 05/19  19:00:00,129197551.6,0,4076803.627,50003615.48,0,73747799.95,1369332.527,0.002863777,61089259.09,0,61089259.09
 05/19  20:00:00,128746982.5,0,2007425.136,50538588.88,3861600,71628391.33,710977.1774,0.002619308,55964153.48,0,55964153.48
 05/19  21:00:00,126685876.1,0,642836.2215,38769174.04,23169600,63729202.5,375063.3742,0.00213037,48650992.68,2937050.409,45713942.27
 05/19  22:00:00,101747665.1,0,26766.87481,26999759.2,23169600,50531492.12,1020046.926,0.001850978,61417551.34,21560872.62,39856678.72
 05/19  23:00:00,81828639.6,0,0,18440184.77,23169600,37863633.89,2355220.944,0.001012799,73052155.64,50767267.57,22284888.07
 05/19  24:00:00,69505776.36,0,0,14886432.88,23169600,28085665.77,3364077.707,0.000279393,79810541.32,72900970.07,6909571.243
 05/20  01:00:00,67971373.22,0,0,14886432.88,23169600,25966257.16,3949083.185,0.000139563,89723778.58,85748439.67,3975338.912
 05/20  02:00:00,67421560.01,0,0,14886432.88,23169600,24906552.85,4458974.281,3.48908E-05,98803921.54,97021320.41,1782601.127
 05/20  03:00:00,67448204.41,0,0,14886432.88,23169600,24376700.69,5015470.832,3.48908E-05,111241699.3,109459174.9,1782524.432
 05/20  04:00:00,75591448.52,0,0,19471919.18,23169600,27266590.8,5683338.536,0.000139563,128588684.9,124615881.1,3972803.752
 05/20  05:00:00,88673234.01,0,0,27381883.05,19308000,35695631.8,6287719.157,0.000942053,159297550.9,138533541.3,20764009.56
 05/20  06:00:00,87880853.63,0,0,29139652.8,0,53083565.93,5657634.895,0.003279738,193810409,124132399.8,69678009.17
 05/20  07:00:00,96801722.54,0,0,27343670.67,0,64691719.85,4766332.017,0.003489083,177878465.9,103820092.8,74058373.09
 05/20  08:00:00,88405819.19,0,0,18898733.4,0,65221572,4285513.785,0.00334952,163943458.4,92805327.95,71138130.47
 05/20  09:00:00,77410783.23,0,0,16873476.95,0,57081753.83,3455552.454,0.00293083,136551285.1,74173882.48,62377402.63
 05/20  10:00:00,65828624.17,0,0,16873476.95,0,46581897.7,2373249.523,0.002651703,106921394,50384476.65,56536917.39
 05/20  11:00:00,65252944.97,0,0,16873476.95,0,47111749.85,1267718.166,0.002128341,72191341.96,26605334.37,45586007.58
 05/20  12:00:00,63965547.24,0,1054.983787,16873476.95,0,46581897.7,509117.6058,0.001849214,50338890.31,10593367.95,39745522.35
 05/20  13:00:00,62442892.43,0,350479.1147,16873476.95,0,44992341.23,226595.1304,0.001639869,37716705.86,2351547.436,35365158.43
 05/20  14:00:00,62470439.52,0,863646.2931,16873476.95,0,44462489.08,270827.1989,0.001430524,31008779.59,23985.08752,30984794.5
 05/20  15:00:00,68453507.21,0,1690446.283,20197954.51,0,46052045.54,513060.8642,0.001639869,35365158.43,0,35365158.43
 05/20  16:00:00,97812066.02,0,3650716.868,29101440.42,0,63969831.83,1090076.898,0.001918996,41205643.66,0,41205643.66
 05/20  17:00:00,128810891.4,0,7511938.177,35865032.71,0,83236545.25,2197375.241,0.002547031,54346735.43,0,54346735.43
 05/20  18:00:00,138413324.2,0,8603089.109,44004270.9,0,83236545.25,2569418.934,0.003000612,63837523.93,0,63837523.93
 05/20  19:00:00,131711809.4,0,6056516.724,50003615.48,0,73747799.95,1903877.257,0.002861048,60917281.32,0,60917281.32
 05/20  20:00:00,130949466.4,0,3696831.668,50538588.88,3861600,71628391.33,1224054.549,0.002616813,55806856.74,0,55806856.74
 05/20  21:00:00,128073066.5,0,1791011.908,38769174.04,23169600,63729202.5,614078.1044,0.002128341,45586007.58,0,45586007.58
 05/20  22:00:00,101521043.7,0,607585.3843,26999759.2,23169600,50531492.12,212607.0223,0.001849214,39745522.35,0,39745522.35
 05/20  23:00:00,79606924.09,0,46683.78913,18440184.77,23169600,37863633.89,86821.64091,0.001011834,23714552.66,1490486.004,22224066.66
 05/20  24:00:00,66717295.11,0,0,14886432.88,23169600,28085665.77,575596.452,0.000279127,19097046.96,12204254.04,6892792.924
 05/21  01:00:00,65322468.38,0,0,14886432.88,23169600,25966257.16,1300178.339,0.00013943,31604109.47,27637162.65,3966946.824
 05/21  02:00:00,64885777.41,0,0,14886432.88,23169600,24906552.85,1923191.679,3.48576E-05,42783208.8,41002705.4,1780503.4
 05/21  03:00:00,64866296.63,0,0,14886432.88,23169600,24376700.69,2433563.052,3.48576E-05,53791840.5,52011413.82,1780426.681
 05/21  04:00:00,72727724.13,0,0,19471919.18,23169600,27266590.8,2819614.144,0.000139431,64360311.17,60395898.77,3964412.403
 05/21  05:00:00,85446396.3,0,0,27381883.05,19308000,35695631.8,3060881.453,0.000941157,86406892.8,65699528.42,20707364.38
 05/21  06:00:00,84594065.04,0,0,29139652.8,0,53083565.93,2370846.296,0.00327662,120105623.2,50624824.14,69480799.09
 05/21  07:00:00,93363731.14,0,0,27343670.67,0,64691719.85,1328340.614,0.003485766,101927481.5,28078906.39,73848575.14
 05/21  08:00:00,84759282.89,0,0,18898733.4,0,65221572,638977.4828,0.003346335,84327763.88,13391039.44,70936724.44
 05/21  09:00:00,74186635.17,0,51925.93592,16873476.95,0,57081753.83,179478.4573,0.002928043,65602330.04,3401157.696,62201172.35
 05/21  10:00:00,64900581.83,0,1111381.014,16873476.95,0,46581897.7,333826.1721,0.002649182,56383261.28,5790.32601,56377470.95
 05/21  11:00:00,67715567.12,0,2890659.483,16873476.95,0,47111749.85,839680.8375,0.002126317,45458030.83,0,45458030.83
 05/21  12:00:00,69226236.78,0,4482967.217,16873476.95,0,46581897.7,1287894.914,0.001847456,39634329.44,0,39634329.44
 05/21  13:00:00,69012344.5,0,5551343.397,16873476.95,0,44992341.23,1595182.92,0.00163831,35266553.39,0,35266553.39
 05/21  14:00:00,69333606.13,0,6215244.674,16873476.95,0,44462489.08,1782395.423,0.001429164,30898777.35,0,30898777.35
