Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 06/29  20:00:00,282628627.3,0,125614327.5,50538588.88,11584800,71628391.33,23262519.59,0.001536333,18536937.05,0,18536937.05
 06/29  21:00:00,263454738.7,0,116150476.1,38769174.04,23169600,63729202.5,21636285.98,0.001249551,15273139.57,0,15273139.57
 06/29  22:00:00,224275337.8,0,103972794.3,26999759.2,23169600,50531492.12,19601692.23,0.001085676,13408112.44,0,13408112.44
 06/29  23:00:00,189975112.8,0,92786370.14,18440184.77,23169600,37863633.89,17715323.98,0.000594049,7813031.043,0,7813031.043
 06/29  24:00:00,163732728.5,0,81784126.15,14886432.88,23169600,28085665.77,15806903.71,0.000163876,2917334.823,0,2917334.823
 06/30  01:00:00,150189467.1,0,72055981.19,14886432.88,23169600,25966257.16,14111195.9,8.16979E-05,1981480.929,0,1981480.929
 06/30  02:00:00,140886212.8,0,65041520.84,14886432.88,23169600,24906552.85,12882106.23,2.04246E-05,1284471.359,0,1284471.359
 06/30  03:00:00,135115477.2,0,60631689.29,14886432.88,23169600,24376700.69,12051054.31,2.04246E-05,1284439.713,0,1284439.713
 06/30  04:00:00,137754775.2,0,56539158.33,19471919.18,23169600,27266590.8,11307506.87,8.16986E-05,1980631.936,0,1980631.936
 06/30  05:00:00,151139303.7,0,53989249.19,27381883.05,23169600,35695631.8,10902939.65,0.000551467,7316793.948,0,7316793.948
 06/30  06:00:00,160266891.4,0,58547341.88,29139652.8,7723200,53083565.93,11773130.74,0.001919922,22861370.32,0,22861370.32
 06/30  07:00:00,174885709.3,0,68534193.69,27343670.67,0,65388425.55,13619419.39,0.00204247,24253437.79,0,24253437.79
 06/30  08:00:00,197846148.9,0,88188072.84,23919589.28,0,67967412.13,17771074.69,0.001960772,23325392.58,0,23325392.58
 06/30  09:00:00,215632204.3,0,112218191.4,21894332.83,0,59827593.96,21692086.14,0.001715675,20541256.97,0,20541256.97
 06/30  10:00:00,238410700.7,0,141137378.2,21894332.83,0,49327737.83,26051251.78,0.001552278,18685166.57,0,18685166.57
 06/30  11:00:00,270114263.3,0,168572313.8,21894332.83,0,49857589.98,29790026.69,0.001245907,15204997.05,0,15204997.05
 06/30  12:00:00,286639475.2,0,184589356.6,21196991.74,0,49081841.7,31771285.23,0.001082509,13348906.64,0,13348906.64
 06/30  13:00:00,295831552.1,0,193454040.2,21894332.83,0,47738181.37,32744997.77,0.000959961,11956838.84,0,11956838.84
 06/30  14:00:00,309360545.1,0,205828633,21894332.83,0,47208329.21,34429250.02,0.000837413,10564771.03,0,10564771.03
 06/30  15:00:00,329276170.3,0,219207344.2,25218810.4,0,48797885.67,36052130.03,0.000959961,11956838.84,0,11956838.84
 06/30  16:00:00,374462730.1,0,235526767.1,34122296.3,0,66715671.97,38097994.76,0.001123359,13812929.25,0,13812929.25
 06/30  17:00:00,399458368.3,0,241409127.9,35865032.71,0,83933250.96,38250956.69,0.001491003,17989132.66,0,17989132.66
 06/30  18:00:00,399833200.2,0,234941624.5,44004270.9,0,83236545.25,37650759.56,0.001756525,21005279.58,0,21005279.58
 06/30  19:00:00,382658773.4,0,222848902.1,50003615.48,0,73747799.95,36058455.91,0.001674826,20077234.37,0,20077234.37
 06/30  20:00:00,364372971.4,0,198164613.2,50538588.88,11584800,71628391.33,32456577.97,0.001531853,18453155.26,0,18453155.26
 06/30  21:00:00,321242494.5,0,167360696.3,38769174.04,23169600,63729202.5,28213821.58,0.001245907,15204997.05,0,15204997.05
 06/30  22:00:00,271446956.1,0,145622188.7,26999759.2,23169600,50531492.12,25123916.14,0.001082509,13348906.64,0,13348906.64
 06/30  23:00:00,232177066.3,0,129948234.7,18440184.77,23169600,37863633.89,22755412.97,0.000592316,7780635.42,0,7780635.42
 06/30  24:00:00,202989014.2,0,116187569.3,14886432.88,23169600,28085665.77,20659746.22,0.000163398,2908398.1,0,2908398.1
 07/01  01:00:00,187704276.1,0,104739089.8,14886432.88,23169600,25966257.16,18942896.29,8.14678E-05,1977144.804,0,1977144.804
 07/01  02:00:00,175871625.1,0,95377064.39,14886432.88,23169600,24906552.85,17531974.94,2.0367E-05,1283393.015,0,1283393.015
 07/01  03:00:00,166259302.4,0,87499987.78,14886432.88,23169600,24376700.69,16326581.07,2.03671E-05,1283362.712,0,1283362.712
 07/01  04:00:00,165878359.7,0,80690831.35,19471919.18,23169600,27266590.8,15279418.36,8.14684E-05,1976332.354,0,1976332.354
 07/01  05:00:00,182804413.2,0,81215514.07,27381883.05,23169600,35695631.8,15341784.25,0.000549913,7287837.202,0,7287837.202
 07/01  06:00:00,189043769.8,0,83339862.63,29139652.8,7723200,53083565.93,15757488.41,0.001914512,22760579.27,0,22760579.27
 07/01  07:00:00,193574805.4,0,85337480.2,27343670.67,0,64691719.85,16201934.69,0.002036715,24146213.27,0,24146213.27
 07/01  08:00:00,188876845.8,0,88136070.48,18898733.4,0,65221572,16620469.87,0.001955247,23222457.05,0,23222457.05
 07/01  09:00:00,192172580.6,0,99734903.98,16873476.95,0,57081753.83,18482445.81,0.001710841,20451188.38,0,20451188.38
 07/01  10:00:00,196952866.4,0,112874112.7,16873476.95,0,46581897.7,20623379.04,0.001547904,18603675.93,0,18603675.93
 07/01  11:00:00,213721981.9,0,127075270,16873476.95,0,47111749.85,22661485.11,0.001242396,15139590.1,0,15139590.1
 07/01  12:00:00,261692622.4,0,170144161.1,16873476.95,0,46581897.7,28093086.7,0.001079459,13292077.65,0,13292077.65
 07/01  13:00:00,314742677.4,0,218876585.8,16873476.95,0,44992341.23,34000273.45,0.000957256,11906443.32,0,11906443.32
 07/01  14:00:00,337979385.3,0,239885814.8,16873476.95,0,44462489.08,36757604.45,0.000835053,10520808.98,0,10520808.98
 07/01  15:00:00,350166154.5,0,246341195.4,20197954.51,0,46052045.54,37574959.14,0.000957256,11906443.32,0,11906443.32
 07/01  16:00:00,385020626.7,0,253629022.5,29101440.42,0,63969831.83,38320331.92,0.001120193,13753955.76,0,13753955.76
 07/01  17:00:00,399207042.1,0,242862465.3,35865032.71,0,83236545.25,37242998.88,0.001486802,17910858.77,0,17910858.77
 07/01  18:00:00,388967450.9,0,226532152.9,44004270.9,0,83236545.25,35194481.81,0.001751575,20913066.49,0,20913066.49
 07/01  19:00:00,372644145.3,0,215471084.7,50003615.48,0,73747799.95,33421645.22,0.001670106,19989310.27,0,19989310.27
 07/01  20:00:00,365059186.3,0,200066742.6,50538588.88,11584800,71628391.33,31240663.52,0.001527536,18372736.88,0,18372736.88
 07/01  21:00:00,335219714.3,0,180803341.1,38769174.04,23169600,63729202.5,28748396.65,0.001242396,15139590.1,0,15139590.1
 07/01  22:00:00,294345415.4,0,166734132,26999759.2,23169600,50531492.12,26910432.07,0.001079459,13292077.65,0,13292077.65
 07/01  23:00:00,248760749.9,0,144869660,18440184.77,23169600,37863633.89,24417671.3,0.000590647,7749540.311,0,7749540.311
 07/01  24:00:00,229941563.5,0,140153262.3,14886432.88,23169600,28085665.77,23646602.45,0.000162937,2899820.139,0,2899820.139
 07/02  01:00:00,225075377.2,0,137912944.4,14886432.88,23169600,25966257.16,23140142.81,8.12465E-05,1972989.23,0,1972989.23
 07/02  02:00:00,211699579.1,0,127039007.2,14886432.88,23169600,24906552.85,21697986.11,2.03117E-05,1282359.786,0,1282359.786
 07/02  03:00:00,196596623.3,0,114157702.7,14886432.88,23169600,24376700.69,20006187.01,2.03117E-05,1282330.827,0,1282330.827
 07/02  04:00:00,190457788.7,0,102146784.4,19471919.18,23169600,27266590.8,18402894.33,8.12471E-05,1972213.27,0,1972213.27
 07/02  05:00:00,200803794.2,0,96852715.11,27381883.05,23169600,35695631.8,17703964.23,0.000548419,7260099.668,0,7260099.668
 07/02  06:00:00,212545580.9,0,103714812.7,29139652.8,7723200,53083565.93,18884349.43,0.001909312,22664033.52,0,22664033.52
 07/02  07:00:00,235809851.3,0,121859475.5,27343670.67,0,64691719.85,21914985.22,0.002031182,24043505.04,0,24043505.04
 07/02  08:00:00,247409110.3,0,138777928.4,18898733.4,0,65221572,24510876.57,0.001949935,23123857.14,0,23123857.14
 07/02  09:00:00,262224899.1,0,160868901.1,16873476.95,0,57081753.83,27400767.24,0.001706193,20364913.46,0,20364913.46
 07/02  10:00:00,279553178.3,0,185668943.3,16873476.95,0,46581897.7,30428860.35,0.001543699,18525617.67,0,18525617.67
 07/02  11:00:00,313603644.5,0,215665633.6,16873476.95,0,47111749.85,33952784.1,0.001239021,15076938.07,0,15076938.07
 07/02  12:00:00,334638525.3,0,234848173.7,16873476.95,0,46581897.7,36334976.94,0.001076527,13237642.28,0,13237642.28
 07/02  13:00:00,339672455.5,0,240931287.5,16873476.95,0,44992341.23,36875349.84,0.000954656,11858170.44,0,11858170.44
 07/02  14:00:00,351435723.5,0,252456183,16873476.95,0,44462489.08,37643574.48,0.000832785,10478698.6,0,10478698.6
 07/02  15:00:00,367886346.8,0,262687692.9,20197954.51,0,46052045.54,38948653.84,0.000954656,11858170.44,0,11858170.44
 07/02  16:00:00,401836809,0,268942661.9,29101440.42,0,63969831.83,39822874.8,0.00111715,13697466.23,0,13697466.23
 07/02  17:00:00,436583972.9,0,276710797.2,35865032.71,0,83236545.25,40771597.81,0.001482763,17835881.75,0,17835881.75
 07/02  18:00:00,441896229.9,0,274011142.9,44004270.9,0,83236545.25,40644270.83,0.001746817,20824737.41,0,20824737.41
 07/02  19:00:00,415528042.7,0,253550969.5,50003615.48,0,73747799.95,38225657.8,0.00166557,19905089.51,0,19905089.51
 07/02  20:00:00,376768502.7,0,209710082.2,50538588.88,11584800,71628391.33,33306640.3,0.001523387,18295705.7,0,18295705.7
 07/02  21:00:00,337971333.8,0,182393518.8,38769174.04,23169600,63729202.5,29909838.48,0.001239021,15076938.07,0,15076938.07
 07/02  22:00:00,291674073.5,0,163776149.8,26999759.2,23169600,50531492.12,27197072.45,0.001076527,13237642.28,0,13237642.28
 07/02  23:00:00,242722849.8,0,139388525.6,18440184.77,23169600,37863633.89,23860905.58,0.000589043,7719754.922,0,7719754.922
 07/02  24:00:00,210829049.2,0,123250658,14886432.88,23169600,28085665.77,21436692.61,0.000162495,2891603.48,0,2891603.48
 07/03  01:00:00,191396776,0,108063810.2,14886432.88,23169600,25966257.16,19310675.81,8.10343E-05,1969015.433,0,1969015.433
 07/03  02:00:00,168208335.8,0,88641573.91,14886432.88,23169600,24906552.85,16604176.19,2.02587E-05,1281371.981,0,1281371.981
 07/03  03:00:00,160096804.5,0,82109453.42,14886432.88,23169600,24376700.69,15554617.46,2.02587E-05,1281344.366,0,1281344.366
 07/03  04:00:00,161891355.4,0,77224437.49,19471919.18,23169600,27266590.8,14758807.89,8.10349E-05,1968275.906,0,1968275.906
 07/03  05:00:00,175305257.6,0,74657132.24,27381883.05,23169600,35695631.8,14401010.56,0.000546987,7233589.563,0,7233589.563
 07/03  06:00:00,186146957.1,0,80680432.48,29139652.8,7723200,53083565.93,15520105.86,0.001904324,22571761.67,0,22571761.67
 07/03  07:00:00,215529526.9,0,103308744.6,27343670.67,0,65388425.55,19488686.08,0.002025877,23945343.5,0,23945343.5
 07/03  08:00:00,236313918.4,0,121703390.4,23919589.28,0,67967412.13,22723526.62,0.001944842,23029622.06,0,23029622.06
 07/03  09:00:00,240159869.2,0,134152919.5,21894332.83,0,59827593.96,24285022.92,0.001701736,20282457.77,0,20282457.77
 07/03  10:00:00,241173722.6,0,144334181.7,21894332.83,0,49327737.83,25617470.25,0.001539666,18451014.9,0,18451014.9
 07/03  11:00:00,262761566,0,162952245.8,21894332.83,0,49857589.98,28057397.34,0.001235785,15017059.53,0,15017059.53
 07/03  12:00:00,292240326.9,0,190573003.5,21196991.74,0,49081841.7,31388489.94,0.001073715,13185616.67,0,13185616.67
 07/03  13:00:00,318480345.2,0,214677048.5,21894332.83,0,47738181.37,34170782.54,0.000952162,11812034.52,0,11812034.52
 07/03  14:00:00,336401107.3,0,231107596.6,21894332.83,0,47208329.21,36190848.56,0.000830609,10438452.37,0,10438452.37
 07/03  15:00:00,360887871.7,0,248616496.8,25218810.4,0,48797885.67,38254678.84,0.000952162,11812034.52,0,11812034.52
 07/03  16:00:00,404471996.5,0,263644527.4,34122296.3,0,66715671.97,39989500.87,0.001114232,13643477.38,0,13643477.38
