Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/09  13:00:00,277790.4235,86169767.17,406596157.6
 01/09  14:00:00,0,84238029.83,373246752.1
 01/09  15:00:00,0,83142857.24,352875913.8
 01/09  16:00:00,0,88021904.09,356789492.3
 01/09  17:00:00,0,126991677.8,379604687.7
 01/09  18:00:00,0,155830411.1,393877001.9
 01/09  19:00:00,0,162870952.8,393234468.2
 01/09  20:00:00,0,159050738.7,380473361.3
 01/09  21:00:00,0,157433226.6,373965551.2
 01/09  22:00:00,0,138293113.3,378064608.4
 01/09  23:00:00,0,114196811,396269301.1
 01/09  24:00:00,56984.81413,93966306.74,403105294.6
 01/10  01:00:00,317759.1062,81586141.66,405005079.6
 01/10  02:00:00,460204.2855,79826740.19,407706714.7
 01/10  03:00:00,412248.7462,78673025.4,403533776
 01/10  04:00:00,210933.1719,77683827.9,395528348.8
 01/10  05:00:00,140894.7402,84936918.35,393301562.9
 01/10  06:00:00,661006.8931,102254368.7,425384384.2
 01/10  07:00:00,1348124.276,122578610.4,493449440.8
 01/10  08:00:00,1520225.963,118215685,509967385.2
 01/10  09:00:00,680247.3886,109347013.2,479117782.5
 01/10  10:00:00,8099.196527,97106268.15,426855254.1
 01/10  11:00:00,0,85267794.16,382342472.3
 01/10  12:00:00,0,84600688.93,337511907
 01/10  13:00:00,0,82257709.36,307453740
 01/10  14:00:00,0,81410882.51,297662039.2
 01/10  15:00:00,0,80856691.69,292731171.3
 01/10  16:00:00,0,86312364.98,312715622.9
 01/10  17:00:00,0,125937149.1,353521534.9
 01/10  18:00:00,0,155761011.5,395760491
 01/10  19:00:00,0,164185210.3,435139600.4
 01/10  20:00:00,385638.5657,162163060.5,461800063
 01/10  21:00:00,1302752.379,162481372.6,485134414.4
 01/10  22:00:00,1421895.639,142977041.2,474291552.7
 01/10  23:00:00,1618832.83,118630265.3,479078140.8
 01/10  24:00:00,2281943.611,99148048.11,491477959.7
 01/11  01:00:00,2341032.2,86144122.8,481476976.4
 01/11  02:00:00,1970281.419,83176916.92,462684815.3
 01/11  03:00:00,1729464.674,81532526.48,449382872.2
 01/11  04:00:00,1713047.77,80896447.23,446563448.1
 01/11  05:00:00,1911221.068,88746843.87,454403306.5
 01/11  06:00:00,2034010.916,105137334.4,470752922.2
 01/11  07:00:00,2194611.312,124217004.8,517550849.4
 01/11  08:00:00,2308451.272,119767328.1,532957374.1
 01/11  09:00:00,2114113.512,112552491.5,532071655.3
 01/11  10:00:00,1567199.564,101153145.7,498919565.9
 01/11  11:00:00,885357.2999,88846882.07,458354272.2
 01/11  12:00:00,153089.3638,87208559.93,405232608.8
 01/11  13:00:00,0,83909276.45,352636226.1
 01/11  14:00:00,0,81629799.15,302320915.1
 01/11  15:00:00,0,80067073.43,269575161
 01/11  16:00:00,0,85073186.21,277313230.3
 01/11  17:00:00,0,124236742.4,304837909.2
 01/11  18:00:00,0,153084962.2,318957043.3
 01/11  19:00:00,0,160034144.9,315710169.3
 01/11  20:00:00,0,156562564,312871437.1
 01/11  21:00:00,0,154972162.7,306946448.5
 01/11  22:00:00,0,135815322.7,309984623.5
 01/11  23:00:00,0,111872474.3,331785208.5
 01/11  24:00:00,0,91578126.41,338576203.8
 01/12  01:00:00,0,78940717.65,340920063.8
 01/12  02:00:00,0,76871899.98,338381856.1
 01/12  03:00:00,0,75231068.57,318619231.7
 01/12  04:00:00,0,74150841.44,302425030.8
 01/12  05:00:00,0,81662863.56,305809992.1
 01/12  06:00:00,0,98323018.54,333534461.3
 01/12  07:00:00,0,117503935.7,387973116.3
