Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 07/20  18:00:00,196864897.8,0,62393399.52,38309735.72,0,83236545.25,12925217.31,0.002683435,46094768.77,0,46094768.77
 07/20  19:00:00,185900049.9,0,55941837.26,44309080.3,0,73747799.95,11901332.34,0.002558624,43998546.97,0,43998546.97
 07/20  20:00:00,192380227.6,0,49081241.9,44844053.7,16071000,71628391.33,10755540.62,0.002340205,40330158.81,0,40330158.81
 07/20  21:00:00,168561897.8,0,42808477.16,33074638.86,19285200,63729202.5,9664379.293,0.001903367,32993382.5,0,32993382.5
 07/20  22:00:00,133533365.4,0,34382221.75,21305224.02,19285200,50531492.12,8029227.55,0.001653745,28800938.89,0,28800938.89
 07/20  23:00:00,103505836,0,27136735.46,12745649.59,19285200,37863633.89,6474617.083,0.000904879,16223608.07,0,16223608.07
 07/20  24:00:00,83713509.6,0,21897879.78,9191897.701,19285200,28085665.77,5252866.34,0.000249622,5218443.607,0,5218443.607
 07/21  01:00:00,77254525.49,0,18373337.02,9191897.701,19285200,25966257.16,4437833.609,0.000124715,3119483.782,0,3119483.782
 07/21  02:00:00,72548347.52,0,15403850.9,9191897.701,19285200,24906552.85,3760846.076,3.11788E-05,1549174.05,0,1549174.05
 07/21  03:00:00,68938828.35,0,12900009.56,9191897.701,19285200,24376700.69,3185020.389,3.11788E-05,1549137.979,0,1549137.979
 07/21  04:00:00,74110411.7,0,11027351.88,13777384,19285200,27266590.8,2753885.017,0.000124715,3118364.501,0,3118364.501
 07/21  05:00:00,82061945.67,0,12037929.93,21687347.87,9642600,35695631.8,2998436.06,0.000841828,15148500.38,0,15148500.38
 07/21  06:00:00,98998864.31,0,18066168.46,23445117.62,0,53083565.93,4404012.285,0.002930808,50193059.46,0,50193059.46
 07/21  07:00:00,117058192.1,0,24329393.11,21649135.49,0,65388425.55,5691237.908,0.003117881,53331382.4,0,53331382.4
 07/21  08:00:00,120219851.1,0,29526241.09,15665446.93,0,67967412.13,7060750.918,0.002993166,51239167.1,0,51239167.1
 07/21  09:00:00,114069631.4,0,32924865.11,13640190.48,0,59827593.96,7676981.827,0.00261902,44962521.22,0,44962521.22
 07/21  10:00:00,110030189.3,0,38435555.57,13640190.48,0,49327737.83,8626705.386,0.002369589,40778090.62,0,40778090.62
 07/21  11:00:00,114343954.8,0,41653246.28,13640190.48,0,49857589.98,9192928.047,0.001901907,32932283.26,0,32932283.26
 07/21  12:00:00,119557453.6,0,47052749.2,13298350.38,0,49081841.7,10124512.33,0.001652477,28747852.67,0,28747852.67
 07/21  13:00:00,124071475.8,0,51787122.88,13640190.48,0,47738181.37,10905981.03,0.001465404,25609529.73,0,25609529.73
 07/21  14:00:00,125182879,0,53137536.75,13640190.48,0,47208329.21,11196822.58,0.001278331,22471206.78,0,22471206.78
 07/21  15:00:00,126372207.2,0,49758570.32,16964668.05,0,48797885.67,10851083.13,0.001465404,25609529.73,0,25609529.73
 07/21  16:00:00,150667602.5,0,47390763.01,25868153.95,0,66715671.97,10693013.56,0.001714834,29793960.32,0,29793960.32
 07/21  17:00:00,168404413.2,0,44395131.99,30170497.53,0,83933250.96,9905532.712,0.002276053,39208929.15,0,39208929.15
 07/21  18:00:00,176040734.8,0,44319922.26,38309735.72,0,83236545.25,10174531.59,0.002681378,46008628.86,0,46008628.86
 07/21  19:00:00,172822628.4,0,44619767.71,44309080.3,0,73747799.95,10145980.43,0.002556662,43916413.57,0,43916413.57
 07/21  20:00:00,183014400,0,41131680.19,44844053.7,16071000,71628391.33,9339274.762,0.002338411,40255036.8,0,40255036.8
 07/21  21:00:00,161074622.5,0,36582022.62,33074638.86,19285200,63729202.5,8403558.51,0.001901907,32932283.26,0,32932283.26
 07/21  22:00:00,130233767.3,0,31786974.24,21305224.02,19285200,50531492.12,7324876.884,0.001652477,28747852.67,0,28747852.67
 07/21  23:00:00,103540867.5,0,27352655.62,12745649.59,19285200,37863633.89,6293728.449,0.000904185,16194560.9,0,16194560.9
 07/21  24:00:00,82644794.2,0,21123430.09,9191897.701,19285200,28085665.77,4958600.639,0.00024943,5210430.592,0,5210430.592
 07/22  01:00:00,75024793.13,0,16594999.03,9191897.701,19285200,25966257.16,3986439.237,0.000124622,3115577.144,0,3115577.144
 07/22  02:00:00,70344061.86,0,13644674.33,9191897.701,19285200,24906552.85,3315736.972,3.11557E-05,1548204.757,0,1548204.757
 07/22  03:00:00,67324725.28,0,11631201.19,9191897.701,19285200,24376700.69,2839725.698,3.11557E-05,1548170.014,0,1548170.014
 07/22  04:00:00,73711369.81,0,10756874.87,13777384,19285200,27266590.8,2625320.136,0.000124623,3114499.453,0,3114499.453
 07/22  05:00:00,80875277.95,0,11117191.93,21687347.87,9642600,35695631.8,2732506.355,0.000841204,15122445.36,0,15122445.36
 07/22  06:00:00,97168770.59,0,16633354.82,23445117.62,0,53083565.93,4006732.212,0.002928637,50102354.97,0,50102354.97
 07/22  07:00:00,117599229.7,0,25477717.69,21649135.49,0,64691719.85,5780656.698,0.003115571,53234888.26,0,53234888.26
 07/22  08:00:00,114948085.8,0,30039240.36,13204198.22,0,65221572,6483075.23,0.002990948,51146532.73,0,51146532.73
 07/22  09:00:00,111189951.3,0,35535191.06,11178941.77,0,57081753.83,7394064.672,0.00261708,44881466.14,0,44881466.14
 07/22  10:00:00,108318910.7,0,42049911.02,11178941.77,0,46581897.7,8508160.207,0.002367834,40704755.08,0,40704755.08
 07/22  11:00:00,111256361,0,44105440.67,11178941.77,0,47111749.85,8860228.739,0.001900498,32873421.84,0,32873421.84
 07/22  12:00:00,114270731.2,0,47087527.44,11178941.77,0,46581897.7,9422364.315,0.001651253,28696710.78,0,28696710.78
 07/22  13:00:00,115723596.7,0,49697455.05,11178941.77,0,44992341.23,9854858.644,0.001464318,25564177.48,0,25564177.48
 07/22  14:00:00,117764636,0,51820580.28,11178941.77,0,44462489.08,10302624.84,0.001277384,22431644.19,0,22431644.19
 07/22  15:00:00,131201479.1,0,59034900.7,14503419.33,0,46052045.54,11611113.49,0.001464318,25564177.48,0,25564177.48
 07/22  16:00:00,160298869.1,0,60749088.49,23406905.24,0,63969831.83,12173043.59,0.001713564,29740888.55,0,29740888.55
 07/22  17:00:00,188506886.5,0,62337825.25,30170497.53,0,83236545.25,12762018.44,0.002274367,39138488.43,0,39138488.43
