Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/06  07:00:00,0,120291113.7,39087773.95
 01/06  08:00:00,0,117868405.5,41515569.66
 01/06  09:00:00,0,138478634.5,39897039.19
 01/06  10:00:00,0,151861361.3,35041447.75
 01/06  11:00:00,0,158534483.9,31804386.79
 01/06  12:00:00,0,173781238.4,25734897.5
 01/06  13:00:00,0,176962487.5,22497836.54
 01/06  14:00:00,0,194495412.8,20070040.82
 01/06  15:00:00,0,203919010,17642245.1
 01/06  16:00:00,0,188968846.3,20070040.82
 01/06  17:00:00,0,199361221.1,23307101.78
 01/06  18:00:00,0,204578620.6,30590488.93
 01/06  19:00:00,0,219134945.9,35850712.99
 01/06  20:00:00,0,213299558.5,34232182.51
 01/06  21:00:00,0,209717685.4,31399754.17
 01/06  22:00:00,0,186854831.2,25734897.5
 01/06  23:00:00,0,153252152,22497836.54
 01/06  24:00:00,0,126890455.2,12786653.66
 01/07  01:00:00,0,108314245.6,4290773.705
 01/07  02:00:00,0,102553904.8,2671686.33
 01/07  03:00:00,0,85592869.5,1457155.334
 01/07  04:00:00,0,74145834.76,1457155.937
 01/07  05:00:00,0,82755384.36,2671704.03
 01/07  06:00:00,0,102165827.2,11983252.97
 01/07  07:00:00,0,128498295.7,39108195.57
 01/07  08:00:00,0,124439221.8,41537294.79
 01/07  09:00:00,0,131637631.3,39917895.31
 01/07  10:00:00,0,138370124.5,35059696.86
 01/07  11:00:00,0,162602603.4,31820897.89
 01/07  12:00:00,0,200756054.9,25748149.82
 01/07  13:00:00,0,204634809.6,22509350.86
 01/07  14:00:00,0,195226614,20080251.63
 01/07  15:00:00,0,179029449.1,17651152.4
 01/07  16:00:00,0,111148175.3,20080251.63
 01/07  17:00:00,0,101973782.8,23319050.6
 01/07  18:00:00,0,140272294.3,30606348.28
 01/07  19:00:00,0,169710070.3,35869396.6
 01/07  20:00:00,0,165004833.9,34249997.11
 01/07  21:00:00,0,165714516.8,31416048.02
 01/07  22:00:00,0,146066702.4,25748149.82
 01/07  23:00:00,0,113732089.6,22509350.86
 01/07  24:00:00,0,87485472.07,12792953.95
 01/08  01:00:00,0,71173141.64,4292393.47
 01/08  02:00:00,0,65925038.98,2672483.975
 01/08  03:00:00,0,63070721.09,1457354.493
 01/08  04:00:00,0,62462019.15,1932654.991
 01/08  05:00:00,0,70178697.53,7033731.704
 01/08  06:00:00,0,86861024.45,21990184.36
 01/08  07:00:00,0,106487202.9,57532593.5
 01/08  08:00:00,0,97082024.21,61469867.55
 01/08  09:00:00,0,88507992.83,48176563.89
 01/08  10:00:00,0,89505286.03,38783739.99
 01/08  11:00:00,0,80569036.05,33125998.73
 01/08  12:00:00,0,93538791.74,25791445.9
 01/08  13:00:00,0,107194605.7,22519896.29
 01/08  14:00:00,0,115700795.4,20089603.24
 01/08  15:00:00,0,123615561.5,17659310.19
 01/08  16:00:00,0,124383649.5,20089603.24
 01/08  17:00:00,0,136928306.4,23329993.97
 01/08  18:00:00,0,146397695.7,30620873.12
 01/08  19:00:00,0,156608587.2,35886508.06
 01/08  20:00:00,0,149769110,34266312.69
 01/08  21:00:00,0,147055420.8,32211741.71
 01/08  22:00:00,0,126779273.9,31799604.03
 01/08  23:00:00,0,101892879,42756840.2
 01/08  24:00:00,0,81507383.29,47812310.09
 01/09  01:00:00,0,68750104.19,49283026.48
 01/09  02:00:00,0,67268001.68,58223160.83
 01/09  03:00:00,0,66914736.26,68094445.1
 01/09  04:00:00,0,66872065.54,75463365.22
 01/09  05:00:00,0,74970217.82,86219207.89
 01/09  06:00:00,0,92430228.11,112278236.8
 01/09  07:00:00,0,111903988,144186218.9
 01/09  08:00:00,0,101557194.2,122886107.8
 01/09  09:00:00,0,98621774.85,82750475.42
 01/09  10:00:00,0,97565023.16,51851149.34
 01/09  11:00:00,0,101987390.4,39149695.64
 01/09  12:00:00,0,116569613.8,26827533.08
 01/09  13:00:00,0,127187697,22529469.72
 01/09  14:00:00,0,134889059.2,20098092.88
 01/09  15:00:00,0,135441331.6,17666716.05
 01/09  16:00:00,0,144569985.6,20098092.88
 01/09  17:00:00,0,161205989.4,23339928.66
 01/09  18:00:00,0,155443019.5,30634059.16
 01/09  19:00:00,0,158018913.3,35902042.3
 01/09  20:00:00,0,149849736.2,34281124.41
 01/09  21:00:00,0,146893387.2,33138079.09
 01/09  22:00:00,0,126761257.6,34564587.14
 01/09  23:00:00,0,101871632.2,42775322.88
 01/09  24:00:00,0,81353602.33,45142300.54
 01/10  01:00:00,0,68952883.01,51779981.1
 01/10  02:00:00,0,67851082.5,66236214.85
 01/10  03:00:00,0,67532846.48,76625345.49
 01/10  04:00:00,0,67464402.2,83722202.14
 01/10  05:00:00,0,75296951.9,90404325.58
 01/10  06:00:00,0,92049073.31,105843463.7
 01/10  07:00:00,0,111359427,135432828.6
 01/10  08:00:00,0,101154890.4,116057351.5
 01/10  09:00:00,0,98417015.37,71078592.6
 01/10  10:00:00,0,99455337.58,45010087.82
 01/10  11:00:00,0,105866489.9,33898791.92
 01/10  12:00:00,0,125447055.5,25781201.98
 01/10  13:00:00,0,131548656,22538068.3
 01/10  14:00:00,0,124903757.8,20105718.05
 01/10  15:00:00,0,125491231.4,17673367.79
 01/10  16:00:00,0,122695837.7,20105718.05
 01/10  17:00:00,0,144624295.2,23348851.72
 01/10  18:00:00,0,150850570.7,30645902.5
 01/10  19:00:00,0,162142190.7,35915994.72
 01/10  20:00:00,0,154463562.6,34294427.88
 01/10  21:00:00,0,150592435.8,31456685.92
 01/10  22:00:00,0,128199760.6,25781201.98
 01/10  23:00:00,0,101590665.6,22608828.55
 01/10  24:00:00,0,79724984.62,17003436.96
 01/11  01:00:00,0,67026482.31,19232237.77
 01/11  02:00:00,0,65578430.39,29334215.46
