Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/02  07:00:00,185541987.1226471,185541987.12264765,77280740.93145843 
 01/02  08:00:00,187014790.12669424,187014790.12669415,81457973.28906439 
 01/02  09:00:00,166237801.7569024,166237801.7569028,65283530.8583197 
 01/02  10:00:00,153178964.22277326,153178964.22277377,30328721.547744059 
 01/02  11:00:00,129551115.20297373,129551115.20297426,11652454.538304009 
 01/02  12:00:00,124174123.91193044,124174123.91193082,7461084.139770821 
 01/02  13:00:00,108892700.62771516,108892700.62771535,6152395.479399897 
 01/02  14:00:00,113559315.90329674,113559315.90329694,648627.1052418941 
 01/02  15:00:00,102790923.78418316,102790923.78418333,0.0 
 01/02  16:00:00,125447299.96051364,125447299.96051394,0.0 
 01/02  17:00:00,149327523.98678083,149327523.98678137,0.0 
 01/02  18:00:00,198533764.730346,198533764.73034597,0.0 
 01/02  19:00:00,214449542.15304856,214449542.15304829,10907.043110068807 
 01/02  20:00:00,201568038.4711241,201568038.47112424,1089349.0765126597 
 01/02  21:00:00,201725733.89674673,201725733.8967468,4259922.22954307 
 01/02  22:00:00,167343675.20255284,167343675.20255337,7905052.847561113 
 01/02  23:00:00,145443383.91449089,145443383.9144914,14094874.095992275 
 01/02  24:00:00,104103957.7297963,104103957.72979638,19799509.63825181 
 01/03  01:00:00,81630042.02919019,81630042.02919019,30568104.604635464 
 01/03  02:00:00,75510009.48075116,75510009.48075113,37993352.5781147 
 01/03  03:00:00,68910999.7822594,68910999.78225935,44859254.615714538 
 01/03  04:00:00,73754204.81745114,73754204.8174511,47134436.235824119 
 01/03  05:00:00,81540906.31138799,81540906.31138796,53684755.29438147 
 01/03  06:00:00,110996291.99942109,110996291.99942124,56610692.399215009 
 01/03  07:00:00,178837875.37729783,178837875.37729836,58152547.836071308 
 01/03  08:00:00,184961868.098048,184961868.0980483,56178884.98351595 
 01/03  09:00:00,169485221.35021157,169485221.35021193,44469041.965512599 
 01/03  10:00:00,155236544.68487013,155236544.68487058,20095578.323320338 
 01/03  11:00:00,133841056.52025508,133841056.52025557,4778308.919843368 
 01/03  12:00:00,130799630.24322732,130799630.24322774,94245.19615026134 
 01/03  13:00:00,112064541.61604283,112064541.6160431,0.0 
 01/03  14:00:00,117357177.55604096,117357177.55604129,0.0 
 01/03  15:00:00,111350896.80073905,111350896.80073923,0.0 
 01/03  16:00:00,125027178.58965552,125027178.58965588,0.0 
 01/03  17:00:00,148221456.98026518,148221456.98026569,0.0 
 01/03  18:00:00,194448963.9139785,194448963.91397859,0.0 
 01/03  19:00:00,214016113.62063093,214016113.62063063,0.0 
 01/03  20:00:00,204959630.8493008,204959630.8493008,0.0 
 01/03  21:00:00,193409979.5541114,193409979.55411167,70567.39945726609 
 01/03  22:00:00,174123373.11361385,174123373.11361415,1786086.3809132339 
 01/03  23:00:00,140906779.29110364,140906779.29110415,6312622.875574793 
 01/03  24:00:00,105065678.25541635,105065678.25541656,12890767.122386175 
 01/04  01:00:00,78082204.34206952,78082204.34206948,22797201.272813914 
 01/04  02:00:00,75262766.83082104,75262766.830821,28785161.216978946 
 01/04  03:00:00,74926702.16209489,74926702.16209483,44222783.60941501 
 01/04  04:00:00,70614006.45973246,70614006.45973242,64370488.12376472 
 01/04  05:00:00,85422619.77383742,85422619.77383738,76030375.25322359 
 01/04  06:00:00,113039099.72745422,113039099.72745441,83763904.5973227 
 01/04  07:00:00,185853924.49764527,185853924.49764578,92876560.10159604 
 01/04  08:00:00,184656093.9477646,184656093.9477651,90834294.00166008 
 01/04  09:00:00,178687576.3086126,178687576.3086132,67869943.10031928 
 01/04  10:00:00,148115646.74195255,148115646.741953,26070868.57521878 
 01/04  11:00:00,142245212.8211891,142245212.82118956,9691281.484922458 
 01/04  12:00:00,125314568.71988584,125314568.71988628,3192426.6038347485 
 01/04  13:00:00,129089896.28126973,129089896.28127,906458.2933168979 
 01/04  14:00:00,131553526.27662245,131553526.2766229,125224.19137942928 
 01/04  15:00:00,114649369.18832109,114649369.18832137,935828.638643767 
 01/04  16:00:00,133495794.5910559,133495794.59105632,0.0 
 01/04  17:00:00,158547426.84528334,158547426.84528385,175002.6799438213 
 01/04  18:00:00,198559671.49961559,198559671.49961586,465953.458719656 
 01/04  19:00:00,216097514.1777413,216097514.1777411,1493659.5628147515 
 01/04  20:00:00,200896612.14905478,200896612.1490549,4097526.9977954889 
 01/04  21:00:00,197968312.57811404,197968312.5781142,4991317.208923161 
 01/04  22:00:00,171781462.1583905,171781462.158391,9691754.581464097 
 01/04  23:00:00,146168300.85583649,146168300.85583703,28615480.30114118 
 01/04  24:00:00,110868735.15068835,110868735.15068862,46227736.69692117 
 01/05  01:00:00,80170696.84464127,80170696.84464126,61791017.47126506 
 01/05  02:00:00,81861047.79865828,81861047.79865825,71985419.05628087 
 01/05  03:00:00,76196691.96896842,76196691.96896836,80105702.0029681 
 01/05  04:00:00,77004176.7607318,77004176.76073174,95002948.66050937 
 01/05  05:00:00,90071538.66300185,90071538.66300182,101836634.9010599 
 01/05  06:00:00,115706539.26149908,115706539.26149932,110304121.16717364 
 01/05  07:00:00,184532554.81423015,184532554.81423063,114288032.84495089 
 01/05  08:00:00,187547336.92704139,187547336.92704193,94962393.425369 
 01/05  09:00:00,179893550.1863142,179893550.18631465,86416548.30451593 
 01/05  10:00:00,154608361.19531853,154608361.19531904,47229457.65485851 
 01/05  11:00:00,138170981.8265058,138170981.82650627,20991080.05072975 
 01/05  12:00:00,127902867.09724851,127902867.09724893,8662550.305128579 
 01/05  13:00:00,127467656.123102,127467656.1231023,1440376.5441133909 
 01/05  14:00:00,128665911.78207878,128665911.78207919,302825.27488744989 
 01/05  15:00:00,117872720.84486014,117872720.84486042,1910490.7620186029 
 01/05  16:00:00,116973926.14771419,116973926.1477145,754816.4470065439 
 01/05  17:00:00,152480936.60050807,152480936.60050858,320911.97537964166 
 01/05  18:00:00,194941615.56053568,194941615.56053589,327729.2591279884 
 01/05  19:00:00,218584010.53405179,218584010.5340515,2419380.657798453 
 01/05  20:00:00,201744112.39758913,201744112.39758928,6921812.241969112 
 01/05  21:00:00,194135547.10349477,194135547.10349495,12820698.23490474 
 01/05  22:00:00,176120514.53666724,176120514.53666763,23653927.713910078 
 01/05  23:00:00,150807527.76943223,150807527.76943267,40261167.458328958 
 01/05  24:00:00,109584718.41572318,109584718.41572342,61801371.69359447 
 01/06  01:00:00,81489687.8642441,81489687.86424406,86455563.43219842 
 01/06  02:00:00,90553302.58353833,90553302.58353839,104277905.32138145 
 01/06  03:00:00,76952868.35572858,76952868.35572854,116547662.17058984 
 01/06  04:00:00,76822290.40934903,76822290.40934898,114366305.90457678 
 01/06  05:00:00,92996191.23679604,92996191.23679607,97095652.1121269 
 01/06  06:00:00,114435457.31526451,114435457.31526473,90048779.38377644 
 01/06  07:00:00,184192002.8740703,184192002.87407048,139979478.3459595 
 01/06  08:00:00,195941315.55510438,195941315.55510424,139111365.26713566 
 01/06  09:00:00,186480773.58966745,186480773.58966769,108509120.98928364 
 01/06  10:00:00,148034233.25509418,148034233.25509463,50324860.47327646 
 01/06  11:00:00,137637519.4571035,137637519.45710377,12631981.358567255 
 01/06  12:00:00,125743988.12571773,125743988.12571809,4719435.035056621 
 01/06  13:00:00,128827569.8231973,128827569.82319753,1662091.6410334798 
 01/06  14:00:00,120987168.41582507,120987168.41582522,211819.420109214 
 01/06  15:00:00,128509430.31275286,128509430.3127531,0.0 
 01/06  16:00:00,125926320.74241585,125926320.74241609,0.0 
 01/06  17:00:00,163088443.65751688,163088443.65751738,0.0 
 01/06  18:00:00,195006507.1550304,195006507.1550304,0.0 
 01/06  19:00:00,215161251.29213799,215161251.29213787,0.0 
 01/06  20:00:00,207683152.0939981,207683152.09399802,280943.9053022794 
 01/06  21:00:00,194475075.69332326,194475075.6933233,4900473.084824042 
 01/06  22:00:00,172717298.78572149,172717298.7857218,12896156.720096363 
 01/06  23:00:00,140636734.10645534,140636734.10645578,27070706.61855476 
 01/06  24:00:00,111164682.3002063,111164682.30020648,35912424.671663779 
 01/07  01:00:00,82202777.0082803,82202777.00828026,56795685.54253329 
 01/07  02:00:00,77082781.3699294,77082781.36992939,72223038.12384624 
 01/07  03:00:00,82658772.91389069,82658772.91389068,85787961.58546812 
 01/07  04:00:00,71995844.62327114,71995844.62327107,89374109.54572553 
 01/07  05:00:00,93590998.45822133,93590998.45822129,101749014.9296001 
 01/07  06:00:00,116591728.93281605,116591728.93281624,102733905.14186052 
 01/07  07:00:00,175360535.4500527,175360535.45005296,80193119.30539677 
 01/07  08:00:00,192509892.68074245,192509892.68074248,81823883.59880317 
 01/07  09:00:00,176809754.40974183,176809754.4097418,75288180.06762472 
 01/07  10:00:00,144551100.0165147,144551100.0165151,29317090.657520184 
 01/07  11:00:00,130026380.4203445,130026380.42034477,7881226.300621077 
 01/07  12:00:00,126954134.6580716,126954134.6580719,958840.8292018462 
 01/07  13:00:00,131960911.7915562,131960911.79155655,19257.66024951629 
 01/07  14:00:00,122860429.40441065,122860429.40441081,0.0 
 01/07  15:00:00,132250624.13612227,132250624.13612253,0.0 
 01/07  16:00:00,133220673.07783847,133220673.07783872,0.0 
 01/07  17:00:00,166751470.94833217,166751470.94833268,0.0 
 01/07  18:00:00,202351376.04013989,202351376.04013995,0.0 
 01/07  19:00:00,212352623.079561,212352623.07956109,0.0 
 01/07  20:00:00,211363648.19058616,211363648.1905861,0.0 
 01/07  21:00:00,199359819.95855785,199359819.95855803,79065.02713536748 
 01/07  22:00:00,168563118.95891614,168563118.95891667,1981779.94944243 
 01/07  23:00:00,137555158.16866685,137555158.16866739,6997265.19966392 
 01/07  24:00:00,108621033.20457149,108621033.20457179,14481919.86321509 
 01/08  01:00:00,81648154.81440474,81648154.81440473,30689760.38506124 
 01/08  02:00:00,71987877.32865384,71987877.32865381,41619423.02469414 
 01/08  03:00:00,73557487.89967853,73557487.89967849,43177300.84335793 
 01/08  04:00:00,75166210.1438372,75166210.14383716,51521696.63579143 
 01/08  05:00:00,77715574.0617533,77715574.06175322,58067180.14407371 
 01/08  06:00:00,113789646.90117797,113789646.90117829,65815754.096924979 
 01/08  07:00:00,180658016.51971127,180658016.51971177,60948796.94534663 
 01/08  08:00:00,188576769.51037155,188576769.51037193,53216471.144396748 
 01/08  09:00:00,161422600.11921589,161422600.11921627,30088146.132882008 
 01/08  10:00:00,153689377.428887,153689377.42888744,4915461.417989674 
 01/08  11:00:00,132846135.27480375,132846135.27480406,535644.693024553 
 01/08  12:00:00,138998714.9666149,138998714.96661533,0.0 
 01/08  13:00:00,138577181.87914539,138577181.87914563,0.0 
 01/08  14:00:00,140293121.8277846,140293121.82778476,0.0 
 01/08  15:00:00,145989469.78292246,145989469.78292272,0.0 
 01/08  16:00:00,155647934.97849486,155647934.97849519,0.0 
 01/08  17:00:00,184923611.51187558,184923611.51187609,0.0 
 01/08  18:00:00,222765329.74937517,222765329.74937526,0.0 
 01/08  19:00:00,230923369.72329194,230923369.7232916,0.0 
 01/08  20:00:00,209770880.4854022,209770880.48540239,0.0 
 01/08  21:00:00,202119284.14202909,202119284.14202918,0.0 
 01/08  22:00:00,171250570.15386958,171250570.15387009,0.0 
 01/08  23:00:00,142982484.55261914,142982484.55261953,0.0 
 01/08  24:00:00,104043449.25661169,104043449.25661187,1999662.0729511018 
 01/09  01:00:00,75098191.74377398,75098191.74377397,5231784.469474724 
 01/09  02:00:00,73759173.93435106,73759173.93435103,12503136.371068618 
 01/09  03:00:00,67029175.76172242,67029175.76172238,18608067.707202387 
 01/09  04:00:00,68589545.24834134,68589545.24834129,18837656.285569498 
 01/09  05:00:00,78659996.20955196,78659996.20955193,22702259.936374379 
 01/09  06:00:00,109158032.75347822,109158032.75347847,27724563.88694004 
 01/09  07:00:00,171771782.2862604,171771782.2862609,27238755.20642424 
 01/09  08:00:00,184042280.02149264,184042280.0214931,24850291.004457237 
 01/09  09:00:00,169825047.05512957,169825047.05512998,20638365.292677314 
 01/09  10:00:00,153847736.17220674,153847736.17220725,3823582.6833339298 
 01/09  11:00:00,134211226.28668595,134211226.28668642,46945.65334638986 
 01/09  12:00:00,142146527.76015649,142146527.76015703,0.0 
 01/09  13:00:00,139432637.3716256,139432637.3716259,0.0 
 01/09  14:00:00,136073915.79046596,136073915.79046629,0.0 
 01/09  15:00:00,144103900.04606376,144103900.0460641,0.0 
 01/09  16:00:00,140018437.14258508,140018437.1425855,0.0 
 01/09  17:00:00,174711436.88736997,174711436.88737048,0.0 
 01/09  18:00:00,207842890.56975387,207842890.5697539,0.0 
 01/09  19:00:00,221422743.29743067,221422743.29743044,0.0 
 01/09  20:00:00,212451444.00292606,212451444.00292588,0.0 
 01/09  21:00:00,198556994.32297296,198556994.32297314,0.0 
 01/09  22:00:00,176000458.92063809,176000458.9206386,0.0 
 01/09  23:00:00,142879359.03236003,142879359.0323605,0.0 
 01/09  24:00:00,105012104.43727947,105012104.43727957,0.0 
 01/10  01:00:00,78544009.83381403,78544009.833814,0.0 
 01/10  02:00:00,72865881.81945,72865881.81944998,0.0 
 01/10  03:00:00,66319450.13592428,66319450.135924238,0.0 
 01/10  04:00:00,65183549.76430552,65183549.76430548,1396964.2947806016 
 01/10  05:00:00,77432526.84017807,77432526.84017805,5003742.810115516 
 01/10  06:00:00,103398185.18614464,103398185.18614479,9304556.276965332 
 01/10  07:00:00,173659337.3166682,173659337.3166687,10248496.118293882 
 01/10  08:00:00,183699330.33994854,183699330.339949,13510940.479647782 
 01/10  09:00:00,167414269.74299527,167414269.7429957,13916312.365383907 
 01/10  10:00:00,152587009.82110966,152587009.82111014,3111380.013692572 
 01/10  11:00:00,136187620.73122994,136187620.73123045,448710.71442768446 
 01/10  12:00:00,123306514.58777492,123306514.58777544,94359.27888103547 
 01/10  13:00:00,122731001.55276062,122731001.55276083,0.0 
 01/10  14:00:00,130277691.02720858,130277691.027209,0.0 
 01/10  15:00:00,125253257.75626911,125253257.7562694,0.0 
 01/10  16:00:00,143217518.87329597,143217518.87329639,0.0 
 01/10  17:00:00,166966513.25523157,166966513.25523208,0.0 
 01/10  18:00:00,199677437.08363984,199677437.0836403,0.0 
 01/10  19:00:00,218320408.33147557,218320408.33147527,0.0 
 01/10  20:00:00,203058278.91876207,203058278.9187622,0.0 
 01/10  21:00:00,202213143.770288,202213143.77028794,0.0 
 01/10  22:00:00,173230770.61388047,173230770.61388094,0.0 
 01/10  23:00:00,143820319.6323657,143820319.63236619,189797.36298175116 
 01/10  24:00:00,106652558.26095945,106652558.26095969,1948363.3784792543 
 01/11  01:00:00,75555179.08163449,75555179.08163448,7817404.430918105 
 01/11  02:00:00,72798418.80219662,72798418.80219658,15744628.650055133 
 01/11  03:00:00,69396319.48839687,69396319.48839686,20249354.901748875 
 01/11  04:00:00,67920323.9887142,67920323.98871416,20671527.53965494 
 01/11  05:00:00,81512956.51815228,81512956.51815224,24855075.386412439 
 01/11  06:00:00,105558815.77362742,105558815.77362757,27590522.70507072 
 01/11  07:00:00,174967396.84002943,174967396.8400299,34415147.19601463 
 01/11  08:00:00,183763929.96343033,183763929.9634308,33317042.071804227 
 01/11  09:00:00,171936662.24327616,171936662.24327655,18833473.102357698 
 01/11  10:00:00,152485472.12058039,152485472.12058086,5166779.794344699 
 01/11  11:00:00,139579344.8380536,139579344.83805404,3035935.082890537 
 01/11  12:00:00,130811799.88094285,130811799.88094326,731905.5419245497 
 01/11  13:00:00,135188804.61618669,135188804.6161871,0.0 
 01/11  14:00:00,137796332.09789557,137796332.0978959,0.0 
 01/11  15:00:00,136101746.16460524,136101746.1646055,0.0 
 01/11  16:00:00,143068062.19762866,143068062.1976291,0.0 
 01/11  17:00:00,167995636.3734839,167995636.3734844,0.0 
 01/11  18:00:00,201783835.4198211,201783835.41982136,0.0 
 01/11  19:00:00,221199756.79337234,221199756.79337207,0.0 
 01/11  20:00:00,209122662.75700779,209122662.75700803,0.0 
 01/11  21:00:00,201858896.38117413,201858896.38117443,0.0 
 01/11  22:00:00,171574196.57492505,171574196.57492558,523738.64361460288 
 01/11  23:00:00,144708684.54609106,144708684.54609157,3226095.853011834 
 01/11  24:00:00,107996373.64769933,107996373.64769958,7680856.142393667 
 01/12  01:00:00,75548248.03484018,75548248.03484015,11933496.614061505 
 01/12  02:00:00,73256156.43315178,73256156.43315175,18663063.231296548 
 01/12  03:00:00,71969388.98618049,71969388.98618044,27838787.527231926 
 01/12  04:00:00,67413382.33142688,67413382.33142683,30490465.540757907 
 01/12  05:00:00,80791955.10494215,80791955.10494212,33497240.175957517 
 01/12  06:00:00,108579017.74172326,108579017.74172339,38027303.814321558 
 01/12  07:00:00,179410042.38289816,179410042.38289858,48953332.87317488 
 01/12  08:00:00,185295422.81323646,185295422.81323696,55353932.13930753 
 01/12  09:00:00,173084320.21685607,173084320.21685655,45928707.436470549 
 01/12  10:00:00,151278596.32804284,151278596.3280433,14526786.900057996 
 01/12  11:00:00,141655014.36060829,141655014.36060865,4258947.973660024 
 01/12  12:00:00,130946657.99741815,130946657.99741864,227592.49380068764 
 01/12  13:00:00,139272531.76003433,139272531.76003469,0.0 
 01/12  14:00:00,145644355.62527866,145644355.62527905,0.0 
 01/12  15:00:00,139753476.6698967,139753476.66989688,0.0 
 01/12  16:00:00,156248016.4557151,156248016.45571555,0.0 
 01/12  17:00:00,184619630.64189957,184619630.6419001,0.0 
 01/12  18:00:00,212588137.04474906,212588137.04474933,0.0 
 01/12  19:00:00,231634426.86042319,231634426.8604228,0.0 
 01/12  20:00:00,210086377.50004838,210086377.5000485,0.0 
 01/12  21:00:00,201803750.13386319,201803750.1338633,0.0 
 01/12  22:00:00,175074831.5785724,175074831.57857285,0.0 
 01/12  23:00:00,143838726.77927877,143838726.77927927,1023770.3595905898 
 01/12  24:00:00,106688466.94732559,106688466.94732586,7375950.3900599139 
 01/13  01:00:00,77235398.10098697,77235398.10098695,15982576.372539312 
 01/13  02:00:00,72804652.8539972,72804652.85399716,23125761.528508258 
 01/13  03:00:00,70387984.05246017,70387984.05246014,32566372.449099516 
 01/13  04:00:00,70757420.71302417,70757420.71302413,40508525.33666037 
 01/13  05:00:00,83271302.85722494,83271302.85722491,46961349.845030639 
 01/13  06:00:00,111209279.74458297,111209279.74458322,52508774.94618095 
 01/13  07:00:00,176835298.62635566,176835298.62635613,59598899.280299399 
 01/13  08:00:00,184165217.2047205,184165217.2047207,57438231.94545615 
 01/13  09:00:00,176152095.9567935,176152095.95679394,43386296.019366908 
 01/13  10:00:00,148875691.6959411,148875691.69594158,13823267.781514124 
 01/13  11:00:00,142439338.13539437,142439338.13539467,2511934.2399677636 
 01/13  12:00:00,136740400.61340866,136740400.613409,69315.3402385827 
 01/13  13:00:00,143701779.6598632,143701779.65986348,0.0 
 01/13  14:00:00,143943290.84820877,143943290.848209,0.0 
 01/13  15:00:00,143655889.41222886,143655889.41222919,0.0 
 01/13  16:00:00,150307095.0783199,150307095.07832027,0.0 
 01/13  17:00:00,180084416.54692907,180084416.54692946,0.0 
 01/13  18:00:00,205394410.90347449,205394410.9034746,0.0 
 01/13  19:00:00,223038615.4102586,223038615.41025815,0.0 
 01/13  20:00:00,213840458.19502289,213840458.19502295,0.0 
 01/13  21:00:00,198856284.17016033,198856284.17016087,0.0 
 01/13  22:00:00,173396652.66225524,173396652.6622557,1139166.730525289 
 01/13  23:00:00,139877862.4201746,139877862.42017506,6325965.53064517 
 01/13  24:00:00,107204649.21190085,107204649.2119011,14983674.294860764 
 01/14  01:00:00,80272341.40766977,80272341.40766974,27524927.665664868 
 01/14  02:00:00,72961364.83207974,72961364.83207971,37727997.84750073 
 01/14  03:00:00,77022474.31117419,77022474.31117416,48873265.40681384 
 01/14  04:00:00,68678972.47550524,68678972.47550519,56032683.2253639 
 01/14  05:00:00,85712083.99212294,85712083.99212289,70239093.10828504 
 01/14  06:00:00,112195117.46183682,112195117.46183706,71955753.37399423 
 01/14  07:00:00,180985245.52430744,180985245.52430795,73743167.60957556 
 01/14  08:00:00,186034686.20684508,186034686.2068454,75112099.70394363 
 01/14  09:00:00,173731246.57547233,173731246.5754728,51361838.65376401 
 01/14  10:00:00,142589021.94136877,142589021.94136928,15375925.623681032 
 01/14  11:00:00,134654579.90972538,134654579.9097259,3477108.925417088 
 01/14  12:00:00,130330541.98016814,130330541.98016852,133255.1044540481 
 01/14  13:00:00,138465248.6768437,138465248.67684419,0.0 
 01/14  14:00:00,133669381.43527095,133669381.4352712,0.0 
 01/14  15:00:00,135214600.67333583,135214600.673336,0.0 
 01/14  16:00:00,147679648.96871043,147679648.96871079,0.0 
 01/14  17:00:00,181158444.97279958,181158444.97280009,0.0 
 01/14  18:00:00,213605781.19336418,213605781.19336436,0.0 
 01/14  19:00:00,223998089.7333347,223998089.73333455,0.0 
 01/14  20:00:00,210482830.74764887,210482830.747649,0.0 
 01/14  21:00:00,202442221.10982833,202442221.10982863,0.0 
 01/14  22:00:00,173351254.9606628,173351254.96066336,0.0 
 01/14  23:00:00,142305119.92939566,142305119.92939613,1016736.3693774357 
 01/14  24:00:00,104808270.19359245,104808270.19359274,4247817.90095619 
 01/15  01:00:00,77479779.21180825,77479779.21180822,10038835.908095573 
 01/15  02:00:00,71887597.25429619,71887597.25429614,15165385.766877138 
 01/15  03:00:00,70497378.42077688,70497378.42077683,22300358.613764727 
 01/15  04:00:00,68697384.17040287,68697384.17040283,27167226.67803015 
 01/15  05:00:00,80102154.91198232,80102154.91198227,27602503.170263515 
 01/15  06:00:00,108256139.01812595,108256139.0181261,28996044.02477514 
 01/15  07:00:00,172797025.80311198,172797025.80311246,28651171.908248035 
 01/15  08:00:00,180807032.06054456,180807032.06054504,30321564.82860947 
 01/15  09:00:00,166656589.57499949,166656589.57499994,17193980.873688658 
 01/15  10:00:00,145881815.43767775,145881815.43767826,6749804.658903987 
 01/15  11:00:00,129634037.35205078,129634037.35205129,4889165.044125734 
 01/15  12:00:00,122788619.84761557,122788619.84761599,1805995.7122128946 
 01/15  13:00:00,115028285.36776006,115028285.3677604,0.0 
 01/15  14:00:00,103747909.16568339,103747909.16568364,0.0 
 01/15  15:00:00,106728377.24586858,106728377.24586892,0.0 
 01/15  16:00:00,108499898.21190699,108499898.21190731,0.0 
 01/15  17:00:00,144830739.82190637,144830739.82190687,0.0 
 01/15  18:00:00,192517729.85451056,192517729.85451103,0.0 
 01/15  19:00:00,212112156.22204019,212112156.22203995,0.0 
 01/15  20:00:00,208160171.03217504,208160171.03217484,0.0 
 01/15  21:00:00,196310685.70374833,196310685.70374844,0.0 
 01/15  22:00:00,171331143.8276094,171331143.82760988,0.0 
 01/15  23:00:00,140117415.9500831,140117415.9500836,0.0 
 01/15  24:00:00,106932671.01280065,106932671.01280099,0.0 
 01/16  01:00:00,74210100.75719793,74210100.75719792,1025878.3711100034 
 01/16  02:00:00,71497630.74767237,71497630.74767232,1963790.9521283229 
 01/16  03:00:00,69296044.55187464,69296044.55187461,3459568.851199866 
 01/16  04:00:00,64424959.58046151,64424959.58046147,5719442.1348065859 
 01/16  05:00:00,78423789.2628866,78423789.26288657,5081287.846094506 
 01/16  06:00:00,106788546.47391126,106788546.4739114,3519886.4223380729 
 01/16  07:00:00,168163188.8846067,168163188.88460697,6600130.664448258 
 01/16  08:00:00,180218907.96441973,180218907.96442015,7875340.354540656 
 01/16  09:00:00,163816206.50954909,163816206.50954945,7797008.631327601 
 01/16  10:00:00,147930166.08707474,147930166.08707527,6906458.7281986889 
 01/16  11:00:00,127644638.39990214,127644638.39990257,6204831.832914238 
 01/16  12:00:00,121244225.04066949,121244225.0406699,1273866.5747568084 
 01/16  13:00:00,116486023.37358509,116486023.37358544,419468.1183728373 
 01/16  14:00:00,102063713.61773211,102063713.61773244,1293911.3656887804 
 01/16  15:00:00,107860027.33676857,107860027.33676882,1406242.2613802895 
 01/16  16:00:00,107148024.29166797,107148024.2916683,56949.890037953366 
 01/16  17:00:00,145821394.22740508,145821394.22740556,0.0 
 01/16  18:00:00,191821958.33381979,191821958.3338202,0.0 
 01/16  19:00:00,211711336.57167144,211711336.57167135,0.0 
 01/16  20:00:00,207075808.32741843,207075808.3274184,0.0 
 01/16  21:00:00,197839371.34314079,197839371.3431408,440578.9707717892 
 01/16  22:00:00,169763796.78464834,169763796.78464888,1601383.4784500583 
 01/16  23:00:00,140398044.16846843,140398044.1684689,5037405.487191462 
 01/16  24:00:00,105133752.97965157,105133752.97965178,8630228.615226096 
 01/17  01:00:00,76533047.39943969,76533047.39943965,9994157.483215455 
 01/17  02:00:00,72477218.55825159,72477218.55825156,12825456.781440534 
 01/17  03:00:00,69071957.42056635,69071957.42056632,17394794.007707169 
 01/17  04:00:00,69103233.95677169,69103233.95677167,20233746.868892284 
 01/17  05:00:00,74352826.71457672,74352826.71457666,18860875.901919288 
 01/17  06:00:00,107969317.59789118,107969317.59789142,17789208.718745255 
 01/17  07:00:00,173350172.16121996,173350172.1612205,18719378.22614761 
 01/17  08:00:00,182259405.8231681,182259405.82316859,20456287.005565678 
 01/17  09:00:00,169075448.38697044,169075448.3869709,17187618.66743287 
 01/17  10:00:00,152961441.03535757,152961441.03535805,5256751.965592534 
 01/17  11:00:00,139528734.45273248,139528734.45273296,482626.85380910316 
 01/17  12:00:00,136970998.09948109,136970998.09948156,0.0 
 01/17  13:00:00,135500562.0144143,135500562.01441474,0.0 
 01/17  14:00:00,129177547.11879915,129177547.11879955,0.0 
 01/17  15:00:00,127619653.19628644,127619653.19628677,0.0 
