Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 05/02  01:00:00,84797035.01,0,24842873.7,9191897.701,19285200,25966257.16,5510806.447,9.9661E-05,2313052.07,0,2313052.07
 05/02  02:00:00,78714610.74,0,20662300.14,9191897.701,19285200,24906552.85,4668660.056,2.49154E-05,1347607.224,0,1347607.224
 05/02  03:00:00,75579334.63,0,18524416.11,9191897.701,19285200,24376700.69,4201120.127,2.49154E-05,1347573.406,0,1347573.406
 05/02  04:00:00,82406624.45,0,18012282.96,13777384,19285200,27266590.8,4065166.682,9.96617E-05,2312094.733,0,2312094.733
 05/02  05:00:00,98888763.99,0,18108829.85,21687347.87,19285200,35695631.8,4111754.469,0.000672717,9705806.363,0,9705806.363
 05/02  06:00:00,114630597.7,0,20560882.46,23445117.62,12856800,53083565.93,4684231.666,0.002342052,31244236.49,0,31244236.49
 05/02  07:00:00,119021014.8,0,26123618.63,21649135.49,0,65388425.55,5859835.132,0.002491545,33173060.04,0,33173060.04
 05/02  08:00:00,128163050.8,0,36467575.64,15665446.93,0,67967412.13,8062616.051,0.002391883,31887177.64,0,31887177.64
 05/02  09:00:00,128530032.4,0,45450027.04,13640190.48,0,59827593.96,9612220.866,0.002092898,28029530.44,0,28029530.44
 05/02  10:00:00,127430755,0,53481293.76,13640190.48,0,49327737.83,10981532.93,0.001893574,25457765.63,0,25457765.63
 05/02  11:00:00,134658474.5,0,59163330.67,13640190.48,0,49857589.98,11997363.34,0.001519842,20635706.63,0,20635706.63
 05/02  12:00:00,138078235.1,0,62996585.72,13298350.38,0,49081841.7,12701457.28,0.001320519,18063941.82,0,18063941.82
 05/02  13:00:00,140352325.5,0,65864605.97,13640190.48,0,47738181.37,13109347.72,0.001171026,16135118.22,0,16135118.22
 05/02  14:00:00,141525890.7,0,67254502.97,13640190.48,0,47208329.21,13422868.05,0.001021533,14206294.62,0,14206294.62
 05/02  15:00:00,146633963,0,67325873.56,16964668.05,0,48797885.67,13545535.67,0.001171026,16135118.22,0,16135118.22
 05/02  16:00:00,173038545.2,0,66832267.82,25868153.95,0,66715671.97,13622451.43,0.00137035,18706883.02,0,18706883.02
 05/02  17:00:00,193390238.9,0,66101909.42,30170497.53,0,83933250.96,13184581.03,0.001818828,24493353.83,0,24493353.83
 05/02  18:00:00,201815137.4,0,66764705.36,38309735.72,0,83236545.25,13504151.02,0.002142729,28672471.64,0,28672471.64
 05/02  19:00:00,197865188.6,0,60800536.14,44309080.3,6428400,73747799.95,12579372.26,0.002043067,27386589.24,0,27386589.24
 05/02  20:00:00,201153103,0,54043074.26,44844053.7,19285200,71628391.33,11352383.69,0.001868659,25136295.03,0,25136295.03
 05/02  21:00:00,175989183.9,0,49479742.68,33074638.86,19285200,63729202.5,10420399.88,0.001519842,20635706.63,0,20635706.63
 05/02  22:00:00,144891074.2,0,44429649.41,21305224.02,19285200,50531492.12,9339508.71,0.001320519,18063941.82,0,18063941.82
 05/02  23:00:00,116529792.7,0,38491197.85,12745649.59,19285200,37863633.89,8144111.378,0.000722548,10348647.41,0,10348647.41
 05/02  24:00:00,96631975.97,0,33039032.45,9191897.701,19285200,28085665.77,7030180.041,0.000199324,3597764.804,0,3597764.804
 05/03  01:00:00,91306757.86,0,30394866.95,9191897.701,19285200,25966257.16,6468536.045,9.94942E-05,2308929.791,0,2308929.791
 05/03  02:00:00,88118046.68,0,28639563.43,9191897.701,19285200,24906552.85,6094832.698,2.48737E-05,1346577.565,0,1346577.565
 05/03  03:00:00,85029803.6,0,26494470.63,9191897.701,19285200,24376700.69,5681534.571,2.48737E-05,1346543.907,0,1346543.907
 05/03  04:00:00,91278974.62,0,25460791.66,13777384,19285200,27266590.8,5489008.149,9.94949E-05,2307977.514,0,2307977.514
 05/03  05:00:00,109598401.2,0,27096310.13,21687347.87,19285200,35695631.8,5833911.395,0.000671591,9678017.795,0,9678017.795
 05/03  06:00:00,126675686.6,0,30691142.7,23445117.62,12856800,53083565.93,6599060.305,0.002338133,31147490.74,0,31147490.74
 05/03  07:00:00,131066574.1,0,36341220.26,21649135.49,0,65388425.55,7687792.777,0.002487376,33070139.04,0,33070139.04
 05/03  08:00:00,135925067.7,0,43104254.16,15665446.93,0,67967412.13,9187954.504,0.002387881,31788373.48,0,31788373.48
 05/03  09:00:00,131508266.5,0,47947604.83,13640190.48,0,59827593.96,10092877.22,0.002089396,27943076.79,0,27943076.79
 05/03  10:00:00,127749760.1,0,53718303.82,13640190.48,0,49327737.83,11063527.96,0.001890406,25379545.67,0,25379545.67
 05/03  11:00:00,134533948.4,0,59103186.56,13640190.48,0,49857589.98,11932981.39,0.001517299,20572924.81,0,20572924.81
 05/03  12:00:00,137913475.3,0,62957105.26,13298350.38,0,49081841.7,12576177.95,0.001318309,18009393.69,0,18009393.69
 05/03  13:00:00,142077928.4,0,67439652.03,13640190.48,0,47738181.37,13259904.5,0.001169067,16086745.35,0,16086745.35
 05/03  14:00:00,144956109.3,0,70272142.83,13640190.48,0,47208329.21,13835446.73,0.001019824,14164097.01,0,14164097.01
 05/03  15:00:00,152957788.4,0,72783617.69,16964668.05,0,48797885.67,14411616.97,0.001169067,16086745.35,0,16086745.35
 05/03  16:00:00,181976588.6,0,74436746.15,25868153.95,0,66715671.97,14956016.56,0.001368057,18650276.47,0,18650276.47
 05/03  17:00:00,202557755.5,0,73764862.62,30170497.53,0,83933250.96,14689144.41,0.001815784,24418221.5,0,24418221.5
 05/03  18:00:00,208118242.8,0,71979680.19,38309735.72,0,83236545.25,14592281.66,0.002139143,28583959.57,0,28583959.57
 05/03  19:00:00,203337017.9,0,65367421.53,44309080.3,6428400,73747799.95,13484316.1,0.002039648,27302194.01,0,27302194.01
 05/03  20:00:00,206753458.7,0,58739408.93,44844053.7,19285200,71628391.33,12256404.78,0.001865532,25059104.28,0,25059104.28
 05/03  21:00:00,180909935.4,0,53591716.71,33074638.86,19285200,63729202.5,11229177.34,0.001517299,20572924.81,0,20572924.81
 05/03  22:00:00,148976787,0,47836694.42,21305224.02,19285200,50531492.12,10018176.41,0.001318309,18009393.69,0,18009393.69
 05/03  23:00:00,119787368.5,0,41200750.07,12745649.59,19285200,37863633.89,8692134.97,0.000721339,10318800.32,0,10318800.32
 05/03  24:00:00,99214677.17,0,35183773.43,9191897.701,19285200,28085665.77,7468140.262,0.00019899,3589531.123,0,3589531.123
 05/04  01:00:00,93131104.34,0,31908047.66,9191897.701,19285200,25966257.16,6779701.825,9.93276E-05,2304823.877,0,2304823.877
 05/04  02:00:00,89951386.04,0,30160047.33,9191897.701,19285200,24906552.85,6407688.169,2.4832E-05,1345552.04,0,1345552.04
 05/04  03:00:00,87798706.75,0,28821875.75,9191897.701,19285200,24376700.69,6123032.609,2.4832E-05,1345518.552,0,1345518.552
 05/04  04:00:00,93074319.4,0,26966349.72,13777384,19285200,27266590.8,5778794.877,9.93283E-05,2303876.932,0,2303876.932
 05/04  05:00:00,110070303.7,0,27481303.41,21687347.87,19285200,35695631.8,5920820.607,0.000670467,9650341.938,0,9650341.938
 05/04  06:00:00,127333835.9,0,31231914.38,23445117.62,12856800,53083565.93,6716437.943,0.002334218,31051137.51,0,31051137.51
 05/04  07:00:00,132747997.5,0,37737430.29,21649135.49,0,65388425.55,7973006.163,0.002483211,32967635.6,0,32967635.6
 05/04  08:00:00,139230772.7,0,45883867.24,15665446.93,0,67967412.13,9714046.399,0.002383883,31689970.17,0,31689970.17
 05/04  09:00:00,134154036.6,0,50168056.59,13640190.48,0,59827593.96,10518195.57,0.002085897,27856973.9,0,27856973.9
 05/04  10:00:00,127107013,0,53061354.06,13640190.48,0,49327737.83,11077730.61,0.00188724,25301643.05,0,25301643.05
 05/04  11:00:00,131414244.5,0,56267971.6,13640190.48,0,49857589.98,11648492.48,0.001514759,20510397.71,0,20510397.71
 05/04  12:00:00,135095110.1,0,60429431.17,13298350.38,0,49081841.7,12285486.81,0.001316102,17955066.87,0,17955066.87
 05/04  13:00:00,135130857.6,0,61321315.46,13640190.48,0,47738181.37,12431170.3,0.001167109,16038568.73,0,16038568.73
 05/04  14:00:00,134313256.8,0,61004631.65,13640190.48,0,47208329.21,12460105.45,0.001018117,14122070.59,0,14122070.59
 05/04  15:00:00,141074344.9,0,62521499.78,16964668.05,0,48797885.67,12790291.39,0.001167109,16038568.73,0,16038568.73
 05/04  16:00:00,172724591.2,0,66532223.79,25868153.95,0,66715671.97,13608541.52,0.001365766,18593899.58,0,18593899.58
 05/04  17:00:00,195325708,0,67695303.79,30170497.53,0,83933250.96,13526655.71,0.001812744,24343393.99,0,24343393.99
 05/04  18:00:00,203554301.5,0,68151817.94,38309735.72,0,83236545.25,13856202.57,0.002135561,28495806.61,0,28495806.61
 05/04  19:00:00,200214120.9,0,62755730.87,44309080.3,6428400,73747799.95,12973109.8,0.002036233,27218141.19,0,27218141.19
 05/04  20:00:00,205407461.1,0,57616734.03,44844053.7,19285200,71628391.33,12033082,0.001862408,24982226.7,0,24982226.7
 05/04  21:00:00,179955749.2,0,52798248.6,33074638.86,19285200,63729202.5,11068459.29,0.001514759,20510397.71,0,20510397.71
 05/04  22:00:00,147793347.5,0,46852229.89,21305224.02,19285200,50531492.12,9819201.448,0.001316102,17955066.87,0,17955066.87
 05/04  23:00:00,118711351.8,0,40306716.24,12745649.59,19285200,37863633.89,8510152.042,0.000720131,10289074.32,0,10289074.32
 05/04  24:00:00,98565324.66,0,34644859.68,9191897.701,19285200,28085665.77,7357701.508,0.000198657,3581330.848,0,3581330.848
 05/05  01:00:00,92028540.68,0,30958179.34,9191897.701,19285200,25966257.16,6627006.48,9.91613E-05,2300735.545,0,2300735.545
 05/05  02:00:00,87798191.27,0,28317987.56,9191897.701,19285200,24906552.85,6096553.159,2.47904E-05,1344530.953,0,1344530.953
 05/05  03:00:00,85475578.78,0,26843375.14,9191897.701,19285200,24376700.69,5778405.234,2.47904E-05,1344497.645,0,1344497.645
 05/05  04:00:00,92261901.72,0,26277372.82,13777384,19285200,27266590.8,5655354.09,9.91619E-05,2299794.201,0,2299794.201
 05/05  05:00:00,109108533.6,0,26665252.78,21687347.87,19285200,35695631.8,5775101.116,0.000669344,9622786.988,0,9622786.988
 05/05  06:00:00,124277616.3,0,28623243.2,23445117.62,12856800,53083565.93,6268889.512,0.002330308,30955205.32,0,30955205.32
 05/05  07:00:00,129148892.3,0,34660335.44,21649135.49,0,65388425.55,7450995.855,0.002479051,32865580.08,0,32865580.08
 05/05  08:00:00,133418906.1,0,40931268.63,15665446.93,0,67967412.13,8854778.427,0.002379889,31591996.87,0,31591996.87
 05/05  09:00:00,128409084.3,0,45266937.43,13640190.48,0,59827593.96,9674362.405,0.002082403,27771247.26,0,27771247.26
 05/05  10:00:00,126116321.1,0,52259792.37,13640190.48,0,49327737.83,10888600.47,0.001884079,25224080.86,0,25224080.86
 05/05  11:00:00,132962993,0,57673041,13640190.48,0,49857589.98,11792171.5,0.001512221,20448143.85,0,20448143.85
 05/05  12:00:00,133522085.6,0,59019106.21,13298350.38,0,49081841.7,12122787.34,0.001313897,17900977.44,0,17900977.44
 05/05  13:00:00,135941622.7,0,62047678.51,13640190.48,0,47738181.37,12515572.38,0.001165154,15990602.64,0,15990602.64
 05/05  14:00:00,141022229.9,0,66896838.04,13640190.48,0,47208329.21,13276872.15,0.001016411,14080227.83,0,14080227.83
 05/05  15:00:00,149305781.1,0,69640938.71,16964668.05,0,48797885.67,13902288.71,0.001165154,15990602.64,0,15990602.64
 05/05  16:00:00,178927249.2,0,71819536.28,25868153.95,0,66715671.97,14523886.98,0.001363478,18537769.04,0,18537769.04
 05/05  17:00:00,201257677.9,0,72742751.78,30170497.53,0,83933250.96,14411177.64,0.001809708,24268893.46,0,24268893.46
 05/05  18:00:00,209417714.8,0,73177055.3,38309735.72,0,83236545.25,14694378.54,0.002131984,28408038.87,0,28408038.87
 05/05  19:00:00,203546463.3,0,65579836.31,44309080.3,6428400,73747799.95,13481346.73,0.002032822,27134455.66,0,27134455.66
 05/05  20:00:00,206323958.9,0,58375048.3,44844053.7,19285200,71628391.33,12191265.61,0.001859289,24905685.06,0,24905685.06
 05/05  21:00:00,180497966.3,0,53245630.99,33074638.86,19285200,63729202.5,11163293.98,0.001512221,20448143.85,0,20448143.85
 05/05  22:00:00,146718519.7,0,45901099.47,21305224.02,19285200,50531492.12,9695504.095,0.001313897,17900977.44,0,17900977.44
 05/05  23:00:00,115764985.8,0,37746264.83,12745649.59,19285200,37863633.89,8124237.489,0.000718925,10259478.22,0,10259478.22
 05/05  24:00:00,93477495.52,0,30280691.54,9191897.701,19285200,28085665.77,6634040.498,0.000198324,3573166.406,0,3573166.406
 05/06  01:00:00,85645797.17,0,25538068.22,9191897.701,19285200,25966257.16,5664374.091,9.89952E-05,2296666.007,0,2296666.007
 05/06  02:00:00,82122962.05,0,23531701.37,9191897.701,19285200,24906552.85,5207610.131,2.47489E-05,1343514.606,0,1343514.606
 05/06  03:00:00,78300052.22,0,20802161.14,9191897.701,19285200,24376700.69,4644092.684,2.47489E-05,1343481.488,0,1343481.488
 05/06  04:00:00,83459021.27,0,18873951.08,13777384,19285200,27266590.8,4255895.387,9.89958E-05,2295730.528,0,2295730.528
