Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 03/27  15:00:00,220604651.1,0,123049252.1,25218810.4,0,48797885.67,23538702.95,0.00123804,18343164.9,0,18343164.9
 03/27  16:00:00,254383098.1,0,128933561.1,34122296.3,0,66715671.97,24611568.68,0.00144877,21286289.53,0,21286289.53
 03/27  17:00:00,263875760.8,0,121231528.5,35865032.71,0,83933250.96,22845948.57,0.001922913,27908319.95,0,27908319.95
 03/27  18:00:00,251118224.3,0,103946486.3,44004270.9,0,83236545.25,19930921.85,0.002265349,32690897.48,0,32690897.48
 03/27  19:00:00,237198073.8,0,85338096.43,50003615.48,11584800,73747799.95,16523761.91,0.002159984,31219335.16,0,31219335.16
 03/27  20:00:00,229723419.5,0,70538514.04,50538588.88,23169600,71628391.33,13848325.21,0.001975595,28644101.11,0,28644101.11
 03/27  21:00:00,201870309.3,0,63675933.13,38769174.04,23169600,63729202.5,12526399.66,0.001606818,23493633,0,23493633
 03/27  22:00:00,169392091,0,57395678.08,26999759.2,23169600,50531492.12,11295561.56,0.001396087,20550508.37,0,20550508.37
 03/27  23:00:00,135923647.8,0,47079634.94,18440184.77,23169600,37863633.89,9370594.206,0.000763897,11721134.48,0,11721134.48
 03/27  24:00:00,109569657.6,0,36143530.69,14886432.88,23169600,28085665.77,7284428.288,0.00021073,3995432.323,0,3995432.323
 03/28  01:00:00,99930102.55,0,29854102.77,14886432.88,23169600,25966257.16,6053709.736,0.000105223,2521039.172,0,2521039.172
 03/28  02:00:00,93099110.05,0,25030583.52,14886432.88,23169600,24906552.85,5105940.8,2.63058E-05,1419329.471,0,1419329.471
 03/28  03:00:00,88344287.86,0,21505790.67,14886432.88,23169600,24376700.69,4405763.615,2.63058E-05,1419295.775,0,1419295.775
 03/28  04:00:00,94365245.51,0,20299716.49,19471919.18,23169600,27266590.8,4157419.025,0.000105223,2520067.282,0,2520067.282
 03/28  05:00:00,107109967.7,0,17277165.31,27381883.05,23169600,35695631.8,3585687.56,0.000710259,10958472.02,0,10958472.02
 03/28  06:00:00,124123472.1,0,15464499.87,29139652.8,23169600,53083565.93,3266153.497,0.002472755,35540148.15,0,35540148.15
 03/28  07:00:00,118598856.9,0,14950522.89,27343670.67,7723200,65388425.55,3193037.767,0.00263059,37741499.65,0,37741499.65
 03/28  08:00:00,124859965.6,0,26642564.3,23919589.28,0,67967412.13,6330399.929,0.002525366,36273931.97,0,36273931.97
 03/28  09:00:00,136828607.3,0,45246649.8,21894332.83,0,59827593.96,9860030.744,0.002209696,31871228.93,0,31871228.93
 03/28  10:00:00,151439797,0,66566126.52,21894332.83,0,49327737.83,13651599.85,0.001999248,28936093.58,0,28936093.58
 03/28  11:00:00,170971836.4,0,82706621.12,21894332.83,0,49857589.98,16513292.46,0.00160466,23432714.78,0,23432714.78
 03/28  12:00:00,183711845.9,0,94820428.34,21196991.74,0,49081841.7,18612584.12,0.001394213,20497579.43,0,20497579.43
 03/28  13:00:00,186662211.6,0,97974097.65,21894332.83,0,47738181.37,19055599.73,0.001236377,18296227.91,0,18296227.91
 03/28  14:00:00,190927606.7,0,102001390.4,21894332.83,0,47208329.21,19823554.3,0.001078542,16094876.39,0,16094876.39
 03/28  15:00:00,200797614.2,0,106062977.6,25218810.4,0,48797885.67,20717940.47,0.001236377,18296227.91,0,18296227.91
 03/28  16:00:00,226471708.2,0,104860261.7,34122296.3,0,66715671.97,20773478.25,0.001446824,21231363.27,0,21231363.27
 03/28  17:00:00,239969556.5,0,100779005.2,35865032.71,0,83933250.96,19392267.67,0.001920331,27835417.82,0,27835417.82
 03/28  18:00:00,238381366.7,0,93022772.41,44004270.9,0,83236545.25,18117778.15,0.002262307,32605012.77,0,32605012.77
 03/28  19:00:00,225161570.4,0,74987007.44,50003615.48,11584800,73747799.95,14838347.57,0.002157084,31137445.09,0,31137445.09
 03/28  20:00:00,218987635.7,0,61381328.92,50538588.88,23169600,71628391.33,12269726.52,0.001972942,28569201.66,0,28569201.66
 03/28  21:00:00,193484757.9,0,56550976.73,38769174.04,23169600,63729202.5,11265804.64,0.00160466,23432714.78,0,23432714.78
 03/28  22:00:00,159392478.6,0,48928348.74,26999759.2,23169600,50531492.12,9763278.565,0.001394213,20497579.43,0,20497579.43
 03/28  23:00:00,125541724.3,0,38322846.7,18440184.77,23169600,37863633.89,7745458.933,0.000762871,11692173.36,0,11692173.36
 03/28  24:00:00,103359525.6,0,30930803.01,14886432.88,23169600,28085665.77,6287023.883,0.000210447,3987443.049,0,3987443.049
 03/29  01:00:00,96836509.21,0,27268921.76,14886432.88,23169600,25966257.16,5545297.415,0.00010508,2517023.748,0,2517023.748
 03/29  02:00:00,90428882.71,0,22796740.66,14886432.88,23169600,24906552.85,4669556.319,2.62701E-05,1418324.749,0,1418324.749
