Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 02/23  07:00:00,12437605.63,148517576.5,937701141.5
 02/23  08:00:00,12295389.32,158910326.3,943453864.7
 02/23  09:00:00,12248848.92,148494769.4,944566028.5
 02/23  10:00:00,11858746.83,125966496.4,917746111
 02/23  11:00:00,11388701.6,114319160.7,887962472.9
 02/23  12:00:00,10985128.74,113936815.1,856859476
 02/23  13:00:00,10531255.74,111372014.3,829243157.2
 02/23  14:00:00,10102948.13,109808929.2,807039322.6
 02/23  15:00:00,9447346.485,107901189.3,777765831.8
 02/23  16:00:00,9128255.979,112037947.8,768575547.1
 02/23  17:00:00,9732820.342,139944199.6,791734049.2
 02/23  18:00:00,10603118.5,169875950.2,832712351
 02/23  19:00:00,11275227.67,189705774.6,851755930.5
 02/23  20:00:00,11881606.66,187758973.9,877168493.6
 02/23  21:00:00,12304689.47,187294062.6,892274507.8
 02/23  22:00:00,12617501.42,168525337.4,896969125.4
 02/23  23:00:00,13016604.57,144938718,918833655.9
 02/23  24:00:00,13268725.18,124767878.3,919696136
 02/24  01:00:00,13548648.45,112526051.6,923596453.1
 02/24  02:00:00,13745948.09,111038962.5,932629533.7
 02/24  03:00:00,13993930.92,110678003.2,943616790
 02/24  04:00:00,14193955.89,110714075.1,954787077.2
 02/24  05:00:00,14430814.72,118758677.6,968201942.5
 02/24  06:00:00,14586837.76,135263725.8,991048844.2
 02/24  07:00:00,14571236.05,153955475.7,1042243991
 02/24  08:00:00,14566069.75,164666463.5,1053566113
 02/24  09:00:00,14483847.4,154088051.5,1052857546
 02/24  10:00:00,14030975.71,131363376,1022202337
 02/24  11:00:00,13220246.69,118920473,977856432.7
 02/24  12:00:00,12141149.83,117142178.8,923638510.1
 02/24  13:00:00,11973393.3,115209895.7,906490961.6
 02/24  14:00:00,11960284.62,114380471.7,893939029.2
 02/24  15:00:00,11718157.49,113406247.4,880726258.2
 02/24  16:00:00,11486742.36,117703048.9,873647152.9
 02/24  17:00:00,11768688.75,144779736.9,880598990.1
 02/24  18:00:00,12245762.53,173773129.9,903608880.1
 02/24  19:00:00,12577901.38,192827290.9,909268143
 02/24  20:00:00,12863316.48,190111286.2,920919798.1
 02/24  21:00:00,13166415.78,189371646.4,931152585.9
 02/24  22:00:00,13530721.49,170733659,938347045.1
 02/24  23:00:00,13977392.13,147243446.8,962006757.6
 02/24  24:00:00,14414283.92,127495004.1,970757803
 02/25  01:00:00,14658380.59,115168614.5,973227166
 02/25  02:00:00,14734041.02,113381182.6,976607821.1
 02/25  03:00:00,14595047.05,112062753,969372836.3
 02/25  04:00:00,14483267.62,111317594.3,965755725.6
 02/25  05:00:00,14090354.67,117891489.1,951940806.3
 02/25  06:00:00,13802476.31,133385741.9,956369351.6
 02/25  07:00:00,13780312.45,152067330.6,1007601410
 02/25  08:00:00,13765561.66,161717412.8,1009715513
 02/25  09:00:00,13702770.15,138601522.1,1015261554
 02/25  10:00:00,13421406.71,120223880.1,997149745.3
 02/25  11:00:00,13289205.15,109431363.9,984231095.2
 02/25  12:00:00,13285272.82,110027548.9,971870465.2
 02/25  13:00:00,13077089.83,108939374.8,953093783.6
 02/25  14:00:00,12227721.05,105064165.5,903849998.1
 02/25  15:00:00,11453200.06,103111985.8,877783902.1
 02/25  16:00:00,11460088.47,108186009.6,887222794.6
 02/25  17:00:00,11977718.47,135784936.8,902753929.4
 02/25  18:00:00,12403677.13,169775208.3,915671035.7
 02/25  19:00:00,12887008.89,193982087.2,934217426.3
 02/25  20:00:00,13120604.64,191065264.2,941473599.1
 02/25  21:00:00,13276557.15,189930424.3,944049822.2
 02/25  22:00:00,13627799.13,171235376.9,950003967
 02/25  23:00:00,14227497.95,148071413.1,979447728.4
 02/25  24:00:00,14829456.64,128719811,995673375.8
 02/26  01:00:00,15267768.73,116812922,1005699563
 02/26  02:00:00,15664217.66,115740523.9,1022222747
 02/26  03:00:00,15827056.05,115119220.6,1028062281
 02/26  04:00:00,15110340.29,113043672,1000139509
 02/26  05:00:00,14629483.93,119424703.5,982516749.2
 02/26  06:00:00,14634682.55,135529594,997470405.9
 02/26  07:00:00,14619561.54,154194473.8,1047915156
 02/26  08:00:00,14620975.59,163874284.5,1050378566
 02/26  09:00:00,14975213.81,141770153.8,1074995636
 02/26  10:00:00,15199585.11,124513255.1,1077664311
 02/26  11:00:00,15280325.6,114109417.9,1070873767
 02/26  12:00:00,14431236.92,112036837.7,1002854982
 02/26  13:00:00,13627581.93,109260544.1,950458560.6
 02/26  14:00:00,12996876.73,106094007.4,915044678.1
 02/26  15:00:00,12385830.94,104438284.5,892535753.6
 02/26  16:00:00,12284205.81,109427745.8,903585460.6
 02/26  17:00:00,12732236.02,137241981.7,928149576
 02/26  18:00:00,13422019,171939745.6,953758089.1
 02/26  19:00:00,14522872.42,197566524.9,997205542
 02/26  20:00:00,15499149.06,196375906.8,1036126784
 02/26  21:00:00,15806217.34,195610439.7,1045640645
 02/26  22:00:00,15859774.46,176212905,1038593753
 02/26  23:00:00,15958043.29,151894924.4,1047062682
 02/26  24:00:00,16705190.48,132869703.3,1069673660
 02/27  01:00:00,17901353.49,122750562.2,1114000115
 02/27  02:00:00,19054205.14,123507540.7,1166184605
 02/27  03:00:00,20196981.65,125246353,1218079093
 02/27  04:00:00,20492204.91,125488971.7,1233489258
 02/27  05:00:00,21015014.69,134191030.6,1260028869
 02/27  06:00:00,21507416.09,151483153.1,1298183379
 02/27  07:00:00,21099742.35,169276154.5,1331406648
 02/27  08:00:00,20611281.13,178886167.5,1321183251
 02/27  09:00:00,19982506.61,159019620.8,1294322460
 02/27  10:00:00,19282562.61,143436747.5,1251801409
 02/27  11:00:00,19008314.44,132216547.5,1228062288
 02/27  12:00:00,18364379.37,131081119.5,1177992046
 02/27  13:00:00,17351679.89,127112411.9,1120353296
 02/27  14:00:00,16542207.53,124677938,1080154909
 02/27  15:00:00,16239237.73,123742427.1,1068714513
 02/27  16:00:00,15945305.99,127914712.2,1058062174
 02/27  17:00:00,15563961.6,153419109.3,1035546327
 02/27  18:00:00,15031093.51,176327888.3,1016495552
 02/27  19:00:00,14881949.19,198148938.2,1002762789
 02/27  20:00:00,15156032.57,195450627.7,1015600664
 02/27  21:00:00,15440323.23,194658719.2,1025200258
 02/27  22:00:00,15392967.47,175032369.9,1014201141
 02/27  23:00:00,15313346.42,150286586.8,1014782002
 02/27  24:00:00,15184480.2,129204846.7,998958723.7
 02/28  01:00:00,15309767.08,116545757.5,995026467.7
 02/28  02:00:00,15512996.12,115057679.6,1004139093
 02/28  03:00:00,15347206.81,113721443.5,996938546.2
 02/28  04:00:00,15247789.18,113038425.7,994576622.4
 02/28  05:00:00,15274967.18,120565669,998106860.3
 02/28  06:00:00,15280378.76,136703354.9,1013960730
 02/28  07:00:00,15103444.7,155013645.8,1057924967
 02/28  08:00:00,14979290.9,165450872.4,1064163403
 02/28  09:00:00,14833588.74,146950158.1,1059663689
 02/28  10:00:00,14233587.14,131610483.1,1022445908
 02/28  11:00:00,14090349.82,120683277,1005103935
 02/28  12:00:00,13582195.38,119841051.2,962258560.6
 02/28  13:00:00,12969004.33,116748972.9,922229090.3
 02/28  14:00:00,12267767.48,114428267.4,883971436.4
 02/28  15:00:00,11830452.37,113093090.9,865639375.1
 02/28  16:00:00,11844870.37,118066653,873117463.7
 02/28  17:00:00,12345373.82,145944575.5,898936806.9
 02/28  18:00:00,13142511.23,168067736.4,938047935.9
 02/28  19:00:00,14431856.55,196963658.3,980586945.3
 02/28  20:00:00,15311564.36,195607867.9,1016970279
 02/28  21:00:00,16443503.69,196818347.3,1063865250
 02/28  22:00:00,17083731.66,178852651.5,1084131220
 02/28  23:00:00,16991599.7,154133159.6,1085411590
 02/28  24:00:00,16953018.83,133292208.2,1074078360
 03/01  01:00:00,16928543.62,120346436.9,1064726902
 03/01  02:00:00,16854173.95,118248026.2,1062287036
 03/01  03:00:00,16746797.15,117063296.5,1057833886
 03/01  04:00:00,16662705.95,116425246.7,1056298696
 03/01  05:00:00,16830921.12,124264394.7,1065461549
 03/01  06:00:00,16965213.52,140693720.7,1086651289
 03/01  07:00:00,17190631.04,159967442.2,1148718853
 03/01  08:00:00,17152723.88,170597530,1158238290
 03/01  09:00:00,16242261.94,150366453.7,1123188220
 03/01  10:00:00,13825287.76,130752420.4,1006359954
 03/01  11:00:00,10510123.43,112247960.8,849099234.8
 03/01  12:00:00,8213785.371,107037077.9,727449679
 03/01  13:00:00,7484567.606,103412721.7,676724663.5
 03/01  14:00:00,7195539.43,101914952.4,653036604.6
 03/01  15:00:00,6175323.258,99191601.83,611682309.8
 03/01  16:00:00,5781312.293,103614504.4,614776297.7
 03/01  17:00:00,6203290.68,131396599.2,638429279.7
 03/01  18:00:00,7830256.201,155135334,704857572.7
 03/01  19:00:00,9801855.657,185673986.2,774301356.3
 03/01  20:00:00,11042793.11,185209689.4,825258910.1
 03/01  21:00:00,12019698.77,186046198.4,863349176
 03/01  22:00:00,12842685.07,168516843.2,890666357.8
 03/01  23:00:00,13208584.45,144859449.1,911159970.6
 03/01  24:00:00,13931543.7,125820612.1,932971075.1
 03/02  01:00:00,14511861.02,114310414.7,950432065.8
 03/02  02:00:00,14605843.23,112589277,955146142.3
 03/02  03:00:00,15050056.48,112681643.7,974436367.8
 03/02  04:00:00,15216315.76,112678653.9,985037875.7
 03/02  05:00:00,15376984.49,120588358.9,996011401.6
 03/02  06:00:00,15559122.81,137145715.3,1019603050
 03/02  07:00:00,15560404.69,155885490.7,1071633222
 03/02  08:00:00,15604187.34,166755435.2,1086078355
 03/02  09:00:00,14476582.58,142253180.7,1043131841
 03/02  10:00:00,12035217.86,126481566.5,927761936.5
 03/02  11:00:00,8543821.077,107636465.7,767513605.9
 03/02  12:00:00,6757351.237,103628793.6,668689493.8
 03/02  13:00:00,6029894.563,99994417,618420935.3
 03/02  14:00:00,5181062.512,97254125.36,574504350.7
 03/02  15:00:00,4930234.091,96390696.99,566239187.3
 03/02  16:00:00,4856435.628,101533019.3,580770158.4
 03/02  17:00:00,6099368.289,131187695.3,635940525.1
 03/02  18:00:00,7635875.729,154712164.2,698461767
 03/02  19:00:00,8958968.874,183744491,741681959.2
 03/02  20:00:00,9973309.236,182734543.5,782558698.6
 03/02  21:00:00,10657422.45,182930865.6,809239155.1
 03/02  22:00:00,11382475.74,165174784.4,831936666.8
 03/02  23:00:00,11759552,141541353.2,852502669.2
 03/02  24:00:00,12071481.03,121513176.9,855587073.7
 03/03  01:00:00,12527984.2,109650286.3,865681251
 03/03  02:00:00,13335470.46,109613274.3,901120108.5
 03/03  03:00:00,14048817.48,110377511.4,932677868.3
 03/03  04:00:00,14519155.6,111067500.2,955782913.4
 03/03  05:00:00,14746015.99,119079144.9,968163331.6
 03/03  06:00:00,14766584.59,135265877.9,984987949.3
 03/03  07:00:00,14548775.43,153484619.6,1027412846
 03/03  08:00:00,14206917.85,163447646.7,1025279748
 03/03  09:00:00,12610167.24,138025771.9,967229300.1
 03/03  10:00:00,9685811.125,121197409,835392783.7
 03/03  11:00:00,8117061.94,106688479.8,752143115.4
 03/03  12:00:00,7121061.318,104361832.7,681008156.7
 03/03  13:00:00,5939149.73,99540717.36,608556846.9
 03/03  14:00:00,4946871.611,96402004.81,557812772.6
 03/03  15:00:00,4186622.87,94350414.01,529859998.5
 03/03  16:00:00,3668360.524,98575497.58,530764731.6
 03/03  17:00:00,3659251.663,125513218,541841058.5
 03/03  18:00:00,5423349.185,145740432.3,614123963.5
 03/03  19:00:00,7386765.359,180100389.5,680489547.8
 03/03  20:00:00,8711757.633,179724161.9,730578156.5
 03/03  21:00:00,9846542.654,180960609.1,774927337.1
 03/03  22:00:00,10701346.48,163504779.7,802674711.9
 03/03  23:00:00,11860576.58,141714056.2,856214039.6
 03/03  24:00:00,12552739.32,122530615.1,874064273.3
 03/04  01:00:00,13083005.31,110865273.4,888096008.5
 03/04  02:00:00,13913476.32,110874583.4,924361433.2
 03/04  03:00:00,14334147.82,110947104.6,943190646.6
 03/04  04:00:00,14646135.88,111277572.3,959677261.1
 03/04  05:00:00,14860593.85,119243496.7,971005923.5
 03/04  06:00:00,14912782.09,135537371.3,990003290.8
 03/04  07:00:00,15365912.69,155387712.5,1062879230
 03/04  08:00:00,15322170.36,165007339.7,1064257070
 03/04  09:00:00,13579130.6,130397027.7,1004042093
 03/04  10:00:00,10499304.01,113095459.6,867714934.7
 03/04  11:00:00,8606706.307,97961802.38,775971432.9
 03/04  12:00:00,7605518.093,95581799.98,704567571.8
 03/04  13:00:00,7207737.804,93610350.15,666483911.5
 03/04  14:00:00,6234107.877,89550191.4,616606761.8
 03/04  15:00:00,5630544.302,87996322.65,598112754.6
 03/04  16:00:00,5625253.188,93403634.96,617414796.1
 03/04  17:00:00,5934573.042,120762583,631427322.3
 03/04  18:00:00,7252780.196,149236717.7,682729170.4
 03/04  19:00:00,7283342.795,180092604.1,681433879.6
 03/04  20:00:00,6727965.809,175328450.3,656406275.8
 03/04  21:00:00,6528860.573,173392828.2,645176072.1
 03/04  22:00:00,6595222.788,154065560.5,639523502.4
 03/04  23:00:00,6795457.729,129987197,651200467.1
 03/04  24:00:00,6746046.546,109057136.1,637382092.4
 03/05  01:00:00,7093691.332,96908048.2,641100272.8
 03/05  02:00:00,7229713.427,95236327.59,645954506.3
 03/05  03:00:00,7136071.508,94066013.18,642105668
 03/05  04:00:00,7544470.07,94584933.88,660971432.2
 03/05  05:00:00,7673964.253,102347789.1,668479936.6
 03/05  06:00:00,7350296.797,117709231,671245342.6
 03/05  07:00:00,7018580.606,135681197.3,710855539.4
 03/05  08:00:00,7002363.56,141508148.6,714142707.3
 03/05  09:00:00,6226945.274,112971932.7,695242722.4
 03/05  10:00:00,5572942.891,101491486.6,663790977.2
 03/05  11:00:00,4994716.177,89516352.49,629882551.4
 03/05  12:00:00,4202620.772,88029196.74,580654478.6
 03/05  13:00:00,3561645.919,86042533.49,549258257.4
 03/05  14:00:00,3188473.523,83731155.34,533094199
 03/05  15:00:00,3346369.971,83622617.12,534767850.7
 03/05  16:00:00,3251497.303,88157261.47,532691454.7
 03/05  17:00:00,3509233.615,115345287.5,543777129.8
 03/05  18:00:00,3649933.229,141052071.6,548576346.5
 03/05  19:00:00,3319148.905,171173060,537199742.3
 03/05  20:00:00,3301955.331,167712208.4,534939935
 03/05  21:00:00,4578614.787,169234165.4,581420720.2
 03/05  22:00:00,5976124.92,153006015.3,627688460.8
 03/05  23:00:00,6616657.394,129933514.3,656130185.2
 03/05  24:00:00,7410555.325,110987421.5,676538253.9
 03/06  01:00:00,8429547.303,100398807.3,707461376.3
 03/06  02:00:00,9083788.571,99952039.91,733925493
 03/06  03:00:00,9663206.016,100360018.4,757749887.8
 03/06  04:00:00,10373153.24,101591475.5,789660196.5
 03/06  05:00:00,10716175.2,109885928.6,806884610.8
 03/06  06:00:00,11129108.09,127005321.5,840611377
 03/06  07:00:00,11418853.93,146424946.6,905037935.4
 03/06  08:00:00,11062620.53,152473345,902119200.5
 03/06  09:00:00,8761060.702,129250167.2,816624359.9
 03/06  10:00:00,6285509.845,113404607.2,703915762.5
 03/06  11:00:00,4914914.062,99445566.84,632719682
 03/06  12:00:00,3815787.896,96900644.25,559458787.3
 03/06  13:00:00,2319696.271,91324691.48,476209076.7
 03/06  14:00:00,1543952.99,88716585.44,436537655.8
 03/06  15:00:00,801156.2716,86772268.28,412028548.2
 03/06  16:00:00,700670.8166,91960567.69,428172599
 03/06  17:00:00,1583760.866,120868825.9,469108794.3
 03/06  18:00:00,2806772.463,139624591.5,514058164.3
 03/06  19:00:00,3238273.419,166720264.2,524818525.5
 03/06  20:00:00,3101059.594,166831198.8,517538415.9
 03/06  21:00:00,3083461.192,165324166.1,513533529.9
 03/06  22:00:00,3305334.051,146337522.6,513127823.5
 03/06  23:00:00,3352814.508,121870843,517625586.7
 03/06  24:00:00,3531531.528,101462757,512257510.9
 03/07  01:00:00,3784955.272,89084114.08,511470220.3
 03/07  02:00:00,3547068.077,86570702.44,502323152.2
 03/07  03:00:00,3717083.078,85998819.58,508273766.9
 03/07  04:00:00,3842699.523,85832212.47,514762898.1
 03/07  05:00:00,3605418.799,92734870.12,507736790.8
 03/07  06:00:00,3495967.28,108616663.8,519966413.2
 03/07  07:00:00,3820982.215,128128105,585860862.8
 03/07  08:00:00,4210279.174,135930724.6,613622219.4
 03/07  09:00:00,3805647.129,117282770.7,603672039.1
 03/07  10:00:00,3299475.017,106141500.5,575711585.1
 03/07  11:00:00,3015003.292,94990853.65,556405361.2
 03/07  12:00:00,2777774.727,94964886.67,531994220.4
 03/07  13:00:00,2451826.447,92698086.04,510868183.4
 03/07  14:00:00,2175924.327,91518768.17,496417657.6
 03/07  15:00:00,2135532.325,90938712.01,489773459.4
 03/07  16:00:00,2070500.836,95594781.23,489615893.7
 03/07  17:00:00,2169260.561,122302249.8,491481286.4
 03/07  18:00:00,2459011.976,139030163.8,505888955.5
 03/07  19:00:00,2687190.663,165759576.3,512255290.6
 03/07  20:00:00,2732184.911,166315137.7,512582648.2
 03/07  21:00:00,2864207.695,165136315.7,513820323
 03/07  22:00:00,3002148.909,145932510.9,509629021.6
 03/07  23:00:00,3071832.615,121487644.4,514213481.3
 03/07  24:00:00,2987141.456,100440172.3,498041839.7
 03/08  01:00:00,2959824.584,87411942.33,486528530.7
 03/08  02:00:00,3038187.506,85614309.6,489125672.6
 03/08  03:00:00,3272581.748,85193835.13,497541394.3
 03/08  04:00:00,4643740.079,87944837.17,553078573.7
 03/08  05:00:00,5556729.202,97555259.37,591642106.4
 03/08  06:00:00,5569059.401,113736637.7,608762337
 03/08  07:00:00,4502632.834,129976260,619295156.5
 03/08  08:00:00,4496828.731,132975065.6,631661040.9
 03/08  09:00:00,4139562.376,118421638.6,627585324.9
 03/08  10:00:00,3171973.558,106152679,579809551.6
 03/08  11:00:00,2445125.017,93787083.23,538185279.7
 03/08  12:00:00,1829650.516,92793985.31,497112616.7
 03/08  13:00:00,1587445.511,90952552.65,485650408.5
 03/08  14:00:00,1420789.5,89853966.37,470575085.7
 03/08  15:00:00,1151427.542,88712721.97,454655894.1
 03/08  16:00:00,1265018.344,93797501.65,461982112
 03/08  17:00:00,1488754.419,120805405.1,468863662.3
 03/08  18:00:00,1860796.556,137682101.5,485152461.2
 03/08  19:00:00,2396173.633,165146060.5,503589851.7
 03/08  20:00:00,2572946.683,165986374.6,508261575
 03/08  21:00:00,2528743.943,164402471.3,502850679.3
 03/08  22:00:00,2382077.141,144515602.3,487264334
 03/08  23:00:00,2490244.302,120171928,493589866.4
 03/08  24:00:00,2558102.667,99475390.13,483057412.6
 03/09  01:00:00,2551765.909,86458842.62,471334388.4
 03/09  02:00:00,2626510.094,84639652.25,473433887.1
 03/09  03:00:00,2497037.099,83366194.04,467773701.7
 03/09  04:00:00,2253918.829,82320101.76,459712343.7
 03/09  05:00:00,2314055.579,89925958.94,464554951.1
 03/09  06:00:00,2595037.779,106736336.5,492234691.5
 03/09  07:00:00,2838522.488,126036249.8,554303544.3
 03/09  08:00:00,3161736.218,129782360.8,578584485.7
 03/09  09:00:00,2928408.454,115469722.2,576997132.2
 03/09  10:00:00,2348653.942,104097831.9,544403599.5
 03/09  11:00:00,1396054.382,91307809,497163366.9
 03/09  12:00:00,516469.3059,89805787.44,449369620
 03/09  13:00:00,236648.2507,87781156.21,434131348.1
 03/09  14:00:00,268659.8986,87250377.69,429754305.1
 03/09  15:00:00,478612.0516,87228662.79,432300570.6
 03/09  16:00:00,678029.5896,92502002.2,442511988.1
 03/09  17:00:00,744118.2411,119111023.2,442750082.7
 03/09  18:00:00,745755.063,135111951.2,444927112.6
 03/09  19:00:00,1018739.439,158144747.2,454558106.8
 03/09  20:00:00,1358503.284,163223222.3,465131699.4
 03/09  21:00:00,1579507.888,162235453.2,469145190.3
 03/09  22:00:00,1866490.791,143358431.3,469924841.4
 03/09  23:00:00,1898739.967,118840999,473302484.7
 03/09  24:00:00,1899008.603,98000911.94,460470205.5
 03/10  01:00:00,1866474.845,84907188.24,447221446.2
 03/10  02:00:00,1996366.123,83196644.25,450857758.8
 03/10  03:00:00,2355761.307,83063038.68,463805481.9
 03/10  04:00:00,2696370.426,83378696.42,477979076.1
 03/10  05:00:00,3025421.589,91602076.59,492797652.8
 03/10  06:00:00,3320927.525,108435029.3,520744538.2
 03/10  07:00:00,3409925.458,127361370.3,576481850
 03/10  08:00:00,3139195.503,125864778.1,578062131.3
 03/10  09:00:00,2631044.403,114887861.4,568835651.9
 03/10  10:00:00,2223050.123,103953352.3,544288654.8
 03/10  11:00:00,1821402.697,92484170.86,519164559.3
 03/10  12:00:00,1146822.06,91367727.77,476087898.9
 03/10  13:00:00,798567.1734,89145800.24,456899041.6
 03/10  14:00:00,1198810.535,89488969.74,466777175.4
 03/10  15:00:00,1511177.357,89686785.3,472400984.5
 03/10  16:00:00,1572266.702,94625696.5,476844680.8
 03/10  17:00:00,1642350.023,121264245.2,477587280.2
 03/10  18:00:00,1828507.636,137730160.2,487468061.3
 03/10  19:00:00,2246207.012,161043177.3,501136806.6
 03/10  20:00:00,2770388.89,166533366.8,518485925.8
 03/10  21:00:00,3682353.842,167159516.3,549311357
 03/10  22:00:00,4566975.645,149679625.4,573625854.1
 03/10  23:00:00,5064777.812,126264945.1,595866688
 03/10  24:00:00,5843610.716,107266371.1,614689278
 03/11  01:00:00,5833037.003,94266409.65,603357898.2
 03/11  02:00:00,5890669.171,92418382.21,605067330.2
 03/11  03:00:00,6054118.435,91827236.2,610707290.6
 03/11  04:00:00,5329490.812,89645714.71,582739695.9
 03/11  05:00:00,4703204.612,95625970,559884895.4
 03/11  06:00:00,4589936.033,111493881.2,571734620.1
 03/11  07:00:00,4784498.091,130711972.5,632747078.2
 03/11  08:00:00,4649544.078,128548464.5,631697404.8
 03/11  09:00:00,3357696.963,106667168.7,597371659.7
 03/11  10:00:00,2273930.398,94041707.49,548041209.8
 03/11  11:00:00,1542679.14,81564776.37,505443170.2
 03/11  12:00:00,472849.3532,79092191.12,436607997.6
 03/11  13:00:00,0,76175691.57,379331956.8
 03/11  14:00:00,0,74308098.2,366166661.8
 03/11  15:00:00,0,73618290.27,355947844.5
 03/11  16:00:00,0,78458454.6,359409873.3
 03/11  17:00:00,0,106182123.6,391399967.1
 03/11  18:00:00,7976.598014,132582238.4,417629642.9
 03/11  19:00:00,371008.1905,156693579.3,432759878.4
 03/11  20:00:00,935120.0357,162205272.2,448966776.4
 03/11  21:00:00,1406154.671,161802111.9,462165439.7
 03/11  22:00:00,1775919.564,143113036.3,465754114.4
 03/11  23:00:00,2031806.506,119112494.3,477403585.5
 03/11  24:00:00,2205611.569,98653468.48,470473591.5
 03/12  01:00:00,2367357.099,83986427.16,463278676.1
 03/12  02:00:00,2491888.464,83295631.7,466793981.1
 03/12  03:00:00,2585102.745,83022677.02,471106569.6
 03/12  04:00:00,3694008.127,93084262.56,516723724.2
 03/12  05:00:00,4491070.96,111095259.3,564435978.4
 03/12  06:00:00,4523285.99,129925819,618722491.2
 03/12  07:00:00,4713314.54,140094371.2,629784101.8
 03/12  08:00:00,4919663.84,121579562.4,648429987.4
 03/12  09:00:00,4666718.556,99573875.55,637947898.9
 03/12  10:00:00,3763841.123,86764817.28,590965084.7
 03/12  11:00:00,2739454.14,84578726.4,528815332
 03/12  12:00:00,2351782.082,82662648.19,492770336.4
 03/12  13:00:00,1992692.698,79742500.8,459503199.7
 03/12  14:00:00,1387267.409,77641031.7,426497676
 03/12  15:00:00,1086304.709,81992729.22,425127638.3
 03/12  16:00:00,844841.3257,108501197.9,431142728.8
 03/12  17:00:00,1098331.306,135147703.8,458696833.4
 03/12  18:00:00,2285430.691,145874912.8,510529318.3
 03/12  19:00:00,3372050.39,156365322.3,543518599.4
 03/12  20:00:00,5181415.993,170579498.3,606772133.3
 03/12  21:00:00,7096810.857,155484095.5,672004317
 03/12  22:00:00,8178476.395,133418591.9,717994534.7
 03/12  23:00:00,8679719.762,113760602,726002400.6
 03/12  24:00:00,9466012.84,102627786.6,747719432.9
 03/13  01:00:00,10247061.68,102499551.2,780019777
 03/13  02:00:00,10376136.28,101842527.5,784578725.3
 03/13  03:00:00,10753421.33,102235430.6,800959133.3
 03/13  04:00:00,11914223.19,112447678,852754466.4
 03/13  05:00:00,12564986.13,130093351.6,895502918.9
 03/13  06:00:00,12805010.4,149399099.4,957718258.3
 03/13  07:00:00,13013844.79,160616770.9,977877788.4
 03/13  08:00:00,12591924.98,145473102.1,965211228.6
 03/13  09:00:00,11204388.34,124711963,903037725.5
 03/13  10:00:00,9162984.353,109322761.3,804957834.4
 03/13  11:00:00,7325042.685,105097090.2,700269422.6
 03/13  12:00:00,6456087.079,101110045.8,643118148.9
 03/13  13:00:00,5558072.14,97916564.81,586964282.3
 03/13  14:00:00,4495779.303,94846444.82,537315387.6
 03/13  15:00:00,3548488.451,98140955.08,522653437
 03/13  16:00:00,3267484.317,124177016,516220696.1
 03/13  17:00:00,3548335.519,141167880.3,538450805.6
 03/13  18:00:00,4879936.386,151358625.6,592519734.7
 03/13  19:00:00,6820910.591,163829317.3,660353469
 03/13  20:00:00,8193276.658,177093762.3,709980326.2
 03/13  21:00:00,9043789.173,159584741.9,735720150.2
 03/13  22:00:00,9448644.094,136011087.8,756819545.1
 03/13  23:00:00,10017971.44,116562956.7,769590242
 03/13  24:00:00,10636992.71,105093420.7,786373932.8
 03/14  01:00:00,9439607.57,100358404.5,737234344.4
 03/14  02:00:00,8308064.727,96752421.43,690139056.5
 03/14  03:00:00,9181677.957,98386593.49,729056075.5
 03/14  04:00:00,9944286.133,107669071.1,763586663.6
 03/14  05:00:00,9802571.604,123475987.9,773631609.4
 03/14  06:00:00,9527083.622,141571249.2,814536800.2
 03/14  07:00:00,9243692.579,151652021.3,814958693.7
 03/14  08:00:00,8818196.814,136673481,803321719.1
 03/14  09:00:00,7495378.942,116015846.6,744727944.8
 03/14  10:00:00,5594353.413,100950495.2,655938352.9
 03/14  11:00:00,4116354.845,97732052.71,573730483.9
 03/14  12:00:00,3400586.62,94247005.49,528529922.6
 03/14  13:00:00,2694181.434,91601831.81,485467029.2
 03/14  14:00:00,2295263.211,90038184.14,461740531.3
 03/14  15:00:00,2272116.507,95029940.18,470528296
 03/14  16:00:00,2402858.941,122293709.2,487323524.9
 03/14  17:00:00,3222471.225,140517162.3,528728894.7
 03/14  18:00:00,4409943.874,150214192,572345306.5
 03/14  19:00:00,5564121.445,160953121.3,611837051
 03/14  20:00:00,6434942.208,173038557.1,640772925.4
 03/14  21:00:00,6991539.242,154853565.7,654409656.1
 03/14  22:00:00,7626491.871,131807266.3,684078433.9
 03/14  23:00:00,8211724.186,112387347.1,696679315.4
 03/14  24:00:00,8857033.207,100983268.1,714111697.5
 03/15  01:00:00,9269441.8,100022968,731931440
 03/15  02:00:00,9757665.238,100214440.8,751772579.3
 03/15  03:00:00,9948690.663,100205631.1,761337563.5
 03/15  04:00:00,11024429.53,110220463.4,809506903.8
 03/15  05:00:00,12481763.55,129803757.5,887869201.1
 03/15  06:00:00,13550166.13,151084116.6,986551797.3
 03/15  07:00:00,14047710.69,163011193,1020165978
 03/15  08:00:00,13028969.93,146575669.7,982988441.8
 03/15  09:00:00,9785318.297,121580002.2,845948154.4
 03/15  10:00:00,7091620.921,104647246.6,722062355.8
 03/15  11:00:00,5937986.328,102042352.5,647481696.9
 03/15  12:00:00,5614550.195,99216902.9,609747307.5
 03/15  13:00:00,5301354.725,97303676.84,575765871.2
 03/15  14:00:00,4496932.942,94669483.46,532267009.4
 03/15  15:00:00,3678772.843,97755739.78,509174262
 03/15  16:00:00,3135277.838,123584900.6,504504594.1
