Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 03/11  10:00:00,75181524.97,0,0,11178941.77,0,57081753.83,6920829.373,0.003175072,286263357.9,207519995.3,78743362.59
 03/11  11:00:00,64089143.18,0,0,11178941.77,0,46581897.7,6328303.714,0.002872684,258800889.2,187459180.2,71341709.01
 03/11  12:00:00,63891129.63,0,0,11178941.77,0,47111749.85,5600438.01,0.002305707,219666810.5,162203202,57463608.55
 03/11  13:00:00,62681165.05,0,0,11178941.77,0,46581897.7,4920325.586,0.002003319,190263698.3,140201743.3,50061954.97
 03/11  14:00:00,60904397.26,0,0,11178941.77,0,44992341.23,4733114.257,0.001776528,179340475.8,134829761,44510714.78
 03/11  15:00:00,60259905.2,0,0,11178941.77,0,44462489.08,4618474.352,0.001549738,170269819.8,131310345.2,38959474.6
 03/11  16:00:00,64976582.09,0,0,14503419.33,0,46052045.54,4421117.207,0.001776528,169737371.8,125226657,44510714.78
 03/11  17:00:00,91803804.2,0,0,23406905.24,0,63969831.83,4427067.123,0.002078916,177722520.7,125810152.4,51912368.36
 03/11  18:00:00,117468852.9,0,0,30170497.53,0,83236545.25,4061810.067,0.002759289,183793097.2,115227008.3,68566088.92
 03/11  19:00:00,138140784.4,0,0,38309735.72,12856800,83236545.25,3737703.386,0.003250669,186327693.2,105733917.2,80593775.98
 03/11  20:00:00,141272287.5,0,0,44309080.3,19285200,73747799.95,3930207.27,0.003099475,189028936.7,112135987.5,76892949.19
 03/11  21:00:00,139947745.3,0,0,44844053.7,19285200,71628391.33,4190100.289,0.002834886,190930226.5,120513724.1,70416502.31
 03/11  22:00:00,120574406.1,0,0,33074638.86,19285200,63729202.5,4485364.72,0.002305707,187243625.4,129780016.9,57463608.55
 03/11  23:00:00,96137055.99,0,0,21305224.02,19285200,50531492.12,5015139.853,0.002003319,196175091.7,146113136.8,50061954.97
 03/11  24:00:00,75471258.5,0,0,12745649.59,19285200,37863633.89,5576775.022,0.001096156,191354470.4,163497476.1,27856994.23
 03/12  01:00:00,60650667.77,0,0,9191897.701,19285200,25966257.16,6207312.907,0.000151194,187992285.9,183265459.1,4726826.79
 03/12  02:00:00,59840999.42,0,0,9191897.701,19285200,24906552.85,6457348.866,3.77985E-05,192818069.7,190866863,1951206.697
 03/12  03:00:00,59472051.27,0,0,9191897.701,19285200,24376700.69,6618252.879,3.77985E-05,197666405.2,195715198.5,1951206.697
 03/12  04:00:00,67438219.5,0,0,13777384,19285200,27266590.8,7109044.697,0.000151194,218454963.1,213728136.3,4726826.79
 03/12  05:00:00,83936304.23,0,0,21687347.87,19285200,35695631.8,7268124.557,0.001020559,246501841.2,220495260.4,26006580.83
 03/12  06:00:00,102719904.5,0,0,23445117.62,19285200,53083565.93,6906020.967,0.003553057,296556617.3,208561187.8,87995429.56
 03/12  07:00:00,112549941.4,0,0,21649135.49,19285200,64691719.85,6923886.098,0.003779848,303149213.4,209602543.6,93546669.75
 03/12  08:00:00,95588985.65,0,0,13204198.22,9642600,65221572,7520615.423,0.003628654,320025568.4,230179725.5,89845842.96
 03/12  09:00:00,75926272.84,0,0,11178941.77,0,57081753.83,7665577.246,0.003175072,314769661,236026298.5,78743362.59
 03/12  10:00:00,64914539.65,0,0,11178941.77,0,46581897.7,7153700.181,0.002872684,290037507.9,218695798.9,71341709.01
 03/12  11:00:00,64788838.28,0,0,11178941.77,0,47111749.85,6498146.657,0.002305707,253168711,195705102.5,57463608.55
 03/12  12:00:00,63913772.45,0,0,11178941.77,0,46581897.7,6152932.982,0.002003319,233726878.1,183664923.1,50061954.97
 03/12  13:00:00,61968387.52,0,0,11178941.77,0,44992341.23,5797104.522,0.001776528,216343998,171833283.2,44510714.78
 03/12  14:00:00,61090918.76,0,0,11178941.77,0,44462489.08,5449487.909,0.001549738,199158728.4,160199253.8,38959474.6
 03/12  15:00:00,65814543.06,0,0,14503419.33,0,46052045.54,5259078.18,0.001776528,198911100.5,154400385.7,44510714.78
 03/12  16:00:00,92285753.8,0,0,23406905.24,0,63969831.83,4909016.723,0.002078916,195804648.8,143892280.5,51912368.36
 03/12  17:00:00,117953559,0,0,30170497.53,0,83236545.25,4546516.25,0.002759289,201537164.1,132971075.1,68566088.92
 03/12  18:00:00,126144378.5,0,0,38309735.72,0,83236545.25,4598097.51,0.003250669,215983277.1,135389501.1,80593775.98
 03/12  19:00:00,132646727.9,0,0,44309080.3,9642600,73747799.95,4947247.641,0.003099475,223975694.6,147082745.4,76892949.19
 03/12  20:00:00,141425728.4,0,0,44844053.7,19285200,71628391.33,5668083.37,0.002834886,243035876.6,172619374.2,70416502.31
 03/12  21:00:00,122651083.4,0,0,33074638.86,19285200,63729202.5,6562042.006,0.002305707,262315919.2,204852310.6,57463608.55
 03/12  22:00:00,98643671.29,0,0,21305224.02,19285200,50531492.12,7521755.158,0.002003319,289018091.8,238956136.9,50061954.97
 03/12  23:00:00,78285378.86,0,0,12745649.59,19285200,37863633.89,8390895.385,0.001096156,297326610.3,269469616,27856994.23
 03/12  24:00:00,65888595.85,0,0,9191897.701,19285200,28085665.77,9325832.369,0.000302388,311711615.2,303283961.7,8427653.58
 03/13  01:00:00,64482749.01,0,0,9191897.701,19285200,25966257.16,10039394.15,0.000151194,334218003.1,329491176.3,4726826.79
 03/13  02:00:00,63786803.25,0,0,9191897.701,19285200,24906552.85,10403152.7,3.77985E-05,343452328.3,341501121.6,1951206.697
 03/13  03:00:00,63622697.91,0,0,9191897.701,19285200,24376700.69,10768899.52,3.77985E-05,356728040,354776833.3,1951206.697
 03/13  04:00:00,71733029.84,0,0,13777384,19285200,27266590.8,11403855.03,0.000151194,385332915.3,380606088.5,4726826.79
 03/13  05:00:00,88235534.4,0,0,21687347.87,19285200,35695631.8,11567354.73,0.001020559,413891138.1,387884557.3,26006580.83
 03/13  06:00:00,107170917.1,0,0,23445117.62,19285200,53083565.93,11357033.5,0.003553057,468314048.4,380318618.8,87995429.56
 03/13  07:00:00,118076411.5,7946.208824,0,21649135.49,19285200,65388425.55,11745704.2,0.003779848,485229108.3,391682438.5,93546669.75
 03/13  08:00:00,103305181.6,70898.00684,0,15665446.93,6428400,67967412.13,13173024.5,0.003628654,499721397.8,409875554.8,89845842.96
 03/13  09:00:00,86314475.91,0,0,13640190.48,0,59827593.96,12846691.47,0.003175072,471605259.1,392861896.5,78743362.59
 03/13  10:00:00,74864294.29,0,0,13640190.48,0,49327737.83,11896365.98,0.002872684,422210380.6,350868671.6,71341709.01
 03/13  11:00:00,74264153.47,0,0,13640190.48,0,49857589.98,10766373,0.002305707,362053895.4,304590286.9,57463608.55
 03/13  12:00:00,72457678.68,0,0,13298350.38,0,49081841.7,10077486.6,0.002003319,328043481.9,277981527,50061954.97
 03/13  13:00:00,70745422.24,0,0,13640190.48,0,47738181.37,9367050.389,0.001776528,294547432.3,250036717.5,44510714.78
 03/13  14:00:00,69615236.48,0,0,13640190.48,0,47208329.21,8766716.783,0.001549738,266392359.8,227432885.2,38959474.6
 03/13  15:00:00,74128321.89,0,0,16964668.05,0,48797885.67,8365768.162,0.001776528,256980138.9,212469424.1,44510714.78
 03/13  16:00:00,100385846.7,0,0,25868153.95,0,66715671.97,7802020.784,0.002078916,246340310.6,194427942.2,51912368.36
 03/13  17:00:00,120033671.1,0,0,30170497.53,0,83933250.96,5929922.626,0.002759289,245296231.7,176730142.8,68566088.92
 03/13  18:00:00,127528090.3,0,0,38309735.72,0,83236545.25,5981809.302,0.003250669,261094941.1,180501165.2,80593775.98
 03/13  19:00:00,134315221.3,0,0,44309080.3,9642600,73747799.95,6615741.064,0.003099475,281107891,204214941.8,76892949.19
 03/13  20:00:00,142962708.4,0,0,44844053.7,19285200,71628391.33,7205063.363,0.002834886,296940899.8,226524397.5,70416502.31
 03/13  21:00:00,123867462.5,0,0,33074638.86,19285200,63729202.5,7778421.15,0.002305707,305340939.8,247877331.2,57463608.55
 03/13  22:00:00,99661766.35,0,0,21305224.02,19285200,50531492.12,8539850.213,0.002003319,324918305.4,274856350.4,50061954.97
 03/13  23:00:00,79312392.68,0,0,12745649.59,19285200,37863633.89,9417909.204,0.001096156,334301191.3,306444197,27856994.23
 03/13  24:00:00,66844401.5,0,0,9191897.701,19285200,28085665.77,10281638.02,0.000302388,346277531.6,337849878.1,8427653.58
 03/14  01:00:00,64618624.27,0,0,9191897.701,19285200,25966257.16,10175269.41,0.000151194,333626178.7,328899351.9,4726826.79
 03/14  02:00:00,63343272.41,0,0,9191897.701,19285200,24906552.85,9959621.865,3.77985E-05,318659340.2,316708133.5,1951206.697
 03/14  03:00:00,63381322.28,0,0,9191897.701,19285200,24376700.69,10527523.89,3.77985E-05,340507041.8,338555835.1,1951206.697
 03/14  04:00:00,71261591.22,0,0,13777384,19285200,27266590.8,10932416.41,0.000151194,359325982.3,354599155.5,4726826.79
 03/14  05:00:00,87365743.87,0,0,21687347.87,19285200,35695631.8,10697564.2,0.001020559,371449296.1,345442715.2,26006580.83
 03/14  06:00:00,105997216.4,0,0,23445117.62,19285200,53083565.93,10183332.88,0.003553057,414401835.7,326406406.2,87995429.56
 03/14  07:00:00,116535097,0,0,21649135.49,19285200,65388425.55,10212335.95,0.003779848,418594460,325047790.3,93546669.75
 03/14  08:00:00,101686226.1,0,0,15665446.93,6428400,67967412.13,11624967.05,0.003628654,429247267.9,339401424.9,89845842.96
 03/14  09:00:00,84680230.84,0,0,13640190.48,0,59827593.96,11212446.39,0.003175072,399107969.5,320364606.9,78743362.59
 03/14  10:00:00,73158308.26,0,0,13640190.48,0,49327737.83,10190379.95,0.002872684,351420092.3,280078383.3,71341709.01
 03/14  11:00:00,72753413.86,0,0,13640190.48,0,49857589.98,9255633.392,0.002305707,301870758.1,244407149.5,57463608.55
 03/14  12:00:00,71057805.62,0,0,13298350.38,0,49081841.7,8677613.534,0.002003319,273467650.7,223405695.7,50061954.97
 03/14  13:00:00,69453911.1,0,0,13640190.48,0,47738181.37,8075539.249,0.001776528,245530867,201020152.2,44510714.78
 03/14  14:00:00,68576696.62,0,0,13640190.48,0,47208329.21,7728176.928,0.001549738,228095395.6,189135921,38959474.6
 03/14  15:00:00,73306277.5,0,0,16964668.05,0,48797885.67,7543723.775,0.001776528,228359234.6,183848519.9,44510714.78
 03/14  16:00:00,99840126.72,0,0,25868153.95,0,66715671.97,7256300.802,0.002078916,227831133.6,175918765.2,51912368.36
 03/14  17:00:00,119771561.5,0,0,30170497.53,0,83933250.96,5667813.019,0.002759289,236695479.3,168129390.4,68566088.92
 03/14  18:00:00,127184122.9,0,0,38309735.72,0,83236545.25,5637841.956,0.003250669,249251264.4,168657488.5,80593775.98
 03/14  19:00:00,133744325.3,0,0,44309080.3,9642600,73747799.95,6044845.081,0.003099475,260304391.4,183411442.2,76892949.19
 03/14  20:00:00,142236351.9,0,0,44844053.7,19285200,71628391.33,6478706.828,0.002834886,269498191.3,199081689,70416502.31
 03/14  21:00:00,123034479.7,0,0,33074638.86,19285200,63729202.5,6945438.339,0.002305707,272974600.1,215510991.6,57463608.55
 03/14  22:00:00,98889170.91,0,0,21305224.02,19285200,50531492.12,7767254.777,0.002003319,294384375.9,244322421,50061954.97
 03/14  23:00:00,78509058.59,0,0,12745649.59,19285200,37863633.89,8614575.111,0.001096156,301929415.8,274072421.6,27856994.23
 03/14  24:00:00,66027129.86,0,0,9191897.701,19285200,28085665.77,9464366.384,0.000302388,312738709.7,304311056.2,8427653.58
 03/15  01:00:00,64420163.06,0,0,9191897.701,19285200,25966257.16,9976808.199,0.000151194,326990067.8,322263241,4726826.79
 03/15  02:00:00,63787108.93,0,0,9191897.701,19285200,24906552.85,10403458.38,3.77985E-05,339770423.3,337819216.6,1951206.697
 03/15  03:00:00,63512741.09,0,0,9191897.701,19285200,24376700.69,10658942.7,3.77985E-05,348541670.1,346590463.4,1951206.697
 03/15  04:00:00,71516600.16,0,0,13777384,19285200,27266590.8,11187425.36,0.000151194,373227604.5,368500777.7,4726826.79
 03/15  05:00:00,88321454.51,0,0,21687347.87,19285200,35695631.8,11653274.83,0.001020559,415944729.3,389938148.4,26006580.83
 03/15  06:00:00,107639736.6,46599.14623,0,23445117.62,19285200,53083565.93,11779253.94,0.003553057,485342845,397347415.4,87995429.56
 03/15  07:00:00,118945845.9,370561.4303,0,21649135.49,19285200,65388425.55,12252523.39,0.003779848,506795560.7,413248890.9,93546669.75
 03/15  08:00:00,103734095.3,236423.5225,0,15665446.93,6428400,67967412.13,13436412.68,0.003628654,508992441.1,419146598.1,89845842.96
 03/15  09:00:00,85805345.51,0,0,13640190.48,0,59827593.96,12337561.07,0.003175072,447170314.5,368426951.9,78743362.59
 03/15  10:00:00,73994688.64,0,0,13640190.48,0,49327737.83,11026760.33,0.002872684,384768499.8,313426790.8,71341709.01
 03/15  11:00:00,73698832.49,0,0,13640190.48,0,49857589.98,10201052.03,0.002305707,338330905.9,280867297.3,57463608.55
 03/15  12:00:00,72082752.49,0,0,13298350.38,0,49081841.7,9702560.403,0.002003319,312380634.6,262318679.6,50061954.97
 03/15  13:00:00,70568110.76,0,0,13640190.48,0,47738181.37,9189738.907,0.001776528,287250667.3,242739952.5,44510714.78
 03/15  14:00:00,69485548.01,0,0,13640190.48,0,47208329.21,8637028.316,0.001549738,261504163.1,222544688.5,38959474.6
 03/15  15:00:00,73887108.12,0,0,16964668.05,0,48797885.67,8124554.392,0.001776528,249457843.5,204947128.7,44510714.78
 03/15  16:00:00,100149916.7,0,0,25868153.95,0,66715671.97,7566090.769,0.002078916,239293667.7,187381299.4,51912368.36
 03/15  17:00:00,119992723.8,0,0,30170497.53,0,83933250.96,5888975.308,0.002759289,245351483.8,176785394.9,68566088.92
 03/15  18:00:00,127324944.1,0,0,38309735.72,0,83236545.25,5778663.115,0.003250669,254717910.3,174124134.3,80593775.98
 03/15  19:00:00,130890563.9,0,0,44309080.3,6428400,73747799.95,6405283.621,0.003099475,274056384.7,197163435.6,76892949.19
 03/15  20:00:00,142833977.5,0,0,44844053.7,19285200,71628391.33,7076332.441,0.002834886,292712189.2,222295686.9,70416502.31
 03/15  21:00:00,123414074.9,0,0,33074638.86,19285200,63729202.5,7325033.568,0.002305707,287820352.7,230356744.1,57463608.55
 03/15  22:00:00,99397728.82,0,0,21305224.02,19285200,50531492.12,8275812.686,0.002003319,314828003.2,264766048.3,50061954.97
 03/15  23:00:00,79128861.63,0,0,12745649.59,19285200,37863633.89,9234378.149,0.001096156,327209385.9,299352391.7,27856994.23
 03/15  24:00:00,66603787.35,0,0,9191897.701,19285200,28085665.77,10041023.87,0.000302388,336412576.1,327984922.6,8427653.58
 03/16  01:00:00,65196713.91,0,0,9191897.701,19285200,25966257.16,10753359.05,0.000151194,360105992.1,355379165.3,4726826.79
 03/16  02:00:00,64666040.96,0,0,9191897.701,19285200,24906552.85,11282390.41,3.77985E-05,376934709.6,374983502.9,1951206.697
 03/16  03:00:00,64702512.19,0,0,9191897.701,19285200,24376700.69,11848713.79,3.77985E-05,398863379.9,396912173.2,1951206.697
 03/16  04:00:00,72738226.91,81089.04126,0,13777384,19285200,27266590.8,12327963.06,0.000151194,421084393.4,416357566.6,4726826.79
