Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 11/16  07:00:00,138241187.3,7739208.119,0,29139652.8,23169600,53083565.93,25109160.46,0.003360689,749652945.2,674615362.7,75037582.48
 11/16  08:00:00,129436925.3,7667767.336,0,27343670.67,3861600,65388425.55,25175461.71,0.003575201,755559911.9,675799865,79760046.83
 11/16  09:00:00,124896165.9,6987764.647,0,23919589.28,0,67967412.13,26021399.81,0.003432193,729806884.4,653195147.2,76611737.26
 11/16  10:00:00,113714440.8,6484358.441,0,21894332.83,0,59827593.96,25508155.54,0.003003169,700926591.2,633759782.7,67166808.56
 11/16  11:00:00,101720756.8,5940690.98,0,21894332.83,0,49327737.83,24557995.19,0.002717153,664441577.2,603571387.7,60870189.43
 11/16  12:00:00,101120005.1,5482226.461,0,21894332.83,0,49857589.98,23885855.81,0.002180873,631385299,582321270.4,49064028.56
 11/16  13:00:00,98903431.61,5163604.483,0,21196991.74,0,49081841.7,23460993.69,0.001894857,612244379.9,569476970.5,42767409.43
 11/16  14:00:00,97731418.84,4975364.72,0,21894332.83,0,47738181.37,23123539.92,0.001680345,596465510.6,558420565.5,38044945.08
 11/16  15:00:00,97853794.04,5194381.334,0,21894332.83,0,47208329.21,23556750.66,0.001465832,604685601.5,571363120.8,33322480.74
 11/16  16:00:00,103854777.6,5633396.553,0,25218810.4,0,48797885.67,24204685,0.001680345,628790223.6,590745278.5,38044945.08
 11/16  17:00:00,147206518.3,6231053.082,0,34122296.3,15446400,66715671.97,24691096.93,0.001966361,650502049.5,606160485.3,44341564.22
 11/16  18:00:00,172719546,6739261.168,0,35865032.71,23169600,83933250.96,23012401.13,0.002609897,670926825.4,612417868.1,58508957.26
 11/16  19:00:00,180099689.6,6994900.023,0,44004270.9,23169600,83236545.25,22694373.41,0.003074673,674030945.5,605289982.1,68740963.35
