Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/11  01:00:00,67224722.37159889,67224722.37159886,204438551.50342516 
 01/11  02:00:00,70375935.40298017,70375935.40298015,227090013.02326335 
 01/11  03:00:00,53169726.41048182,53169726.41048172,230547877.64279033 
 01/11  04:00:00,72293545.68485704,72293545.68485697,224736541.7062692 
 01/11  05:00:00,57327486.01935107,57327486.019350979,226945888.6000264 
 01/11  06:00:00,107248395.92457527,107248395.92457515,226984700.04466359 
 01/11  07:00:00,191056239.0157742,191056239.01577384,258458646.27500493 
 01/11  08:00:00,214528397.4971543,214528397.49715386,272292204.44646927 
 01/11  09:00:00,213468965.757237,213468965.75723664,260991161.75650955 
 01/11  10:00:00,181464116.71784915,181464116.71784879,259114438.6540059 
 01/11  11:00:00,162008029.38648687,162008029.38648663,264973080.907062 
 01/11  12:00:00,150903598.21959714,150903598.21959693,287694410.3792643 
 01/11  13:00:00,139897869.67457084,139897869.67457057,268034262.20441807 
 01/11  14:00:00,124185977.43863519,124185977.43863505,255204351.71484424 
 01/11  15:00:00,131347783.64899624,131347783.6489961,287953234.8791152 
 01/11  16:00:00,134461989.018777,134461989.01877678,290153993.33512279 
 01/11  17:00:00,164448610.52240227,164448610.522402,264596242.7053934 
 01/11  18:00:00,217108633.7891556,217108633.7891552,267917236.56489787 
 01/11  19:00:00,221578392.079964,221578392.0799635,261052322.1239312 
 01/11  20:00:00,218911961.4728243,218911961.47282387,254020796.99985854 
 01/11  21:00:00,203947187.23707576,203947187.2370754,255353011.23505394 
 01/11  22:00:00,174761142.4129725,174761142.41297216,254484041.63673306 
 01/11  23:00:00,150082269.52455206,150082269.52455179,293692354.9245565 
 01/11  24:00:00,116650261.8001,116650261.80009988,314171178.8474703 
 01/12  01:00:00,67990781.5666887,67990781.56668864,331967961.4596193 
 01/12  02:00:00,70615526.1570279,70615526.15702784,312047733.7928655 
