Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 09/14  19:00:00,165641015.6,0,15350726.31,50003615.48,23169600,73747799.95,3369273.895,0.002566613,45471833.6,0,45471833.6
 09/14  20:00:00,159719450.5,0,11782343.54,50538588.88,23169600,71628391.33,2600526.755,0.002347512,41679922.85,0,41679922.85
 09/14  21:00:00,136809883.4,0,9116486.942,38769174.04,23169600,63729202.5,2025419.878,0.00190931,34096101.35,0,34096101.35
 09/14  22:00:00,107274513.6,0,5362961.939,26999759.2,23169600,50531492.12,1210700.305,0.001658909,29762489.07,0,29762489.07
 09/14  23:00:00,83494616.07,0,3276638.469,18440184.77,23169600,37863633.89,744558.9393,0.000907705,16761652.22,0,16761652.22
 09/14  24:00:00,68510206.72,0,1930357.035,14886432.88,23169600,28085665.77,438151.0298,0.000250401,5385919.976,0,5385919.976
 09/15  01:00:00,65925031.29,0,1551000.814,14886432.88,23169600,25966257.16,351740.4354,0.000125312,3222397.644,0,3222397.644
 09/15  02:00:00,64582620.24,0,1320584.248,14886432.88,23169600,24906552.85,299450.262,3.13279E-05,1595067.804,0,1595067.804
 09/15  03:00:00,63834261.33,0,1142394.774,14886432.88,23169600,24376700.69,259132.9777,3.13279E-05,1595111.157,0,1595111.157
 09/15  04:00:00,71304371.31,0,1138137.213,19471919.18,23169600,27266590.8,258124.1127,0.000125311,3223746.153,0,3223746.153
 09/15  05:00:00,88053944.56,0,1472830.793,27381883.05,23169600,35695631.8,333998.9152,0.000845851,15710660.96,0,15710660.96
 09/15  06:00:00,96455170.4,0,2157824.72,29139652.8,11584800,53083565.93,489326.9371,0.002944816,52085286.75,0,52085286.75
 09/15  07:00:00,96318752.73,0,2927959.358,27343670.67,0,65388425.55,658697.1494,0.003132783,55342710.95,0,55342710.95
 09/15  08:00:00,100169680.5,0,5546865.203,23919589.28,0,67967412.13,2735813.899,0.003007472,53171094.82,0,53171094.82
 09/15  09:00:00,97177279.02,0,11588135.17,21894332.83,0,59827593.96,3867217.055,0.002631538,46656246.43,0,46656246.43
 09/15  10:00:00,101044752.7,0,23688420.82,21894332.83,0,49327737.83,6134261.255,0.002380915,42313014.17,0,42313014.17
 09/15  11:00:00,121764262.3,0,40715087.74,21894332.83,0,49857589.98,9297251.73,0.001910998,34169453.68,0,34169453.68
 09/15  12:00:00,135922174.8,0,53963525.45,21196991.74,0,49081841.7,11679815.87,0.001660375,29826221.42,0,29826221.42
 09/15  13:00:00,138195398.4,0,56498610.99,21894332.83,0,47738181.37,12064273.22,0.001472408,26568797.22,0,26568797.22
 09/15  14:00:00,134079678.7,0,53422023.64,21894332.83,0,47208329.21,11554993,0.001284441,23311373.03,0,23311373.03
 09/15  15:00:00,138754671.4,0,53183962.84,25218810.4,0,48797885.67,11554012.51,0.001472408,26568797.22,0,26568797.22
 09/15  16:00:00,169013624.8,0,56005804.94,34122296.3,0,66715671.97,12169851.55,0.001723031,30912029.48,0,30912029.48
 09/15  17:00:00,183878709.4,0,53527201.36,35865032.71,0,83933250.96,10553224.41,0.002286932,40684302.07,0,40684302.07
