Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/06  15:00:00,124574167.90298042,124574167.90298064,296411631.2560167 
 01/06  16:00:00,140135684.9450422,140135684.9450426,299182972.1774411 
 01/06  17:00:00,171977936.44728796,171977936.44728846,289880488.3524039 
 01/06  18:00:00,225392962.7339776,225392962.73397715,289107719.0355851 
 01/06  19:00:00,232679835.31410707,232679835.314107,265088876.5009368 
 01/06  20:00:00,226200805.85038526,226200805.850385,199076438.49872075 
 01/06  21:00:00,221009820.8755468,221009820.87554655,289282485.99931147 
 01/06  22:00:00,187598824.87670327,187598824.87670324,337808070.3233834 
 01/06  23:00:00,159202330.7800806,159202330.78008069,380301343.0631893 
 01/06  24:00:00,119957619.10021347,119957619.1002135,376927004.9626827 
 01/07  01:00:00,91644611.93588838,91644611.93588843,360666036.1762091 
 01/07  02:00:00,74445346.79668582,74445346.79668576,373201290.68052467 
 01/07  03:00:00,86377045.44428413,86377045.4442841,412044652.7256123 
 01/07  04:00:00,74825874.19016992,74825874.19016987,426910108.1480922 
 01/07  05:00:00,90837130.22717873,90837130.22717874,433476232.6093601 
 01/07  06:00:00,125979999.84793803,125979999.84793826,438854619.37914839 
 01/07  07:00:00,199919010.3287932,199919010.32879336,424514326.00631007 
 01/07  08:00:00,225996502.80071868,225996502.8007183,383881778.83852997 
 01/07  09:00:00,198476107.9759474,198476107.97594739,385481892.2988721 
 01/07  10:00:00,178401540.00992684,178401540.0099271,338545495.97318539 
 01/07  11:00:00,163767305.03089208,163767305.03089235,306502382.26683136 
 01/07  12:00:00,143877276.99558563,143877276.99558599,277523174.32830366 
 01/07  13:00:00,136898239.45604957,136898239.4560498,294439189.56916329 
 01/07  14:00:00,135199427.03988496,135199427.03988523,306570414.5691558 
 01/07  15:00:00,132276568.48220006,132276568.48220018,342934524.75578346 
 01/07  16:00:00,137727737.67280663,137727737.67280675,375123469.42509588 
 01/07  17:00:00,174294428.14609478,174294428.14609475,357270000.0895175 
 01/07  18:00:00,215999605.34897325,215999605.3489733,393401840.2354411 
 01/07  19:00:00,242806693.73250074,242806693.73250074,392691052.56582948 
 01/07  20:00:00,229042709.334554,229042709.33455397,381009013.89775708 
 01/07  21:00:00,223154374.57362197,223154374.57362194,372993147.7126266 
 01/07  22:00:00,195851320.13202835,195851320.13202844,372549721.46442165 
 01/07  23:00:00,167656596.45559124,167656596.45559166,430699132.29918828 
 01/07  24:00:00,122803487.76814375,122803487.76814388,442408753.29855349 
 01/08  01:00:00,85214214.26533349,85214214.26533346,461316884.5706949 
 01/08  02:00:00,92140707.3717696,92140707.37176964,475080471.50069639 
 01/08  03:00:00,76432571.99702803,76432571.99702798,484177566.1610148 
 01/08  04:00:00,90454788.547927,90454788.54792696,481703163.8018629 
 01/08  05:00:00,83607099.89310199,83607099.89310193,483404716.4315122 
 01/08  06:00:00,122729426.78568675,122729426.78568691,488967379.4526172 
 01/08  07:00:00,217014857.7600221,217014857.760022,496424260.9010757 
 01/08  08:00:00,218353801.73047618,218353801.73047618,465538549.20394036 
 01/08  09:00:00,211535559.47070939,211535559.47070933,439770597.74643257 
 01/08  10:00:00,184461725.3587194,184461725.35871978,441649941.6393081 
 01/08  11:00:00,157981445.19091825,157981445.19091875,414410820.2969804 
 01/08  12:00:00,158821596.2390601,158821596.2390604,395001217.7905941 
 01/08  13:00:00,143444216.25050814,143444216.25050844,385192692.20471957 
 01/08  14:00:00,133842286.42428036,133842286.42428044,339926239.50829908 
 01/08  15:00:00,118099699.40460947,118099699.40460965,331275558.6153908 
 01/08  16:00:00,140671451.1801955,140671451.18019573,350431918.6955216 
 01/08  17:00:00,174723542.22513683,174723542.22513733,393679331.4279343 
 01/08  18:00:00,228605870.5667036,228605870.5667036,445216812.6774895 
 01/08  19:00:00,244302883.26604397,244302883.26604343,441039257.1622011 
 01/08  20:00:00,232660291.15588165,232660291.15588136,418453117.3750186 
 01/08  21:00:00,228477252.2464448,228477252.24644459,436201517.606827 
 01/08  22:00:00,191493786.5771541,191493786.57715435,466521866.4845463 
 01/08  23:00:00,166922293.39004744,166922293.39004786,475980861.921884 
 01/08  24:00:00,124250323.21535796,124250323.21535804,476939252.0682857 
 01/09  01:00:00,96338236.65401444,96338236.6540144,495447346.19111087 
 01/09  02:00:00,86904846.75060481,86904846.75060475,497402752.2814287 
 01/09  03:00:00,85104539.99118608,85104539.99118601,498683322.57760116 
 01/09  04:00:00,78022438.62729605,78022438.627296,495586504.97387209 
 01/09  05:00:00,97089358.84782368,97089358.84782364,492484247.3433348 
 01/09  06:00:00,122744898.47182697,122744898.47182714,490438469.04765316 
 01/09  07:00:00,205037082.64868785,205037082.64868797,496760455.27574929 
 01/09  08:00:00,231463578.33664657,231463578.3366463,509315474.3966098 
 01/09  09:00:00,205881739.34593413,205881739.34593428,484704214.55738928 
 01/09  10:00:00,190307677.69986875,190307677.6998686,473615070.3810946 
 01/09  11:00:00,172630669.37360133,172630669.37360157,473495487.60575106 
 01/09  12:00:00,153766289.32219575,153766289.32219617,453811507.62182566 
 01/09  13:00:00,149494371.54505263,149494371.54505293,449198043.24493268 
 01/09  14:00:00,141584304.5658735,141584304.56587375,443118946.2977299 
 01/09  15:00:00,137644889.21399004,137644889.2139903,432401082.5321389 
 01/09  16:00:00,148309333.03549395,148309333.03549446,443771572.2709701 
 01/09  17:00:00,176829469.72641624,176829469.7264167,443389904.6751816 
 01/09  18:00:00,232342882.74738003,232342882.7473799,443543822.4675071 
 01/09  19:00:00,244109579.50530697,244109579.50530694,431761519.45698878 
 01/09  20:00:00,231685517.25297,231685517.2529698,394501456.2062002 
 01/09  21:00:00,220245327.12496264,220245327.12496255,414793770.86405208 
 01/09  22:00:00,197041746.78412313,197041746.78412364,427143026.77203157 
 01/09  23:00:00,165457404.98443035,165457404.98443083,448092240.92587426 
 01/09  24:00:00,120036772.1561321,120036772.1561323,406673764.74051299 
 01/10  01:00:00,95139308.29900259,95139308.29900256,444350526.49988797 
 01/10  02:00:00,80713674.16607422,80713674.16607417,472417136.62786749 
 01/10  03:00:00,83360719.91157678,83360719.91157674,471702287.69151 
 01/10  04:00:00,80157958.36021723,80157958.36021717,469007043.69313278 
 01/10  05:00:00,85866465.42278427,85866465.4227842,465165095.71358129 
 01/10  06:00:00,131753134.58660308,131753134.5866034,455051080.674458 
 01/10  07:00:00,201848934.17975969,201848934.17975957,428719968.0475929 
 01/10  08:00:00,222450808.9028124,222450808.90281243,469339188.5677761 
 01/10  09:00:00,213411068.3005547,213411068.30055449,453697757.0858551 
 01/10  10:00:00,186005622.34437389,186005622.34437419,423663329.73569115 
 01/10  11:00:00,173903354.31905488,173903354.31905515,454305601.4006507 
 01/10  12:00:00,152899910.34014673,152899910.34014724,425209771.0423573 
 01/10  13:00:00,145915646.3222826,145915646.3222831,394009207.3917354 
 01/10  14:00:00,139656071.21077205,139656071.21077246,402461331.15012356 
 01/10  15:00:00,136373188.62339897,136373188.62339936,415529391.46230116 
 01/10  16:00:00,144339088.83618859,144339088.836189,451961830.23501399 
 01/10  17:00:00,183134936.64347024,183134936.6434707,479138748.01757249 
 01/10  18:00:00,225646730.5782612,225646730.57826139,490880365.5760322 
 01/10  19:00:00,248127142.6404302,248127142.64042969,438900296.82385399 
 01/10  20:00:00,230851504.85874013,230851504.85874004,403357735.2942916 
 01/10  21:00:00,226289862.7160021,226289862.71600194,454337445.1969233 
 01/10  22:00:00,198361593.22661183,198361593.22661216,492940121.8923877 
 01/10  23:00:00,170276087.22852165,170276087.2285221,501842282.8385695 
 01/10  24:00:00,128631220.92298861,128631220.92298898,501848697.4297657 
 01/11  01:00:00,91794510.6047821,91794510.60478206,501639630.9928127 
 01/11  02:00:00,88067726.76601358,88067726.76601354,497600576.1947601 
 01/11  03:00:00,79226483.75032872,79226483.75032865,486916415.4045442 
 01/11  04:00:00,85366695.5757339,85366695.57573383,498137931.48990556 
 01/11  05:00:00,89565324.24092756,89565324.24092749,499768455.89288666 
 01/11  06:00:00,126911752.99767949,126911752.99767967,492755233.33863177 
 01/11  07:00:00,211331411.8554341,211331411.85543425,498918685.1248908 
 01/11  08:00:00,222101903.5734811,222101903.57348103,518129299.5969795 
 01/11  09:00:00,216789109.78177858,216789109.7817788,500258582.146418 
 01/11  10:00:00,188989131.65477277,188989131.6547731,445409932.20590987 
 01/11  11:00:00,165097506.88143773,165097506.88143815,396820364.0517582 
 01/11  12:00:00,156572466.9117416,156572466.9117421,371562818.26498737 
 01/11  13:00:00,143868701.46058847,143868701.46058897,331328179.7618603 
 01/11  14:00:00,136650113.53360207,136650113.53360246,318690369.6888389 
 01/11  15:00:00,125755043.75143512,125755043.75143549,321549215.6778815 
 01/11  16:00:00,140341804.440341,140341804.4403414,311594023.1987792 
 01/11  17:00:00,173951088.6577787,173951088.65777926,284532732.92367467 
 01/11  18:00:00,218105974.41315324,218105974.4131532,267867762.23312829 
 01/11  19:00:00,237973563.94226317,237973563.9422627,273375524.49158647 
 01/11  20:00:00,224747500.79162286,224747500.79162274,237079256.51340956 
 01/11  21:00:00,218467727.02083383,218467727.02083368,224373533.57126484 
 01/11  22:00:00,182850169.3649498,182850169.36495028,228268440.23833478 
 01/11  23:00:00,160226536.6006965,160226536.600697,249019164.51776824 
 01/11  24:00:00,116003275.6955756,116003275.69557587,252016372.9947641 
 01/12  01:00:00,78983897.36965695,78983897.36965692,236959616.74585314 
 01/12  02:00:00,78443047.8456701,78443047.84567008,226421537.02000503 
 01/12  03:00:00,67672781.59131184,67672781.5913118,210987899.28860135 
 01/12  04:00:00,69449037.97859262,69449037.9785926,206789264.66625817 
 01/12  05:00:00,79101062.32355425,79101062.32355422,188094283.0404999 
 01/12  06:00:00,108653046.89105074,108653046.89105095,175112879.78482277 
 01/12  07:00:00,193149756.26878739,193149756.26878733,169408383.3800837 
 01/12  08:00:00,214357224.5173385,214357224.51733817,178616265.96216799 
 01/12  09:00:00,196210650.77381049,196210650.77381069,171877424.0094197 
 01/12  10:00:00,174134578.93971683,174134578.9397171,139194165.20821298 
 01/12  11:00:00,154469652.46539838,154469652.4653987,116495100.75674558 
 01/12  12:00:00,142390357.804271,142390357.80427144,101045091.67904854 
 01/12  13:00:00,137141166.97131873,137141166.97131906,95350218.91197294 
 01/12  14:00:00,123621441.9483919,123621441.94839233,93789028.05869779 
 01/12  15:00:00,118272118.95525368,118272118.95525395,71224377.78946509 
 01/12  16:00:00,133191321.5320655,133191321.53206596,73696304.19763163 
 01/12  17:00:00,161614708.8271173,161614708.8271178,87566916.41531393 
 01/12  18:00:00,214543083.09527395,214543083.09527368,92780690.4918136 
 01/12  19:00:00,228475646.19355238,228475646.193552,89174250.46364829 
 01/12  20:00:00,216938638.3792712,216938638.37927107,74392339.51540894 
 01/12  21:00:00,208530520.18866173,208530520.18866159,77974412.9545879 
 01/12  22:00:00,181877453.01206798,181877453.01206849,90380996.84431634 
 01/12  23:00:00,147974193.33030466,147974193.33030517,96497380.370354 
 01/12  24:00:00,106734538.14653173,106734538.1465319,109573479.73852358 
 01/13  01:00:00,79507545.85151986,79507545.85151981,128744908.03612806 
 01/13  02:00:00,68796945.2013269,68796945.20132689,128629997.07055056 
 01/13  03:00:00,70070418.85807713,70070418.8580771,128785817.4271178 
 01/13  04:00:00,61298072.27854617,61298072.278546128,122855463.49525769 
 01/13  05:00:00,73455140.00836873,73455140.0083687,102656597.07544384 
 01/13  06:00:00,111509387.31385979,111509387.31386012,102598026.38214919 
 01/13  07:00:00,186472831.09757636,186472831.09757657,117739642.20608427 
 01/13  08:00:00,214116855.05575563,214116855.05575518,124150719.14862578 
 01/13  09:00:00,194142466.3991478,194142466.39914785,129274505.34726787 
 01/13  10:00:00,172094391.58505623,172094391.58505673,129754891.98939088 
 01/13  11:00:00,158461724.2454155,158461724.24541603,111577788.91656327 
 01/13  12:00:00,139517518.00551269,139517518.0055132,77175716.15507348 
 01/13  13:00:00,130267386.73655787,130267386.73655817,61192260.04924789 
 01/13  14:00:00,126479803.61171,126479803.61171043,49727822.55153258 
 01/13  15:00:00,122246378.03276327,122246378.03276363,36021054.77744514 
 01/13  16:00:00,128369490.22134803,128369490.22134847,33981121.143582109 
 01/13  17:00:00,160735654.97700636,160735654.97700686,34712649.83095186 
 01/13  18:00:00,206718172.4814436,206718172.48144353,36016140.88133673 
 01/13  19:00:00,227403841.76769913,227403841.7676986,39686656.90151296 
 01/13  20:00:00,217695636.92200644,217695636.9220062,36123878.84198846 
 01/13  21:00:00,205039992.2473066,205039992.24730654,35629770.150660399 
 01/13  22:00:00,181312517.9314036,181312517.93140403,38016164.69133697 
 01/13  23:00:00,147320891.328146,147320891.32814653,45830515.25530539 
 01/13  24:00:00,102981519.49465953,102981519.49465969,52913358.848787318 
 01/14  01:00:00,76240582.81237789,76240582.81237787,61331898.44879128 
 01/14  02:00:00,64075341.586424257,64075341.58642422,63935624.02026409 
 01/14  03:00:00,63874413.842595968,63874413.842595938,63021922.65762025 
 01/14  04:00:00,65443520.50041967,65443520.50041963,67758919.50550646 
 01/14  05:00:00,65982260.395042229,65982260.39504219,71925930.98438633 
 01/14  06:00:00,110124888.31941661,110124888.31941691,70833820.37367347 
 01/14  07:00:00,192549867.04778276,192549867.04778264,75585069.00787062 
 01/14  08:00:00,203491301.4901356,203491301.49013544,75769393.19050873 
 01/14  09:00:00,195388933.7661119,195388933.7661119,74496074.35426955 
 01/14  10:00:00,167097485.03852067,167097485.0385209,52450947.68394515 
 01/14  11:00:00,147696463.8273224,147696463.82732276,33906111.099920678 
 01/14  12:00:00,133568358.06354395,133568358.06354438,24075799.023227466 
 01/14  13:00:00,128275706.49066028,128275706.49066077,18808556.929805753 
 01/14  14:00:00,119362009.11647912,119362009.11647955,14998291.389551685 
 01/14  15:00:00,109638373.37816611,109638373.37816635,12388041.362997052 
 01/14  16:00:00,124990810.80877932,124990810.80877975,10210499.832433517 
 01/14  17:00:00,156104445.38391138,156104445.38391189,13172728.126854724 
 01/14  18:00:00,206450469.25133456,206450469.25133435,18241637.748385647 
 01/14  19:00:00,229419944.56774406,229419944.56774355,21519507.958331843 
 01/14  20:00:00,214228267.30062989,214228267.30062966,22297718.71729388 
 01/14  21:00:00,205781659.72637785,205781659.7263778,20609214.91374813 
 01/14  22:00:00,179097970.9035962,179097970.9035966,24241675.87752771 
 01/14  23:00:00,147349587.23770548,147349587.23770593,43730692.96880267 
 01/14  24:00:00,108776011.6147384,108776011.61473874,54473541.789175759 
 01/15  01:00:00,71174066.8006189,71174066.80061887,65658834.13040761 
 01/15  02:00:00,69492992.74580787,69492992.74580786,68418713.43404727 
 01/15  03:00:00,60569196.132564369,60569196.13256431,74087364.33545019 
 01/15  04:00:00,65730902.36804277,65730902.36804272,87055145.85829516 
 01/15  05:00:00,72004054.03879678,72004054.03879676,89791007.20970312 
 01/15  06:00:00,105746874.54094599,105746874.54094625,92235608.76437377 
 01/15  07:00:00,192494558.9887792,192494558.9887794,96232191.44709371 
 01/15  08:00:00,208374151.6303284,208374151.6303286,112762321.3588191 
 01/15  09:00:00,192386791.44138585,192386791.44138588,112942792.92965046 
 01/15  10:00:00,168991966.79053486,168991966.7905354,71176421.45436907 
 01/15  11:00:00,149094837.13625605,149094837.13625656,50115134.02241526 
 01/15  12:00:00,141035322.6485682,141035322.6485686,40097898.01056149 
 01/15  13:00:00,127609081.27191723,127609081.27191773,32999543.39445757 
 01/15  14:00:00,120008011.89671469,120008011.89671502,28085465.551628848 
 01/15  15:00:00,110589321.54777391,110589321.54777417,23007334.52378432 
 01/15  16:00:00,125570667.52247216,125570667.52247259,21316073.216429809 
 01/15  17:00:00,156672072.43596763,156672072.43596814,26490962.440796704 
 01/15  18:00:00,208877920.047481,208877920.04748098,39410522.256076108 
 01/15  19:00:00,226684560.42550374,226684560.4255032,47934635.35830723 
 01/15  20:00:00,215529406.9688772,215529406.96887703,52086836.61413847 
 01/15  21:00:00,210506988.12448637,210506988.1244861,55189349.92533212 
 01/15  22:00:00,177640120.79560254,177640120.7956027,59709869.58002534 
 01/15  23:00:00,149671614.8735414,149671614.8735419,78648776.7226535 
 01/15  24:00:00,110124552.85017866,110124552.85017899,83719007.54274489 
 01/16  01:00:00,70859314.91451907,70859314.91451903,98969745.94147836 
 01/16  02:00:00,74229399.81924714,74229399.81924711,105573707.53840119 
