Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/05  20:00:00,230234980.3197587,230234980.31975837,259508125.55414243 
 01/05  21:00:00,219074628.13602708,219074628.1360268,253887940.00447304 
 01/05  22:00:00,201610742.1238988,201610742.12389884,257535007.77990867 
 01/05  23:00:00,158287204.56099335,158287204.56099326,291694532.222495 
 01/05  24:00:00,119659461.95406324,119659461.9540636,279178198.4641842 
 01/06  01:00:00,77325145.31356213,77325145.31356208,296863188.42605826 
 01/06  02:00:00,85996964.3352627,85996964.33526276,312818331.59854838 
 01/06  03:00:00,65000721.05403804,65000721.05403798,323076975.2677252 
 01/06  04:00:00,64619571.06034399,64619571.060343939,330651456.53629907 
 01/06  05:00:00,89734922.23828069,89734922.23828082,304218988.4528645 
 01/06  06:00:00,111680114.56689163,111680114.56689185,294536116.59719678 
 01/06  07:00:00,215881816.242247,215881816.24224676,334052842.0956271 
 01/06  08:00:00,229966546.2178263,229966546.21782614,377756705.70586279 
 01/06  09:00:00,206137162.80244328,206137162.8024432,370378710.01706156 
 01/06  10:00:00,208310675.79334397,208310675.79334367,345729326.38314738 
 01/06  11:00:00,183349537.91196267,183349537.9119624,340738446.2794136 
 01/06  12:00:00,143733927.37616349,143733927.37616385,307936592.068686 
 01/06  13:00:00,142277957.7672544,142277957.7672546,310053206.2958941 
 01/06  14:00:00,140970844.67011387,140970844.67011399,323245805.78685739 
 01/06  15:00:00,135009543.12378384,135009543.12378408,306263158.1580034 
 01/06  16:00:00,151810974.83418287,151810974.83418269,273275878.4861903 
 01/06  17:00:00,189653227.51304386,189653227.51304389,240561340.67387337 
 01/06  18:00:00,221604787.52844457,221604787.5284444,230439500.33983714 
 01/06  19:00:00,234681321.25373198,234681321.25373186,197634620.72123645 
 01/06  20:00:00,225986351.5328361,225986351.53283588,146710314.61218853 
 01/06  21:00:00,219459102.030679,219459102.03067876,158121998.57414476 
 01/06  22:00:00,194590049.9860571,194590049.9860569,171854469.53816266 
 01/06  23:00:00,153808866.48468486,153808866.48468516,171400640.94484837 
 01/06  24:00:00,105836630.26403205,105836630.26403228,165168999.13063518 
 01/07  01:00:00,82985433.29174105,82985433.29174108,194615026.9779257 
 01/07  02:00:00,68986723.74526218,68986723.74526215,208492218.64521057 
 01/07  03:00:00,74099721.11247038,74099721.11247042,217400261.19515936 
 01/07  04:00:00,68152939.80663021,68152939.80663017,237527666.94839145 
 01/07  05:00:00,80726615.11245653,80726615.11245656,246247845.98401243 
 01/07  06:00:00,116057994.19544035,116057994.19544071,216182782.78110255 
 01/07  07:00:00,203554148.31666614,203554148.3166658,215523961.93947167 
 01/07  08:00:00,211500951.71430008,211500951.7143001,242900828.21821884 
 01/07  09:00:00,220070353.01505829,220070353.0150579,245704934.42917715 
 01/07  10:00:00,186201451.05313868,186201451.0531384,212628463.6649232 
 01/07  11:00:00,167026330.12720756,167026330.12720759,201558176.71408255 
 01/07  12:00:00,157110534.6134035,157110534.61340378,193438114.77778173 
 01/07  13:00:00,134726454.28029938,134726454.2802995,189198212.1102692 
 01/07  14:00:00,125026940.84737167,125026940.84737207,189569523.92194534 
 01/07  15:00:00,132542495.73834048,132542495.7383408,180078950.0325176 
 01/07  16:00:00,137693595.7263954,137693595.72639514,187667834.27263717 
 01/07  17:00:00,171262929.33104659,171262929.33104659,202326983.47933386 
 01/07  18:00:00,228695286.57445628,228695286.57445625,221571667.21251846 
 01/07  19:00:00,248758829.7612811,248758829.7612809,209145156.61106379 
 01/07  20:00:00,226867954.11813648,226867954.11813627,174031572.34205739 
 01/07  21:00:00,216240793.92076255,216240793.9207623,181997157.09481705 
 01/07  22:00:00,186490626.3599103,186490626.35991029,186460667.13184638 
 01/07  23:00:00,167434162.11246307,167434162.11246307,211580386.73877157 
 01/07  24:00:00,106531021.6556718,106531021.65567203,221317934.3838205 
 01/08  01:00:00,85187506.57801672,85187506.57801676,224783366.74930383 
 01/08  02:00:00,70590947.64009686,70590947.64009682,254488783.01830454 
 01/08  03:00:00,76104772.08984182,76104772.08984185,273672070.3907084 
 01/08  04:00:00,62574971.97610381,62574971.97610377,278574397.1281503 
 01/08  05:00:00,74737153.5266537,74737153.52665368,255194569.18469099 
 01/08  06:00:00,122394026.16023743,122394026.16023776,229690184.4433447 
 01/08  07:00:00,199108500.21271078,199108500.21271069,261156235.4464215 
 01/08  08:00:00,227514201.09658204,227514201.09658189,303297949.14690658 
 01/08  09:00:00,215000384.3907842,215000384.39078404,324710847.8041755 
 01/08  10:00:00,189222966.11140559,189222966.11140535,295358188.4787879 
 01/08  11:00:00,178230379.2204372,178230379.2204369,296989972.6446809 
 01/08  12:00:00,154180286.27501018,154180286.2750105,316380219.28336849 
 01/08  13:00:00,140282808.02117194,140282808.02117227,335905949.06062236 
 01/08  14:00:00,136453436.7140443,136453436.7140448,298385232.2411273 
 01/08  15:00:00,129727684.68432775,129727684.68432775,301284571.3938998 
 01/08  16:00:00,149065652.28395535,149065652.28395588,295679008.70277169 
 01/08  17:00:00,173453875.5645594,173453875.5645596,265729787.9378095 
 01/08  18:00:00,224326578.75908173,224326578.7590817,313921334.39780369 
 01/08  19:00:00,245367076.52755235,245367076.5275522,294137765.0855087 
 01/08  20:00:00,236399279.98503626,236399279.9850359,262230198.55304394 
 01/08  21:00:00,223631530.07955344,223631530.07955338,287984981.9580686 
 01/08  22:00:00,185228453.19167335,185228453.1916735,279864432.89051297 
 01/08  23:00:00,164434241.40694434,164434241.40694417,277085514.3848957 
 01/08  24:00:00,117053759.42676737,117053759.42676768,300504043.4482814 
 01/09  01:00:00,87537068.57986269,87537068.57986273,333968102.4817505 
 01/09  02:00:00,73299742.74448577,73299742.74448572,308083650.9500397 
 01/09  03:00:00,63487999.79065238,63487999.790652338,290209307.92693987 
 01/09  04:00:00,83834776.35169414,83834776.35169418,314209675.66889956 
 01/09  05:00:00,70360761.28007114,70360761.28007108,324836528.48680117 
 01/09  06:00:00,128478746.6512193,128478746.6512195,296775291.29194006 
 01/09  07:00:00,197761924.32553304,197761924.32553289,333812104.1546409 
 01/09  08:00:00,229491252.47206096,229491252.4720609,370785250.92279937 
 01/09  09:00:00,227021309.71893243,227021309.71893225,353766004.88737246 
 01/09  10:00:00,194405677.5577889,194405677.55778874,349925783.0838498 
 01/09  11:00:00,175210409.42942176,175210409.42942203,375179417.183642 
 01/09  12:00:00,166731390.20471997,166731390.20472033,370540447.93868896 
 01/09  13:00:00,144708117.61013136,144708117.61013163,374356681.7070469 
 01/09  14:00:00,135105173.7947988,135105173.794799,370235992.8098601 
 01/09  15:00:00,142750864.69655416,142750864.69655437,362852794.89169 
 01/09  16:00:00,147759045.87763394,147759045.87763427,366285731.5708744 
 01/09  17:00:00,181210605.65240623,181210605.65240649,377401945.10204908 
 01/09  18:00:00,234731737.2435925,234731737.24359218,376896165.67666158 
 01/09  19:00:00,240519943.8403733,240519943.84037323,353039873.326773 
 01/09  20:00:00,243585577.0072777,243585577.00727738,294934741.7087011 
 01/09  21:00:00,219553429.56506089,219553429.56506066,269274711.72960016 
 01/09  22:00:00,189887265.87072117,189887265.87072153,272285092.658293 
 01/09  23:00:00,159223805.76765425,159223805.76765449,317696409.381517 
 01/09  24:00:00,124485263.22471729,124485263.22471765,340671841.9209463 
 01/10  01:00:00,77572718.21651909,77572718.21651905,364393768.003874 
 01/10  02:00:00,87647823.46704114,87647823.4670412,355967663.0124005 
 01/10  03:00:00,66231582.98540211,66231582.98540208,355921277.9765861 
 01/10  04:00:00,76661930.29655658,76661930.29655655,393684846.7241654 
 01/10  05:00:00,84575386.27308075,84575386.2730807,416162964.5725975 
 01/10  06:00:00,116243122.6808302,116243122.68083038,410233134.1784898 
 01/10  07:00:00,220561208.57060597,220561208.57060597,454338961.15655729 
 01/10  08:00:00,233466103.72799347,233466103.72799326,468135091.8215507 
 01/10  09:00:00,213193541.93422998,213193541.93423,465832786.80289867 
 01/10  10:00:00,208595984.485288,208595984.48528788,443953778.5443096 
