Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 03/14  21:00:00,0,167210472.4,30784931.81
 03/14  22:00:00,0,122688143.2,26885571.27
 03/14  23:00:00,0,90953925.92,15187489.65
 03/14  24:00:00,0,74409602.62,4951668.232
 03/15  01:00:00,0,68956893.76,2995911.539
 03/15  02:00:00,0,65091237.97,1537795.124
 03/15  03:00:00,0,63504663.14,1959708.314
 03/15  04:00:00,0,70945835.26,10044458
 03/15  05:00:00,0,87668044.53,31873895.13
 03/15  06:00:00,0,107268592.1,72942337.2
 03/15  07:00:00,0,110302390.9,81066654.07
 03/15  08:00:00,0,96740428.35,72586467.95
 03/15  09:00:00,0,91452468.59,48949144.29
 03/15  10:00:00,0,93014148.15,38049240.74
 03/15  11:00:00,0,110272424.3,30650523.13
 03/15  12:00:00,0,129726244.8,26768789.96
 03/15  13:00:00,0,146131055.5,23857490.08
 03/15  14:00:00,0,158651132.1,20946190.2
 03/15  15:00:00,0,179357772.2,23857490.08
 03/15  16:00:00,0,213264503.6,27739223.25
 03/15  17:00:00,0,231672964.7,36473122.89
 03/15  18:00:00,0,233357743.6,42780939.29
 03/15  19:00:00,0,220355098.1,40840072.71
 03/15  20:00:00,0,211923947,37443556.18
 03/15  21:00:00,0,175950714.6,30650523.13
 03/15  22:00:00,0,136433636.6,26768789.96
 03/15  23:00:00,0,101922820,15123590.44
 03/15  24:00:00,0,78633892.08,4934040.865
 03/16  01:00:00,0,71941295.9,2987012.164
 03/16  02:00:00,0,68232020.72,1535565.556
 03/16  03:00:00,0,65782552.31,1535486.087
 03/16  04:00:00,0,71919760.42,2984597.525
 03/16  05:00:00,0,87506138.59,14235609.75
 03/16  06:00:00,0,106631825.3,49722549.56
 03/16  07:00:00,0,109689149.7,54183454.72
 03/16  08:00:00,0,98325256.95,49837590.51
 03/16  09:00:00,0,98582008.1,41764779.37
 03/16  10:00:00,0,103037141.4,37759022.27
 03/16  11:00:00,0,119135002,30514275.97
 03/16  12:00:00,0,134002380.6,26650411.28
 03/16  13:00:00,0,143222585.3,23752512.76
 03/16  14:00:00,0,156360612.5,20854614.24
 03/16  15:00:00,0,177640498.1,23752512.76
 03/16  16:00:00,0,214260822.1,27616377.45
 03/16  17:00:00,0,228896709.1,36310073.01
 03/16  18:00:00,0,226179242.2,42588853.13
 03/16  19:00:00,0,211721515.3,40656920.79
 03/16  20:00:00,0,200399298.5,37276039.18
 03/16  21:00:00,0,163477086.3,30514275.97
 03/16  22:00:00,0,123502499.5,26650411.28
 03/16  23:00:00,0,94100456.8,15058817.2
 03/16  24:00:00,0,74669408.76,4916172.384
 03/17  01:00:00,0,68534257.5,2977993.933
 03/17  02:00:00,0,65146245.47,1533306.441
 03/17  03:00:00,0,63437347.81,1752466.071
 03/17  04:00:00,0,70805272.66,7496932.021
 03/17  05:00:00,0,87417820.6,24276474.53
 03/17  06:00:00,0,107100186.1,67196205.4
 03/17  07:00:00,0,110195792.4,78416875.24
 03/17  08:00:00,0,96932842.65,65624095.57
 03/17  09:00:00,0,92815795.44,44957332.07
 03/17  10:00:00,0,94867238.94,37587031.4
 03/17  11:00:00,0,115158414,30376230.67
 03/17  12:00:00,0,133088531.9,26530470.28
 03/17  13:00:00,0,144013907.6,23646149.99
 03/17  14:00:00,0,156054333.6,20761829.69
 03/17  15:00:00,0,173469891.4,23646149.99
 03/17  16:00:00,0,207842931.7,27491910.38
 03/17  17:00:00,0,224009696.6,36144871.25
 03/17  18:00:00,0,224479020.9,42394231.89
 03/17  19:00:00,0,213999527.6,40471351.69
 03/17  20:00:00,0,203711246.5,37106311.35
 03/17  21:00:00,0,169072865.6,30376230.67
 03/17  22:00:00,0,129378843.3,26530470.28
 03/17  23:00:00,0,95124295.72,14993189.11
 03/17  24:00:00,0,74260357.77,4898068.083
 03/18  01:00:00,0,68366132.57,2968859.515
 03/18  02:00:00,0,65035450.09,1531018.448
 03/18  03:00:00,0,63367806.47,1567519.862
 03/18  04:00:00,0,70646337.53,6558843.997
 03/18  05:00:00,0,87405831.85,28275743.98
 03/18  06:00:00,0,107202696.1,73628002.66
 03/18  07:00:00,0,106045867.6,88655615.78
 03/18  08:00:00,0,86615374.44,76947159.25
 03/18  09:00:00,0,81476873.25,47412832.41
 03/18  10:00:00,0,83210682.43,37412851.17
 03/18  11:00:00,0,100450648.9,30236428.11
 03/18  12:00:00,0,115369038.3,26409002.48
 03/18  13:00:00,0,131160989.7,23538433.26
 03/18  14:00:00,0,147272188.4,20667864.04
 03/18  15:00:00,0,165349864.8,23538433.26
 03/18  16:00:00,0,202734154.1,27365858.89
 03/18  17:00:00,0,231276135.6,35977566.56
 03/18  18:00:00,0,230498866.7,42197133.2
 03/18  19:00:00,0,216076279.8,40283420.39
 03/18  20:00:00,0,201432888.4,36934422.96
 03/18  21:00:00,0,164604587,30236428.11
 03/18  22:00:00,0,126695625,26409002.48
 03/18  23:00:00,0,93098187.86,14926725.6
 03/18  24:00:00,0,73448267.92,4879733.321
 03/19  01:00:00,0,68902725.72,2959611.615
 03/19  02:00:00,0,65852976.97,1528702.255
 03/19  03:00:00,0,64314912.07,1528619.875
 03/19  04:00:00,0,71034387.48,3013317.663
 03/19  05:00:00,0,87133578.9,17939110.32
 03/19  06:00:00,0,106658720.6,57820692.24
 03/19  07:00:00,0,105287158.5,70639880.75
 03/19  08:00:00,0,86293193.5,64410919.86
 03/19  09:00:00,0,81727451.27,43781618.91
 03/19  10:00:00,0,82781975.46,37236533.15
 03/19  11:00:00,0,97285073.45,30094909.7
 03/19  12:00:00,0,112608961.5,26286043.87
 03/19  13:00:00,0,125749842.2,23429394.49
 03/19  14:00:00,0,140232122.1,20572745.11
 03/19  15:00:00,0,159461720.8,23429394.49
 03/19  16:00:00,0,197221803.7,27238260.32
 03/19  17:00:00,0,228031662.4,35808208.46
 03/19  18:00:00,0,229796172.2,41997615.44
 03/19  19:00:00,0,211468262.8,40093182.53
 03/19  20:00:00,0,194583840.7,36760424.92
 03/19  21:00:00,0,161989940.3,30094909.7
 03/19  22:00:00,0,123786068,26286043.87
 03/19  23:00:00,0,92222530.13,14859446.35
 03/19  24:00:00,0,74092339.61,4861173.53
 03/20  01:00:00,0,69303626.69,2950252.972
 03/20  02:00:00,0,65923225.8,1526358.548
 03/20  03:00:00,0,63822222.24,1526275.251
 03/20  04:00:00,0,70739172.55,3365111.913
 03/20  05:00:00,0,87157118.12,18373470.35
 03/20  06:00:00,0,106642426.9,54600870.99
 03/20  07:00:00,0,105836967.8,62072092.86
 03/20  08:00:00,0,96846948.72,53246297.96
 03/20  09:00:00,0,90177853.39,40983210.24
 03/20  10:00:00,0,83798540.73,37058129.56
 03/20  11:00:00,0,84834208.61,29951717.35
 03/20  12:00:00,0,84589828.71,26161630.83
 03/20  13:00:00,0,83886901.71,23319065.95
 03/20  14:00:00,0,80768348.4,20476501.07
 03/20  15:00:00,0,84122926.31,23319065.95
 03/20  16:00:00,0,115387852.7,27109152.46
 03/20  17:00:00,0,134095415.6,35636847.11
 03/20  18:00:00,0,139902503.3,41795737.7
 03/20  19:00:00,0,141657571.2,39900694.44
 03/20  20:00:00,0,147501926.4,39046878.61
 03/20  21:00:00,0,127332985.9,44208586.39
 03/20  22:00:00,0,102730783,57912077.64
 03/20  23:00:00,0,82289196.02,61545838.35
 03/20  24:00:00,0,69597556.7,62342335.1
 03/21  01:00:00,0,68265468.76,73650210.38
 03/21  02:00:00,0,68206297.7,89253256.59
 03/21  03:00:00,0,68571700.64,104782960.5
 03/21  04:00:00,0,76618070.5,116079802.1
 03/21  05:00:00,0,93242090.65,131663405.4
 03/21  06:00:00,0,112513298.7,164964495.7
 03/21  07:00:00,0,112015154.4,177017367.7
 03/21  08:00:00,0,101174738.2,171770275.3
 03/21  09:00:00,0,89552333.33,136884689.6
 03/21  10:00:00,0,77712837.92,106707689.2
 03/21  11:00:00,0,77344000.11,80283092.14
 03/21  12:00:00,0,75503103.52,50918683.54
 03/21  13:00:00,0,77018615.79,32466720.44
 03/21  14:00:00,0,77453336.38,23050025.96
 03/21  15:00:00,0,84544605.49,23233123.55
 03/21  16:00:00,0,113859807.2,26978573.54
 03/21  17:00:00,0,131369018,35463533.27
 03/21  18:00:00,0,137307788,41591559.74
 03/21  19:00:00,0,139466462.2,39706013.14
 03/21  20:00:00,0,146596973.8,38123723.91
 03/21  21:00:00,0,126603345.1,40455932.43
 03/21  22:00:00,0,102515743.2,57232393.23
 03/21  23:00:00,0,82646309.81,68561763.36
 03/21  24:00:00,0,70489203.56,78728174.47
 03/22  01:00:00,0,69133812.25,89792100.05
 03/22  02:00:00,0,68509293.98,95731420.06
 03/22  03:00:00,0,68518083.11,104682979.3
 03/22  04:00:00,0,76656035.05,117103828.8
 03/22  05:00:00,0,93443939.12,135050988.9
 03/22  06:00:00,0,113204778.1,175837008
 03/22  07:00:00,0,112218005.3,179444172.9
 03/22  08:00:00,0,99986440.34,149109777
 03/22  09:00:00,0,88348531.8,107602544.4
 03/22  10:00:00,0,77174511.32,69711916.06
 03/22  11:00:00,0,80889697.71,39238972.95
 03/22  12:00:00,0,83475733.13,27307061.45
 03/22  13:00:00,0,83210385.01,23094670.66
 03/22  14:00:00,0,88976914.29,20280751.98
 03/22  15:00:00,0,101189328.2,23094670.66
 03/22  16:00:00,0,133082427.5,26846562.22
 03/22  17:00:00,0,150325045.2,35288318.25
 03/22  18:00:00,0,151934589.1,41385142.05
 03/22  19:00:00,0,148874409.3,39509196.27
 03/22  20:00:00,0,151121839.4,36226291.14
 03/22  21:00:00,0,129256330.3,29660480.9
 03/22  22:00:00,0,102744244,25908589.33
 03/22  23:00:00,0,80478463.11,14652914.63
 03/22  24:00:00,0,66525904.08,5321461.202
 03/23  01:00:00,0,64515957.29,11247755.44
 03/23  02:00:00,0,64337748.71,24627492.35
 03/23  03:00:00,0,64777826.01,40877030.46
 03/23  04:00:00,0,73090134.25,56494891.64
 03/23  05:00:00,0,90039033.3,77473341.52
 03/23  06:00:00,0,109449043.2,112945802.8
 03/23  07:00:00,0,108646018.9,120203100.3
 03/23  08:00:00,0,97770622.97,107210260.6
 03/23  09:00:00,0,87053793.75,76970794.72
 03/23  10:00:00,0,78989587.18,48827214.83
 03/23  11:00:00,0,86118288.2,31057154.91
 03/23  12:00:00,0,92719020.88,25780035.8
 03/23  13:00:00,0,100937536.5,22980670.35
 03/23  14:00:00,0,109182280.1,20181304.91
 03/23  15:00:00,0,124268341.8,22980670.35
 03/23  16:00:00,0,160647661.5,26713157.61
 03/23  17:00:00,0,177623727.1,35111253.95
 03/23  18:00:00,0,174569994.1,41176545.75
 03/23  19:00:00,0,165564827.3,39310302.12
 03/23  20:00:00,0,162031782.3,36044375.76
 03/23  21:00:00,0,134072991.5,29512523.06
 03/23  22:00:00,0,105150109.5,25780035.8
 03/23  23:00:00,0,81471534.26,14582574.01
 03/23  24:00:00,0,66880879.44,5002096.033
 03/24  01:00:00,0,64689191.88,12860525.71
 03/24  02:00:00,0,64591193.46,28521042.09
 03/24  03:00:00,0,65034664.16,44801867.61
 03/24  04:00:00,0,73385058.82,60965560.67
 03/24  05:00:00,0,90121803.35,78339706.72
 03/24  06:00:00,0,109749483.9,117424477.6
 03/24  07:00:00,0,109113574.9,127573619.7
 03/24  08:00:00,0,97942125.01,110253225.9
 03/24  09:00:00,0,86408263.76,72166899.34
 03/24  10:00:00,0,78102880.31,40411939.54
 03/24  11:00:00,0,91873864.29,29363063.74
 03/24  12:00:00,0,107101103.2,25650177.7
 03/24  13:00:00,0,107676473.4,22865513.17
 03/24  14:00:00,0,124640093.1,20080848.64
 03/24  15:00:00,0,153444495.4,22865513.17
 03/24  16:00:00,0,192387603.8,26578399.21
 03/24  17:00:00,0,206996021.6,34932392.8
 03/24  18:00:00,0,206575722.5,40965832.61
 03/24  19:00:00,0,194143758.2,39109389.59
 03/24  20:00:00,0,183216309.4,35860614.31
 03/24  21:00:00,0,147504757.5,29363063.74
 03/24  22:00:00,0,110401091.2,25650177.7
 03/24  23:00:00,0,84037810.43,14511519.58
 03/24  24:00:00,0,68117021.58,4765193.731
 03/25  01:00:00,0,64968489.23,2901896.674
 03/25  02:00:00,0,63413876.42,4162830.926
 03/25  03:00:00,0,63271834.35,15215581.39
 03/25  04:00:00,0,71457175.49,28348271.52
 03/25  05:00:00,0,88524421.84,51117897.34
 03/25  06:00:00,0,107862095.1,85194563.22
 03/25  07:00:00,0,106260867.8,90684022.78
 03/25  08:00:00,0,86168717.26,76855912.67
 03/25  09:00:00,0,77708056.86,47864240.66
 03/25  10:00:00,0,72465880.88,36176822.48
 03/25  11:00:00,0,87045202.35,29212147.2
 03/25  12:00:00,0,105468883.6,25519053.49
 03/25  13:00:00,0,122140356.3,22749233.22
 03/25  14:00:00,0,137123849.9,19979412.94
 03/25  15:00:00,0,154459979.7,22749233.22
 03/25  16:00:00,0,190668633.8,26442326.92
 03/25  17:00:00,0,219635835.2,34751787.76
 03/25  18:00:00,0,220982479.5,40753065.03
 03/25  19:00:00,0,205404610.6,38906518.18
 03/25  20:00:00,0,191045134.8,35675061.19
 03/25  21:00:00,0,154881249.4,29212147.2
 03/25  22:00:00,0,117191047,25519053.49
 03/25  23:00:00,0,89343582.22,14439772.38
 03/25  24:00:00,0,71970537.99,4745401.398
 03/26  01:00:00,0,66848965.46,2891932.846
 03/26  02:00:00,0,64251777.49,1511757.905
 03/26  03:00:00,0,63158753.76,3090340.155
 03/26  04:00:00,0,70826042.69,14814904.7
 03/26  05:00:00,0,87590585.16,33962040.35
 03/26  06:00:00,0,107120522.3,70678734.11
 03/26  07:00:00,0,101789482.6,80207330.78
 03/26  08:00:00,0,86321344.9,70383225.62
 03/26  09:00:00,0,80174067.56,46367247.29
 03/26  10:00:00,0,79672289.26,35956913.82
 03/26  11:00:00,0,96517779.45,29059818.14
 03/26  12:00:00,0,115370490.5,25386702.02
 03/26  13:00:00,0,131450811.1,22631864.92
 03/26  14:00:00,0,143931383.3,19877027.83
 03/26  15:00:00,0,160415085.5,22631864.92
 03/26  16:00:00,0,195884214.4,26304981.05
 03/26  17:00:00,0,225657540,34569492.33
 03/26  18:00:00,0,227315093.8,40538306.03
 03/26  19:00:00,0,214375642.5,38701747.97
 03/26  20:00:00,0,204091815.2,35487771.36
 03/26  21:00:00,0,171964818.5,29059818.14
 03/26  22:00:00,0,127393758,25386702.02
 03/26  23:00:00,0,91972873.33,14367353.64
 03/26  24:00:00,0,73518826.02,4725423.817
 03/27  01:00:00,0,67428314.83,2881878.315
 03/27  02:00:00,0,64382981.76,1509241.457
 03/27  03:00:00,0,63212694.06,2029940.42
 03/27  04:00:00,0,70736651.88,11586948.64
 03/27  05:00:00,0,87556630.4,33605019.26
 03/27  06:00:00,0,107010054.2,67244295.1
 03/27  07:00:00,0,102170123.7,68891301.4
 03/27  08:00:00,0,96401307.52,62250524.26
 03/27  09:00:00,0,90929115.43,42385707.21
 03/27  10:00:00,0,93968640.92,35755420.19
 03/27  11:00:00,0,112406321.3,28906121.67
 03/27  12:00:00,0,130837415.3,25253162.46
 03/27  13:00:00,0,134815964.1,22513443.05
 03/27  14:00:00,0,141015549.4,19773723.64
 03/27  15:00:00,0,142010453.1,22513443.05
 03/27  16:00:00,0,166264899.6,26166402.26
 03/27  17:00:00,0,185256017.8,34385560.48
 03/27  18:00:00,0,188586767.8,40321619.2
 03/27  19:00:00,0,183992665.8,38495139.59
 03/27  20:00:00,0,182848496.5,35298800.28
 03/27  21:00:00,0,153928086.9,28906121.67
 03/27  22:00:00,0,121660397,25253162.46
 03/27  23:00:00,0,93732814.57,14294284.83
 03/27  24:00:00,0,73728002.7,4705266.902
 03/28  01:00:00,0,67380989.07,2871736.056
 03/28  02:00:00,0,64664950.36,1506703.256
 03/28  03:00:00,0,63193625.99,1506613.655
 03/28  04:00:00,0,70365892.59,4872586.064
 03/28  05:00:00,0,86950118.42,19904150.72
 03/28  06:00:00,0,106502586.2,54285335.11
 03/28  07:00:00,0,101829975.5,58386527.7
 03/28  08:00:00,0,95622661.3,60048141.23
 03/28  09:00:00,0,85833472,57584725.93
 03/28  10:00:00,0,75858327.25,48465229.59
 03/28  11:00:00,0,76853629.64,33070981.25
 03/28  12:00:00,0,76676287.59,25219772.66
 03/28  13:00:00,0,80778028.43,22394002.67
 03/28  14:00:00,0,86061648.51,19669530.97
 03/28  15:00:00,0,93001034.9,22394002.67
 03/28  16:00:00,0,136674990.1,26026631.6
 03/28  17:00:00,0,168543712.6,34200046.69
 03/28  18:00:00,0,178052136.5,40103068.71
 03/28  19:00:00,0,167272431.1,38286754.24
 03/28  20:00:00,0,162748637.4,35108203.93
 03/28  21:00:00,0,135419279.6,28751103.3
 03/28  22:00:00,0,105839384.2,25118474.36
 03/28  23:00:00,0,81836401.07,14220587.57
 03/28  24:00:00,0,67114892.32,4713450.997
 03/29  01:00:00,0,64411316.53,5599052.677
 03/29  02:00:00,0,63667373.31,13042681.89
 03/29  03:00:00,0,63800234.28,23974528.52
 03/29  04:00:00,0,72028888.18,37893948.85
 03/29  05:00:00,0,88828578.03,55965705.47
 03/29  06:00:00,0,108230454.1,90434423.37
 03/29  07:00:00,0,103366875.5,94200928.97
 03/29  08:00:00,0,96609569.02,79446416.37
 03/29  09:00:00,0,89124427.08,53039498.96
 03/29  10:00:00,0,85620869.19,37057297.83
 03/29  11:00:00,0,96292234.01,28594808.94
 03/29  12:00:00,0,106496878.2,24982677.63
 03/29  13:00:00,0,118908314.1,22273579.14
 03/29  14:00:00,0,132431421.2,19564480.66
 03/29  15:00:00,0,148396081,22273579.14
 03/29  16:00:00,0,183828821.8,25885710.45
 03/29  17:00:00,0,201704408.7,34013005.9
 03/29  18:00:00,0,203748664.5,39882719.28
 03/29  19:00:00,0,189983962.7,38076653.63
 03/29  20:00:00,0,183725186.7,34916038.73
 03/29  21:00:00,0,150755241.6,28594808.94
 03/29  22:00:00,0,114631679.2,24982677.63
 03/29  23:00:00,0,88739584.76,14146283.69
 03/29  24:00:00,0,72073356.74,4664439.003
 03/30  01:00:00,0,67293781.35,2851200.401
 03/30  02:00:00,0,65148238.97,1501564.608
 03/30  03:00:00,0,63913985.91,1501473.726
 03/30  04:00:00,0,70785380,2953319.352
 03/30  05:00:00,0,86997192.93,16236867.31
 03/30  06:00:00,0,106478187.7,52013838.62
 03/30  07:00:00,0,101791820.5,58468759.92
 03/30  08:00:00,0,95759622.23,54080963.62
 03/30  09:00:00,0,88869782.47,39875049.4
 03/30  10:00:00,0,88748205.86,35171295.65
 03/30  11:00:00,0,105465995.5,28437284.87
 03/30  12:00:00,0,120435573.4,24845812.45
 03/30  13:00:00,0,131236078.4,22152208.14
 03/30  14:00:00,0,142794320.2,19458603.83
 03/30  15:00:00,0,152127103.7,22152208.14
 03/30  16:00:00,0,183693557.8,25743680.56
 03/30  17:00:00,0,181209383.2,33824493.5
 03/30  18:00:00,0,172436799.5,39660636.17
 03/30  19:00:00,0,162579135.4,37864899.96
 03/30  20:00:00,0,164846528.3,34722361.6
 03/30  21:00:00,0,137637758.7,28437284.87
 03/30  22:00:00,0,108113769.6,24845812.45
 03/30  23:00:00,0,83606688.13,14071395.2
 03/30  24:00:00,0,68553800.27,4643780.109
 03/31  01:00:00,0,65385016.75,2840813.086
 03/31  02:00:00,0,63591518.34,3517257.829
 03/31  03:00:00,0,63196056.22,12609473.68
 03/31  04:00:00,0,71271589.92,25080361.12
 03/31  05:00:00,0,88467827.23,49592002.87
 03/31  06:00:00,0,108343013.8,91694056.96
 03/31  07:00:00,0,103742123.2,99808186.71
 03/31  08:00:00,0,97089523.71,90569323.75
 03/31  09:00:00,0,87532873.08,66520042.21
 03/31  10:00:00,0,80561980.36,45268242.9
 03/31  11:00:00,0,81849856.64,31040676.01
 03/31  12:00:00,0,77099360.41,25298351.14
 03/31  13:00:00,0,79367822.13,22086237.61
 03/31  14:00:00,0,75144196.96,23166496.86
 03/31  15:00:00,0,78258660.56,49463040.37
 03/31  16:00:00,0,105410449.8,61820778.71
 03/31  17:00:00,0,122365206,43364361.44
 03/31  18:00:00,0,131229034.8,43028625
 03/31  19:00:00,0,133763453.6,50000804.35
 03/31  20:00:00,0,147492078,59698250.67
 03/31  21:00:00,0,127909580.5,60913572.29
 03/31  22:00:00,0,103203941.1,66020179.06
 03/31  23:00:00,0,82592349.13,65706542.81
 03/31  24:00:00,0,69815661.4,65729567.19
 04/01  01:00:00,0,68141522.48,71538147.87
 04/01  02:00:00,0,67488429.41,77202585.97
 04/01  03:00:00,0,67314479.92,83278714.91
 04/01  04:00:00,0,75048605.21,88998084.73
 04/01  05:00:00,0,91857598.68,106943235.1
 04/01  06:00:00,0,111466652.4,144109536.7
 04/01  07:00:00,0,106881770.4,163462010
 04/01  08:00:00,0,90841683.1,154028900.8
 04/01  09:00:00,0,78279585.4,109262579.6
 04/01  10:00:00,0,66344871.13,64837968.16
 04/01  11:00:00,0,68942956.09,37454355.93
 04/01  12:00:00,0,72040536.9,26482962.9
 04/01  13:00:00,0,75302717.77,21906767.75
 04/01  14:00:00,0,80040384.82,19244496.25
 04/01  15:00:00,0,89510330.38,21906767.75
 04/01  16:00:00,0,116688518.3,25456463.07
 04/01  17:00:00,0,143054545.5,33443277.56
 04/01  18:00:00,0,146127724,39211532.47
 04/01  19:00:00,0,140831801.2,37436684.81
 04/01  20:00:00,0,150044535.7,34330701.4
 04/01  21:00:00,0,128307387.7,28118734.57
 04/01  22:00:00,0,101721578.5,24569039.24
 04/01  23:00:00,0,79929282.83,14820314.8
 04/01  24:00:00,0,66519286.83,10498213.9
 04/02  01:00:00,0,64818112.65,15975306.65
 04/02  02:00:00,0,64301612.15,23584397.4
 04/02  03:00:00,0,64299054.41,32265474.01
 04/02  04:00:00,0,72111481.06,39192776.62
 04/02  05:00:00,0,88528235.59,50587827.65
 04/02  06:00:00,0,107757866,81462538.99
 04/02  07:00:00,0,98405028.35,86465419.52
 04/02  08:00:00,0,86863996.27,88711486.37
 04/02  09:00:00,0,76558245.05,81015585.5
 04/02  10:00:00,0,65586297.33,69644495.03
 04/02  11:00:00,0,65657288.44,55483463.08
 04/02  12:00:00,0,65322772.74,55187561.68
 04/02  13:00:00,0,63710373.44,52251505.09
 04/02  14:00:00,0,62802561.63,43425043.13
 04/02  15:00:00,0,67560608.62,43470649.38
 04/02  16:00:00,0,94534818,49756591.85
 04/02  17:00:00,0,121222841.1,68597458.9
 04/02  18:00:00,0,130156680.8,87277725.62
 04/02  19:00:00,0,135254735.8,99947286.4
 04/02  20:00:00,0,149845540.8,109081277.6
 04/02  21:00:00,0,131150256,118999775.2
 04/02  22:00:00,0,108484404,152684858.5
 04/02  23:00:00,0,89475021.73,177473010.8
 04/02  24:00:00,0,77439725.75,188966293.9
 04/03  01:00:00,0,76467697.35,205461296.1
 04/03  02:00:00,0,76759986.22,225700398.9
 04/03  03:00:00,0,77538657.52,246589402.4
 04/03  04:00:00,0,86235344.37,267284488.4
 04/03  05:00:00,0,103610681.8,293610227
 04/03  06:00:00,0,122944566.1,325641673.2
 04/03  07:00:00,0,113812205.5,322171303.1
 04/03  08:00:00,0,108157597.6,276537681.7
 04/03  09:00:00,0,93280889.37,191682209.6
 04/03  10:00:00,0,79024311.76,119960249.7
 04/03  11:00:00,0,77091168.28,65217813.64
 04/03  12:00:00,0,75079802.38,37649197.82
 04/03  13:00:00,0,76219667.04,24957490.97
 04/03  14:00:00,0,78345394.04,19027461.84
 04/03  15:00:00,0,88648506.33,21657972.2
 04/03  16:00:00,0,120390525.5,25165319.35
 04/03  17:00:00,0,135748298.9,33056850.44
 04/03  18:00:00,0,140788310.6,38756289.56
 04/03  19:00:00,0,137425402.7,37002615.98
 04/03  20:00:00,0,146714150.2,33933687.23
 04/03  21:00:00,0,126014714.8,27795829.71
 04/03  22:00:00,0,100799598.5,26046380.62
 04/03  23:00:00,0,80549254.36,31892907.46
 04/03  24:00:00,0,68653168.01,46657742.9
 04/04  01:00:00,0,67717525.6,64605696.09
 04/04  02:00:00,0,67743357.97,81289215.03
 04/04  03:00:00,0,68759832.85,106607694.7
 04/04  04:00:00,0,78237315.75,139548741.3
 04/04  05:00:00,0,96263633.03,176338326.6
 04/04  06:00:00,0,115668109.3,209235936.9
 04/04  07:00:00,0,106174201,199992860.2
 04/04  08:00:00,0,101121819.1,160771540.4
 04/04  09:00:00,0,88239803.37,100091347.4
 04/04  10:00:00,0,76414153.06,56871134.46
 04/04  11:00:00,0,79526791.37,31357274.97
 04/04  12:00:00,0,84086606.72,24146889.11
 04/04  13:00:00,0,91021880.96,21532408.19
 04/04  14:00:00,0,101194009.5,18917927.28
 04/04  15:00:00,0,120502706.6,21532408.19
 04/04  16:00:00,0,157733432.5,25018382.75
 04/04  17:00:00,0,173376132.6,32861825.49
 04/04  18:00:00,0,173425717,38526534.14
 04/04  19:00:00,0,164006637.6,36783546.86
 04/04  20:00:00,0,163036352.5,33733319.13
 04/04  21:00:00,0,132998084.9,27632863.66
 04/04  22:00:00,0,103365219.9,24146889.11
 04/04  23:00:00,0,80181469.54,13688965.45
 04/04  24:00:00,0,66146863.45,4538282.245
 04/05  01:00:00,0,64203267.72,5817117.398
 04/05  02:00:00,0,64034658.25,19091617.35
 04/05  03:00:00,0,64456509.03,34866364.54
 04/05  04:00:00,0,72870126.09,51878306.26
 04/05  05:00:00,0,90128791.09,77223278.66
 04/05  06:00:00,0,109898806.5,116601397.1
 04/05  07:00:00,0,100913280.6,115732608
 04/05  08:00:00,0,97277744.73,91950512.54
 04/05  09:00:00,0,86734828.8,54675376.52
 04/05  10:00:00,0,81945739.9,34687342.53
 04/05  11:00:00,0,95453032.53,27468952.77
 04/05  12:00:00,0,110012365.9,24004474.73
 04/05  13:00:00,0,127511621,21406116.2
 04/05  14:00:00,0,147957362.1,18807757.66
 04/05  15:00:00,0,173235065.7,21406116.2
 04/05  16:00:00,0,213046743.7,24870594.24
 04/05  17:00:00,0,230569875.1,32665669.84
 04/05  18:00:00,0,229199582.7,38295446.66
 04/05  19:00:00,0,213081838.1,36563207.64
 04/05  20:00:00,0,201074899.2,33531789.35
 04/05  21:00:00,0,160423862.6,27468952.77
 04/05  22:00:00,0,123450061.9,24004474.73
 04/05  23:00:00,0,94782600.5,13611040.6
 04/05  24:00:00,0,71964644.63,4516785.736
 04/06  01:00:00,0,66490463.61,2777011.569
 04/06  02:00:00,0,64625535.65,1483006.507
 04/06  03:00:00,0,63283701.11,1482912.116
 04/06  04:00:00,0,70142968.87,3902208.193
 04/06  05:00:00,0,86822174.31,21912766.5
 04/06  06:00:00,0,106422279.1,58239626.38
 04/06  07:00:00,0,97775949.79,62631490.73
 04/06  08:00:00,0,97780654.54,47345104.19
 04/06  09:00:00,0,99978783.14,37202379.55
 04/06  10:00:00,0,116872371.3,33759515.57
 04/06  11:00:00,0,150534818.7,27304145.59
 04/06  12:00:00,0,175203334.8,23861281.6
 04/06  13:00:00,0,200758833.5,21279133.61
 04/06  14:00:00,0,220464702.4,18696985.62
 04/06  15:00:00,0,239112808.6,21279133.61
 04/06  16:00:00,0,278417855.7,24721997.6
 04/06  17:00:00,0,292738320.3,32468441.57
 04/06  18:00:00,0,284779942,38063095.55
 04/06  19:00:00,0,264245844.2,36341663.56
 04/06  20:00:00,0,248911350.4,33329157.57
 04/06  21:00:00,0,204407906.9,27304145.59
 04/06  22:00:00,0,151007965.6,23861281.6
 04/06  23:00:00,0,110939014,13532689.64
 04/06  24:00:00,0,85577766.79,4495171.679
 04/07  01:00:00,0,76496488.51,2766161.115
 04/07  02:00:00,0,69780559.88,1480293.058
 04/07  03:00:00,0,65679399.55,1480198.291
 04/07  04:00:00,0,71567586.82,2763348.992
