Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/04  11:00:00,162005513.24431218,162005513.24431239,211020819.34481836 
 01/04  12:00:00,139942129.801938,139942129.80193834,192679786.2148492 
 01/04  13:00:00,130463157.45868796,130463157.45868819,178446957.59041057 
 01/04  14:00:00,128799536.36368785,128799536.36368805,180099767.00663603 
 01/04  15:00:00,128503128.67246856,128503128.6724688,193461291.81222288 
 01/04  16:00:00,140658692.32315327,140658692.32315345,208541627.88852097 
 01/04  17:00:00,163324127.6408062,163324127.64080668,219789379.48932959 
 01/04  18:00:00,208910807.73533244,208910807.73533253,236707506.06773804 
 01/04  19:00:00,228524689.3760743,228524689.37607426,228123245.44551523 
 01/04  20:00:00,221326485.7769521,221326485.7769518,215166508.14327789 
 01/04  21:00:00,218885928.96882887,218885928.96882854,229450409.9073441 
 01/04  22:00:00,180443903.30906657,180443903.30906675,227984600.9860637 
 01/04  23:00:00,157736571.29597459,157736571.29597507,244820231.75706498 
 01/04  24:00:00,108557171.62186566,108557171.6218659,235006270.60643668 
 01/05  01:00:00,87558949.81729026,87558949.81729032,243123265.7967972 
 01/05  02:00:00,64893923.876591298,64893923.87659124,245208320.3040705 
 01/05  03:00:00,83989928.5439223,83989928.54392238,253704176.57868643 
 01/05  04:00:00,63879522.32623183,63879522.32623179,266920867.6267326 
 01/05  05:00:00,76858505.27083095,76858505.27083092,264094000.9151418 
 01/05  06:00:00,124872824.91644094,124872824.91644106,251784826.67750267 
 01/05  07:00:00,191531212.89995853,191531212.89995838,254212191.7488886 
 01/05  08:00:00,202663364.14505855,202663364.14505846,266185419.0349851 
 01/05  09:00:00,205470550.75964944,205470550.7596492,262761432.82310526 
 01/05  10:00:00,161509420.0710721,161509420.07107235,219921713.94105525 
 01/05  11:00:00,160639735.1803933,160639735.1803934,179629662.42941074 
 01/05  12:00:00,138748684.41312323,138748684.41312374,163380748.46771188 
 01/05  13:00:00,129450081.8947681,129450081.89476839,153242395.21964932 
 01/05  14:00:00,131886576.60446519,131886576.60446543,145350240.57847605 
 01/05  15:00:00,122052545.57528086,122052545.57528103,147142772.10683958 
 01/05  16:00:00,138608493.4438863,138608493.4438865,149503112.90312783 
 01/05  17:00:00,159884125.68861086,159884125.68861125,152665043.4325806 
 01/05  18:00:00,205599913.73729254,205599913.73729266,161914145.08175496 
 01/05  19:00:00,225378050.03504039,225378050.03504036,158807944.2576893 
 01/05  20:00:00,222802636.12406139,222802636.12406109,148275452.6091177 
 01/05  21:00:00,210819512.49419023,210819512.49418993,151215465.2222995 
 01/05  22:00:00,176543470.3630474,176543470.3630473,142465482.38466335 
 01/05  23:00:00,155338967.74553604,155338967.74553634,192942718.55999983 
 01/05  24:00:00,108007910.23465798,108007910.23465821,223948849.74208517 
 01/06  01:00:00,87202582.91022635,87202582.91022639,236503723.34908284 
 01/06  02:00:00,64690965.22731346,64690965.227313417,242187546.75623627 
 01/06  03:00:00,82835466.80560495,82835466.80560503,229697420.47771583 
 01/06  04:00:00,62531004.29000146,62531004.29000143,238283924.8236987 
 01/06  05:00:00,82853449.62006602,82853449.62006599,273838989.619964 
 01/06  06:00:00,119830497.45825744,119830497.45825769,267960984.8815033 
 01/06  07:00:00,191499879.0297433,191499879.02974314,254973389.22133679 
 01/06  08:00:00,204292748.54294289,204292748.54294307,304550218.5440023 
 01/06  09:00:00,208659078.46065695,208659078.46065695,296456293.3212955 
 01/06  10:00:00,171864011.66960175,171864011.66960175,213078938.73414827 
 01/06  11:00:00,146680192.80821774,146680192.80821816,143575123.91061435 
 01/06  12:00:00,139311321.67973349,139311321.67973367,114364207.34099265 
 01/06  13:00:00,127323290.65568273,127323290.6556831,108869159.98692189 
 01/06  14:00:00,130365350.59486105,130365350.59486114,101359979.99773237 
 01/06  15:00:00,121405605.85387525,121405605.85387558,94356085.56724416 
 01/06  16:00:00,131681763.42331341,131681763.42331346,91186566.83073062 
 01/06  17:00:00,157971794.24296073,157971794.24296085,107864412.73718852 
 01/06  18:00:00,204103418.70616148,204103418.70616163,127263293.8901505 
 01/06  19:00:00,226936790.8950982,226936790.8950982,133801130.40947093 
 01/06  20:00:00,222489705.8356098,222489705.8356095,129561405.44062189 
 01/06  21:00:00,207352191.9307896,207352191.93078957,119166900.10404125 
 01/06  22:00:00,177376747.2951871,177376747.29518707,115904899.58183664 
 01/06  23:00:00,150757013.134509,150757013.13450936,153992859.88255818 
 01/06  24:00:00,105528390.9770142,105528390.97701416,167084588.30585069 
 01/07  01:00:00,83740868.48170546,83740868.48170552,157485275.01365433 
 01/07  02:00:00,67740130.78520699,67740130.78520698,152163424.3484653 
 01/07  03:00:00,73416480.40659078,73416480.40659076,172083023.99218796 
 01/07  04:00:00,60556010.97256397,60556010.97256392,190765742.3675263 
 01/07  05:00:00,87299230.45473974,87299230.45473978,202854943.83785147 
 01/07  06:00:00,109621400.94196302,109621400.94196305,204571664.46016468 
 01/07  07:00:00,189211527.2414617,189211527.24146173,198736486.17825509 
 01/07  08:00:00,199833791.4421257,199833791.4421255,180139474.12160785 
 01/07  09:00:00,201615926.16212166,201615926.16212154,209217885.91185359 
 01/07  10:00:00,169785216.81063364,169785216.8106335,208536403.51896305 
 01/07  11:00:00,144731397.98612006,144731397.98612038,197227021.97763197 
 01/07  12:00:00,151012578.85236488,151012578.8523649,207010669.69235308 
 01/07  13:00:00,136588413.77624459,136588413.77624474,209568232.46700714 
 01/07  14:00:00,112988525.40871516,112988525.40871541,196041888.8199711 
 01/07  15:00:00,126193316.73501469,126193316.7350151,211570267.1494024 
 01/07  16:00:00,131875998.55879472,131875998.55879498,235006776.91008119 
 01/07  17:00:00,165954972.68111623,165954972.68111635,228535793.85537074 
 01/07  18:00:00,209606890.0322485,209606890.0322487,242643351.70815797 
 01/07  19:00:00,234528933.00786907,234528933.00786848,219317507.8018406 
 01/07  20:00:00,213745516.3198235,213745516.31982333,190530631.33831073 
 01/07  21:00:00,218184996.43685524,218184996.43685497,212776228.02890937 
 01/07  22:00:00,180091865.9690811,180091865.96908129,219507798.51319928 
 01/07  23:00:00,150692336.31455446,150692336.31455479,252193061.3200087 
 01/07  24:00:00,122444138.18806654,122444138.18806686,254358282.2194451 
 01/08  01:00:00,75280985.03716465,75280985.0371646,256572346.54726545 
 01/08  02:00:00,85863552.96916129,85863552.96916127,265707452.30962605 
 01/08  03:00:00,65000434.81175113,65000434.81175108,277593988.02384629 
 01/08  04:00:00,71379560.96645972,71379560.96645968,279269917.3243688 
 01/08  05:00:00,83731876.70936804,83731876.70936799,281856242.10192576 
 01/08  06:00:00,112200583.46736884,112200583.46736887,265055298.8102796 
 01/08  07:00:00,192812904.84189046,192812904.8418905,282472692.83370909 
 01/08  08:00:00,218067633.6378809,218067633.63788063,288529827.7583199 
 01/08  09:00:00,190933239.86163128,190933239.86163108,277846673.04914358 
 01/08  10:00:00,170907872.77983008,170907872.77983005,237842187.46906878 
 01/08  11:00:00,150625322.61564557,150625322.6156458,213563677.86837603 
 01/08  12:00:00,144291718.09138406,144291718.09138457,178538918.50268755 
 01/08  13:00:00,135254957.6149553,135254957.61495558,183237859.10891254 
 01/08  14:00:00,125438089.82804774,125438089.82804798,178522787.11891283 
 01/08  15:00:00,111674437.46882919,111674437.46882941,188846679.57001005 
 01/08  16:00:00,130651397.13690415,130651397.13690438,211186780.63853003 
 01/08  17:00:00,165473791.82526446,165473791.82526497,221041023.64905293 
 01/08  18:00:00,222187293.89030273,222187293.89030273,231981586.99042288 
 01/08  19:00:00,227853769.35198165,227853769.35198147,213991652.0062161 
 01/08  20:00:00,219544862.53929533,219544862.539295,188843251.90065093 
 01/08  21:00:00,203903314.59212054,203903314.5921206,188361141.86892344 
 01/08  22:00:00,181460808.59332,181460808.59331996,202643400.21491183 
 01/08  23:00:00,157456410.62025444,157456410.62025488,239284221.27100034 
 01/08  24:00:00,120188583.44413612,120188583.44413644,251912797.41461975 
 01/09  01:00:00,75471308.39796347,75471308.39796342,269002327.1158061 
 01/09  02:00:00,80631298.77887112,80631298.77887115,307865165.2716543 
 01/09  03:00:00,73590601.2207495,73590601.22074947,316868489.57296577 
 01/09  04:00:00,67589424.06831868,67589424.06831865,283914871.2725399 
 01/09  05:00:00,85516207.90699533,85516207.90699537,277271489.98655787 
 01/09  06:00:00,113230065.96254987,113230065.96255005,269441220.50913509 
 01/09  07:00:00,187400943.71635349,187400943.7163535,287058490.3960781 
 01/09  08:00:00,222905564.9974393,222905564.9974391,305856240.1051503 
 01/09  09:00:00,192992057.07530124,192992057.07530136,290099346.42178669 
 01/09  10:00:00,177842768.86312179,177842768.8631222,252515501.15176524 
 01/09  11:00:00,163622119.60737897,163622119.60737933,246571337.38287498 
 01/09  12:00:00,141520624.77874366,141520624.77874384,227634840.1820006 
 01/09  13:00:00,133029821.64899266,133029821.64899263,235648840.41085217 
 01/09  14:00:00,137017798.23243345,137017798.23243378,240544507.69798626 
 01/09  15:00:00,111090017.147413,111090017.14741306,224683994.51362375 
 01/09  16:00:00,141726914.3940946,141726914.39409478,232986927.55000616 
 01/09  17:00:00,162909835.1384334,162909835.1384336,242812661.83417235 
 01/09  18:00:00,223658190.2334001,223658190.23340009,261199376.24557279 
 01/09  19:00:00,230573202.50329439,230573202.5032943,265728810.66505055 
 01/09  20:00:00,230189231.50920133,230189231.50920106,262749028.7417028 
 01/09  21:00:00,200337855.47250773,200337855.47250767,258613091.89228133 
 01/09  22:00:00,197485948.48625184,197485948.48625187,263411285.03371705 
 01/09  23:00:00,157228463.89839519,157228463.89839534,292145546.0744215 
 01/09  24:00:00,110489220.4415872,110489220.44158742,279904206.8431582 
 01/10  01:00:00,83353275.35274413,83353275.35274412,289687067.5704588 
 01/10  02:00:00,80455069.21061413,80455069.21061413,301384005.8025869 
 01/10  03:00:00,65518341.37999925,65518341.3799992,291457115.3767577 
 01/10  04:00:00,78522276.80811894,78522276.80811891,305139737.12738326 
 01/10  05:00:00,79486637.59607834,79486637.59607829,326107376.0499119 
 01/10  06:00:00,115525389.5096559,115525389.50965594,342180564.43014249 
 01/10  07:00:00,209162797.09604997,209162797.0960497,352985599.9397838 
 01/10  08:00:00,206596142.80421288,206596142.80421264,344509415.02099916 
 01/10  09:00:00,195187710.44752208,195187710.4475222,302766725.01052817 
 01/10  10:00:00,173264722.28117869,173264722.2811786,218523012.79412709 
 01/10  11:00:00,160227242.36164022,160227242.36164037,168299069.18313978 
 01/10  12:00:00,137404749.95251215,137404749.9525125,132266785.67198617 
 01/10  13:00:00,135139231.0561048,135139231.05610533,113859833.8013959 
 01/10  14:00:00,125956110.99061024,125956110.99061047,112736831.7076237 
 01/10  15:00:00,125093131.03041853,125093131.0304186,113423847.40077207 
 01/10  16:00:00,117751348.5645001,117751348.56450044,117807087.73246718 
 01/10  17:00:00,169465569.37096233,169465569.37096245,117673015.46177536 
 01/10  18:00:00,208005483.71914465,208005483.71914456,123240800.12097492 
 01/10  19:00:00,226874934.10769827,226874934.1076981,118260467.61890036 
 01/10  20:00:00,216204848.12555254,216204848.12555219,99372233.5144103 
 01/10  21:00:00,213191760.98926843,213191760.98926825,100946542.6344314 
 01/10  22:00:00,175079662.02083654,175079662.0208368,106873523.20955563 
 01/10  23:00:00,150787538.6979277,150787538.69792787,129377077.28285682 
 01/10  24:00:00,105890297.18346359,105890297.18346364,134044464.86335184 
 01/11  01:00:00,81225286.43199668,81225286.4319967,139370787.51202906 
 01/11  02:00:00,62025700.78155537,62025700.781555328,140480830.09386755 
 01/11  03:00:00,76867191.78385696,76867191.78385702,131823453.69509873 
 01/11  04:00:00,59482977.69160232,59482977.69160227,127822846.35248749 
 01/11  05:00:00,65921707.91291839,65921707.912918347,134481543.92553745 
 01/11  06:00:00,121296634.68751925,121296634.68751927,128596189.40130252 
 01/11  07:00:00,181520734.4783652,181520734.47836495,112661057.92928101 
 01/11  08:00:00,199868618.3186886,199868618.3186884,119697945.61302507 
 01/11  09:00:00,195450437.69970805,195450437.699708,128948682.76672845 
 01/11  10:00:00,169921053.09492669,169921053.09492717,119309264.14538095 
 01/11  11:00:00,152100918.55885885,152100918.55885909,101404267.50119755 
 01/11  12:00:00,138061848.85852183,138061848.8585223,93988730.50132022 
 01/11  13:00:00,127763146.55647011,127763146.55647038,86085081.02820979 
 01/11  14:00:00,125370277.90340783,125370277.90340807,76675700.58897361 
 01/11  15:00:00,121776386.19146435,121776386.19146452,73410971.52813933 
 01/11  16:00:00,133196483.93248967,133196483.93248993,60083019.95124094 
 01/11  17:00:00,156003208.5750447,156003208.57504524,47978531.596695158 
 01/11  18:00:00,200401186.98111043,200401186.9811108,37408049.9061139 
 01/11  19:00:00,222208773.49240814,222208773.49240784,62423773.09580426 
 01/11  20:00:00,221565689.75783745,221565689.75783719,96687041.62174629 
 01/11  21:00:00,208997436.24313278,208997436.24313275,111570160.31363394 
 01/11  22:00:00,179035307.94481377,179035307.94481377,146621902.92448435 
 01/11  23:00:00,152405108.67750875,152405108.6775089,196201387.14837084 
 01/11  24:00:00,111582696.73653884,111582696.73653883,215952331.7515981 
 01/12  01:00:00,83926071.8954149,83926071.89541495,240920872.3928104 
 01/12  02:00:00,80012312.46318947,80012312.46318946,286832938.69308528 
 01/12  03:00:00,73972255.16794467,73972255.16794464,318158498.3268005 
 01/12  04:00:00,68423289.13703136,68423289.13703132,325941022.1716117 
 01/12  05:00:00,91927948.76024245,91927948.76024248,344394853.513974 
 01/12  06:00:00,116510703.79936151,116510703.79936165,357946775.29336956 
 01/12  07:00:00,195838709.44915188,195838709.44915194,346231365.235669 
 01/12  08:00:00,220094551.2361555,220094551.2361551,388587344.55116388 
 01/12  09:00:00,202540394.2444937,202540394.24449358,417709835.0455062 
 01/12  10:00:00,180515115.9517996,180515115.95179943,378325372.0650253 
 01/12  11:00:00,159465385.88316585,159465385.88316608,320793629.9793334 
 01/12  12:00:00,151337532.25699765,151337532.25699819,278172279.47918048 
 01/12  13:00:00,141188101.35687209,141188101.35687227,252523308.92269127 
 01/12  14:00:00,130669245.63644794,130669245.63644837,220992778.4145686 
 01/12  15:00:00,115537697.23377618,115537697.2337764,201080875.53912954 
 01/12  16:00:00,133440221.25414483,133440221.2541451,199871489.69257213 
 01/12  17:00:00,168414329.07700456,168414329.07700507,212588144.774237 
 01/12  18:00:00,221593153.87007959,221593153.87007956,243791101.22456048 
 01/12  19:00:00,230707888.34793607,230707888.34793584,247118034.5796409 
 01/12  20:00:00,221011932.53037379,221011932.53037358,207883022.1209161 
 01/12  21:00:00,203928036.71794559,203928036.71794565,199519260.18761478 
 01/12  22:00:00,193702251.9909827,193702251.99098239,231811972.83753843 
 01/12  23:00:00,158307685.4612576,158307685.46125747,248792772.66486527 
 01/12  24:00:00,108031469.59029392,108031469.59029389,223074245.1444373 
 01/13  01:00:00,73803550.96539103,73803550.965391,229467314.0531674 
 01/13  02:00:00,77416575.37374839,77416575.37374845,233408350.01157225 
 01/13  03:00:00,70218821.7241044,70218821.72410436,238393510.44791419 
 01/13  04:00:00,75494986.01302046,75494986.01302044,234759897.11260779 
 01/13  05:00:00,74966229.0211425,74966229.02114246,237944263.7551784 
 01/13  06:00:00,111866350.18849282,111866350.1884929,239405638.60853229 
 01/13  07:00:00,192648827.6586535,192648827.65865336,257304569.65771515 
 01/13  08:00:00,214739306.0663116,214739306.06631143,276683731.943955 
 01/13  09:00:00,193726432.60016663,193726432.6001668,277932963.4443707 
 01/13  10:00:00,174486492.3300419,174486492.33004184,230392203.3871683 
 01/13  11:00:00,160832357.41726078,160832357.41726113,178224230.8739903 
 01/13  12:00:00,138794967.03843574,138794967.03843624,160654764.94450308 
 01/13  13:00:00,134577008.17435713,134577008.1743574,140567213.60701225 
 01/13  14:00:00,127684930.75140004,127684930.75140026,107291255.48803906 
 01/13  15:00:00,123109138.31724397,123109138.31724422,91079988.97219807 
 01/13  16:00:00,116974096.61045581,116974096.61045611,95752735.68411203 
 01/13  17:00:00,164913309.14204899,164913309.14204929,94654560.08406963 
 01/13  18:00:00,207721292.81283448,207721292.8128345,103647740.71466783 
 01/13  19:00:00,231114595.18698708,231114595.18698705,110476911.67838636 
 01/13  20:00:00,216542570.43936334,216542570.43936307,105198958.49793044 
 01/13  21:00:00,212983743.4279387,212983743.4279384,95000447.04199766 
 01/13  22:00:00,174929889.16268517,174929889.1626854,102411897.28500454 
 01/13  23:00:00,146928462.6192989,146928462.61929877,124778992.92704129 
 01/13  24:00:00,107462004.61612565,107462004.61612568,127710473.60929771 
 01/14  01:00:00,79323765.05394984,79323765.0539499,135406491.21134023 
 01/14  02:00:00,65367065.87840963,65367065.8784096,136529741.95823346 
 01/14  03:00:00,71878144.95214883,71878144.95214881,136623784.67239843 
 01/14  04:00:00,64904257.47650182,64904257.476501788,131522745.2028316 
 01/14  05:00:00,64088665.30165547,64088665.30165542,132225740.95215367 
 01/14  06:00:00,119384609.08304248,119384609.08304262,127080485.0264518 
 01/14  07:00:00,185854431.99595136,185854431.99595113,120719286.7101453 
 01/14  08:00:00,195373626.32749928,195373626.32749904,115054768.59502173 
 01/14  09:00:00,196505250.5620094,196505250.56200934,110014936.7647272 
 01/14  10:00:00,166051988.1328212,166051988.1328215,94095545.34922906 
 01/14  11:00:00,145213413.9531344,145213413.95313464,89088010.43638164 
 01/14  12:00:00,136279182.81064523,136279182.81064568,75888832.06740432 
 01/14  13:00:00,125707213.49809617,125707213.49809657,74999743.06171759 
 01/14  14:00:00,117464208.34124476,117464208.34124504,78512341.0645781 
 01/14  15:00:00,118383421.95776926,118383421.9577693,69680784.19821975 
 01/14  16:00:00,129672743.51327189,129672743.51327239,62755366.901424709 
 01/14  17:00:00,152722736.3883195,152722736.38832,56608526.51582538 
 01/14  18:00:00,205305482.2531088,205305482.25310887,60266686.79718299 
 01/14  19:00:00,223992360.46811817,223992360.46811769,65150075.07064791 
 01/14  20:00:00,215145551.3007418,215145551.3007416,58329977.58183921 
 01/14  21:00:00,209011558.17592997,209011558.1759297,60855575.54984969 
 01/14  22:00:00,174064695.6463844,174064695.64638455,64579154.26612955 
 01/14  23:00:00,145052721.6887225,145052721.6887225,82802503.07629664 
 01/14  24:00:00,115472302.57757625,115472302.57757636,91397740.64844972 
 01/15  01:00:00,68195962.08540333,68195962.0854033,101828696.30722566 
 01/15  02:00:00,78870294.86059103,78870294.86059109,107348706.84822321 
 01/15  03:00:00,57690963.886974077,57690963.88697403,112003543.57553762 
 01/15  04:00:00,62135792.50771756,62135792.50771752,109237568.2939325 
 01/15  05:00:00,78012801.5639435,78012801.56394355,112550472.36293686 
 01/15  06:00:00,105761921.81909593,105761921.81909617,118157905.59102157 
 01/15  07:00:00,185811475.5193601,185811475.5193601,121446457.3882601 
 01/15  08:00:00,209273809.35849486,209273809.35849459,120314563.97796951 
 01/15  09:00:00,184053523.29547359,184053523.29547356,118464412.66695386 
 01/15  10:00:00,165741038.5424952,165741038.54249547,87443198.13451314 
 01/15  11:00:00,151359494.9145279,151359494.9145282,70165416.10657899 
 01/15  12:00:00,130743847.48081358,130743847.48081398,55336786.78391558 
 01/15  13:00:00,129328862.2847065,129328862.28470683,46937222.10684663 
 01/15  14:00:00,119644688.52139066,119644688.52139098,45017168.35073654 
 01/15  15:00:00,105275984.56024215,105275984.56024228,40438806.50359449 
 01/15  16:00:00,122844153.94120975,122844153.94120997,35240661.92317538 
 01/15  17:00:00,157285715.7598976,157285715.75989766,34739736.71459579 
 01/15  18:00:00,214337230.35501964,214337230.35501949,52904901.25914894 
 01/15  19:00:00,221673085.46929149,221673085.4692914,71724364.57772008 
 01/15  20:00:00,218568768.15163533,218568768.15163509,71415639.05252023 
 01/15  21:00:00,199866452.85901187,199866452.85901184,89819513.10717485 
 01/15  22:00:00,184532104.79761205,184532104.79761214,111950024.01049467 
 01/15  23:00:00,152503865.7911435,152503865.7911436,126809352.32173656 
 01/15  24:00:00,103018185.66579403,103018185.66579421,110951998.95387852 
 01/16  01:00:00,81805663.29358177,81805663.29358185,114693646.49633919 
 01/16  02:00:00,65001363.9848305,65001363.98483046,130773949.03760551 
 01/16  03:00:00,61116425.19222408,61116425.192224029,132307847.8761093 
 01/16  04:00:00,70347358.34212277,70347358.34212275,139327721.63983707 
 01/16  05:00:00,71615909.38833966,71615909.38833961,147009994.67193554 
 01/16  06:00:00,108503037.72318016,108503037.72318022,155922322.1438089 
 01/16  07:00:00,200615517.58871789,200615517.58871765,172691418.02139784 
 01/16  08:00:00,197561017.9192243,197561017.91922445,168394488.9825616 
 01/16  09:00:00,186456544.03306595,186456544.03306598,148781145.63719244 
 01/16  10:00:00,165048656.2078838,165048656.2078841,119329049.828291 
 01/16  11:00:00,153799926.71633,153799926.7163303,103069322.3752998 
 01/16  12:00:00,132155393.42963219,132155393.42963235,87308695.73865859 
 01/16  13:00:00,130558722.90472676,130558722.90472684,69000470.49709179 
 01/16  14:00:00,120084323.70192315,120084323.7019234,61294947.098878998 
 01/16  15:00:00,119018459.60392374,119018459.60392398,51209482.5163518 
 01/16  16:00:00,123764032.58941044,123764032.58941069,53828074.16727857 
 01/16  17:00:00,156427237.1161886,156427237.11618877,48750331.2980072 
 01/16  18:00:00,198914922.2324231,198914922.2324231,45273404.967857647 
 01/16  19:00:00,223138171.77449519,223138171.77449516,54189243.90547841 
 01/16  20:00:00,213631747.34657667,213631747.3465764,49685811.25934185 
 01/16  21:00:00,210689240.2496051,210689240.24960489,44781745.59205982 
 01/16  22:00:00,172529608.64446337,172529608.64446343,47964775.889376539 
 01/16  23:00:00,149648221.00948755,149648221.00948794,61577314.013952437 
 01/16  24:00:00,105873544.88796073,105873544.88796079,74756077.81563775 
 01/17  01:00:00,75878036.77291732,75878036.77291736,78487020.22525181 
 01/17  02:00:00,69191187.4141198,69191187.41411983,79619831.56874146 
