Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/06  08:00:00,186551767.3,186551767.3,0
 01/06  09:00:00,198749483.5,198749483.5,0
 01/06  10:00:00,203672545.3,203672545.3,0
 01/06  11:00:00,192957189.8,192957189.8,0
 01/06  12:00:00,205611237.8,205611237.8,0
 01/06  13:00:00,191335655,191335655,0
 01/06  14:00:00,190920342.6,190920342.6,0
 01/06  15:00:00,186209886.1,186209886.1,0
 01/06  16:00:00,196401185,196401185,0
 01/06  17:00:00,214598693.4,214598693.4,0
 01/06  18:00:00,245615426.2,245615426.2,0
 01/06  19:00:00,262963066.3,262963066.3,0
 01/06  20:00:00,242154486.7,242154486.7,0
 01/06  21:00:00,236885261.6,236885261.6,0
 01/06  22:00:00,202304743.5,202304743.5,0
 01/06  23:00:00,185577605.5,185577605.5,0
 01/06  24:00:00,120630205.7,120630205.7,0
 01/07  01:00:00,111246389.3,111246389.3,0
 01/07  02:00:00,83002849.48,83002849.48,0
 01/07  03:00:00,90916767.16,90916767.16,0
 01/07  04:00:00,81363185.18,81363185.18,0
 01/07  05:00:00,78928778.13,78928778.13,0
 01/07  06:00:00,121562521.9,121562521.9,0
 01/07  07:00:00,163342186.7,163342186.7,0
 01/07  08:00:00,182613202.6,182613202.6,0
 01/07  09:00:00,181440735.3,181440735.3,0
 01/07  10:00:00,186274214,186274214,0
 01/07  11:00:00,198598969.5,198598969.5,0
 01/07  12:00:00,178884620.5,178884620.5,0
 01/07  13:00:00,201902574.6,201902574.6,0
 01/07  14:00:00,184244228.5,184244228.5,0
 01/07  15:00:00,185419939.8,185419939.8,0
 01/07  16:00:00,186122207.5,186122207.5,0
 01/07  17:00:00,214585578.8,214585578.8,0
 01/07  18:00:00,236094519.4,236094519.4,0
 01/07  19:00:00,257739644.9,257739644.9,0
 01/07  20:00:00,251909500.8,251909500.8,0
 01/07  21:00:00,235710935.3,235710935.3,0
 01/07  22:00:00,212272600.2,212272600.2,0
 01/07  23:00:00,164102442.9,164102442.9,0
 01/07  24:00:00,136286316,136286316,0
 01/08  01:00:00,88926742.07,88926742.07,0
 01/08  02:00:00,105119588.1,105119588.1,0
 01/08  03:00:00,84052882.22,84052882.22,0
 01/08  04:00:00,83601308.74,83601308.74,0
 01/08  05:00:00,110534741.9,110534741.9,0
 01/08  06:00:00,127599964.9,127599964.9,0
 01/08  07:00:00,184074867,184074867,0
 01/08  08:00:00,196530112.9,196530112.9,0
 01/08  09:00:00,196105100,196105100,0
 01/08  10:00:00,199592840,199592840,0
