Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/04  20:00:00,191633573.15904904,191633573.1590486,0.0 
 01/04  21:00:00,186189974.16049374,186189974.16049338,0.0 
 01/04  22:00:00,159547911.62309767,159547911.6230973,0.0 
 01/04  23:00:00,127506275.96497566,127506275.96497549,1084964.279414495 
 01/04  24:00:00,89964169.69674789,89964169.69674805,2801113.951757799 
 01/05  01:00:00,66819037.410232137,66819037.41023227,4894834.871600049 
 01/05  02:00:00,52703381.84994107,52703381.84994106,7866528.306932738 
 01/05  03:00:00,57905119.589202489,57905119.58920248,10187599.631821802 
 01/05  04:00:00,51889631.57585291,51889631.57585287,13850601.20537534 
 01/05  05:00:00,63123127.55643132,63123127.55643143,15910977.001840333 
 01/05  06:00:00,86809153.10296944,86809153.10296957,18109594.623516393 
 01/05  07:00:00,157389155.4220959,157389155.42209564,19268108.65168034 
 01/05  08:00:00,169475033.61574847,169475033.61574815,14719011.216307922 
 01/05  09:00:00,164327919.9195505,164327919.91955025,13603535.482850712 
 01/05  10:00:00,148222661.2625325,148222661.26253218,7046720.754756026 
 01/05  11:00:00,136965948.01261256,136965948.01261214,2344960.7791760519 
 01/05  12:00:00,130429813.11017993,130429813.11017978,747636.6044347949 
 01/05  13:00:00,125527299.75787367,125527299.75787361,52944.77395677053 
 01/05  14:00:00,128648338.0633663,128648338.0633662,0.0 
 01/05  15:00:00,95087979.17548715,95087979.17548719,0.0 
 01/05  16:00:00,112399778.25214522,112399778.25214504,0.0 
 01/05  17:00:00,143169466.491982,143169466.49198172,0.0 
 01/05  18:00:00,190174377.85988627,190174377.859886,0.0 
 01/05  19:00:00,206712072.41144113,206712072.41144077,0.0 
 01/05  20:00:00,188469757.99309317,188469757.99309273,0.0 
 01/05  21:00:00,181943328.21499963,181943328.21499927,214676.3164966061 
 01/05  22:00:00,156670392.05233867,156670392.05233837,1074600.1282456709 
 01/05  23:00:00,128826295.68386002,128826295.68385984,2622172.4024083318 
 01/05  24:00:00,94041553.0283163,94041553.0283165,5335508.411777631 
 01/06  01:00:00,60793041.95756605,60793041.957566138,10276765.768548716 
 01/06  02:00:00,57073399.370134938,57073399.370134968,14698085.307155636 
 01/06  03:00:00,52830812.38984407,52830812.38984404,17890365.11678132 
 01/06  04:00:00,58287857.14813151,58287857.148131538,18172477.003160076 
 01/06  05:00:00,60745571.30833896,60745571.308339,16044574.273426587 
 01/06  06:00:00,90621215.77172594,90621215.77172607,15768868.165637579 
 01/06  07:00:00,156145085.65655426,156145085.65655393,25044412.721416709 
 01/06  08:00:00,169507382.28130556,169507382.2813052,23785683.876994466 
 01/06  09:00:00,162308732.58058439,162308732.5805841,18417237.935608515 
 01/06  10:00:00,150284351.57229243,150284351.572292,7683517.909299493 
 01/06  11:00:00,136742579.3109147,136742579.3109144,1525296.533730002 
 01/06  12:00:00,128386370.02095312,128386370.02095291,443155.182722228 
 01/06  13:00:00,120446552.81375665,120446552.81375653,27018.732226324653 
 01/06  14:00:00,105825678.47167953,105825678.4716795,0.0 
 01/06  15:00:00,108738507.78933653,108738507.78933648,0.0 
 01/06  16:00:00,108320220.11731515,108320220.11731509,0.0 
 01/06  17:00:00,143125967.97177393,143125967.97177363,0.0 
 01/06  18:00:00,181449425.34059239,181449425.34059216,0.0 
 01/06  19:00:00,206288698.91996963,206288698.9199693,0.0 
 01/06  20:00:00,198867987.61093707,198867987.61093659,0.0 
 01/06  21:00:00,182179375.36818678,182179375.36818645,0.0 
 01/06  22:00:00,158315279.99017246,158315279.99017207,0.0 
 01/06  23:00:00,129025508.39810804,129025508.39810792,1089546.831900372 
 01/06  24:00:00,90242201.62594114,90242201.62594125,2089110.327986472 
 01/07  01:00:00,66761231.32563102,66761231.32563113,4796724.82635471 
 01/07  02:00:00,59289454.16732441,59289454.167324449,8064519.377348928 
 01/07  03:00:00,50040569.45961643,50040569.45961637,11294939.241099175 
 01/07  04:00:00,54627791.048869278,54627791.04886924,12934301.42892709 
 01/07  05:00:00,61457502.000736158,61457502.00073626,15709115.357482937 
 01/07  06:00:00,88573180.91417712,88573180.91417715,16403540.990689263 
 01/07  07:00:00,158112903.56628639,158112903.5662861,12874744.790218674 
 01/07  08:00:00,166592648.18142087,166592648.18142054,13402302.611028983 
 01/07  09:00:00,163344201.6711948,163344201.6711945,11437522.229037917 
 01/07  10:00:00,146368656.97995869,146368656.9799583,3685933.0882726267 
 01/07  11:00:00,138114057.9184031,138114057.91840265,683586.2843049498 
 01/07  12:00:00,119221221.3960962,119221221.39609607,0.0 
 01/07  13:00:00,111260237.96269515,111260237.96269498,0.0 
 01/07  14:00:00,115643829.72752437,115643829.72752413,0.0 
 01/07  15:00:00,103922036.01684597,103922036.01684602,0.0 
 01/07  16:00:00,113549259.48313684,113549259.48313675,0.0 
 01/07  17:00:00,143614743.83352367,143614743.83352334,0.0 
 01/07  18:00:00,178909848.2392843,178909848.23928408,0.0 
 01/07  19:00:00,196425418.4487253,196425418.44872505,0.0 
 01/07  20:00:00,194721602.98857666,194721602.98857636,0.0 
 01/07  21:00:00,187617785.54191873,187617785.5419184,0.0 
 01/07  22:00:00,162540207.74040083,162540207.7404005,0.0 
 01/07  23:00:00,130576797.804515,130576797.80451489,0.0 
 01/07  24:00:00,100291279.16775508,100291279.16775507,0.0 
 01/08  01:00:00,63115808.83600055,63115808.836000617,866681.9841681314 
 01/08  02:00:00,58287348.41957112,58287348.41957116,1982694.4946162876 
 01/08  03:00:00,59419625.0563426,59419625.05634263,2437741.4201322479 
 01/08  04:00:00,49840413.39051822,49840413.39051812,3800697.524197083 
 01/08  05:00:00,64303811.717580799,64303811.71758087,5689217.6386567759 
 01/08  06:00:00,90425535.98591651,90425535.9859167,7946583.923572915 
 01/08  07:00:00,153015307.09652148,153015307.0965213,7324839.276517798 
 01/08  08:00:00,173045830.25659964,173045830.25659929,5846472.0672415 
 01/08  09:00:00,167060461.85974846,167060461.85974813,2838581.863728713 
 01/08  10:00:00,149052125.6936324,149052125.69363208,319984.33503038316 
 01/08  11:00:00,121926046.91074811,121926046.91074775,0.0 
 01/08  12:00:00,124222236.30689556,124222236.30689538,0.0 
 01/08  13:00:00,120792008.37781683,120792008.3778168,0.0 
 01/08  14:00:00,110991916.30160772,110991916.30160779,0.0 
 01/08  15:00:00,126143890.87227625,126143890.87227625,0.0 
 01/08  16:00:00,149204695.6085441,149204695.60854397,0.0 
 01/08  17:00:00,176486040.63346616,176486040.63346587,0.0 
 01/08  18:00:00,184476123.72825486,184476123.72825454,0.0 
 01/08  19:00:00,199257720.2764439,199257720.2764436,0.0 
 01/08  20:00:00,182253534.70805628,182253534.7080559,0.0 
 01/08  21:00:00,191775813.6678552,191775813.6678549,0.0 
 01/08  22:00:00,164903060.6506571,164903060.65065677,0.0 
 01/08  23:00:00,137744317.79087699,137744317.79087679,0.0 
 01/08  24:00:00,98075846.40378936,98075846.40378945,0.0 
 01/09  01:00:00,70422184.17907238,70422184.1790725,0.0 
 01/09  02:00:00,60722564.145321968,60722564.14532195,0.0 
