Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/04  20:00:00,217635994.2724282,217635994.27242766,295204854.6681333 
 01/04  21:00:00,206191821.9951312,206191821.99513073,312161613.2037196 
 01/04  22:00:00,185664086.56565119,185664086.56565077,338472114.3723531 
 01/04  23:00:00,151699963.3872441,151699963.38724376,344958520.37734958 
 01/04  24:00:00,105922153.33536539,105922153.33536537,344577428.6006327 
 01/05  01:00:00,82910811.4994956,82910811.49949557,342901500.2979865 
 01/05  02:00:00,68174538.90412365,68174538.90412364,339877225.33718767 
 01/05  03:00:00,72923141.50939486,72923141.50939474,339944154.8119927 
 01/05  04:00:00,65821631.37264785,65821631.37264785,331275060.12960508 
 01/05  05:00:00,76551527.67207122,76551527.67207112,322106240.69037207 
 01/05  06:00:00,109707056.39258042,109707056.3925803,333600105.2291006 
 01/05  07:00:00,186641572.68001209,186641572.68001158,337475634.6456029 
 01/05  08:00:00,215089725.81018023,215089725.81017984,351505669.96375849 
 01/05  09:00:00,210980034.733357,210980034.73335655,351758345.6977761 
 01/05  10:00:00,178277073.84521867,178277073.8452182,316116015.9599125 
 01/05  11:00:00,162589444.11845333,162589444.11845298,293897475.5723631 
 01/05  12:00:00,137918994.78426934,137918994.78426916,263130339.0255415 
 01/05  13:00:00,136000390.84223927,136000390.84223903,252418741.5070489 
 01/05  14:00:00,131877732.26848547,131877732.26848525,242331395.5259956 
 01/05  15:00:00,126478321.94764275,126478321.94764255,232667688.23840756 
 01/05  16:00:00,129946086.75701705,129946086.75701696,248503924.04766707 
 01/05  17:00:00,164704054.60331378,164704054.60331343,252507851.99952907 
 01/05  18:00:00,211278423.53216843,211278423.53216804,258220732.27899773 
 01/05  19:00:00,223336991.49789167,223336991.49789126,250022742.2566818 
 01/05  20:00:00,214991960.25914056,214991960.25914014,248284917.44245027 
 01/05  21:00:00,204821527.69583494,204821527.6958345,259338022.106074 
 01/05  22:00:00,182755088.36812205,182755088.36812163,266396831.53920365 
 01/05  23:00:00,149129550.80457986,149129550.8045794,281308059.2373605 
 01/05  24:00:00,107734617.68295095,107734617.682951,285458213.64992019 
 01/06  01:00:00,75754262.02461905,75754262.02461896,267621781.9119972 
 01/06  02:00:00,66438475.06349,66438475.06348999,297500690.95580789 
 01/06  03:00:00,70877479.80157995,70877479.80157987,289773096.84397688 
 01/06  04:00:00,63151801.91448275,63151801.91448275,265829161.37740699 
 01/06  05:00:00,63172725.640166427,63172725.64016631,316059632.9761021 
 01/06  06:00:00,121671165.4929705,121671165.49297044,302045325.65780106 
 01/06  07:00:00,183982661.41452856,183982661.41452817,271999803.01301696 
 01/06  08:00:00,214834010.20149786,214834010.20149745,294328939.3814673 
 01/06  09:00:00,193044548.48604817,193044548.48604784,285627070.0314084 
 01/06  10:00:00,189198517.37966568,189198517.3796652,262572188.19203536 
 01/06  11:00:00,159468640.7284541,159468640.72845368,215369532.38912333 
 01/06  12:00:00,135319119.31017138,135319119.31017108,196883675.73835308 
 01/06  13:00:00,133484949.07753824,133484949.07753805,187043946.91762365 
 01/06  14:00:00,127493276.56207174,127493276.5620715,126670417.88745772 
 01/06  15:00:00,122492301.64466265,122492301.64466252,116253242.03988506 
 01/06  16:00:00,125827073.63956639,125827073.63956616,150355404.5633751 
 01/06  17:00:00,160746588.26030977,160746588.26030959,149039011.29642464 
 01/06  18:00:00,208886228.79877905,208886228.79877869,196089883.10807134 
 01/06  19:00:00,222215536.67919738,222215536.67919708,219713897.91720606 
 01/06  20:00:00,214174404.50993724,214174404.5099369,221960262.3111385 
 01/06  21:00:00,203233420.72557963,203233420.72557927,220373150.38234587 
 01/06  22:00:00,181387936.332812,181387936.3328117,229481266.52252028 
 01/06  23:00:00,148818444.6925764,148818444.69257606,270756646.9465266 
 01/06  24:00:00,107469565.40242478,107469565.40242487,275815914.62651947 
 01/07  01:00:00,81970801.99712853,81970801.99712855,287613707.35248968 
 01/07  02:00:00,61242649.1548967,61242649.15489663,295170289.1316689 
 01/07  03:00:00,69774162.08562024,69774162.08562008,302058394.1702658 
 01/07  04:00:00,66635708.478566,66635708.47856596,305241808.14087787 
 01/07  05:00:00,66154898.69875958,66154898.698759529,252709405.00582797 
 01/07  06:00:00,114061537.44020139,114061537.44020142,239363469.21156038 
 01/07  07:00:00,182744915.9362801,182744915.93627984,233309802.34237144 
 01/07  08:00:00,213111692.72677086,213111692.72677053,220819698.88944216 
 01/07  09:00:00,186640541.402628,186640541.40262763,213922184.71497 
 01/07  10:00:00,186053675.02545817,186053675.02545793,198166473.70812566 
 01/07  11:00:00,144843290.90135534,144843290.90135504,176367443.308331 
 01/07  12:00:00,144563770.4857549,144563770.4857545,157221419.19810934 
 01/07  13:00:00,125962215.4224414,125962215.4224414,161685135.58012683 
 01/07  14:00:00,127733319.85362484,127733319.8536247,157071973.67184235 
 01/07  15:00:00,118758896.1997411,118758896.19974093,140535976.66151763 
 01/07  16:00:00,126950494.75318299,126950494.75318304,127648852.89928133 
 01/07  17:00:00,157115334.40121094,157115334.40121059,123210639.6365236 
 01/07  18:00:00,206567630.75713939,206567630.75713895,131639877.65695328 
 01/07  19:00:00,216158168.46475727,216158168.46475704,139764599.32570503 
 01/07  20:00:00,208056673.54004527,208056673.54004506,142644185.9638433 
 01/07  21:00:00,200229170.21694906,200229170.21694888,144938741.92422465 
 01/07  22:00:00,180765521.85679076,180765521.85679034,147669503.24529285 
 01/07  23:00:00,147793922.5307658,147793922.5307656,170176315.44637297 
 01/07  24:00:00,99662489.29684936,99662489.2968494,170129306.10147263 
 01/08  01:00:00,76525397.39664494,76525397.39664488,195472201.8690075 
 01/08  02:00:00,58946797.083520259,58946797.08352019,238777268.08506606 
 01/08  03:00:00,62392867.32372166,62392867.323721688,226694779.19492314 
 01/08  04:00:00,66817424.929588038,66817424.92958789,200201638.6185942 
 01/08  05:00:00,64340968.385756719,64340968.385756749,208648911.0408245 
 01/08  06:00:00,114716883.72294429,114716883.72294425,212529847.62561167 
 01/08  07:00:00,179927013.57164289,179927013.57164253,213580380.94270293 
 01/08  08:00:00,215062359.3605441,215062359.36054383,221801349.36860866 
 01/08  09:00:00,185180930.05534707,185180930.05534668,228492863.05446995 
 01/08  10:00:00,186132972.29441429,186132972.2944141,195795862.9319347 
 01/08  11:00:00,142901172.15925909,142901172.1592588,195393561.8006448 
 01/08  12:00:00,149767562.52250228,149767562.52250204,198368784.6770968 
 01/08  13:00:00,131318871.27161674,131318871.27161686,191100085.98898653 
 01/08  14:00:00,123080229.35482168,123080229.3548217,181910000.94953764 
 01/08  15:00:00,120137379.47959861,120137379.4795985,178057588.52181549 
 01/08  16:00:00,129672536.4351807,129672536.43518071,183874662.69920195 
 01/08  17:00:00,160517370.51529137,160517370.51529107,217326338.54158668 
 01/08  18:00:00,212462579.24264816,212462579.24264784,246610106.61043994 
 01/08  19:00:00,220958621.0474436,220958621.04744325,242373574.38414089 
 01/08  20:00:00,209116119.69061706,209116119.69061668,244688818.33628149 
 01/08  21:00:00,210299867.8151593,210299867.81515894,259148893.66897304 
 01/08  22:00:00,184596940.68870408,184596940.68870384,268180165.9812919 
 01/08  23:00:00,149090049.3943652,149090049.394365,282282548.80919989 
 01/08  24:00:00,101895873.62651205,101895873.62651213,276903543.54005929 
 01/09  01:00:00,81868201.37743049,81868201.37743047,290316895.7285212 
 01/09  02:00:00,64389562.56997232,64389562.56997226,291888844.5294197 
 01/09  03:00:00,66180071.6235997,66180071.62359968,304881393.1224099 
 01/09  04:00:00,70179083.5084712,70179083.50847122,312251529.5006786 
 01/09  05:00:00,65245479.12889467,65245479.12889461,325448944.0990694 
 01/09  06:00:00,116889747.55622058,116889747.55622052,318337039.5723586 
 01/09  07:00:00,189507445.96055664,189507445.96055637,312018264.47326329 
 01/09  08:00:00,213431839.09696088,213431839.09696044,349945724.401742 
 01/09  09:00:00,198024155.1071123,198024155.10711188,333529536.44632759 
 01/09  10:00:00,188463324.08654336,188463324.0865431,273842289.0395299 
 01/09  11:00:00,161288271.41885279,161288271.41885258,223807877.51998515 
 01/09  12:00:00,135969141.32005985,135969141.32005976,162157995.42827685 
 01/09  13:00:00,131506448.42601612,131506448.4260158,135392490.93642188 
 01/09  14:00:00,127107835.51261778,127107835.51261769,117374002.5095921 
 01/09  15:00:00,120463562.42193021,120463562.42193029,112126411.05924124 
 01/09  16:00:00,126656306.75927085,126656306.75927083,125995118.53452757 
 01/09  17:00:00,159221513.48512409,159221513.48512388,136277404.68187178 
 01/09  18:00:00,206637439.5550055,206637439.55500517,136810639.0747136 
 01/09  19:00:00,219058817.2241861,219058817.2241858,137822805.79152719 
 01/09  20:00:00,209377344.53846247,209377344.53846235,143838843.38792888 
 01/09  21:00:00,203258643.0366515,203258643.03665126,174429807.94583956 
 01/09  22:00:00,179893678.8074432,179893678.807443,189289428.12836815 
 01/09  23:00:00,146080434.1871572,146080434.18715696,199372581.69265727 
 01/09  24:00:00,104485479.38166577,104485479.38166587,198356803.4044565 
 01/10  01:00:00,78708118.97725687,78708118.97725684,203309904.18039269 
 01/10  02:00:00,58239381.46198559,58239381.46198554,217069000.51707549 
 01/10  03:00:00,73614723.62493454,73614723.62493448,220709551.79439844 
 01/10  04:00:00,56107551.83911368,56107551.83911362,213288435.4311872 
 01/10  05:00:00,64210217.53207043,64210217.53207039,203774515.11487425 
 01/10  06:00:00,112714409.1242271,112714409.12422714,205825184.48782093 
 01/10  07:00:00,181608193.3687207,181608193.36872054,204467201.64100755 
 01/10  08:00:00,212054124.20358417,212054124.20358379,206661580.41237007 
 01/10  09:00:00,194714317.4944039,194714317.49440355,186260140.83211605 
 01/10  10:00:00,181433644.31093968,181433644.31093953,159262372.34043903 
 01/10  11:00:00,155618380.8257066,155618380.8257065,150882018.93025879 
 01/10  12:00:00,138591846.49240489,138591846.4924046,128484852.93264574 
 01/10  13:00:00,130681815.10582254,130681815.10582231,109907413.73319128 
 01/10  14:00:00,123550389.89126194,123550389.89126189,113312535.1866743 
 01/10  15:00:00,121264505.5785593,121264505.57855919,126271466.15068268 
 01/10  16:00:00,130796423.21149205,130796423.21149177,130393643.93212067 
 01/10  17:00:00,158743433.72752003,158743433.7275198,118624066.64373188 
 01/10  18:00:00,205653585.51374326,205653585.51374296,106878269.07240446 
 01/10  19:00:00,216981765.88217858,216981765.88217826,82498514.11220667 
 01/10  20:00:00,202159807.7669146,202159807.76691444,59677171.892622228 
 01/10  21:00:00,203441379.56818975,203441379.56818963,75144461.95634774 
 01/10  22:00:00,176751040.29378415,176751040.29378379,73563916.65607682 
 01/10  23:00:00,140857237.37249769,140857237.37249745,97959726.0225902 
 01/10  24:00:00,97490650.50066832,97490650.50066838,110580519.68482939 
 01/11  01:00:00,75372981.72663284,75372981.72663279,117426047.63346702 
 01/11  02:00:00,58200661.416894529,58200661.416894499,126790357.9160187 
 01/11  03:00:00,66774556.7850309,66774556.78503092,135510273.34339176 
 01/11  04:00:00,53468741.198325607,53468741.198325548,129153285.04275815 
 01/11  05:00:00,71561904.82615774,71561904.82615763,123839123.30963239 
 01/11  06:00:00,99028066.77098653,99028066.7709866,148512760.25834597 
 01/11  07:00:00,185607214.12293128,185607214.12293089,209170141.4676197 
 01/11  08:00:00,208863213.53525979,208863213.53525952,228204541.41238237 
 01/11  09:00:00,206391134.9521869,206391134.95218656,219418551.58053193 
 01/11  10:00:00,171092099.4699351,171092099.4699348,165249731.09747828 
 01/11  11:00:00,156166447.94617085,156166447.9461708,88011541.43602345 
 01/11  12:00:00,132945688.66514921,132945688.66514898,79953521.78500542 
 01/11  13:00:00,129609962.70255782,129609962.7025578,80060509.10394216 
 01/11  14:00:00,125958654.65356764,125958654.65356763,81646632.34807931 
 01/11  15:00:00,120453444.47130862,120453444.47130868,105416102.4391446 
 01/11  16:00:00,126886471.77762003,126886471.77762008,124955436.52988366 
 01/11  17:00:00,159526044.78657545,159526044.78657518,138482941.1627199 
 01/11  18:00:00,207051695.42877016,207051695.42876984,142429042.3332476 
 01/11  19:00:00,219561993.5799977,219561993.57999737,129982006.0468383 
 01/11  20:00:00,222222998.49151043,222222998.4915102,118166898.80110723 
 01/11  21:00:00,190292128.2481161,190292128.24811573,143432845.5210048 
 01/11  22:00:00,182367535.7138061,182367535.7138057,163575990.39508904 
 01/11  23:00:00,139149186.49933628,139149186.4993362,161294553.72187645 
 01/11  24:00:00,103577910.60874725,103577910.60874723,157965749.3251419 
 01/12  01:00:00,77264341.99698332,77264341.99698328,178162723.47841687 
 01/12  02:00:00,68351882.01578009,68351882.01577997,201451596.1511107 
 01/12  03:00:00,63018768.4518669,63018768.451866928,217631594.8486578 
 01/12  04:00:00,56715361.93039806,56715361.930398,225504270.8180247 
 01/12  05:00:00,78708517.72175014,78708517.72175005,235966772.7003139 
 01/12  06:00:00,100457256.40052203,100457256.40052212,223010649.85963557 
 01/12  07:00:00,190865902.72899086,190865902.7289906,222158219.09459619 
 01/12  08:00:00,205787121.8804368,205787121.88043637,253626943.21501614 
 01/12  09:00:00,203766528.09959547,203766528.0995952,255625384.79151614 
 01/12  10:00:00,177632121.28867764,177632121.28867749,239807538.86639077 
 01/12  11:00:00,158898178.98865754,158898178.98865707,227590250.4971321 
 01/12  12:00:00,142031288.25685046,142031288.25685019,221889520.1716306 
 01/12  13:00:00,148338952.34073914,148338952.34073893,211115242.53264795 
 01/12  14:00:00,125870507.37834841,125870507.37834844,193422203.20205493 
 01/12  15:00:00,111049106.09120053,111049106.09120052,184113540.8734426 
 01/12  16:00:00,132910807.62997197,132910807.62997194,175230224.41823525 
 01/12  17:00:00,172548058.41903854,172548058.41903837,170617998.1889813 
 01/12  18:00:00,197833381.0045249,197833381.00452463,172357380.1386665 
 01/12  19:00:00,233346344.8738101,233346344.87380979,160188744.55400948 
 01/12  20:00:00,210088954.85152496,210088954.8515248,149051024.54577274 
 01/12  21:00:00,201428459.62115354,201428459.62115336,170336208.42806397 
 01/12  22:00:00,168954593.8404426,168954593.8404423,207248721.1027264 
 01/12  23:00:00,148105138.68898509,148105138.68898494,251519804.32973606 
 01/12  24:00:00,119871235.66615524,119871235.66615524,252760805.40733487 
 01/13  01:00:00,62610409.37693347,62610409.376933429,262896651.24607823 
 01/13  02:00:00,78618338.52832246,78618338.52832249,270986344.36677566 
 01/13  03:00:00,56442042.7010918,56442042.701091717,252391676.55921895 
 01/13  04:00:00,62189017.68171556,62189017.68171562,238922381.55974806 
 01/13  05:00:00,73434080.53996867,73434080.53996855,242519203.4345833 
 01/13  06:00:00,106174474.6594745,106174474.65947458,243589770.66703166 
 01/13  07:00:00,197500006.1743081,197500006.17430774,273199796.7710523 
 01/13  08:00:00,204686923.90854953,204686923.9085492,288257057.5854322 
 01/13  09:00:00,200899305.73113344,200899305.7311331,253352967.8161246 
 01/13  10:00:00,175406093.5777344,175406093.57773409,237411297.12434826 
 01/13  11:00:00,159819246.0761856,159819246.0761855,223073991.33356256 
 01/13  12:00:00,152620663.3606353,152620663.36063514,144917493.958154 
 01/13  13:00:00,130258993.15382731,130258993.15382722,99544321.943511 
 01/13  14:00:00,122502769.35523555,122502769.35523533,89939163.56759477 
 01/13  15:00:00,119221132.41719684,119221132.41719687,75997899.52793318 
 01/13  16:00:00,127784472.47009896,127784472.47009893,74887771.13260994 
 01/13  17:00:00,157860272.6479318,157860272.6479316,81638003.24379078 
 01/13  18:00:00,206625664.85949294,206625664.85949255,139315245.1818855 
 01/13  19:00:00,219757683.43018694,219757683.4301865,159097285.31331469 
 01/13  20:00:00,207091033.89044849,207091033.89044807,163424316.0174344 
 01/13  21:00:00,206000745.77555604,206000745.7755556,175088394.44545908 
 01/13  22:00:00,169824405.50159956,169824405.5015991,204825817.01577396 
 01/13  23:00:00,158003298.8810305,158003298.88103024,234053061.84692849 
 01/13  24:00:00,102376883.07906047,102376883.07906051,247921538.78366468 
 01/14  01:00:00,81121325.60917554,81121325.6091755,268844143.986649 
 01/14  02:00:00,62577999.9929532,62577999.99295319,243462473.45818795 
 01/14  03:00:00,57849150.830805327,57849150.83080523,244993226.24121208 
 01/14  04:00:00,74786553.6301452,74786553.63014524,270657680.46100547 
 01/14  05:00:00,62634306.04511487,62634306.04511487,254686150.27262525 
 01/14  06:00:00,111987308.2081389,111987308.20813877,203872456.67052353 
 01/14  07:00:00,186861084.05218096,186861084.0521807,222589764.96786217 
 01/14  08:00:00,213685344.74917696,213685344.7491767,233014145.58729697 
 01/14  09:00:00,187252283.8351795,187252283.8351791,247821691.45094148 
 01/14  10:00:00,186225076.14433006,186225076.14432986,211801933.15695513 
 01/14  11:00:00,154229475.44088165,154229475.44088147,195983165.87112809 
 01/14  12:00:00,138522040.91164506,138522040.9116449,198767418.7501613 
 01/14  13:00:00,129073888.75943503,129073888.75943507,184371405.9076953 
 01/14  14:00:00,125946587.7120018,125946587.71200149,169302818.61493487 
 01/14  15:00:00,121669425.43050748,121669425.43050751,168082878.4109121 
 01/14  16:00:00,129117331.27858234,129117331.27858213,159821736.96767856 
 01/14  17:00:00,156389139.64621134,156389139.64621116,135066562.8843539 
 01/14  18:00:00,206331842.4052155,206331842.40521503,128220781.25724522 
 01/14  19:00:00,218534674.12678487,218534674.1267846,123257523.13309817 
 01/14  20:00:00,204558083.98729895,204558083.98729877,116808415.23132423 
 01/14  21:00:00,204824027.10497613,204824027.10497598,117252526.58098689 
 01/14  22:00:00,177327895.78659789,177327895.78659759,116626821.93826242 
 01/14  23:00:00,143280320.99152843,143280320.99152807,136871188.60107614 
 01/14  24:00:00,98641598.22353369,98641598.22353374,142516444.90428514 
 01/15  01:00:00,76524199.17454398,76524199.17454398,149076194.5896215 
 01/15  02:00:00,58375267.447142649,58375267.44714261,133878144.99686399 
 01/15  03:00:00,66758440.12767808,66758440.1276782,137302553.06304763 
 01/15  04:00:00,57211695.82425932,57211695.82425934,154355889.87640924 
 01/15  05:00:00,70301346.35199186,70301346.35199189,160423627.41877655 
 01/15  06:00:00,99647735.77052123,99647735.77052112,158365438.2381141 
 01/15  07:00:00,183949200.18240763,183949200.18240736,167382487.32258068 
 01/15  08:00:00,208035885.21586735,208035885.21586693,167197740.37266667 
 01/15  09:00:00,200185626.85295267,200185626.85295237,160024122.67570085 
 01/15  10:00:00,170186107.64418424,170186107.6441841,127617224.22638014 
 01/15  11:00:00,152125858.727695,152125858.72769485,114336224.50084971 
 01/15  12:00:00,130663549.42485079,130663549.42485066,95847362.01890262 
 01/15  13:00:00,135440956.43440587,135440956.4344059,95987877.65051574 
 01/15  14:00:00,120363861.0037816,120363861.00378134,97424910.57268544 
 01/15  15:00:00,112652181.15532089,112652181.15532094,87004073.34555447 
 01/15  16:00:00,125849127.2173022,125849127.21730206,87632022.05175428 
 01/15  17:00:00,160449881.20085634,160449881.20085598,86222088.1982762 
 01/15  18:00:00,199139427.68065766,199139427.68065746,79522242.74739036 
 01/15  19:00:00,229909636.61278878,229909636.61278845,74526059.86582886 
 01/15  20:00:00,203162269.5982082,203162269.59820793,70100747.26995276 
 01/15  21:00:00,203206358.30995668,203206358.3099565,68834447.20766154 
 01/15  22:00:00,162323592.2885174,162323592.28851707,71419907.54066015 
 01/15  23:00:00,141337232.4752106,141337232.47521038,89603269.83399399 
 01/15  24:00:00,110214150.85122252,110214150.85122234,95753223.27896147 
 01/16  01:00:00,61550101.85877848,61550101.85877855,98676903.08787163 
 01/16  02:00:00,69947294.51754134,69947294.51754141,91736406.58231868 
 01/16  03:00:00,52042022.20506784,52042022.20506778,91587645.71848126 
 01/16  04:00:00,56170696.75282237,56170696.75282236,80546491.81236929 
 01/16  05:00:00,66926390.47683607,66926390.47683617,71725775.24003554 
 01/16  06:00:00,94247750.57134807,94247750.57134804,71801397.52571449 
 01/16  07:00:00,194339681.50358249,194339681.50358213,72423575.98660714 
 01/16  08:00:00,193428837.4190594,193428837.41905914,66892200.92769271 
 01/16  09:00:00,193927354.5815113,193927354.581511,68006652.36068866 
 01/16  10:00:00,167687787.09988008,167687787.09987987,59980742.41204075 
 01/16  11:00:00,150831548.32966966,150831548.32966963,58744198.06184147 
 01/16  12:00:00,142371585.83605815,142371585.83605806,60973781.91983795 
 01/16  13:00:00,125189662.06399504,125189662.06399465,59418359.60060282 
 01/16  14:00:00,122517230.88983672,122517230.88983655,66555029.5772253 
 01/16  15:00:00,118162513.80808065,118162513.8080806,73529637.62445352 
 01/16  16:00:00,124828609.13202513,124828609.13202514,74322700.59080279 
 01/16  17:00:00,154404861.48552735,154404861.48552705,60425474.77000583 
 01/16  18:00:00,203494926.47055543,203494926.47055523,53254530.60424897 
 01/16  19:00:00,216125654.14558963,216125654.14558936,58562402.55175968 
 01/16  20:00:00,202128484.10988835,202128484.10988815,56852554.8436557 
 01/16  21:00:00,202881987.79215483,202881987.79215468,60154789.8911604 
 01/16  22:00:00,172112906.75689996,172112906.75689975,64105666.60021771 
 01/16  23:00:00,144662566.01646809,144662566.01646803,74898109.20137957 
 01/16  24:00:00,96029582.93270764,96029582.93270776,84335167.65150887 
 01/17  01:00:00,74504861.90027693,74504861.90027693,94435305.74379269 
 01/17  02:00:00,56890359.32227656,56890359.32227661,92326054.58778546 
