Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/05  24:00:00,0,93665171.81,351909264.8
 01/06  01:00:00,0,81218556.15,356028976.1
 01/06  02:00:00,0,79829824.51,370552474.3
 01/06  03:00:00,0,79179524.73,377870074.3
 01/06  04:00:00,939522.5049,81218873.37,418092969.5
 01/06  05:00:00,1938131.42,90970714.17,454090386.5
 01/06  06:00:00,2942670.664,109465532.6,504217302.9
 01/06  07:00:00,3796012.558,130226742.9,580594410.6
 01/06  08:00:00,4069724.49,141668216.1,602059387.2
 01/06  09:00:00,4170750.228,123627867.7,606564334
 01/06  10:00:00,2842910.997,106152573,536179507.7
 01/06  11:00:00,1836968.664,92698335.44,477392445.4
 01/06  12:00:00,894846.831,90239065.59,412501213.1
 01/06  13:00:00,18973.44457,85887802.67,356761170.9
 01/06  14:00:00,0,83894623.6,319452935.5
 01/06  15:00:00,0,82750197.8,299810966.6
 01/06  16:00:00,0,87695725.86,306091463.7
 01/06  17:00:00,0,123143975.5,335558061.4
 01/06  18:00:00,32364.45044,157468090.3,397659583.9
 01/06  19:00:00,865583.193,167203446.8,444981164.3
 01/06  20:00:00,1606775.17,165537196.6,469611852
 01/06  21:00:00,2117805.345,165262335.9,484158645.8
 01/06  22:00:00,2836274.751,147420387.1,501241081.8
 01/06  23:00:00,3241001.673,123777981.9,517520463.6
 01/06  24:00:00,3775346.699,104213426.7,526423238
 01/07  01:00:00,4631115.235,93303572.54,550101851.5
 01/07  02:00:00,5443903.221,93273116.27,580615771.1
 01/07  03:00:00,5910852.553,93434530.37,597690834.5
 01/07  04:00:00,6291260.791,93860719.77,612718965.3
 01/07  05:00:00,6721654.275,102337801.6,630576600.3
 01/07  06:00:00,7114642.521,119388604.8,658561769.9
 01/07  07:00:00,7009996.33,137758799.1,695576380.8
 01/07  08:00:00,6704305.913,146677809.7,684208881.1
 01/07  09:00:00,6269285.104,118743581.8,672398986
 01/07  10:00:00,5082128.13,101508986.3,608703391.8
 01/07  11:00:00,3818725.076,87401727.01,540038678.7
 01/07  12:00:00,2585068.58,84511428.07,470205762.7
 01/07  13:00:00,1742271.583,81760265.88,428258615.8
 01/07  14:00:00,1088804.558,78368357,394696782.8
 01/07  15:00:00,290624.8855,76010241.89,364404787
 01/07  16:00:00,0,80270088.15,362748081
 01/07  17:00:00,539025.5791,112986470.8,406498198.1
 01/07  18:00:00,2214792.092,162000796.4,473642446.2
 01/07  19:00:00,2989577.049,171731117.1,506493683.4
 01/07  20:00:00,3490841.428,169739066.8,529342632.8
 01/07  21:00:00,3542787.478,168465045.6,529611605.2
 01/07  22:00:00,4124024.959,150419947.4,545347958.4
 01/07  23:00:00,5131678.864,128415470.3,590323652.8
 01/07  24:00:00,5805554.395,109308562.5,608485551.2
 01/08  01:00:00,6332147.06,97674805.66,621746992.5
 01/08  02:00:00,6839560.126,96946434.31,641653767.2
 01/08  03:00:00,7339504.757,97202982.59,660980390.7
 01/08  04:00:00,7646352.147,97462965.15,673631237
 01/08  05:00:00,7950573.808,105651878.5,686986551.3
 01/08  06:00:00,8339678.976,122686340,714883763.8
 01/08  07:00:00,8379021.098,141419600.8,758083991.8
 01/08  08:00:00,8661866.432,151796326.5,771581663.7
 01/08  09:00:00,8740956.491,125160554.1,782084665.5
 01/08  10:00:00,7600222.742,108110771.1,719856507.6
 01/08  11:00:00,6047668.253,93182398.67,634494311.6
 01/08  12:00:00,4894830.561,90133001.51,557423927.3
 01/08  13:00:00,3405638.203,85444596.85,480883847.5
 01/08  14:00:00,2344962.656,81151587.48,433644432.9
 01/08  15:00:00,1470074.001,78741432.75,403560030.8
 01/08  16:00:00,636448.1114,82122372.1,391380285.2
 01/08  17:00:00,1285285.285,114693191.2,430733946.5
 01/08  18:00:00,2474422.836,162646701.2,483197939
 01/08  19:00:00,3057174.517,171942775.4,509692498.1
 01/08  20:00:00,3795457.679,170536030.2,542130303.5
 01/08  21:00:00,4390823.887,170645809.4,565356350.2
 01/08  22:00:00,4857016.683,152351989.5,577423958.1
 01/08  23:00:00,5694158.373,129933320.2,616070228.2
 01/08  24:00:00,6493303.063,111152807.6,639969625.7
 01/09  01:00:00,7082240.226,99671717.08,655840055.9
 01/09  02:00:00,7453717.352,98588993.21,669609513.7
 01/09  03:00:00,7800806.724,98448583.24,682096570
 01/09  04:00:00,8401774.972,99475064.63,708481131.9
 01/09  05:00:00,8947003.421,108270174.8,732743998
 01/09  06:00:00,8664328.528,123607064.9,731079342
 01/09  07:00:00,8713661.943,142372756.6,775009081.8
 01/09  08:00:00,9038475.928,153908366.2,798517349
 01/09  09:00:00,8518265.577,134075308.8,778279077
 01/09  10:00:00,7156701.06,116450033.5,701532051.4
 01/09  11:00:00,6070061.45,102787282.6,635706897.8
 01/09  12:00:00,5232584.693,100644417.1,572067818.4
 01/09  13:00:00,3896473.485,95474578.22,501754335
 01/09  14:00:00,2462502.913,91179618.81,437818108.7
 01/09  15:00:00,1287422.439,88022763.09,396022886.7
 01/09  16:00:00,651868.1914,91882534.29,391018783.7
 01/09  17:00:00,1146711.214,124009292.1,422718475.6
 01/09  18:00:00,2677669.816,163810378.3,489837519
 01/09  19:00:00,3671135.291,173353605.2,531158802.1
 01/09  20:00:00,4223972.454,171449832,555553775.7
 01/09  21:00:00,4724749.978,171323940.6,575105515.4
 01/09  22:00:00,5192385.96,153020487.2,586969517.3
 01/09  23:00:00,6037594.845,130643522.2,626625881.9
 01/09  24:00:00,6847102.526,111897392.5,651342209.9
 01/10  01:00:00,7257791.083,99994544.44,660218065.1
 01/10  02:00:00,7347872.404,98249594.46,662797434.6
 01/10  03:00:00,6939872.109,96192108.26,642011465
 01/10  04:00:00,7397905.294,96809000.41,660820598.9
 01/10  05:00:00,8133169.418,106075084,693057208.6
 01/10  06:00:00,8477808.576,123017413.2,719905343.5
 01/10  07:00:00,8332556.494,141299720.4,755810136.5
 01/10  08:00:00,7839205.033,150813081.2,744714453.9
 01/10  09:00:00,7620895.403,131918543.7,739241742.1
 01/10  10:00:00,6732830.137,115619835.6,687100550.4
 01/10  11:00:00,5421335.15,101567041.1,616922675.8
 01/10  12:00:00,4261379.891,99086619.72,553057968.6
 01/10  13:00:00,3297891.894,95153708.59,506132576.4
 01/10  14:00:00,2113375.155,91147871.62,443516876.3
 01/10  15:00:00,1161299.438,88482581.01,408526894.3
 01/10  16:00:00,616449.2999,92299043.64,399802579.7
 01/10  17:00:00,630724.7186,122878765.3,404329775.8
 01/10  18:00:00,983347.421,159546449,420752776.3
 01/10  19:00:00,1127318.457,166957390.5,428112042.9
 01/10  20:00:00,1140277.264,163695782.2,430457132.9
 01/10  21:00:00,1111320.576,162212900.8,427904062.2
 01/10  22:00:00,1156322.46,142853004.6,422709969.1
 01/10  23:00:00,1428795.125,118997198.9,436754844.5
 01/10  24:00:00,1494528.78,98328906.37,428633502.6
 01/11  01:00:00,1356277.335,85057884.1,415125538
 01/11  02:00:00,1935148.754,84510703.56,437253441.1
 01/11  03:00:00,2287476.513,84416503.2,450459139.7
 01/11  04:00:00,2097880.293,83490916.33,444446996.1
 01/11  05:00:00,2471666.308,91842877.72,460324114
 01/11  06:00:00,3098354.215,109515552.3,498863952.8
 01/11  07:00:00,3612010.504,129509623.3,564448276.6
 01/11  08:00:00,3684102.51,140464620.4,578682776.1
 01/11  09:00:00,3169279.504,121084053.3,564096484.6
 01/11  10:00:00,2777394.6,106101851.7,536077766.5
 01/11  11:00:00,1597669.642,92429768.56,475563348.5
 01/11  12:00:00,297755.6853,89694162.22,411145233.7
 01/11  13:00:00,0,86649304.19,373949423.8
 01/11  14:00:00,0,84986288.54,344037831.7
 01/11  15:00:00,0,83066875.35,304993274.1
 01/11  16:00:00,0,87450464.63,297571244.2
 01/11  17:00:00,0,118742575.5,319788584.8
 01/11  18:00:00,0,156609569.4,375237204.5
 01/11  19:00:00,51732.96297,165319007.6,416963692.7
 01/11  20:00:00,60096.76861,161877649.2,413834313.5
 01/11  21:00:00,551167.0819,161610748.7,428727513
 01/11  22:00:00,1313565.924,143880680.8,447220978.9
 01/11  23:00:00,2097147.012,121191074,478703586.6
 01/11  24:00:00,2531007.204,101384096.3,483446386.1
 01/12  01:00:00,2683562.204,88731666.14,478401948.3
 01/12  02:00:00,2736805.898,86785835.97,477037135.6
 01/12  03:00:00,3108368.912,86664597.63,488867137.3
 01/12  04:00:00,3645375.557,87451187.33,509382729.2
 01/12  05:00:00,4014642.031,95755457.78,524082421
 01/12  06:00:00,4355209.313,112665103.2,549727933.8
 01/12  07:00:00,4693128.309,132178256,607074030.4
 01/12  08:00:00,4705916.11,142926798.2,617298900.2
 01/12  09:00:00,5080169.371,125663926.6,637831444.4
 01/12  10:00:00,4269965.223,109623941.3,591579977.4
 01/12  11:00:00,2727921.837,94888774.06,511195076.9
 01/12  12:00:00,1541139.414,92147028.15,443407277.6
 01/12  13:00:00,245516.9545,87120632.23,379508146
 01/12  14:00:00,0,82734274.63,289400871.7
 01/12  15:00:00,0,80679495.23,247836515
 01/12  16:00:00,0,85441182.88,249692829.4
 01/12  17:00:00,0,117779501.1,297500497.1
 01/12  18:00:00,0,155259046.8,342401510.2
 01/12  19:00:00,0,162763381.7,355472549
 01/12  20:00:00,0,159298507.6,352630130.8
 01/12  21:00:00,0,157475908,340415298.6
 01/12  22:00:00,0,137767289.2,327227072.8
 01/12  23:00:00,0,113069321.6,326226843.9
 01/12  24:00:00,0,91026694.9,285296144.8
 01/13  01:00:00,0,78332751.37,282888960.8
 01/13  02:00:00,0,78039002.48,324743905.1
 01/13  03:00:00,0,77760246.88,341628230.3
 01/13  04:00:00,0,77605883.04,350939754.3
 01/13  05:00:00,0,85476847.44,363470433.4
 01/13  06:00:00,0,101966064.2,386812128
 01/13  07:00:00,0,120583054.1,429683413.1
 01/13  08:00:00,0,130246036.9,412900780.4
 01/13  09:00:00,0,111476802.4,397465343.8
 01/13  10:00:00,0,96553168.01,362542594
 01/13  11:00:00,0,84706358.76,323427951.3
 01/13  12:00:00,0,84301281.82,289034333.9
 01/13  13:00:00,0,82295598.97,269901470.7
 01/13  14:00:00,0,81792817.74,268734501.2
