Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/07  03:00:00,85316079.46150728,85316079.46150725,567252876.0543759 
 01/07  04:00:00,90853129.26045412,90853129.26045409,569685828.7440405 
 01/07  05:00:00,92585160.81031281,92585160.81031277,568868526.1226339 
 01/07  06:00:00,132606665.11109776,132606665.11109805,566480776.8575728 
 01/07  07:00:00,220677747.75376014,220677747.7537599,558522567.2697598 
 01/07  08:00:00,236017446.6445048,236017446.64450426,544472671.8841928 
 01/07  09:00:00,207928402.60514308,207928402.60514344,524286562.63476338 
 01/07  10:00:00,186185514.82618676,186185514.82618705,503713405.38617238 
 01/07  11:00:00,165243359.26435799,165243359.26435838,459794472.84237989 
 01/07  12:00:00,154664819.56369416,154664819.56369464,422723304.5166299 
 01/07  13:00:00,145291699.4026612,145291699.40266169,435293975.2111585 
 01/07  14:00:00,133940706.44582695,133940706.44582734,423928169.3540908 
 01/07  15:00:00,127891672.51978177,127891672.51978216,385604809.8144814 
 01/07  16:00:00,136123360.34767054,136123360.34767098,357525253.74052169 
 01/07  17:00:00,179055579.0084135,179055579.00841404,340984050.7820165 
 01/07  18:00:00,232221129.6959173,232221129.69591693,376956373.9794262 
 01/07  19:00:00,248439016.15376763,248439016.15376706,385343766.0953732 
 01/07  20:00:00,237985445.9032746,237985445.90327407,413886036.3164538 
 01/07  21:00:00,234108431.5766102,234108431.5766098,412848025.1542806 
 01/07  22:00:00,197743638.19652913,197743638.1965296,417031819.6258186 
 01/07  23:00:00,170661177.46109329,170661177.46109379,444493462.66154506 
 01/07  24:00:00,128985213.5918397,128985213.59184,452916969.07035878 
 01/08  01:00:00,91844412.66918925,91844412.6691892,479369401.26569738 
 01/08  02:00:00,92880136.14461994,92880136.14461991,483163858.06007596 
 01/08  03:00:00,81776856.15910283,81776856.1591028,478531539.39589127 
 01/08  04:00:00,86120863.98398806,86120863.98398802,472067384.7854175 
