Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/06  07:00:00,182502616.8835025,182502616.88350267,131330655.17354596 
 01/06  08:00:00,202392499.68149004,202392499.68148998,131692651.20760176 
 01/06  09:00:00,189954979.6691495,189954979.66914956,116372993.9964607 
 01/06  10:00:00,152874580.04601417,152874580.04601453,80385389.96474876 
 01/06  11:00:00,153363281.23877327,153363281.2387734,74587439.59811153 
 01/06  12:00:00,131684616.69262134,131684616.69262146,67385389.56831239 
 01/06  13:00:00,126930478.58055078,126930478.58055084,58710628.04047817 
 01/06  14:00:00,113622045.17609653,113622045.17609668,54471314.945867229 
 01/06  15:00:00,113019985.94879809,113019985.94879824,45822576.37774082 
 01/06  16:00:00,125061310.59564698,125061310.59564699,43097681.47223667 
 01/06  17:00:00,160477182.58935357,160477182.58935378,46393755.28420265 
 01/06  18:00:00,193989865.5390769,193989865.53907693,57156009.43094957 
 01/06  19:00:00,220168134.58544503,220168134.58544476,57345158.910958189 
 01/06  20:00:00,209583706.76619999,209583706.7661997,49508339.528383109 
 01/06  21:00:00,193884379.82969625,193884379.82969625,51251773.224174808 
 01/06  22:00:00,170010614.5660611,170010614.56606115,61104787.22954965 
 01/06  23:00:00,144512408.96532149,144512408.9653219,82594378.67365621 
 01/06  24:00:00,102156999.59943012,102156999.5994302,92109924.78999412 
 01/07  01:00:00,81874947.8609381,81874947.86093809,105703485.5096148 
 01/07  02:00:00,61773710.71025243,61773710.7102524,117328849.85828762 
 01/07  03:00:00,76087055.87217897,76087055.87217902,127832561.11737025 
 01/07  04:00:00,62424385.227355789,62424385.22735574,128371376.45305716 
 01/07  05:00:00,68355524.39619455,68355524.39619449,125746237.18500501 
 01/07  06:00:00,113028711.82652207,113028711.82652222,124948330.19844622 
 01/07  07:00:00,183403297.93489806,183403297.93489859,127768329.88419423 
 01/07  08:00:00,203616894.9263966,203616894.9263966,138062993.9224232 
 01/07  09:00:00,182275764.7571344,182275764.75713424,149649234.53810237 
 01/07  10:00:00,159061082.72427399,159061082.72427435,114563794.29166113 
 01/07  11:00:00,143505705.03349389,143505705.03349409,95860587.61901702 
 01/07  12:00:00,127796378.16186963,127796378.16186965,71366294.14961988 
 01/07  13:00:00,124306453.74055434,124306453.74055439,59657580.10702185 
 01/07  14:00:00,118133997.2247782,118133997.2247782,50272334.2865992 
 01/07  15:00:00,100280309.26101984,100280309.26102002,42271333.11962673 
 01/07  16:00:00,120786881.67496103,120786881.67496124,33913294.97051187 
 01/07  17:00:00,155493466.32303328,155493466.3230335,37520843.666930299 
 01/07  18:00:00,194557898.63793499,194557898.63793496,53800131.00453462 
 01/07  19:00:00,220065718.59505037,220065718.5950503,57768660.15295843 
 01/07  20:00:00,211071289.05693398,211071289.0569337,60349004.435892 
 01/07  21:00:00,194472951.0515503,194472951.05155034,63478800.765763159 
 01/07  22:00:00,168594480.15148223,168594480.15148223,64902384.49714125 
 01/07  23:00:00,146304861.50565303,146304861.50565315,82819786.6324799 
 01/07  24:00:00,104340397.16968866,104340397.16968879,90338646.666917 
 01/08  01:00:00,78562463.16420235,78562463.16420233,118243402.16005315 
 01/08  02:00:00,65982846.96681876,65982846.96681872,129067407.04022609 
 01/08  03:00:00,72412908.48233435,72412908.48233432,114294887.73550965 
 01/08  04:00:00,60979577.15596777,60979577.155967708,122621668.44232053 
 01/08  05:00:00,81877006.6268092,81877006.62680917,132718037.31313616 
 01/08  06:00:00,106952352.17634228,106952352.17634243,124641794.90678622 
 01/08  07:00:00,182354926.69412283,182354926.6941228,124060453.02152872 
 01/08  08:00:00,196618458.892545,196618458.89254496,132234602.99246553 
 01/08  09:00:00,181083964.13671858,181083964.13671909,140818807.86139293 
 01/08  10:00:00,165950552.91557224,165950552.91557253,118204757.05661097 
 01/08  11:00:00,136664993.40363605,136664993.4036362,84681230.25066176 
 01/08  12:00:00,127784082.22537737,127784082.22537755,60195172.75030977 
 01/08  13:00:00,123478075.09001804,123478075.09001813,45847947.18988895 
 01/08  14:00:00,117732579.07018785,117732579.07018829,38443044.648110669 
 01/08  15:00:00,105961667.64434141,105961667.64434165,34192994.67087734 
 01/08  16:00:00,114190071.1178686,114190071.11786866,35219531.24021126 
 01/08  17:00:00,156385370.41976289,156385370.41976337,41503271.06927304 
 01/08  18:00:00,202912066.128264,202912066.12826396,50051628.00655516 
 01/08  19:00:00,209249879.26247169,209249879.26247163,55308122.51819209 
 01/08  20:00:00,210538714.95624913,210538714.9562489,53397087.05763758 
 01/08  21:00:00,203360571.34583903,203360571.34583885,58636687.673834 
 01/08  22:00:00,173998491.27532856,173998491.27532868,64521619.653027128 
 01/08  23:00:00,142361137.5227211,142361137.52272154,80046457.09138815 
 01/08  24:00:00,106214124.77915424,106214124.77915439,89763527.08916217 
 01/09  01:00:00,64357823.792796898,64357823.79279685,95442715.38986151 
 01/09  02:00:00,74322384.75983408,74322384.75983405,88846631.16685328 
 01/09  03:00:00,59254930.978185679,59254930.97818562,79611242.8056575 
 01/09  04:00:00,59324840.44400999,59324840.44400994,89478514.47284734 
 01/09  05:00:00,78287927.39431022,78287927.39431022,109198288.2922438 
 01/09  06:00:00,106602123.26069808,106602123.26069805,120546741.53066547 
 01/09  07:00:00,184241398.0304542,184241398.03045465,123624112.28492627 
 01/09  08:00:00,193343852.41426695,193343852.41426695,128066313.88899765 
 01/09  09:00:00,184196998.44587738,184196998.44587726,113169220.76689728 
 01/09  10:00:00,166629917.31102646,166629917.3110265,84045881.50697239 
 01/09  11:00:00,145168422.4495903,145168422.44959069,59082680.59843383 
 01/09  12:00:00,134567369.90944875,134567369.90944926,35742557.453995268 
 01/09  13:00:00,118207913.81373628,118207913.8137365,26918185.56622647 
 01/09  14:00:00,113838127.83340292,113838127.83340299,24915286.83817996 
 01/09  15:00:00,116078475.62144867,116078475.62144898,26952984.785900155 
 01/09  16:00:00,113145526.39580412,113145526.39580429,35756000.79879958 
 01/09  17:00:00,158199804.917405,158199804.91740517,37729177.36233937 
 01/09  18:00:00,205982250.27898876,205982250.2789886,35410000.43959814 
 01/09  19:00:00,216658162.231137,216658162.23113687,35629842.0858426 
 01/09  20:00:00,196459406.40739808,196459406.40739817,29173668.02361519 
 01/09  21:00:00,202190196.96504177,202190196.96504159,30658398.35542849 
 01/09  22:00:00,170009971.58879156,170009971.58879183,35671764.96961648 
 01/09  23:00:00,142462590.68610356,142462590.68610389,43298641.04003556 
 01/09  24:00:00,99095926.65167794,99095926.65167803,45516503.32702693 
 01/10  01:00:00,69866278.93360211,69866278.93360208,48024550.33817695 
 01/10  02:00:00,65156758.52169857,65156758.52169855,50368285.80271669 
 01/10  03:00:00,55747359.5825006,55747359.58250055,54091150.47347977 
 01/10  04:00:00,71731563.59758537,71731563.59758537,55308373.14119261 
 01/10  05:00:00,61392465.51687823,61392465.51687817,56390305.10030402 
 01/10  06:00:00,101785684.68566953,101785684.68566969,54703895.14444692 
 01/10  07:00:00,176728873.72158955,176728873.72158934,59929537.727830808 
 01/10  08:00:00,192398361.44986374,192398361.4498635,66104545.68957503 
 01/10  09:00:00,187313795.33707584,187313795.337076,55726690.857670668 
 01/10  10:00:00,156275791.58274526,156275791.58274544,37538109.28219561 
 01/10  11:00:00,146565593.09824405,146565593.09824423,29198986.47113258 
 01/10  12:00:00,130799417.27583525,130799417.27583571,24666901.951778238 
 01/10  13:00:00,121764737.20683208,121764737.20683243,19547358.53945935 
 01/10  14:00:00,109795809.3743037,109795809.37430386,20411771.02183616 
 01/10  15:00:00,115872594.6144662,115872594.61446637,20762596.734085226 
 01/10  16:00:00,123528153.79755748,123528153.79755768,17342243.334096876 
 01/10  17:00:00,156557050.418623,156557050.41862298,13343722.939716489 
 01/10  18:00:00,193120045.46508155,193120045.46508155,12667149.674570976 
 01/10  19:00:00,216324625.8715785,216324625.87157835,12859896.916132143 
 01/10  20:00:00,206399526.70665948,206399526.70665927,9944473.233697953 
 01/10  21:00:00,188543047.65491606,188543047.65491606,11962970.878940825 
 01/10  22:00:00,168388437.53536514,168388437.53536538,12311781.735874767 
 01/10  23:00:00,140006846.99148468,140006846.99148474,20676359.158815404 
 01/10  24:00:00,97315654.7869283,97315654.78692836,24247919.119056845 
 01/11  01:00:00,74388598.14704198,74388598.14704205,27128975.388802686 
 01/11  02:00:00,60748751.74898623,60748751.748986218,32033806.596093626 
 01/11  03:00:00,63536620.40104015,63536620.40104013,28931405.55897861 
 01/11  04:00:00,56679555.24297362,56679555.242973569,27493261.942638268 
 01/11  05:00:00,61099423.865596357,61099423.8655963,27901872.64935695 
 01/11  06:00:00,105778127.41136804,105778127.41136828,24308544.703870775 
 01/11  07:00:00,173075531.37837709,173075531.3783775,22943035.32419652 
 01/11  08:00:00,197239138.64050658,197239138.6405063,29078875.59607153 
 01/11  09:00:00,178111921.58472605,178111921.58472587,27815367.067181063 
 01/11  10:00:00,155482869.3964313,155482869.39643163,19803458.67924863 
 01/11  11:00:00,140213059.86395896,140213059.86395917,13938478.434105082 
 01/11  12:00:00,130024415.65078546,130024415.65078599,11758902.552133818 
 01/11  13:00:00,121068881.20452592,121068881.2045261,10174795.794516493 
 01/11  14:00:00,119040466.56679368,119040466.56679407,5978683.287833495 
 01/11  15:00:00,104692407.56919539,104692407.56919556,3759322.4275283517 
 01/11  16:00:00,122569928.92356025,122569928.9235606,2882243.3200921018 
 01/11  17:00:00,154310631.83588059,154310631.83588083,2400498.142419205 
 01/11  18:00:00,192115956.1639385,192115956.16393868,2497678.7148061406 
 01/11  19:00:00,216223839.56875048,216223839.5687503,1685720.1822858677 
 01/11  20:00:00,208478323.83341179,208478323.83341164,866817.8899253158 
 01/11  21:00:00,186705721.0031911,186705721.00319136,1667306.0137567474 
 01/11  22:00:00,170119766.23854757,170119766.23854754,3109902.868146075 
 01/11  23:00:00,135025898.22806017,135025898.22806055,8846654.745229714 
 01/11  24:00:00,102666851.67636898,102666851.67636922,14156767.566057485 
 01/12  01:00:00,69463874.89319958,69463874.89319955,19835176.302899347 
 01/12  02:00:00,64773129.79331902,64773129.79331899,27851398.44725194 
 01/12  03:00:00,61623185.9448145,61623185.94481445,38683451.83791818 
 01/12  04:00:00,54498504.3087575,54498504.30875744,45406613.36406572 
 01/12  05:00:00,73584914.22546527,73584914.22546527,43761494.26388878 
 01/12  06:00:00,102477228.65279752,102477228.65279758,39659087.759067017 
 01/12  07:00:00,174050834.5322944,174050834.5322942,36698951.23683667 
 01/12  08:00:00,191755386.234002,191755386.2340022,42049944.5804792 
 01/12  09:00:00,181413496.59716604,181413496.59716646,45043750.248573858 
 01/12  10:00:00,162915709.20406819,162915709.20406846,37627941.30252653 
 01/12  11:00:00,134552809.90059317,134552809.90059353,40691470.47812937 
 01/12  12:00:00,134001326.21074935,134001326.21074952,41928134.674344029 
 01/12  13:00:00,121173731.74770323,121173731.74770355,31674751.801227895 
 01/12  14:00:00,120684589.01058567,120684589.01058586,28873742.13270219 
 01/12  15:00:00,115789984.00861655,115789984.0086168,37506804.855415258 
 01/12  16:00:00,114625390.98507962,114625390.98507989,39513368.379946198 
 01/12  17:00:00,157656612.42181475,157656612.42181517,33264409.79688777 
 01/12  18:00:00,206515394.0934259,206515394.09342579,29633170.007491668 
 01/12  19:00:00,210675064.5760949,210675064.57609485,39380987.09351686 
 01/12  20:00:00,206983089.49366535,206983089.4936651,32778355.071720218 
 01/12  21:00:00,199872949.14671443,199872949.1467142,29665850.345004489 
 01/12  22:00:00,171151220.82737518,171151220.82737518,42876340.394162718 
 01/12  23:00:00,141441367.8592028,141441367.85920287,63075565.11415762 
 01/12  24:00:00,103013044.6771481,103013044.67714833,77302376.66175518 
 01/13  01:00:00,66214723.02766817,66214723.02766813,91760775.00256323 
 01/13  02:00:00,78324384.08466456,78324384.08466453,90860298.06897159 
 01/13  03:00:00,56694049.16618914,56694049.166189108,87660837.52907288 
 01/13  04:00:00,68701454.46134444,68701454.46134439,82519985.89866732 
 01/13  05:00:00,68785813.87472046,68785813.87472043,83066801.88344951 
 01/13  06:00:00,104262340.83151181,104262340.831512,85465144.95551248 
 01/13  07:00:00,178380634.33886457,178380634.33886466,84763764.19564304 
 01/13  08:00:00,194229140.31454418,194229140.31454406,96937529.15685059 
 01/13  09:00:00,186515124.9166502,186515124.91665007,93606910.09678327 
 01/13  10:00:00,165695879.31519438,165695879.31519438,71958460.78755123 
 01/13  11:00:00,146982786.339814,146982786.33981426,68411140.21697453 
 01/13  12:00:00,134592979.3801308,134592979.38013096,66307754.60549548 
 01/13  13:00:00,123918826.29594539,123918826.29594563,61286934.13513246 
 01/13  14:00:00,111429678.01429504,111429678.01429528,59382274.33750525 
 01/13  15:00:00,121496375.0145182,121496375.01451826,66760550.98800489 
 01/13  16:00:00,125905215.27396687,125905215.27396727,73279081.45049834 
 01/13  17:00:00,163270566.1417534,163270566.14175333,74650613.654211 
 01/13  18:00:00,197343844.69791696,197343844.69791705,74743080.26468748 
 01/13  19:00:00,220645583.10080893,220645583.10080863,70535662.1828684 
 01/13  20:00:00,207127038.25344835,207127038.25344826,60162962.71244926 
 01/13  21:00:00,195668769.41002137,195668769.41002114,66743680.025754857 
 01/13  22:00:00,172585953.6794431,172585953.67944313,68644456.01753478 
 01/13  23:00:00,150247766.97752006,150247766.97752018,94789125.77136882 
 01/13  24:00:00,103767477.94880411,103767477.94880416,96361138.09581723 
 01/14  01:00:00,75335356.7566621,75335356.75666207,107623869.93608144 
 01/14  02:00:00,67416899.41533406,67416899.41533402,118213054.16459129 
 01/14  03:00:00,68540565.62744722,68540565.62744719,116213713.63117555 
 01/14  04:00:00,69050372.62775503,69050372.627755,120015100.99270563 
 01/14  05:00:00,64815628.72252052,64815628.72252048,121311255.20439488 
 01/14  06:00:00,109329780.44451936,109329780.44451943,107163005.23547265 
 01/14  07:00:00,185038823.50221954,185038823.5022199,81880886.96855468 
 01/14  08:00:00,193794471.43431074,193794471.43431077,80593367.66445315 
 01/14  09:00:00,184892877.2559571,184892877.2559569,105304801.66843695 
 01/14  10:00:00,157557681.58087234,157557681.5808726,95975741.9590193 
 01/14  11:00:00,137734730.52040158,137734730.52040173,70443953.5136056 
 01/14  12:00:00,129060354.99076748,129060354.99076765,52496854.23856335 
 01/14  13:00:00,127839915.40240194,127839915.40240228,51327359.40399803 
 01/14  14:00:00,118233084.77626534,118233084.77626543,48341554.27687684 
 01/14  15:00:00,96515540.00209646,96515540.00209672,46715033.48758586 
 01/14  16:00:00,121977779.7400697,121977779.74006978,50321075.55325231 
 01/14  17:00:00,160012553.40893663,160012553.40893717,59030724.74288661 
 01/14  18:00:00,193245348.30425606,193245348.30425627,69740243.05485192 
 01/14  19:00:00,220580892.21293137,220580892.21293126,77560383.05409521 
 01/14  20:00:00,214688130.22497929,214688130.22497917,81103544.76037087 
 01/14  21:00:00,198279438.03102497,198279438.031025,89622455.55964594 
 01/14  22:00:00,172634499.22860215,172634499.22860236,95768898.79298172 
 01/14  23:00:00,147702905.72775204,147702905.7277523,114957539.41514077 
 01/14  24:00:00,113717102.24744644,113717102.24744655,115664091.97577566 
 01/15  01:00:00,70485521.35452104,70485521.354521,126940665.69157344 
 01/15  02:00:00,75295966.55517417,75295966.55517416,144513892.15215693 
 01/15  03:00:00,64497986.5927092,64497986.592709157,146116334.17754788 
 01/15  04:00:00,66972688.68167885,66972688.681678798,141688560.9931796 
 01/15  05:00:00,80272009.0147577,80272009.01475765,155126275.33724366 
 01/15  06:00:00,109619455.19225328,109619455.19225349,156994552.23803295 
 01/15  07:00:00,188585101.35234774,188585101.3523476,152087438.65560702 
 01/15  08:00:00,195539222.616773,195539222.61677329,158243560.61612309 
 01/15  09:00:00,184045089.05137993,184045089.05138014,154426562.77729509 
 01/15  10:00:00,167015745.00998558,167015745.00998593,130439416.97555767 
 01/15  11:00:00,142066628.49094144,142066628.49094168,109972704.25026837 
 01/15  12:00:00,133202417.20097758,133202417.20097804,88409988.89787556 
 01/15  13:00:00,122021102.66543158,122021102.66543192,68464486.33126338 
 01/15  14:00:00,116688175.90229546,116688175.90229571,64385237.99300204 
 01/15  15:00:00,111198383.02621123,111198383.02621137,74432135.41057368 
 01/15  16:00:00,114478014.35029349,114478014.35029376,80234118.59609987 
 01/15  17:00:00,158433404.87940953,158433404.8794096,72076851.58411226 
 01/15  18:00:00,206806671.3369233,206806671.33692328,74156254.3142617 
 01/15  19:00:00,217699034.57196326,217699034.5719633,72269579.01303827 
 01/15  20:00:00,203324754.30762077,203324754.30762077,71694636.45401253 
 01/15  21:00:00,211546327.575667,211546327.5756669,79158393.8356613 
 01/15  22:00:00,171386213.23048417,171386213.23048438,80814374.53378372 
 01/15  23:00:00,146257134.1352788,146257134.13527919,100447775.23738836 
 01/15  24:00:00,103503208.5653745,103503208.56537465,107626446.10864353 
 01/16  01:00:00,77903132.9788234,77903132.97882337,120648814.85631025 
 01/16  02:00:00,66556732.027135889,66556732.02713584,131874777.70404162 
 01/16  03:00:00,66254206.10922991,66254206.10922986,145485702.6291041 
 01/16  04:00:00,73549003.46322972,73549003.46322969,147041488.431471 
 01/16  05:00:00,73720445.63950314,73720445.63950309,148648088.66370199 
 01/16  06:00:00,107418387.86589924,107418387.8658994,139725472.15922464 
 01/16  07:00:00,182493178.42048747,182493178.42048744,135119837.31019426 
 01/16  08:00:00,201420633.98302043,201420633.98302023,135310813.3047088 
 01/16  09:00:00,186110122.6378731,186110122.6378734,154101337.6658512 
 01/16  10:00:00,157238571.30980686,157238571.30980734,124642375.0049397 
 01/16  11:00:00,154357448.91295395,154357448.9129542,104012246.43758059 
 01/16  12:00:00,129622478.487538,129622478.48753822,83174825.81831178 
 01/16  13:00:00,124853854.31859514,124853854.31859547,81010449.3243766 
 01/16  14:00:00,116501093.97651939,116501093.97651956,80490506.16861165 
 01/16  15:00:00,109098033.88745325,109098033.88745332,80542994.26210884 
 01/16  16:00:00,125158530.16625996,125158530.16626022,88205647.39595723 
 01/16  17:00:00,156409025.62977837,156409025.62977887,81154292.15491043 
 01/16  18:00:00,199563057.95730419,199563057.9573043,81154314.43438888 
 01/16  19:00:00,221448047.04747776,221448047.04747743,81211816.0752368 
 01/16  20:00:00,213424272.34515719,213424272.34515698,70347246.4554925 
 01/16  21:00:00,192416213.2758855,192416213.27588553,70971815.08358786 
 01/16  22:00:00,173178177.96820716,173178177.96820746,75692202.77489926 
 01/16  23:00:00,143917849.26102496,143917849.26102535,95476630.65851796 
 01/16  24:00:00,104598522.18641036,104598522.18641052,97716296.0743787 
 01/17  01:00:00,80275180.84036669,80275180.8403667,104484959.60038066 
 01/17  02:00:00,65710412.00113549,65710412.00113547,97635778.18137293 
