Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/07  06:00:00,94050786.81483239,94050786.81483236,110779448.17123999 
 01/07  07:00:00,181427629.81420333,181427629.81420315,106741423.62624195 
 01/07  08:00:00,190379818.62495715,190379818.6249568,96267972.05829413 
 01/07  09:00:00,176108424.59392066,176108424.5939204,117023249.83652084 
 01/07  10:00:00,161882568.64052508,161882568.640525,120771573.7575886 
 01/07  11:00:00,148892812.9803721,148892812.98037214,113625621.37838276 
 01/07  12:00:00,127742506.45308319,127742506.45308303,116847742.3927779 
 01/07  13:00:00,119401587.01131247,119401587.01131259,116639612.04970576 
 01/07  14:00:00,122057008.39237288,122057008.39237285,106525408.4591288 
 01/07  15:00:00,109620438.56366113,109620438.56366112,116847324.56178424 
 01/07  16:00:00,115186993.2431341,115186993.24313405,132841503.53304467 
 01/07  17:00:00,145961959.25517763,145961959.25517733,125751827.31691244 
 01/07  18:00:00,203732425.4908098,203732425.49080945,127310732.93325424 
 01/07  19:00:00,213485754.77412645,213485754.77412609,114046159.970557 
 01/07  20:00:00,200218856.75915487,200218856.75915469,97501530.68788529 
 01/07  21:00:00,186920473.6176779,186920473.61767773,110153243.01557303 
 01/07  22:00:00,170797464.67729105,170797464.6772908,110786255.70368189 
 01/07  23:00:00,135898177.6292391,135898177.62923888,126862685.76548314 
 01/07  24:00:00,94894092.24384925,94894092.2438494,132827968.65706048 
 01/08  01:00:00,74337158.41836117,74337158.41836113,131881390.99921119 
 01/08  02:00:00,57030372.71954149,57030372.719541478,136782567.34063185 
 01/08  03:00:00,52584223.021166417,52584223.02116636,145228163.3922127 
 01/08  04:00:00,63232470.686957169,63232470.68695698,145044603.911018 
 01/08  05:00:00,62251166.1043641,62251166.1043641,147487651.76190046 
 01/08  06:00:00,94894860.34143625,94894860.3414364,131878739.43553913 
 01/08  07:00:00,188479262.1434303,188479262.14342994,138483406.95770074 
 01/08  08:00:00,186771981.67970086,186771981.67970056,140097129.95856226 
 01/08  09:00:00,178062601.0254791,178062601.02547879,130574491.23535556 
 01/08  10:00:00,159645423.4674754,159645423.46747533,114012723.88433707 
 01/08  11:00:00,148296324.4489004,148296324.44890035,102435607.96779531 
 01/08  12:00:00,126145104.98875836,126145104.98875802,82721779.66561078 
 01/08  13:00:00,123520324.08967933,123520324.08967927,88607199.39189562 
 01/08  14:00:00,117555011.71424204,117555011.71424189,87552868.61085041 
 01/08  15:00:00,114906128.55023062,114906128.55023043,89589593.00162886 
 01/08  16:00:00,105900744.2320464,105900744.23204646,103749346.50604747 
 01/08  17:00:00,150141980.64709885,150141980.64709867,112686199.47805712 
 01/08  18:00:00,197413517.35823576,197413517.35823543,113265173.05588232 
 01/08  19:00:00,215040892.5605738,215040892.56057338,97436942.94921758 
 01/08  20:00:00,198782170.8940192,198782170.89401905,85750372.06343545 
 01/08  21:00:00,195687620.51126755,195687620.5112674,86043401.15754758 
 01/08  22:00:00,160289670.05798436,160289670.0579841,89605911.32265274 
 01/08  23:00:00,133180985.24599743,133180985.24599722,109774411.14227955 
 01/08  24:00:00,99691120.2876176,99691120.28761769,121387224.64433453 
 01/09  01:00:00,68909767.88205962,68909767.88205952,130297764.59041287 
 01/09  02:00:00,59498497.264089319,59498497.26408933,155145907.22572626 
 01/09  03:00:00,51287602.422839928,51287602.42283982,157554436.27928118 
 01/09  04:00:00,69504940.43294434,69504940.43294429,131459327.29959758 
 01/09  05:00:00,54252813.40356599,54252813.40356588,126742701.0643461 
 01/09  06:00:00,94383696.96596425,94383696.96596432,122144364.19393553 
 01/09  07:00:00,187930599.39661343,187930599.39661316,127599832.83403465 
 01/09  08:00:00,186313627.12555237,186313627.12555195,144793376.86831079 
