Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/13  13:00:00,3533116.026,93308065.26,518719380.4
 01/13  14:00:00,3202609.494,92720813.83,525810302.6
 01/13  15:00:00,3160279.428,92765887.28,539748107.2
 01/13  16:00:00,3669089.006,99457977.96,582400718.3
 01/13  17:00:00,4655468.952,140266695.2,631886307.6
 01/13  18:00:00,5235583.352,169983130.9,657742047.3
 01/13  19:00:00,5654139.633,177649817.1,663405650
 01/13  20:00:00,5438573.966,173586504.8,648366643.5
 01/13  21:00:00,5227190.412,171462201.4,631883542.8
 01/13  22:00:00,5231697.561,151824924.3,620871463.3
 01/13  23:00:00,5268362.271,127292787.9,625316311.4
 01/13  24:00:00,5388768.814,106750554.5,622384659.8
 01/14  01:00:00,5653352.075,94467381.33,628607720.7
 01/14  02:00:00,6035476.962,93446662.2,647025555.1
 01/14  03:00:00,5192463.153,90463414.05,609784637.5
 01/14  04:00:00,4467603.391,88162786.28,577095125.9
 01/14  05:00:00,4920047.69,96589915.87,595931976.4
 01/14  06:00:00,5404963.886,113913852.5,630658889.3
 01/14  07:00:00,5208625.74,132261791.1,665555802.5
 01/14  08:00:00,4633844.334,125177567.6,643403335
 01/14  09:00:00,4491692.018,109516780.7,643453897.4
 01/14  10:00:00,4306253.946,98921065.01,627012060.1
 01/14  11:00:00,4005990.322,87640159.23,606838872.9
 01/14  12:00:00,3670094.667,87375811.03,581727105.1
 01/14  13:00:00,3358561.368,85948787.97,558699865.4
 01/14  14:00:00,2710051.962,82027081.4,506611413.5
 01/14  15:00:00,1732987.025,79335899.94,468338332.1
 01/14  16:00:00,1598797.2,84510196.68,484894594.8
 01/14  17:00:00,2565348.639,125477126.9,538081656.8
 01/14  18:00:00,3808743.968,165819824.4,596065203.3
 01/14  19:00:00,4591024.049,175535082,630008662
 01/14  20:00:00,4991038.511,172993122.6,642693531.8
 01/14  21:00:00,5895028.235,173536854.8,674835881.1
 01/14  22:00:00,6619611.972,155649050.1,695932247.3
 01/14  23:00:00,7629257.433,133443542.8,743342021.8
 01/14  24:00:00,9343527.989,116714114.7,812419294.1
 01/15  01:00:00,10315809.12,106131021.7,850933152.1
 01/15  02:00:00,10633241.64,104901981.4,864079093.3
 01/15  03:00:00,10892109.23,104485078.2,872697105.4
 01/15  04:00:00,10916178.72,103955021.9,870804420.8
 01/15  05:00:00,10574358.59,110503049.3,853052614
 01/15  06:00:00,10214487.21,125660402.1,844454989.8
 01/15  07:00:00,9411866.984,142376347.9,845316224.1
 01/15  08:00:00,8305994.487,133843048.1,793540407
 01/15  09:00:00,6899126.643,114820266,729431789.8
 01/15  10:00:00,5287047.137,100076620.4,632399509.3
 01/15  11:00:00,3789935.975,85329696.08,546375368.7
 01/15  12:00:00,2298429.465,82076859.15,468641897.5
 01/15  13:00:00,829117.0687,78106920.49,406219449
 01/15  14:00:00,3153.773659,74375347.93,366024804.9
 01/15  15:00:00,0,73361204.29,347715078
 01/15  16:00:00,0,78197969.75,350028905.4
 01/15  17:00:00,0,117662719.2,386484640.7
 01/15  18:00:00,0,156160501.6,426121497.9
 01/15  19:00:00,709504.2169,166366929.1,474696988.9
 01/15  20:00:00,1488332.374,164630925.6,499177859.4
 01/15  21:00:00,1653780.581,163350588,496847310.1
 01/15  22:00:00,2738391.622,146221499.2,528931440.3
 01/15  23:00:00,3118568.117,122501848.4,546766429.7
 01/15  24:00:00,3547474.095,102650067.6,554577864.8
 01/16  01:00:00,4343631.807,91534050.94,579750785.9
 01/16  02:00:00,5031952.699,91177006.07,608534857.9
 01/16  03:00:00,5618268.198,91592642.09,632839902.4
 01/16  04:00:00,5413933.565,90619263.29,624038328.2
 01/16  05:00:00,5005259.753,97013115.06,604912572.1
 01/16  06:00:00,4916785.344,112816936.1,609989162.6
 01/16  07:00:00,4726550.392,131030183.9,641458736.2
